0,1,2
0.0,4.773415316474183,1.0
640.1453176906361,4.7435918587637325,0.993752176223275
1281.927142243237,4.729556721945908,0.9908119047640986
1924.6680724761136,4.714216955699441,0.9875983217780288
3204.070550422378,4.685120438786723,0.9815027874522602
4380.173127736083,4.684679904733443,0.9814104983837268
5446.6297908740335,4.659144783127143,0.9760610536123548
7997.098936608176,4.628074402618306,0.9695520074789488
10453.800289300245,4.602078051120003,0.9641059379931064
12910.487427939222,4.577586126669728,0.9589750363584325
14708.18592911095,4.558036560187994,0.9548795271295867
17164.780293449883,4.537152526344093,0.95050445551748
19622.731615365934,4.516129492864517,0.9461002643701016
22053.451257418437,4.493611449223251,0.9413828781490555
25794.083581218605,4.466066564485391,0.9356124008468196
28224.803573700665,4.448106030309296,0.9318497837298657
29970.337258767267,4.416126535130529,0.9251502838836241
