0,1,2
0.0,4.868466279558526,1.0
507.59831238602476,4.82156168188889,0.9903656316021789
1065.8018855126616,4.786973331131454,0.9832610633929538
1573.2803071709877,4.767346679098364,0.9792296804263104
2587.591175212458,4.731807251026667,0.9719297576105936
3601.7180092716567,4.708719953149272,0.9671875458848325
4616.293240845469,4.686454337464907,0.9626141105551369
6643.468040726781,4.6578248094750565,0.9567335053817871
8669.468486026735,4.630860734297132,0.9511949900404896
10696.474144300937,4.6001699380531775,0.944890993159004
12722.49060229622,4.582121179243913,0.9411837149788004
14748.932569835428,4.556391738067046,0.9358987977791274
16774.869748690096,4.557773598063483,0.936182636655087
