0,1,2
0.0,4.890512292186605,1.0
508.382930229114,4.8171076148277505,0.9849903909911175
1066.2246334720892,4.7873455813885855,0.9789047231385463
1573.78390145528,4.767726034568064,0.9748929661592483
2588.2594988076103,4.7391805847034805,0.9690560623424049
3602.308705369515,4.713700800991614,0.9638460184472951
4616.490762407269,4.693340646814689,0.95968282388597
6642.42030145454,4.661357910153775,0.953143072066511
8668.545229742585,4.635150890150428,0.9477843246720475
10694.73303162663,4.603145912839938,0.9412400251389244
12721.056929023176,4.5733825322213395,0.9351540818183951
14747.203533241098,4.548439075622364,0.9300537047804257
16773.205379711053,4.54383837627622,0.9291129650232649
