0,1,2
0.0,4.852875306605291,1.0
394.68627923962373,4.8082265638864445,0.9907995281358095
829.3900220052874,4.778898281838245,0.9847560425328968
1224.060719259579,4.762482699536875,0.9813733917816965
2013.399271073747,4.738712538967436,0.9764752316049687
2802.4671992633303,4.711144656759791,0.9707944999838366
3591.987565683889,4.689545837445535,0.96634377377522
5170.13557030061,4.662537800521267,0.9607784057783323
6748.337409442211,4.635630947020729,0.9552338879820652
8326.493972450513,4.618374422466062,0.9516779498084263
9904.550631267983,4.594487542180785,0.9467557379698561
11482.46288568011,4.581627668813991,0.9441057887017821
13060.351927497008,4.581435637681641,0.9440662181131686
