Group,Cell,Chg C-rate,Dchg C-rate,DoD,Lifetime,Q_initial,Q_ini_V_low,Q_ini_V_mid,Q_ini_V_high,CV_time_0,CV_time_1,delta_CV_time_1_0,capacity_fade_1_0,var_deltaQ_dchg_1_0,mean_deltaQ_dchg_1_0,var_dqdv_dchg_1_0,mean_dqdv_dchg_1_0,var_dqdv_dchg_low_1_0,mean_dqdv_dchg_low_1_0,var_dqdv_dchg_mid_1_0,mean_dqdv_dchg_mid_1_0,var_dqdv_dchg_high_1_0,mean_dqdv_dchg_high_1_0,delta_Q_DVA1,delta_Q_DVA2,delta_Q_DVA3,delta_Q_DVA4,chg_stress,dchg_stress,avg_stress,multi_stress
G13,G13C4,3.0,0.5,0.4723982356647764,12.371,0.28433749999999997,-0.07798598312297622,-0.1167015737675785,-0.09007692287697659,1092.0,625.0,-467.0,0.03226527777777777,0.00022645994248102403,-0.015214112422832932,0.0030280331297937134,0.027549694090759594,0.002860001887687284,0.029901305621671866,0.0016768033927754388,0.04592259305060237,0.003895004199310991,0.004929939647487149,-0.008621595140756,0.0012817200489124714,0.032563327831137634,0.041184922971893634,1.1904598720638713,0.48600320763590465,0.838231539849888,0.5785673163848701
G16,G16C1,0.5,0.5,0.9698223410869544,15.247,0.28146944444444444,-0.07781727360985902,-0.11620153800970519,-0.0878753831559507,1069.0,747.0,-322.0,0.0014670277777777962,1.5153457043110666e-05,-0.0003806604300875105,0.0013631780201592853,0.0013527390937474743,0.00020386335987633978,-0.002154245214117077,0.0014221444027882415,0.032708168195446995,0.0020234193755921783,-0.02289979095824029,-0.0033734032201950814,0.0032634829982984837,-0.0016399723089356721,0.0017334309112594093,0.6963556351057104,0.6963556351057104,0.6963556351057104,0.4849111705434773
G16,G16C2,0.5,0.5,0.9767413440371652,16.805,0.28580972222222223,-0.07869538786379951,-0.1174028138234471,-0.0900054033027745,1090.0,746.0,-344.0,0.0010618055555555728,1.495533381926686e-05,-3.700959992654629e-05,0.0014212842166764445,0.0011066693679952447,0.0002080500465737168,-0.0013174111050418948,0.0016211825098688256,0.03136419976955197,0.002075940144868933,-0.024211792912920537,-0.0020516217658607117,0.002938196251489694,-0.001898886367255992,0.00015273539860471974,0.6988352252273655,0.6988352252273655,0.6988352252273655,0.4883706720185827
G16,G16C3,0.5,0.5,0.9857103553837396,16.417,0.28310555555555555,-0.07608338630699879,-0.1160902313464961,-0.09119589452563491,1023.0,720.0,-303.0,0.0027495555555555606,1.7450194571583235e-05,-0.0009691005394304524,0.0014077303605592336,0.0026501707884320023,0.0002300488358832768,-0.0009101206874554287,0.0012605515932789775,0.03150990658312915,0.002580501612742775,-0.01899060799091022,-0.0023525608272555176,0.0020224401370833034,0.0005611040634320996,0.0029136648906876172,0.7020364504011668,0.7020364504011668,0.7020364504011668,0.49285517769186993
G16,G16C4,0.5,0.5,0.9725482887780864,15.987,0.28662916666666666,-0.07722109411272299,-0.1174435528679605,-0.09206598895844514,1015.0,720.0,-295.0,0.002127777777777784,1.6788771503061688e-05,-0.0004989723543256026,0.0014414850194214256,0.001996785794882072,0.00018903021555951346,-0.0006428895762009923,0.0015078851787675713,0.031808704913358146,0.0023786793053017855,-0.022420327275392754,-0.0025392201604574893,0.0031969941960624804,-0.0014778900860780708,0.0010613300743794185,0.6973335961998699,0.6973335961998699,0.6973335961998699,0.4862741443890432
G17,G17C1,1.0,0.5,0.6608756641329192,17.525,0.28147080555555554,-0.08005974536308189,-0.1152252597981672,-0.08651331303346729,1111.0,755.0,-356.0,0.00670233333333331,2.7666923317994336e-05,-0.0028941301179414374,0.001392681126884445,0.005991738012795228,0.00015952677560119257,0.0034126087622082177,0.001500555663312659,0.03411555693627332,0.0024187850560608007,-0.016898043730783678,-0.0018854505738400973,0.0050461234901644225,0.0010357945887108921,0.0029212451625509894,0.8129425958411327,0.5748372222346598,0.6938899090378963,0.46730966362955045
G17,G17C2,1.0,0.5,0.6698213665386404,17.907,0.28386805555555555,-0.07715280718032519,-0.1156273484268091,-0.09120098732125159,948.0,695.0,-253.0,0.0069486666666666586,2.518157854677177e-05,-0.0038123968989087417,0.001150715204726856,0.006042402856395854,0.0001238770257533174,0.0011455297795913788,0.001122047408901353,0.032217196571695916,0.0022295012363736638,-0.010285202905215923,-0.0005234647276141091,0.007483572078403722,0.00014648921037518914,0.0006699539379892983,0.8184261521595216,0.578714682092411,0.6985704171259663,0.47363523046311273
G17,G17C3,1.0,0.5,0.682644432,20.168,0.2861777777777778,-0.0784101759389148,-0.11683250056787209,-0.09120465245413589,1036.0,749.0,-287.0,0.007161222222222263,2.81465836301395e-05,-0.00374577539957166,0.0013681132833391599,0.006345546546165971,0.0001786735298736844,0.0023179313571376724,0.0015975882963946838,0.03423316365380465,0.0023115434429353777,-0.013431104722207265,0.0013231540701519606,0.006391173374512421,0.0011231679844131703,-0.0001999860857387903,0.8262229916917103,0.5842278801974449,0.7052254359445775,0.482702507006439
G17,G17C4,1.0,0.5,0.688005469,15.677,0.28343888888888885,-0.07666682028592359,-0.1161978283637045,-0.0908854439483648,999.0,718.0,-281.0,0.0065694444444444056,2.4590108148043557e-05,-0.0034972337307743765,0.0011033217515998347,0.005703989403076782,0.00012725205379194893,0.0011833504366387424,0.0011332598093273746,0.03299222808651473,0.0019052573505727306,-0.012490196875797523,0.0033015126327139432,0.005677115541079303,0.0013461193808076422,-0.001955393251906301,0.8294609508590504,0.5865174630818762,0.7079892069704633,0.48649333262333105
G18,G18C1,2.5,0.5,0.2699983343082917,43.308,0.2801638888888889,-0.07870791393114132,-0.11552448369451669,-0.0863245636193967,1080.0,741.0,-339.0,0.01533333333333331,7.535174856824036e-05,-0.005718253508251842,0.0016420082357182064,0.013019990571171976,0.0012734922346299155,0.017987654249857928,0.0010890535158816126,0.02681609765248625,0.0021650235548064667,-0.010382925657999255,-0.0021526716546866886,-0.002601550187326357,0.01895325917179619,0.021105930826482877,0.8215813019846113,0.3674223280560748,0.594501815020343,0.3018673146625269
G18,G18C2,2.5,0.5,0.2784892844205558,21.165,0.283725,-0.07671109976147464,-0.1151002134898352,-0.09208501937199368,915.0,668.0,-247.0,0.009475000000000011,3.08849558656582e-05,-0.004084881559542024,0.001027619387376214,0.008145299141077731,0.0005323541258267118,0.008456303200742728,0.0003587294765911802,0.02021837475379726,0.0023888396086209902,-0.004366417092957862,0.0032154332236944694,0.00024970417340200446,0.011194598784024262,0.007979165560329793,0.8343999107450752,0.3731549841691491,0.6037774474571121,0.311360485484818
G18,G18C3,2.5,0.5,0.2729174993960966,20.766,0.28173194444444444,-0.07691643920750413,-0.11519747778694449,-0.089941064547729,1004.0,737.0,-267.0,0.008669444444444452,3.162956130786635e-05,-0.003326036856576252,0.0011134298682713949,0.007484563691930178,0.0006824344682655719,0.008867581855272361,0.0004985259179600685,0.02109014146018341,0.0021448243351500536,-0.008691532989362845,-0.005040418915600781,1.1364555249082642e-05,0.009685725234719306,0.014726144150320086,0.8260107435682913,0.3694032345527693,0.5977069890605303,0.3051310404494649
G18,G18C4,2.5,0.5,0.2798466913980761,17.926,0.28341527777777775,-0.07642928924020198,-0.1157632386705746,-0.09136333173881327,953.0,685.0,-268.0,0.011715277777777755,4.440863784831967e-05,-0.005192297748605011,0.0013028925547829311,0.009964405339880907,0.0008817907300177171,0.010391551999624892,0.0006376081897746305,0.02371254141002317,0.002422032366014278,-0.004410952066361176,-0.002724609043456283,0.0005972937432738301,0.013384393650940407,0.01610900269439669,0.8364309466388664,0.3740632910338009,0.6052471188363336,0.3128781126222519
G19,G19C3,2.5,0.5,0.6537357088956184,12.02,0.28344166666666665,-0.0775593832555651,-0.11550710167464509,-0.0905817815141399,933.0,596.0,-337.0,0.038656944444444424,0.0002845011082959178,-0.019975220056313654,0.003081218156243522,0.032987244383761674,0.0031122726294352645,0.03030127506371166,0.0017686694452659197,0.05423012005866367,0.0036706746155722443,0.017582509280629245,-0.006464034316538747,0.004363601924783189,0.035940496625893686,0.042404530942432433,1.2784127941471197,0.571723582203681,0.9250681881754004,0.7308987422048083
G1,G1C1,0.5,0.5,0.2479265752786428,48.42,0.28045655555555554,-0.07970364113833753,-0.11645281063012979,-0.08440553189346968,1151.0,886.0,-265.0,0.0006009999999999627,7.776997226166959e-06,0.001523093416879206,0.0008739443549395363,0.0004506591979593428,8.825223125706879e-05,0.003903327891047332,0.00039785978029987655,0.0163038530428348,0.002125424307681812,-0.02229507521893798,-0.005793743975309601,-6.191141841699332e-05,-0.0005058964725677129,0.005287847502741888,0.35208420532497825,0.35208420532497825,0.35208420532497825,0.12396328763932145
G1,G1C2,0.5,0.5,0.2616769938198376,56.029,0.2824359444444444,-0.07903646600042549,-0.11600011424777859,-0.0877132738836542,1064.0,798.0,-266.0,0.00018872222222221513,6.753682241875781e-06,0.0012819141008027033,0.0008088222310843225,0.00018002788208988825,0.0001278829403466319,0.0018486997811819866,0.0004067892535183904,0.016404348155218938,0.0019190036506787802,-0.019360033913248354,-0.0011704165960841062,0.00037473317117181493,3.727658600649608e-05,0.0012076931820906023,0.36171604458458684,0.36171604458458684,0.36171604458458684,0.1308384969099188
G1,G1C3,0.5,0.5,0.2584253679778493,60.891,0.2793986111111111,-0.07860134796184151,-0.11527700107324709,-0.08570965120162939,1100.0,849.0,-251.0,0.0004652777777777728,7.1535044825069096e-06,0.0012446919581203515,0.0007404243998789321,0.0004424515027646588,0.0001423517579684458,0.002601315905490117,0.00035125483607902986,0.016425617547558908,0.0016470816878429114,-0.019832639849640992,-0.0010882976989798065,-0.00032322132922496527,0.0010472475644095758,0.0021355452633893823,0.35946165857977774,0.35946165857977774,0.35946165857977774,0.12921268398892471
G1,G1C4,0.5,0.5,0.2678277239470041,31.728,0.28094444444444444,-0.07781653835040442,-0.1166999451473413,-0.0865792803118554,1204.0,940.0,-264.0,-0.000247222222222232,6.746304360130183e-06,0.0016951953482038699,0.0007990946992157768,-0.00025961811372463,8.17121388831287e-05,0.0019659329948900467,0.00035705326623269564,0.01584723205739623,0.001981170819619985,-0.020807655780695745,-0.00013201659408890176,3.9669870053021805e-05,-0.0005088640024564772,-0.00037684740836757546,0.36594242986226955,0.36594242986226955,0.36594242986226955,0.13391386197350208
G20,G20C3,0.8,0.5,0.9820725541700274,14.674,0.280671822222222,-0.0770562546543869,-0.1148140261021254,-0.08885845542159118,990.0,690.0,-300.0,0.006560639999999951,3.281413569427722e-05,-0.0022413179881024224,0.001881923478226052,0.005537730042809786,0.0006242196912745003,0.004060513758104401,0.0012497524974467659,0.03550553149823528,0.0034075897669850488,-0.02129578802041662,-0.010704435385501782,0.0022121968983153106,0.004287829416805389,0.01499226480230717,0.8863735348802004,0.7007398069790339,0.7935566709296171,0.6211172197432756
G20,G20C4,0.8,0.5,0.9832766052940898,15.717,0.286220728888889,-0.07994294749947928,-0.1167575425609134,-0.089758743616177,1052.0,720.0,-332.0,0.0035231822222219766,2.0990087597368223e-05,-0.0009353218784480861,0.0015255025307978121,0.0032172408980437836,0.0002834915891459796,0.001744775579048475,0.0015666071002591278,0.03348260090795644,0.002306363358269246,-0.0239776844653963,-0.004363665724935323,0.0035845383574280854,-0.00027558941917091295,0.00408807630576441,0.8869167290311261,0.7011692396611855,0.7940429843461558,0.6218787285375403
G21,G21C1,1.2,0.5,0.9805664634957548,10.919,0.286229368888889,-0.0791300599647356,-0.11717800306464558,-0.0901547285876019,1028.0,705.0,-323.0,0.009540622222222017,4.9478780373630045e-05,-0.003383548203803121,0.001970549551503672,0.008173180570113667,0.000809221048006366,0.008159820158826395,0.0011493476842318808,0.03953239035084919,0.003161228206130293,-0.022976173267201194,-0.004094726879327576,0.0027364088044499746,0.007322204481100825,0.0114169313604284,1.084748706473027,0.700202279165012,0.8924754928190195,0.7595435165937121
G21,G21C2,1.2,0.5,0.9787982782816084,16.858,0.286188497777778,-0.0796142640863497,-0.11702547592556771,-0.0898165933557272,1082.0,691.0,-391.0,0.006447093333333986,3.396381720184091e-05,-0.0025492578436995274,0.001890269167679358,0.005614820849889185,0.0005146283594454885,0.003376019786254555,0.00146569325954479,0.03731184757018524,0.003319797670729972,-0.021431711509601853,-0.004262340752573146,0.003514873685036002,0.003803370551498181,0.008065711304071327,1.0837702403821254,0.6995706820191969,0.8916704612006612,0.7581738862162325
G21,G21C3,1.2,0.5,0.9797001871120888,13.436,0.28703888,-0.07909613528636661,-0.11704832797088731,-0.0911749225682108,1072.0,688.0,-384.0,0.006425795555556002,3.4065910367284636e-05,-0.002504112411849509,0.0019013728034747834,0.005577909215161959,0.0004746657789912559,0.003142731433150236,0.0013872614080051378,0.037483874012015014,0.003513815100695366,-0.021310950210398638,-0.0032453861163588837,0.00458251004655999,0.002659875830045594,0.0059052619464044775,1.0842694427744917,0.699892915777867,0.8920811792761794,0.7588725017922822
G21,G21C4,1.2,0.5,0.9800032730453456,12.08,0.285211786666667,-0.07827648863964329,-0.11619495600511581,-0.0909847015613772,1027.0,672.0,-355.0,0.006273635555556045,3.286655861445649e-05,-0.0025645254411874995,0.0018575315431721446,0.005405576513715539,0.0004109731127005707,0.002346134104512701,0.0013119264493866663,0.03704157231546313,0.0036308467310657423,-0.019965985509777566,-0.004210462104492441,0.004915383631570375,0.0018053728648565748,0.006015834969349015,1.0844371478580097,0.7000011689437904,0.8922191584009,0.7591072711466769
G22,G22C1,1.4,0.5,0.9806307704157315,11.066,0.28666912,-0.07827463903551993,-0.1164923541299443,-0.09205446897412586,954.0,643.0,-311.0,0.0060156266666669955,2.910341865803453e-05,-0.0026758361932759044,0.0016858965378314264,0.005226699258629093,0.0003388233113273014,0.0017578836027199968,0.0013495312908706634,0.03522257172250899,0.003269933724680932,-0.01765599259924123,-0.004193064539077307,0.005682947421605827,0.00015981897252176358,0.0043528835115990705,1.1717009339340922,0.7002252389109277,0.9359630864225099,0.8204545663961569
G22,G22C3,1.4,0.5,0.9783486206740046,11.421,0.283185653333333,-0.07902942833647839,-0.1154805092443969,-0.0889922561363548,1098.0,679.0,-419.0,0.01130394666666601,5.470019366039351e-05,-0.004792995881641217,0.0020690557162996548,0.009683816196073376,0.0007510260353934719,0.008082143628847575,0.0010957925637823157,0.038454066685455375,0.004206534859161544,-0.01566523398166168,-0.00528367156672635,0.003776244653370592,0.007621707455298166,0.012905379022024516,1.1703367331429047,0.6994099730036757,0.9348733530732902,0.818545182932689
G23,G23C1,1.6,0.5,0.9747746326253488,10.778,0.284943146666667,-0.0796177938821758,-0.1162005814808587,-0.089341238523613,1066.0,654.0,-412.0,0.01529372444444499,7.803142700934917e-05,-0.006554241534446836,0.0024208303729683087,0.01308331312497677,0.0013387267625078376,0.011918678055083226,0.001285169011223541,0.04122611244341376,0.004283921407556426,-0.012450232860176802,-0.0054839833342656685,0.003260917399497326,0.011954784156636256,0.017438767490901924,1.2488552406906728,0.6981313030603015,0.9734932718754872,0.8718649365170658
G23,G23C2,1.6,0.5,0.9792119664309784,11.9,0.280321955555556,-0.07800942505147432,-0.11529205394702269,-0.08735013022134931,1105.0,658.0,-447.0,0.018089048888889014,0.00010467734837988989,-0.007489829045412302,0.0026863800418112167,0.015474148212633225,0.0018090622014265917,0.016396183062419713,0.0010330862844400326,0.042776602856587215,0.004529655384300793,-0.013358929857256124,-0.008493867979617237,0.0023390750568687835,0.015805483566160183,0.02429935154577742,1.2516945099702106,0.6997185028391698,0.9757065064046901,0.875833808528364
G23,G23C4,1.6,0.5,0.9742369294344112,11.752,0.283575928888889,-0.07948285363934773,-0.11630883296530319,-0.0880898749306107,1190.0,663.0,-527.0,0.019623466666666978,0.00011775195506231147,-0.008444143376185636,0.0029347056127806853,0.016903316127117252,0.002036896679978346,0.01734502179827995,0.0010172430415119214,0.04379900567885626,0.005182049992471592,-0.010564369613366289,-0.006668620101760864,0.0021665120093837253,0.01931349195172491,0.025982112053485773,1.248510747689045,0.6979387256179483,0.9732247366534966,0.8713840001624038
G24,G24C1,1.8,0.5,0.9750993060400848,10.509,0.279665208888889,-0.07743892698799698,-0.1149192161733572,-0.08757066545578569,1105.0,663.0,-442.0,0.0245456,0.00015520743275098165,-0.010941753020015139,0.0030575056145246827,0.020959999282940397,0.00253051374952865,0.021858886341850712,0.0014591332760590485,0.04573988533295032,0.0044325806283927495,-0.005234268701177154,-0.008517060806106508,0.002534111358219321,0.021818566935346895,0.030335627741453403,1.3248315934005168,0.6982475585492888,1.0115395759749028,0.9250604255808749
G24,G24C2,1.8,0.5,0.9763231982550424,12.096,0.281745635555556,-0.07766759642422022,-0.1151339677523081,-0.0891993493002962,1020.0,621.0,-399.0,0.02010583111111197,0.0001118704747427727,-0.009281241599224298,0.0029673815566858847,0.017242038904820768,0.002129972725662739,0.015639721911539388,0.0012520379873180011,0.04115146267259163,0.005375877386268234,-0.0031582961031687944,-0.008034181412218955,0.0030671331767639087,0.0177583462432101,0.025792527655429054,1.3256627613609264,0.6986856225281305,1.0121741919445284,0.9262215116838194
G25,G25C1,1.8,0.6,0.5239013793860616,12.788,0.285638186666667,-0.07908322557381439,-0.1168935536927949,-0.09003991095149701,1088.0,713.0,-375.0,0.009799662222223005,4.3194552614435765e-05,-0.004520359925450894,0.0017327410133804906,0.008584112727220101,0.0003882473385475013,0.006477855810460613,0.0014170009628073636,0.035243120657850825,0.003513897786479458,-0.013764489562787339,0.0018959974284071812,0.007487273994434995,0.002850432103628925,0.0009544346752217436,0.9710934470456029,0.5606610630600604,0.7658772550528317,0.5444542843512461
G25,G25C2,1.8,0.6,0.499119248,14.425,0.284567466666667,-0.08099271355162832,-0.115620071856658,-0.0885708646096443,1076.0,892.0,-184.0,0.004983039999999994,1.5270786843693423e-05,-0.003543837917420385,0.0010000540552775742,0.004000504651591363,4.704637333239322e-05,-0.0016424177629062778,0.0017529664762151915,0.0301344719513016,0.001183787069344986,-0.010804050376971323,5.9770022168531556e-05,0.004351229292348796,0.0005056113663170214,0.00044584134414848986,0.94784737505571,0.5472399371390944,0.7475436560974023,0.5186999379429423
G25,G25C3,1.8,0.6,0.5215268587698124,16.526,0.284015324444444,-0.0785316711074252,-0.1153099546329874,-0.0903371447413335,971.0,662.0,-309.0,0.014113991111111002,5.8752833812397236e-05,-0.0068644878944780045,0.0016630664873431094,0.012054724144339876,0.0008449383424968714,0.009781129004604134,0.0009890129411109663,0.03524244438481069,0.003083397818713329,-0.006427413659483687,-0.004434948284782886,0.0051154298090545225,0.009309993751979412,0.013744942036762298,0.9688902650897377,0.559389055364768,0.7641396602272529,0.5419866101406681
G25,G25C4,1.8,0.6,0.5126131092752438,30.075,0.282244266666667,-0.07988396456380631,-0.1150206365489368,-0.0876924161756591,1099.0,706.0,-393.0,0.013917920000000028,6.014775497871967e-05,-0.006436939279176972,0.0016522294406950198,0.011880798086218248,0.0007197479105731126,0.010779122738940316,0.0008396546067171387,0.0354629926172053,0.00331830616567795,-0.009359083789266903,-0.003719165502546501,0.007563586679784212,0.006744034274961008,0.01046319977750751,0.9605746179737621,0.5545880142638735,0.7575813161188178,0.5327231699343477
G26,G26C1,1.4,2.2,0.038449253,31.125,0.285969031111111,-0.07848624162301962,-0.11665716015620839,-0.0911151331998436,1068.0,786.0,-282.0,0.0026475733333329865,1.314335691849139e-05,0.00022991100580844014,0.0007822040897873505,0.002403228998752645,0.00021428636296076558,0.004732267356707312,0.0001944810689483925,0.02057641891342587,0.0016464067860833733,-0.02033774039051709,0.0076305923629976236,-0.0006907282079067212,0.004149779723777225,-0.0034808126392203986,0.2320106769094905,0.29084077533935987,0.26142572612442516,0.06747816515936594
G26,G26C2,1.4,2.2,0.0441456002658632,48.009,0.282343928888889,-0.07839993687986258,-0.1147684953515993,-0.0893770772281346,1062.0,769.0,-293.0,0.003324657777777962,1.5778238783963506e-05,0.00013532610381723753,0.0009228028160154994,0.0028811515445201622,0.00022815731339778973,0.0057557784519127585,0.00029598516246002625,0.022009558011991986,0.0019414522727193378,-0.021895633233771944,0.0030199800967366797,-0.0002835769909992347,0.0042168208713092015,0.0011968407745725218,0.24860378189442026,0.3116413332420766,0.28012255756824844,0.07747521403859955
G26,G26C3,1.4,2.2,0.04909392256123,68.118,0.285875982222222,-0.0788191841698335,-0.1166950122901435,-0.0905745497455244,1020.0,752.0,-268.0,0.00046575999999998174,9.629361122917579e-06,0.0014120769654902751,0.0008306749366626431,0.0004511284905719159,0.0001573536832019933,0.0027238519888356473,0.0003005051421377739,0.019805841868108773,0.0017527011114656724,-0.023377543394247628,0.000996307273427921,0.00045682153340251275,0.0005093843024715217,-0.00048692297095639936,0.262166915505603,0.3286436210163009,0.2954052682609519,0.08615948442243597
G26,G26C4,1.4,2.2,0.0346334229682763,40.247,0.285784711111111,-0.08001311110524609,-0.11683592077928578,-0.08922061484229961,1101.0,828.0,-273.0,0.002049973333332955,1.531316177964524e-05,0.0011543540514027896,0.0010032681603504366,0.0018413233988326147,0.00032575196480570965,0.005978111726943512,0.0002783431649093724,0.02158400177751135,0.0018776535189728247,-0.02608206503628441,0.0012875585699892445,-0.0022246513873750984,0.005253424444913529,0.003965865874924285,0.2201971665475894,0.27603175637996413,0.24811446146377675,0.06078141063202258
G27,G27C1,0.6,2.4,0.5376602833421649,18.531,0.286678435555556,-0.08044443270768709,-0.11662859248753961,-0.09004940693419379,1028.0,741.0,-287.0,0.00964277333333402,3.9891598869229145e-05,-0.005442208764289424,0.0016197410754110483,0.008216070027908218,0.0002265479637640664,0.0024780529292929925,0.0014237212842857236,0.03781516212768833,0.003326867160036258,-0.009871494245423967,0.0002774542858610396,0.0088389988923675,0.0016702292268737373,0.0013927749410126977,0.5679755012368922,1.1359510024737844,0.8519632518553384,0.6451923400105979
