9.299228054260313202e-13,2.270452945893535457e+01,3.714468571279731179e+01,5.172531524991980234e+01,6.661118289345959909e+01,7.691250022082199678e+01,8.351657116451353602e+01,8.965349201922212785e+01,9.826890772897280613e+01,1.136975048585236436e+02,1.292285972058446930e+02,1.437552583873141430e+02,1.573634875382573739e+02,1.712129866318004190e+02,1.858229884401212928e+02,1.996349068325334315e+02,2.127027212813045196e+02,2.249112489629216896e+02,2.365520767806268054e+02,2.479291099580415505e+02,2.584652260755440238e+02
2.454703107446221111e-13,1.240726569811741165e+01,2.737006218088233567e+01,4.630462292904109489e+01,6.634365541407028388e+01,8.418234269627254207e+01,9.486137810599352349e+01,1.039240550073130436e+02,1.169075629958715155e+02,1.361570741489636021e+02,1.537851379933458702e+02,1.696259416431404645e+02,1.839429507693972710e+02,1.942336421890285862e+02,2.023758514973026763e+02,2.092645309679909644e+02,2.145403786612002364e+02,2.178808302092670317e+02,2.203482538992892330e+02,2.225886720101053129e+02,2.246206592877367143e+02
1.776356839400250465e-15,2.178282288461137028e+00,7.703481951313315257e+00,1.515133937996301228e+01,2.898786508231740910e+01,4.514270015231820565e+01,6.215873427697432163e+01,7.913114853344065125e+01,9.031350257122200276e+01,9.857062260980748647e+01,1.077307442514120339e+02,1.221683068752671630e+02,1.382104069578464873e+02,1.504343844365911878e+02,1.608776164864551674e+02,1.695085997550071966e+02,1.768555998734563275e+02,1.835899238627525563e+02,1.903751211675817672e+02,1.976837424628934343e+02,2.050420866826775921e+02
8.881784197001252323e-16,1.191202184518822094e+00,4.414901793676191843e+00,9.146238410873296587e+00,1.486069630534083785e+01,2.533907281615144313e+01,3.750537478094422994e+01,5.037407744370611340e+01,6.465859712330984621e+01,8.028422739619044535e+01,9.047505259699887858e+01,9.737083393174799539e+01,1.035661263839126462e+02,1.113344424305810776e+02,1.241195585052307990e+02,1.400422452115018643e+02,1.525482758593629740e+02,1.635842197781041421e+02,1.727278801254509801e+02,1.807126499699212445e+02,1.878023269371345521e+02
2.220446049250313081e-15,6.764021642032911341e-01,2.601887050410460756e+00,5.620872249017373257e+00,9.577775350419885925e+00,1.431701394501385671e+01,2.396040961275145875e+01,3.711796222882572494e+01,5.258050867280974927e+01,7.071574525473229755e+01,8.765475418113963713e+01,9.853936660514315804e+01,1.099053096976928856e+02,1.298966476875629894e+02,1.538668286451378435e+02,1.736263733308719281e+02,1.876011857126524092e+02,1.981639439696067484e+02,2.065860550017685568e+02,2.137395774779250530e+02,2.201650729017868855e+02
4.440892098500626162e-16,3.513849232321522020e-01,1.443590859833733031e+00,3.333694560162379972e+00,6.078772774575724291e+00,9.735902253431403253e+00,1.436215974708705367e+01,3.126568108549312086e+01,6.872692513323148944e+01,9.407789505394019614e+01,1.066047387518395055e+02,1.253619309075645987e+02,1.456533323618171494e+02,1.614601590149348453e+02,1.717767053813981022e+02,1.791233961051635504e+02,1.851331565459817909e+02,1.908556160381555173e+02,1.971653361164286764e+02,2.036133113683201259e+02,2.099474698041215959e+02
4.796163466380676255e-14,4.649761331063152703e+00,1.282971337312466886e+01,2.454069625855216685e+01,4.095260739402834105e+01,6.180510969312486225e+01,8.939951724771812280e+01,1.025074732385857601e+02,1.132862798847758796e+02,1.313184082315779051e+02,1.499318880919264814e+02,1.611754615684489238e+02,1.714004556987369199e+02,1.844846522270230480e+02,1.986813878756931899e+02,2.107949031930197066e+02,2.218024322736723661e+02,2.308506251336514481e+02,2.382078599395389062e+02,2.446706272949434435e+02,2.504184440798237858e+02
2.738920201750261185e-13,1.458994266881181190e+01,3.332209261006093470e+01,5.390575210597310729e+01,7.578334769701272933e+01,9.098659550746475588e+01,1.035176256448147996e+02,1.256712451068854364e+02,1.484758865242604031e+02,1.666752299283849936e+02,1.816820999081552088e+02,1.958431187733737886e+02,2.091643257922664816e+02,2.213317801663341129e+02,2.325758110823615539e+02,2.429544078521922756e+02,2.529763813057131472e+02,2.613199701545969447e+02,2.674331107438624144e+02,2.727789913124580607e+02,2.774597362794552851e+02
3.286260152890463360e-14,2.764105100975200013e+00,7.540004195719099300e+00,1.357944824368992975e+01,2.101561270415252736e+01,3.176641987436797265e+01,4.741812075971341756e+01,6.765860055292478137e+01,9.071282390505028559e+01,1.044002038708647007e+02,1.239470612129235576e+02,1.603934175569510501e+02,1.904836855673821674e+02,2.140872525548739986e+02,2.295247617324054090e+02,2.417540210566803012e+02,2.520798955207440031e+02,2.625126386246370771e+02,2.730522921478416833e+02,2.834611485121210421e+02,2.938397430777192199e+02
8.881784197001252323e-16,1.412061188324702510e+00,5.211766780908286378e+00,1.074439981916475517e+01,1.801323843414329673e+01,3.171661294588855640e+01,4.744988430623094899e+01,6.584033635091144276e+01,8.648833281891296565e+01,9.910565713224184492e+01,1.128612147099122609e+02,1.522220689699442744e+02,1.921491463944248039e+02,2.534125341035520762e+02,2.990366465679126691e+02,3.295111324190759774e+02,3.614585656777118743e+02,3.900635206776055952e+02,4.222399081571646775e+02,4.654201658737595153e+02,4.977004967902968815e+02
1.352251643993440919e-13,7.772971395504291614e+00,1.800767943412405359e+01,3.134716666218005443e+01,4.671279318398180180e+01,6.337039397716507949e+01,8.052515289328211168e+01,9.781402000411767972e+01,1.109105337779868847e+02,1.207352578164128403e+02,1.347927563166729499e+02,1.702780585675133125e+02,2.060768629226115536e+02,2.375990771664786791e+02,2.646683428019977669e+02,2.875106200660763420e+02,3.061389502010015917e+02,3.214893304662178934e+02,3.377148913012334788e+02,3.547439497612014634e+02,3.687758490114420624e+02
1.372235658436693736e-13,8.275665265074888310e+00,1.947449544497785112e+01,3.469272494873206369e+01,5.091981049905029266e+01,6.784888470412377615e+01,8.626064507670488979e+01,1.038241332242728561e+02,1.153033169179512640e+02,1.239980177284761425e+02,1.334441153048282160e+02,1.476731173967789914e+02,1.697105414913532115e+02,1.905450053967615247e+02,2.129142683749515470e+02,2.396595614935985736e+02,2.612156754187987531e+02,2.811360908200726954e+02,3.005412999989434297e+02,3.183330598327170833e+02,3.344194223609336518e+02
8.082423619271140876e-14,5.298345685734142663e+00,1.310679384010304460e+01,2.281953056790660384e+01,3.604503298387768240e+01,4.968308920755862346e+01,6.390360869728151272e+01,7.842379573427709261e+01,9.359071088604942190e+01,1.057689836709945581e+02,1.139237909881493636e+02,1.202987034145522784e+02,1.269748836469166378e+02,1.360334943819558475e+02,1.529527423350119761e+02,1.739383997640683219e+02,1.877642419836484464e+02,2.001430100721586882e+02,2.140544978338919861e+02,2.287565661375743673e+02,2.429125007345418510e+02
2.271516308383070534e-13,1.198812704560678633e+01,2.689506565033742547e+01,4.513268274872679342e+01,6.593936419896120071e+01,8.860439833495331641e+01,1.081862770953789550e+02,1.201669162641094033e+02,1.322617241610186340e+02,1.551409983345465662e+02,1.842882380497179895e+02,2.072917049999206540e+02,2.245842568165988951e+02,2.388597997223188258e+02,2.517266580392759181e+02,2.630208888493252175e+02,2.715684073254203099e+02,2.779055625307387913e+02,2.830872970692137187e+02,2.876049704136159448e+02,2.919499420367160951e+02
8.881784197001252323e-15,2.822154637219282947e-01,1.186235032887148932e+00,2.798118474494726282e+00,5.203925555543754022e+00,8.489716043033325832e+00,1.274154970396252473e+01,1.804548630533043152e+01,2.448758561413614032e+01,3.587628122726636093e+01,8.598107808694201992e+01,1.285991967898305859e+02,1.471385126488282822e+02,1.599825816022471940e+02,1.719781864085803704e+02,1.820169861284980755e+02,1.903922086932466300e+02,1.984882182972933151e+02,2.076893791351053551e+02,2.193800554011500026e+02,2.367625140607516983e+02
0.000000000000000000e+00,5.920775086926430286e-02,2.653288008977146006e-01,6.611098462163838008e-01,1.289297582956277388e+00,2.192638707248398156e+00,3.413879915223759109e+00,4.995767903013382139e+00,6.981049366748269591e+00,9.412471002559428257e+00,1.233277950657788047e+01,1.578472157493462369e+01,1.981104390376068380e+01,2.445449318918705828e+01,3.145379782723630413e+01,1.723527743660818032e+02,2.052549780045094963e+02,2.239172801493416500e+02,2.459771408974017959e+02,2.650868779404505631e+02,2.812133735655085047e+02
4.591049762581179594e-13,1.958800437189836785e+01,3.710396163281284032e+01,5.900678155528756719e+01,8.490484766377122128e+01,1.084201518616963966e+02,1.315597408742317214e+02,1.690817119547308209e+02,1.860310738612209889e+02,2.062162793645232739e+02,2.222770283835230316e+02,2.361657250510496908e+02,2.511036044895671182e+02,2.695453062307080927e+02,2.865490571372632189e+02,3.076073684629760123e+02,3.245111818254230798e+02,3.324103654509547141e+02,3.373510051301395833e+02,3.413276775267578955e+02,3.457380004349765841e+02
6.153966225497243713e-13,2.289610841799549945e+01,3.893218952729103677e+01,5.694930879946012681e+01,7.852182422060465683e+01,9.498645917798421578e+01,1.098380521217503798e+02,1.230117304196609638e+02,1.424946020713891812e+02,1.629760339119553407e+02,1.756401483646260715e+02,1.842790031052668951e+02,1.968500421639102456e+02,2.108737496424312781e+02,2.205500405687978684e+02,2.305890959613977600e+02,2.414907373577245266e+02,2.569075121260377728e+02,2.717780863381200334e+02,3.264063456068540177e+02,3.432696221278333724e+02
3.991182384588399700e-13,1.733380329452781865e+01,3.321023292393990545e+01,5.090502130951025350e+01,7.549366753152594356e+01,9.674405617539279945e+01,1.169967750229331642e+02,1.413351598091918504e+02,1.737053229588501893e+02,1.897692136500847084e+02,2.086296214507206059e+02,2.241540794868593593e+02,2.398479821762150266e+02,2.617163236353483740e+02,2.785440808195887143e+02,3.051067960872316007e+02,3.365473459581307907e+02,3.739139423800785380e+02,3.794163223227997719e+02,4.003360433910398797e+02,4.079539581900185681e+02
3.445091434350899817e-13,1.567268903703868332e+01,3.144189825134640515e+01,4.966193776883927313e+01,7.478106869486012442e+01,9.662642115051730229e+01,1.199477888968652053e+02,1.490032210117249463e+02,1.746579785851688769e+02,1.915351932297862447e+02,2.094248005087668787e+02,2.239444517365911906e+02,2.372825943977009331e+02,2.521742260491658385e+02,2.731165796294948223e+02,2.931289480730923742e+02,3.340373735527207941e+02,3.476343053443976601e+02,3.572032009927365834e+02,3.654404137106997155e+02,3.755849903157941867e+02
2.254862963013693186e-13,1.142355158347103661e+01,2.530522034502001461e+01,3.996123619120820791e+01,5.517963611353351183e+01,7.244606006723027747e+01,9.065552637304415384e+01,1.088572562632478054e+02,1.263132883981866854e+02,1.421563444992455061e+02,1.551935418882145825e+02,1.665873231134034995e+02,1.767382623793252208e+02,1.859990581711514039e+02,1.942979502653301722e+02,2.017028675688996486e+02,2.087644766103543930e+02,2.152361441445014520e+02,2.207686228925453520e+02,2.250372907249553691e+02,2.285725963942432770e+02
2.206568261442498624e-13,1.120584938325129620e+01,2.500727029630117570e+01,3.981647751341078845e+01,5.502093494453622924e+01,7.035714331665775489e+01,8.691556033060945197e+01,1.063416516173242172e+02,1.270978523389895827e+02,1.480571141948013860e+02,1.687744671030641541e+02,1.900929697870203938e+02,2.111584394342346513e+02,2.307167630371611722e+02,2.479991756917112866e+02,2.615418109057536071e+02,2.739822448117542990e+02,2.887797843890255081e+02,3.019441066971590999e+02,3.086474689935903939e+02,3.140185194419981372e+02
3.244175761363266020e-13,1.523553654128111923e+01,3.167061629788955912e+01,4.848810520300037297e+01,6.626098587480457525e+01,8.595318392106788963e+01,1.103082454101864869e+02,1.389273245833984447e+02,1.662848918418463597e+02,1.923759123494238281e+02,2.209606292522034892e+02,2.475527209077982889e+02,2.699883625815393202e+02,2.887282461845704233e+02,3.060747860226769035e+02,3.232576970546255097e+02,3.381979544428643862e+02,3.520661099860308241e+02,3.679555847161885254e+02,3.798573129480274133e+02,3.864220269081927199e+02
4.464761893530067027e-13,1.785914860875786303e+01,3.184257696457219922e+01,4.404534801821736067e+01,5.604889516644866632e+01,6.907171475409894867e+01,8.262585691993214709e+01,9.642482415262128370e+01,1.107422520806867823e+02,1.265762641388284635e+02,1.433952159141456377e+02,1.605405182025679949e+02,1.769202967101179240e+02,1.924408004882261309e+02,2.045751269785190516e+02,2.153223760716619495e+02,2.234075374007007895e+02,2.275677760236168012e+02,2.307152540754750305e+02,2.334791544202848002e+02,2.359024415727444932e+02
1.296740492762182839e-13,8.023600867403940740e+00,1.906674429380870706e+01,3.431132258845587302e+01,4.850849922182879226e+01,6.275084718753041102e+01,7.908872743593141763e+01,9.785000223433364397e+01,1.194128373784098045e+02,1.426676870611407253e+02,1.659638141931487780e+02,1.906062789099854342e+02,2.135399253710015728e+02,2.357638182350781051e+02,2.584505703211327159e+02,2.799031761334865678e+02,2.977169905737169984e+02,3.124541295879893710e+02,3.244762651363776058e+02,3.347434917337146203e+02,3.436329817974379921e+02
1.807443084089754848e-13,1.054455149526285140e+01,2.491021169880649566e+01,4.287311080144343833e+01,6.182234883726083297e+01,8.380940542515757841e+01,1.088764149088809177e+02,1.347994572146085659e+02,1.608612340924800321e+02,1.839031263374860998e+02,2.033329236799961564e+02,2.206970981315955953e+02,2.362572425640420022e+02,2.473294351288961934e+02,2.561939988023500518e+02,2.637254370431936081e+02,2.700631048849636500e+02,2.753463573611964534e+02,2.799062896738461745e+02,2.840321637986448309e+02,2.877784228739689638e+02
1.065814103640150531e-13,6.972412558733133814e+00,1.711029164858076257e+01,3.137946372736504941e+01,4.676561526941096503e+01,6.253951356119422655e+01,8.007770116116353165e+01,9.983341649806915541e+01,1.221587911073170858e+02,1.461318251980101763e+02,1.698374846795732083e+02,1.918735769147434951e+02,2.129600409504624849e+02,2.337342762718783149e+02,2.530927584319778703e+02,2.710434476243805761e+02,2.870759026184348954e+02,3.019167316580034139e+02,3.107042747708521802e+02,3.159594417475457817e+02,3.203309923350486770e+02
2.192690473634684167e-13,1.200002037844494041e+01,2.775855413165027130e+01,4.650069932857711308e+01,6.659041469069961749e+01,8.823319117628501829e+01,1.111865066146180396e+02,1.350182124036397511e+02,1.590145191988790430e+02,1.809548706641728870e+02,1.996540877463756090e+02,2.158968935463821026e+02,2.313043889485524858e+02,2.427884896399018828e+02,2.492890574903522065e+02,2.546372234396028489e+02,2.591220085706882514e+02,2.629388551357175743e+02,2.662832053868002049e+02,2.693505015760454739e+02,2.723361859555624847e+02
6.217248937900876626e-15,1.585100455386959928e-01,7.185106992976133533e-01,1.806707736990945889e+00,3.549806934332908170e+00,6.074514067037698695e+00,9.507534910819524399e+00,1.404010922808408957e+01,6.067239823575670954e+01,1.170598401134903668e+02,1.581759619716617635e+02,1.766049484881082776e+02,1.874430309933860030e+02,1.985410358107109516e+02,2.098492013432970111e+02,2.195790685333276713e+02,2.273138289721862293e+02,2.341318305802793134e+02,2.411227473149760669e+02,2.490502189608336039e+02,2.574965137238989996e+02
2.220446049250313081e-15,1.739433885922752054e-01,7.123406596063821539e-01,1.640042470898209981e+00,2.981899480323650931e+00,4.762762345738596359e+00,7.007481724998933181e+00,9.740908275960560303e+00,1.298789265647936020e+01,2.241678068374427824e+01,4.874596153522490027e+01,1.038814634427563988e+02,1.526579325685023036e+02,1.753151524696025092e+02,1.858483825920540937e+02,1.941638504869719952e+02,2.017723129750363000e+02,2.083761179494732119e+02,2.141876440314534307e+02,2.194098192568409900e+02,2.241411769514380978e+02
8.881784197001252323e-16,1.596382895587377948e-01,6.527102988862714117e-01,1.500451738959541981e+00,2.724098320755493408e+00,4.344885755251073789e+00,6.384049753423231444e+00,8.862826026248908917e+00,1.180245028470505630e+01,1.630456607247955247e+01,3.202023238956369511e+01,1.147696514885573578e+02,1.437128103453976848e+02,1.542579487175025861e+02,1.610074807893404909e+02,1.669407482638078193e+02,1.735291032870214281e+02,1.796098920726442429e+02,1.852522655400343865e+02,1.905522276392349568e+02,1.956092852583048796e+02
2.575717417130363174e-14,3.200383542467180042e+00,9.267800955901938309e+00,1.758983255805226875e+01,2.927902840415680430e+01,3.927347588689400482e+01,4.943921891480160014e+01,6.132418612466761232e+01,7.514969206995175455e+01,9.047452860117239481e+01,1.076558843723928618e+02,1.265728720650633647e+02,1.459013864407130541e+02,1.646387968142925615e+02,1.831728106727900922e+02,2.014904558964879868e+02,2.193259502736303546e+02,2.348142587501690457e+02,2.469807554748557266e+02,2.535810694088265222e+02,2.590324157385916806e+02
2.220446049250313081e-15,3.489655784868856969e-01,1.357976513632115356e+00,2.970204104962490987e+00,5.128819652004819929e+00,7.776994454285905967e+00,1.085789981133255644e+01,1.436161988198671935e+01,2.085552078932342468e+01,3.147936250391509461e+01,5.111908181836818699e+01,8.802019380138342797e+01,1.456981713274311687e+02,1.872016029151285466e+02,2.111714497117596920e+02,2.299281542989570539e+02,2.432490711860424994e+02,2.537556196306952927e+02,2.629384473498088255e+02,2.708115243379942854e+02,2.769710567238817589e+02
8.881784197001252323e-16,1.142066914683907974e-01,4.692158400773274174e-01,1.083611057132448874e+00,1.975975953939390406e+00,3.164894141803789029e+00,4.668949232031284424e+00,6.506724835927509609e+00,8.696804564798103598e+00,1.125777202994870052e+01,1.436983258713141076e+01,2.562259401394418390e+01,7.152206377221361322e+01,1.656720190691583241e+02,1.836451992646800875e+02,1.926860884059393300e+02,2.014404130314984513e+02,2.098616999530971157e+02,2.173678300311174496e+02,2.240213635439486382e+02,2.296445380561660272e+02
4.440892098500626162e-16,1.162861032072087936e-01,4.672362449647184945e-01,1.055988173476316572e+00,1.885679636945805981e+00,2.959448383576978259e+00,4.280432161573630268e+00,5.851768719139557540e+00,7.676595804478558271e+00,9.758051165794423554e+00,1.209927255129096046e+01,1.506167070514909589e+01,2.244745181860378835e+01,3.486439642755101431e+01,5.694664590872249477e+01,9.058849632844251687e+01,1.202256344573603144e+02,1.417318445137891558e+02,1.541171917504228190e+02,1.633363198425907115e+02,1.712262582712650385e+02
3.295497555400039857e-13,1.488262504375564355e+01,3.050822261914757050e+01,4.979009579198901747e+01,7.010219860348584575e+01,9.216118522812692504e+01,1.145290324008329605e+02,1.353177377279481846e+02,1.558673070401854943e+02,1.733728097800093906e+02,1.893260485294025273e+02,2.051661572737793620e+02,2.200626896823339962e+02,2.340170770448224857e+02,2.469705864099208839e+02,2.589018041592482291e+02,2.673022745638323272e+02,2.741625780395874017e+02,2.799909915471837962e+02,2.846696877886594734e+02,2.880846081607115821e+02
8.881784197001252323e-16,2.310533302334911998e-01,9.369119421544975790e-01,2.136623767593770484e+00,3.849236738382079803e+00,6.093798786350183683e+00,8.889357843328841824e+00,1.225496184114881792e+01,1.927241031156969342e+01,4.041638229106432334e+01,8.124157561602631006e+01,1.257584159496905585e+02,1.638110109968941686e+02,1.833978651371291164e+02,1.954970659646241131e+02,2.049055712845298842e+02,2.125065446834879879e+02,2.192265520824244334e+02,2.260516875660994742e+02,2.330479927745050475e+02,2.398710876945006305e+02
4.605760217657461908e-13,1.916773131873925351e+01,3.454775881463470455e+01,5.117772993060400211e+01,7.318377671218595992e+01,9.393068832724604533e+01,1.156876045231586829e+02,1.356773006198970677e+02,1.683983740809061089e+02,1.898018645703651543e+02,2.098750566525413603e+02,2.317138143158203718e+02,2.511593025676642128e+02,2.782198601638096420e+02,3.024229226766476586e+02,3.392384858590745580e+02,3.724170161563857846e+02,3.972786800187599283e+02,4.340530920357970217e+02,4.542180777568627832e+02,4.718307492866181860e+02
2.834763673797979777e-13,1.275609839837914627e+01,2.525482680079258913e+01,3.769559525451997928e+01,5.066462977622879293e+01,6.581948524108783261e+01,8.081526537957645928e+01,9.323303108151388585e+01,1.040237834069239540e+02,1.137363276103072849e+02,1.225936890879827956e+02,1.311159971810397735e+02,1.418460858066457888e+02,1.545976485592439360e+02,1.673946024415477325e+02,1.808625291400688013e+02,2.200022411630309307e+02,2.444611051558740940e+02,2.600422297448524773e+02,2.694452600804605140e+02,2.751615709683576938e+02
4.220235272356376299e-13,1.801732058212736476e+01,3.353238794940074996e+01,5.050428109796858678e+01,7.184736984095557943e+01,9.276800093657536195e+01,1.121117694204506847e+02,1.296208455208112298e+02,1.540408554151208307e+02,1.752425373566888140e+02,1.898652981250002370e+02,2.051101667852151138e+02,2.218943507766337575e+02,2.350976242204492905e+02,2.485474334455313681e+02,2.654250940222152053e+02,2.829160101874266502e+02,2.965189749762498650e+02,3.124856003394239110e+02,3.301753069600297863e+02,3.825910098574988183e+02
4.605205106145149330e-13,1.894898893556628749e+01,3.402778648212738943e+01,4.981277248219196707e+01,6.908125943089906684e+01,8.719727286901600394e+01,1.021328073062723831e+02,1.152140840624409037e+02,1.270694861914285241e+02,1.387233774455572188e+02,1.515624615743101913e+02,1.628656944409361529e+02,1.721564549940937638e+02,1.806358913895127500e+02,1.876358988524843880e+02,1.968472921114604901e+02,2.157132605840124882e+02,2.383921472926073193e+02,2.543931168579900088e+02,2.638950585366636119e+02,2.709921454722864951e+02
3.552713678800500929e-15,3.950667228001014109e-01,1.632554997987123446e+00,3.790896985741059932e+00,6.948524846241925346e+00,1.118387073966972878e+01,1.657536682620447621e+01,2.320144526602617319e+01,4.270278595202800176e+01,8.630820952904129229e+01,1.386318392777022837e+02,1.878436827054335083e+02,2.258490774365127720e+02,2.567983156299389407e+02,2.864527259701273465e+02,3.155268846765133617e+02,3.443331271950350470e+02,3.728105327099452779e+02,4.011104971074040577e+02,4.293517339579582313e+02,4.579989394747727829e+02
0.000000000000000000e+00,1.818451747862822876e-01,7.681697867598691332e-01,1.820157467342813584e+00,3.398991847957181900e+00,5.565856560025027377e+00,8.381935234968416637e+00,1.190841150420941652e+01,1.620646899917007744e+01,2.133729135127246934e+01,2.821757352262800822e+01,6.278826308132830292e+01,1.232615351964036847e+02,1.880523287544295670e+02,2.351973846523761722e+02,2.673434587500507860e+02,2.927288003196314889e+02,3.156978473970518735e+02,3.395691401618824443e+02,3.628583626041082084e+02,3.849736167608043047e+02
4.440892098500626162e-15,2.576700620099012795e-01,1.072741561735839122e+00,2.508306469722166199e+00,4.627456756513224079e+00,7.493284392653354331e+00,1.116888134868689519e+01,1.571733959515820445e+01,2.120175110261160256e+01,3.215516788559215655e+01,7.254844925813628720e+01,1.477447926069638982e+02,2.163590657134028277e+02,2.606897448532472481e+02,3.005757969635702693e+02,3.263303985148868946e+02,3.475321637312076746e+02,3.666966442282834464e+02,3.850038422187413971e+02,4.055371515733464776e+02,4.271115512144751278e+02
3.552713678800500929e-15,3.089623758511227947e-01,1.280239061816834889e+00,2.980414395515575521e+00,5.476072714565796140e+00,8.833798356585949918e+00,1.312017565919449069e+01,1.840178896000986697e+01,2.474522259665052815e+01,4.835103237195589543e+01,9.772754257507692444e+01,1.668322973154969304e+02,2.332272194456735974e+02,2.716202339117569409e+02,2.963591781506444818e+02,3.190776591673150051e+02,3.397267464893509441e+02,3.581874273323928719e+02,3.748283031110976253e+02,3.902440798690287806e+02,4.048544534484352653e+02
