cellNum,cellID,Ah_throughput,qdis
86,G23C2,206.58605500176856,0.8200000000000001
86,G23C2,213.73957747792505,0.81
86,G23C2,220.16507290178689,0.8
87,G23C3,-2.6645352591003757e-15,1.0000000000000002
87,G23C3,0.7824014312518659,0.9900000000000002
87,G23C3,2.933320941303533,0.9800000000000002
87,G23C3,6.158331354598979,0.9700000000000002
87,G23C3,10.163005495582189,0.9600000000000002
87,G23C3,14.652971938107143,0.9500000000000002
87,G23C3,21.871497091482897,0.9400000000000002
87,G23C3,30.93033122265171,0.9300000000000002
87,G23C3,39.7937135970228,0.9200000000000002
87,G23C3,49.49468806945175,0.9100000000000001
87,G23C3,61.1434649212335,0.9000000000000001
87,G23C3,76.2740798921891,0.8900000000000001
87,G23C3,88.94191684484356,0.8800000000000001
87,G23C3,97.93710887249638,0.8700000000000001
87,G23C3,108.24267244278545,0.8600000000000001
87,G23C3,129.16415333842434,0.8500000000000001
87,G23C3,146.78674438539707,0.8400000000000001
87,G23C3,156.66611982619622,0.8300000000000001
87,G23C3,163.92386393033354,0.8200000000000001
87,G23C3,169.85002065523267,0.81
87,G23C3,174.88307043002604,0.8
88,G23C4,4.440892098500626e-16,1.0000000000000002
88,G23C4,0.3513849232321522,0.9900000000000002
88,G23C4,1.443590859833733,0.9800000000000002
88,G23C4,3.33369456016238,0.9700000000000002
88,G23C4,6.078772774575724,0.9600000000000002
88,G23C4,9.735902253431405,0.9500000000000002
88,G23C4,14.362159747087054,0.9400000000000002
88,G23C4,31.265681085493117,0.9300000000000002
88,G23C4,68.72692513323149,0.9200000000000002
88,G23C4,94.07789505394021,0.9100000000000001
88,G23C4,106.6047387518395,0.9000000000000001
88,G23C4,125.36193090756461,0.8900000000000001
88,G23C4,145.65333236181715,0.8800000000000001
88,G23C4,161.46015901493485,0.8700000000000001
88,G23C4,171.7767053813981,0.8600000000000001
88,G23C4,179.12339610516355,0.8500000000000001
88,G23C4,185.1331565459818,0.8400000000000001
88,G23C4,190.85561603815552,0.8300000000000001
88,G23C4,197.16533611642868,0.8200000000000001
88,G23C4,203.61331136832015,0.81
88,G23C4,209.94746980412162,0.8
89,G24C1,0.0,1.0000000000000002
89,G24C1,0.25524673786008795,0.9900000000000002
89,G24C1,1.0274898976790512,0.9800000000000002
89,G24C1,2.326483898814881,0.9700000000000002
89,G24C1,4.161983160625583,0.9600000000000002
89,G24C1,6.543742102469155,0.9500000000000002
89,G24C1,9.481515143703591,0.9400000000000002
89,G24C1,12.985056703686901,0.9300000000000002
89,G24C1,19.17933738806259,0.9200000000000002
89,G24C1,33.902560645314686,0.9100000000000001
89,G24C1,57.28705864962851,0.9000000000000001
89,G24C1,87.04785648071689,0.8900000000000001
89,G24C1,103.55637176801228,0.8800000000000001
89,G24C1,119.49553262612419,0.8700000000000001
89,G24C1,139.26660204523628,0.8600000000000001
89,G24C1,151.70451836002388,0.8500000000000001
89,G24C1,161.05383100783808,0.8400000000000001
89,G24C1,169.33749718906864,0.8300000000000001
89,G24C1,177.55869217956004,0.8200000000000001
89,G24C1,185.28018012415586,0.81
89,G24C1,192.24478240948318,0.8
90,G24C2,-4.440892098500626e-16,1.0000000000000002
90,G24C2,0.5517300799589939,0.9900000000000002
90,G24C2,2.1376057741036454,0.9800000000000002
90,G24C2,4.653655263835385,0.9700000000000002
90,G24C2,7.995906730555645,0.9600000000000002
90,G24C2,12.060388355665854,0.9500000000000002
90,G24C2,17.382118492840586,0.9400000000000002
90,G24C2,28.579102564200042,0.9300000000000002
90,G24C2,42.008915489858126,0.9200000000000002
90,G24C2,57.786056850048716,0.9100000000000001
90,G24C2,76.2157486760148,0.9000000000000001
90,G24C2,91.21861066796413,0.8900000000000001
90,G24C2,101.36684242101039,0.8800000000000001
90,G24C2,112.60523576625968,0.8700000000000001
90,G24C2,131.4415953525895,0.8600000000000001
90,G24C2,154.66980525351298,0.8500000000000001
