cellNum,numRPTs,t_hrs,t,qdis,cellID,Ah_throughput
27,41,7649.823333,318.7426389,0.603833999,G7C3,948.3223736
27,42,7830.565556,326.2735648,0.590982372,G7C3,966.3576323
27,43,8005.5925,333.5663542,0.57881189,G7C3,983.507106
27,44,8180.995556,340.8748148,0.566484615,G7C3,1000.384851
27,45,8360.435556,348.3514815,0.555815525,G7C3,1017.482151
27,46,8541.085,355.8785417,0.545023752,G7C3,1034.294802
27,47,8658.255833,360.7606597,0.535124773,G7C3,1044.713012
27,48,8835.760556,368.1566898,0.525657445,G7C3,1060.594603
27,49,9015.169167,375.6320486,0.518578993,G7C3,1076.462653
27,50,9243.592222,385.1496759,0.510882507,G7C3,1096.597512
27,51,9419.161111,392.4650463,0.503838462,G7C3,1111.632185
27,52,9572.184167,398.8410069,0.497064162,G7C3,1124.603489
27,53,9774.9525,407.2896875,0.48920577,G7C3,1141.773905
27,54,9952.858611,414.7024421,0.482666907,G7C3,1156.515754
27,55,10131.03806,422.1265856,0.47620187,G7C3,1171.153784
27,56,10309.24694,429.551956,0.470079815,G7C3,1185.566679
27,57,10487.36861,436.9736921,0.464715975,G7C3,1199.747012
27,58,10667.095,444.4622917,0.459410725,G7C3,1213.81375
27,59,10845.65861,451.9024421,0.454510289,G7C3,1227.590221
27,60,11024.61056,459.3587731,0.450100486,G7C3,1241.157917
27,61,11201.485,466.7285417,0.44631383,G7C3,1254.443723
27,62,11381.56444,474.2318519,0.442784238,G7C3,1267.711896
27,63,11554.95028,481.4562616,0.438980674,G7C3,1280.225607
28,1,0,0,1,G7C4,0
28,2,187.4983333,7.812430556,0.953048034,G7C4,25.09954372
28,3,374.1566667,15.58986111,0.932924867,G7C4,50.49570978
28,4,559.6527778,23.31886574,0.919242026,G7C4,75.86001661
28,5,745.6408333,31.06836806,0.910240583,G7C4,101.0345532
28,6,945.3425,39.38927083,0.900389813,G7C4,128.3159081
28,7,1150.114444,47.92143519,0.891556451,G7C4,156.2523393
28,8,1336.239722,55.67665509,0.88431874,G7C4,181.3526225
28,9,1564.063056,65.16929398,0.880909375,G7C4,212.7114846
28,10,1748.458889,72.8524537,0.876593249,G7C4,237.4471749
28,11,1933.270556,80.55293981,0.869282229,G7C4,262.1439731
28,12,2119.684444,88.32018519,0.863022039,G7C4,286.7453365
28,13,2305.374444,96.05726852,0.854927061,G7C4,311.0886486
28,14,2504.606667,104.3586111,0.845285535,G7C4,337.3984752
28,15,2707.252222,112.8021759,0.835983211,G7C4,363.8406928
28,16,2936.9375,122.3723958,0.822657802,G7C4,394.0595964
28,17,3120.519722,130.0216551,0.810657152,G7C4,417.5366402
28,18,3324.208333,138.5086806,0.796497704,G7C4,443.1249067
28,19,3508.306111,146.1794213,0.782132932,G7C4,466.1067302
28,20,3733.949722,155.5812384,0.764807175,G7C4,494.542442
28,21,3929.206389,163.7169329,0.756652218,G7C4,518.5888635
28,22,4111.831389,171.3263079,0.739020092,G7C4,540.7162064
28,23,4296.673611,179.0280671,0.720389374,G7C4,562.7706256
28,24,4477.672778,186.5696991,0.703296971,G7C4,584.1794471
28,25,4659.484722,194.1451968,0.685704636,G7C4,605.3050931
28,26,4817.640833,200.7350347,0.665912046,G7C4,621.4808983
28,27,4993.775556,208.0739815,0.65024094,G7C4,641.2713406
28,28,5175.795,215.658125,0.636030529,G7C4,661.3274162
28,29,5358.178889,223.2574537,0.615619221,G7C4,681.1517179
28,30,5538.644444,230.7768519,0.596744172,G7C4,700.4756297
29,1,0,0,1,G8C1,0
29,2,187.9402778,7.830844907,0.899954677,G8C1,26.49141647
29,3,373.9858333,15.58274306,0.889560163,G8C1,53.3111925
29,4,560.1636111,23.34015046,0.882761643,G8C1,79.94861814
29,5,745.0952778,31.04563657,0.875230975,G8C1,106.3066857
29,6,943.1066667,39.29611111,0.859417569,G8C1,134.397282
29,7,1145.259722,47.71915509,0.837323624,G8C1,162.5895217
29,8,1328.936944,55.37237269,0.816126188,G8C1,187.4391438
29,9,1555.108333,64.79618056,0.781326732,G8C1,217.7961497
29,10,1738.860833,72.45253472,0.752294812,G8C1,241.2606662
29,11,1923.181389,80.13255787,0.729329263,G8C1,264.2781101
29,12,2103.169167,87.63204861,0.703056595,G8C1,286.4815039
29,13,2284.391667,95.18298611,0.682755667,G8C1,308.4054838
29,14,2480.873611,103.3697338,0.663839346,G8C1,331.611825
29,15,2678.860556,111.6191898,0.64239288,G8C1,354.4980435
30,1,0,0,1,G8C2,0
30,2,186.9141667,7.788090278,0.913558298,G8C2,26.22090367
30,3,371.3775,15.4740625,0.89704251,G8C2,52.8259545
30,4,555.9288889,23.1637037,0.886964661,G8C2,79.49046031
30,5,742.6875,30.9453125,0.879343033,G8C2,106.1651155
30,6,942.1702778,39.25709491,0.86921477,G8C2,134.7786012
30,7,1146.586667,47.77444444,0.855176102,G8C2,163.8619398
30,8,1330.079444,55.41997685,0.841052256,G8C2,189.6820767
30,9,1559.007222,64.95863426,0.816459332,G8C2,221.4793717
30,10,1741.221667,72.55090278,0.792738006,G8C2,245.8787077
30,11,1925.698333,80.23743056,0.771423478,G8C2,269.7103441
30,12,2109.492778,87.89553241,0.749098689,G8C2,292.9815399
30,13,2291.948889,95.49787037,0.732637376,G8C2,315.648651
30,14,2487.559167,103.6482986,0.712533378,G8C2,339.9656952
30,15,2686.396111,111.9331713,0.6925934,G8C2,364.0703439
30,16,2910.304722,121.2626968,0.670372608,G8C2,390.8981329
30,17,3089.168056,128.7153356,0.653092786,G8C2,411.4022464
31,1,0,0,1,G8C3,0
31,2,186.2997222,7.762488426,0.929257788,G8C3,26.36377108
31,3,370.9708333,15.45711806,0.915208886,G8C3,53.5340685
31,4,556.8052778,23.20021991,0.905575212,G8C3,80.53717953
31,5,741.8591667,30.91079861,0.90004632,G8C3,107.2932731
31,6,939.4175,39.14239583,0.892960174,G8C3,136.1836843
31,7,1144.113889,47.67141204,0.883232972,G8C3,165.5891756
31,8,1330.773056,55.44887731,0.871751407,G8C3,192.1054718
31,9,1559.054167,64.96059028,0.854396011,G8C3,224.8188355
31,10,1742.695278,72.61230324,0.837829048,G8C3,250.5114667
31,11,1925.581944,80.23258102,0.822991712,G8C3,275.9739261
31,12,2108.786944,87.86612269,0.809110351,G8C3,301.1197329
31,13,2291.991944,95.49966435,0.796717159,G8C3,326.0568928
31,14,2488.699722,103.6958218,0.78417111,G8C3,352.7375685
31,15,2687.222778,111.9676157,0.771295101,G8C3,379.6619706
31,16,2914.174722,121.4239468,0.757132861,G8C3,410.4900366
31,17,3096.454444,129.0189352,0.745605468,G8C3,434.3661871
31,18,3299.189444,137.4662269,0.732419309,G8C3,460.5914847
31,19,3480.975833,145.0406597,0.722862211,G8C3,483.7354697
31,20,3703.961111,154.331713,0.711323879,G8C3,512.9097359
31,21,3898.671389,162.4446412,0.698263968,G8C3,537.7768354
31,22,4080.418889,170.0174537,0.687841564,G8C3,560.7176097
31,23,4263.316389,177.6381829,0.678525925,G8C3,583.8002099
31,24,4443.751389,185.1563079,0.670430091,G8C3,606.2804658
31,25,4622.243333,192.5934722,0.662452719,G8C3,628.3516732
31,26,4778.866944,199.119456,0.654751594,G8C3,645.9322661
31,27,4954.725833,206.4469097,0.6486435,G8C3,666.9386325
31,28,5136.183056,214.0076273,0.635085397,G8C3,688.6844224
31,29,5318.526389,221.6052662,0.628823657,G8C3,710.4589714
31,30,5499.316667,229.1381944,0.622962145,G8C3,731.8921014
31,31,5752.761667,239.6984028,0.614015591,G8C3,762.2410832
31,32,5932.232778,247.1763657,0.606747711,G8C3,783.3973157
32,1,0,0,1,G8C4,0
32,2,188.0586111,7.835775463,0.901950626,G8C4,26.27602086
32,3,374.5422222,15.60592593,0.890694571,G8C4,52.90192225
32,4,558.5097222,23.27123843,0.884741521,G8C4,79.40384117
32,5,742.5569444,30.93987269,0.881691683,G8C4,105.9028716
32,6,941.5136111,39.2297338,0.878988861,G8C4,134.1954376
32,7,1143.008056,47.62533565,0.874937073,G8C4,163.1696481
32,8,1328.769444,55.36539352,0.869712269,G8C4,189.1343376
32,9,1555.912778,64.82969907,0.85652074,G8C4,221.1853302
32,10,1739.385,72.474375,0.841354637,G8C4,246.4109269
32,11,1923.732778,80.15553241,0.823163132,G8C4,271.2798532
32,12,2107.514167,87.81309028,0.805176905,G8C4,295.9593089
32,13,2292.541111,95.5225463,0.790753711,G8C4,320.3303876
32,14,2490.924722,103.7885301,0.777200502,G8C4,346.217578
32,15,2690.865556,112.1193981,0.762518267,G8C4,372.0421584
32,16,2917.019722,121.5424884,0.746834082,G8C4,401.6513209
32,17,3099.074167,129.1280903,0.732953407,G8C4,424.4714895
32,18,3301.81,137.5754167,0.717420736,G8C4,449.5932023
32,19,3483.964444,145.1651852,0.7044686,G8C4,471.7218204
32,20,3706.904167,154.4543403,0.691262506,G8C4,499.2533505
32,21,3899.408889,162.4753704,0.675964438,G8C4,522.5785992
32,22,4081.2575,170.0523958,0.662865675,G8C4,544.3253448
32,23,4265.0725,177.7113542,0.650206988,G8C4,566.1415224
32,24,4444.782778,185.1992824,0.637768144,G8C4,587.4204474
32,25,4625.138333,192.7140972,0.62500672,G8C4,608.4783626
32,26,4780.642222,199.1934259,0.611746766,G8C4,625.0879968
32,27,4954.236944,206.4265394,0.599547314,G8C4,645.0963781
32,28,5133.949722,213.9145718,0.583657851,G8C4,665.4801012
33,1,0,0,1,G9C1,0
33,2,185.4975,7.7290625,0.911391866,G9C1,28.19260128
33,3,366.5805556,15.27418981,0.883201883,G9C1,56.25423611
33,4,549.7541667,22.90642361,0.867035264,G9C1,84.12981025
33,5,731.6580556,30.48575231,0.839831534,G9C1,111.366845
33,6,925.5088889,38.56287037,0.787639327,G9C1,139.8233473
33,7,1123.956944,46.83153935,0.701830466,G9C1,167.2926737
34,1,0,0,1,G9C2,0
34,2,185.8805556,7.745023148,0.903874364,G9C2,28.12530497
34,3,368.4302778,15.35126157,0.880516766,G9C2,56.21177519
34,4,552.43,23.01791667,0.87022875,G9C2,83.82188067
34,5,734.5494444,30.60622685,0.846471907,G9C2,111.3651026
34,6,934.1469444,38.92278935,0.781269945,G9C2,139.785741
34,7,1134.613056,47.27554398,0.640643278,G9C2,166.1107198
35,1,0,0,1,G9C3,0
35,2,186.2991667,7.762465278,0.932419712,G9C3,28.14296
35,3,371.5402778,15.48084491,0.913438714,G9C3,56.50409436
35,4,553.9102778,23.07959491,0.904484909,G9C3,84.42565867
35,5,738.6630556,30.77762731,0.89111493,G9C3,112.0084783
35,6,937.1519444,39.04799769,0.85588591,G9C3,141.2842001
35,7,1140.535556,47.52231481,0.795299694,G9C3,169.8312774
35,8,1325.325,55.221875,0.70575222,G9C3,193.9785107
36,1,0,0,1,G9C4,0
36,2,187.6791667,7.819965278,0.886675415,G9C4,28.64655286
36,3,375.2816667,15.63673611,0.860662215,G9C4,57.08399811
36,4,556.3655556,23.18189815,0.837742925,G9C4,84.68752181
36,5,739.4436111,30.81015046,0.782656724,G9C4,111.3906048
36,6,935.6794444,38.98664352,0.649009588,G9C4,137.8117605
37,1,0,0,1,G10C1,0
37,2,187.9225,7.830104167,0.929986696,G10C1,26.89639719
37,3,376.0838889,15.67016204,0.889912792,G10C1,53.43937381
37,4,560.9972222,23.37488426,0.868726381,G10C1,79.49917011
37,5,745.1688889,31.0487037,0.858454926,G10C1,105.3851108
37,6,943.445,39.31020833,0.852491292,G10C1,133.0780509
37,7,1144.6075,47.69197917,0.844877545,G10C1,161.1472729
37,8,1328.894167,55.37059028,0.83495977,G10C1,186.2829234
37,9,1556.288333,64.84534722,0.823745168,G10C1,216.9155954
37,10,1739.88,72.495,0.803266116,G10C1,240.678606
37,11,1923.95,80.16458333,0.780163939,G10C1,264.2026841
37,12,2107.170556,87.79877315,0.757887014,G10C1,287.120737
37,13,2289.911667,95.41298611,0.734549049,G10C1,309.568909
37,14,2487.205556,103.6335648,0.712365358,G10C1,333.5767858
37,15,2686.778611,111.9491088,0.687023306,G10C1,357.5710339
37,16,2912.664444,121.3610185,0.662044659,G10C1,383.9380435
37,17,3093.231944,128.8846644,0.638736168,G10C1,404.6538953
38,1,0,0,1,G10C2,0
38,2,187.8102778,7.825428241,0.940538854,G10C2,26.44268381
38,3,374.9588889,15.62328704,0.907759485,G10C2,52.29192894
38,4,560.36,23.34833333,0.8892697,G10C2,78.20091508
38,5,746.2713889,31.0946412,0.879477132,G10C2,103.8223127
38,6,944.8988889,39.37078704,0.871784029,G10C2,131.5148554
38,7,1148.695833,47.86232639,0.865824755,G10C2,159.7645871
38,8,1334.530556,55.60543981,0.860949136,G10C2,185.2547779
38,9,1562.018889,65.08412037,0.858341619,G10C2,216.6357464
38,10,1745.998056,72.74991898,0.852965162,G10C2,241.4767626
38,11,1930.998889,80.45828704,0.842635006,G10C2,266.057137
38,12,2115.563889,88.14849537,0.830567025,G10C2,290.5101181
38,13,2301.509444,95.89622685,0.813971712,G10C2,314.6249843
38,14,2500.023056,104.1676273,0.79423763,G10C2,340.4341081
38,15,2700.723611,112.5301505,0.774839065,G10C2,366.3583306
38,16,2928.326389,122.0135995,0.752878602,G10C2,395.0284337
38,17,3110.814444,129.6172685,0.733755215,G10C2,417.7083225
38,18,3313.686667,138.0702778,0.709702694,G10C2,441.6754963
38,19,3495.246111,145.6352546,0.689762838,G10C2,463.2146625
38,20,3717.337222,154.8890509,0.667423968,G10C2,489.7087238
39,1,0,0,1,G10C3,0
39,2,188.5180556,7.854918981,0.948258389,G10C3,26.33625614
39,3,376.7772222,15.69905093,0.917859763,G10C3,52.03053994
39,4,564.5138889,23.52141204,0.901622427,G10C3,77.28498531
39,5,752.1158333,31.33815972,0.892349857,G10C3,102.2318488
39,6,951.1841667,39.63267361,0.880952469,G10C3,128.9044396
39,7,1155.275833,48.13649306,0.866658818,G10C3,155.7648887
39,8,1341.5525,55.89802083,0.848320756,G10C3,179.7082718
39,9,1570.580833,65.44086806,0.827819153,G10C3,208.9377591
39,10,1756.622222,73.19259259,0.799639179,G10C3,231.7571661
39,11,1940.745556,80.86439815,0.770293013,G10C3,254.1325829
39,12,2125.046667,88.54361111,0.741382169,G10C3,276.001439
39,13,2308.656944,96.19403935,0.712829884,G10C3,297.2044066
39,14,2506.261111,104.4275463,0.684808705,G10C3,319.6765067
39,15,2705.543611,112.7309838,0.656371517,G10C3,341.8163318
39,16,2931.3775,122.1407292,0.62777963,G10C3,366.4086775
39,17,3111.693056,129.6538773,0.602831556,G10C3,385.4990211
40,1,0,0,1,G10C4,0
40,2,187.3047222,7.804363426,0.931546499,G10C4,25.94684931
40,3,372.9394444,15.53914352,0.90962392,G10C4,52.02175392
40,4,560.0608333,23.33586806,0.896639055,G10C4,78.01459828
40,5,760.3680556,31.68200231,0.891320783,G10C4,106.0169922
40,6,964.1686111,40.17369213,0.885933309,G10C4,134.3453281
40,7,1150.533333,47.93888889,0.88168249,G10C4,159.794637
40,8,1379.279167,57.46996528,0.878858029,G10C4,191.2494096
40,9,1564.691389,65.19547454,0.873822075,G10C4,216.0929112
40,10,1750.407778,72.93365741,0.865483746,G10C4,240.5178272
40,11,1935.331944,80.63883102,0.856468365,G10C4,264.5136109
40,12,2120.901667,88.37090278,0.84440881,G10C4,288.2803682
40,13,2320.4725,96.68635417,0.831743669,G10C4,313.7339835
40,14,2522.251667,105.0938194,0.817137837,G10C4,339.3664958
40,15,2751.097778,114.6290741,0.802288569,G10C4,367.6428456
40,16,2934.520278,122.2716782,0.790978221,G10C4,389.889666
40,17,3138.191389,130.7579745,0.776372093,G10C4,413.5432952
40,18,3320.223889,138.342662,0.764336951,G10C4,435.0559103
40,19,3543.312778,147.6380324,0.749908601,G10C4,461.7124024
40,20,3736.749444,155.6978935,0.740666716,G10C4,484.4361855
40,21,3918.815,163.2839583,0.727340076,G10C4,505.2383091
40,22,4102.629444,170.9428935,0.714738132,G10C4,526.168099
40,23,4284.8725,178.5363542,0.703400911,G10C4,546.5666321
40,24,4467.520556,186.1466898,0.696261056,G10C4,566.7578139
40,25,4628.166667,192.8402778,0.6865512,G10C4,583.9382866
40,26,4803.636111,200.1515046,0.679655666,G10C4,602.7586178
40,27,4986.369444,207.7653935,0.660022837,G10C4,623.7216989
40,28,5168.068056,215.336169,0.644597318,G10C4,644.4482368
40,29,5348.769722,222.8654051,0.630511333,G10C4,664.5962793
40,30,5600.936389,233.3723495,0.616779525,G10C4,692.7145289
40,31,5782.882222,240.9534259,0.604187425,G10C4,712.1594874
41,1,0,0,1,G11C1,0
41,2,188.2186111,7.84244213,0.77355107,G11C1,29.22710536
42,1,0,0,1,G11C2,0
42,2,186.7408333,7.780868056,0.856390518,G11C2,29.21722811
42,3,370.0766667,15.41986111,0.788932124,G11C2,57.56717806
42,4,554.1894444,23.09122685,0.63940809,G11C2,83.12903722
43,1,0,0,1,G11C3,0
43,2,187.0386111,7.793275463,0.845154474,G11C3,28.93190408
43,3,371.4466667,15.47694444,0.797394856,G11C3,57.23865728
43,4,553.8891667,23.07871528,0.675580889,G11C3,83.04028403
44,1,0,0,1,G11C4,0
44,2,188.6372222,7.859884259,0.832078317,G11C4,29.13505661
44,3,371.77,15.49041667,0.757836567,G11C4,56.90190556
44,4,551.3311111,22.97212963,0.59960249,G11C4,81.98766158
45,1,0,0,1,G12C1,0
45,2,188.035,7.834791667,0.952201167,G12C1,24.97892511
45,3,375.7680556,15.65700231,0.92019598,G12C1,49.44256706
45,4,563.4594444,23.47747685,0.886365492,G12C1,73.85164572
45,5,749.7794444,31.24081019,0.856944545,G12C1,98.00871939
45,6,948.5602778,39.52334491,0.8457862,G12C1,123.9914443
45,7,1151.784444,47.99101852,0.839810745,G12C1,150.6177275
45,8,1337.413889,55.7255787,0.836049667,G12C1,174.5580313
45,9,1566.860556,65.28585648,0.83508418,G12C1,204.2068787
45,10,1751.818889,72.9924537,0.829060691,G12C1,227.37849
45,11,1936.208056,80.67533565,0.814069217,G12C1,250.2883769
45,12,2121.334167,88.38892361,0.797516632,G12C1,272.8839575
45,13,2306.598056,96.10825231,0.773494728,G12C1,295.0679424
45,14,2505.141667,104.3809028,0.749708192,G12C1,318.6424305
45,15,2706.259444,112.7608102,0.721046185,G12C1,342.14538
45,16,2933.713056,122.238044,0.690669357,G12C1,367.866999
45,17,3114.375833,129.7656597,0.660897759,G12C1,387.8101129
45,18,3315.472222,138.1446759,0.626716622,G12C1,408.493578
45,19,3496.036667,145.6681944,0.602003026,G12C1,426.9192889
46,1,0,0,1,G12C2,0
46,2,188.0655556,7.836064815,0.949976977,G12C2,24.21830894
46,3,376.2352778,15.67646991,0.926362626,G12C2,47.63920733
46,4,564.4388889,23.51828704,0.890827841,G12C2,70.65637056
46,5,750.6447222,31.27686343,0.851227237,G12C2,93.07482736
46,6,948.9130556,39.53804398,0.82189638,G12C2,116.9696872
46,7,1151.311389,47.97130787,0.792808257,G12C2,141.0807059
46,8,1335.287222,55.63696759,0.761877212,G12C2,162.3480591
46,9,1562.291944,65.09549769,0.718692937,G12C2,188.2164704
46,10,1744.774167,72.69892361,0.672833216,G12C2,208.2835764
47,1,0,0,1,G12C3,0
47,2,187.4419444,7.810081019,0.952740605,G12C3,25.50427172
47,3,374.1525,15.5896875,0.923828402,G12C3,50.28626169
47,4,561.0105556,23.37543981,0.909694523,G12C3,74.97138375
47,5,748.1166667,31.17152778,0.882095622,G12C3,99.47599078
47,6,948.53,39.52208333,0.866179752,G12C3,125.888931
47,7,1152.956389,48.03984954,0.857694542,G12C3,152.8775397
47,8,1338.846667,55.78527778,0.851718768,G12C3,176.9901824
47,9,1567.083056,65.29512731,0.850244353,G12C3,206.9194912
47,10,1751.811667,72.99215278,0.843091975,G12C3,230.5469474
47,11,1937.417222,80.72571759,0.82849429,G12C3,253.8273099
47,12,2122.101111,88.42087963,0.812446601,G12C3,276.7989243
47,13,2306.485833,96.10357639,0.790452431,G12C3,299.3305581
47,14,2505.820833,104.4092014,0.768502199,G12C3,323.45316
47,15,2706.196667,112.7581944,0.744325699,G12C3,347.3633842
47,16,2933.4325,122.2263542,0.718113335,G12C3,373.79051
47,17,3115.289167,129.8037153,0.692670986,G12C3,394.4217666
48,1,0,0,1,G12C4,0
48,2,188.1341667,7.838923611,0.961210632,G12C4,24.85121389
48,3,376.2988889,15.67912037,0.936266566,G12C4,49.08898764
48,4,562.6769444,23.44487269,0.917001621,G12C4,73.11473406
48,5,749.6911111,31.23712963,0.888689249,G12C4,97.12404189
48,6,950.0088889,39.5837037,0.870863667,G12C4,123.0304836
48,7,1154.422222,48.10092593,0.861551868,G12C4,149.5410893
48,8,1340.518889,55.8549537,0.857082009,G12C4,173.2300267
48,9,1569.496667,65.39569444,0.858516477,G12C4,202.6395609
48,10,1754.999167,73.12496528,0.856470035,G12C4,226.0085369
48,11,1940.619167,80.85913194,0.849782382,G12C4,249.2157923
48,12,2125.268333,88.55284722,0.845797206,G12C4,272.2574363
48,13,2310.705278,96.27938657,0.836358117,G12C4,295.0003621
48,14,2510.632778,104.6096991,0.825430707,G12C4,319.4597954
48,15,2713.250833,113.0521181,0.811262282,G12C4,344.0777181
48,16,2941.139167,122.5474653,0.79423961,G12C4,371.3125803
48,17,3124.434722,130.1847801,0.775650284,G12C4,392.7744139
48,18,3327.656111,138.652338,0.753575153,G12C4,415.1055878
48,19,3510.972778,146.2905324,0.735211033,G12C4,435.4475961
48,20,3735.346389,155.6394329,0.715862859,G12C4,460.5513457
48,21,3930.048333,163.7520139,0.7012685,G12C4,481.7581148
48,22,4112.457778,171.3524074,0.684240932,G12C4,501.1998741
48,23,4295.843056,178.9934606,0.668437312,G12C4,520.4063737
48,24,4476.97,186.5404167,0.652677754,G12C4,538.9395886
48,25,4658.559722,194.1066551,0.639184948,G12C4,557.8828471
48,26,4817.016389,200.7090162,0.621070514,G12C4,573.4295045
48,27,4992.621389,208.0258912,0.605599808,G12C4,590.3638486
48,28,5173.768333,215.5736806,0.592390958,G12C4,607.1352664
49,1,0,0,1,G13C1,0
49,2,188.0283333,7.834513889,0.83856225,G13C1,26.42645389
49,3,373.3611111,15.55671296,0.819979523,G13C1,52.78280306
49,4,558.1075,23.25447917,0.810853856,G13C1,78.80895294
49,5,755.2544444,31.46893519,0.807213481,G13C1,106.6530334
49,6,956.6091667,39.85871528,0.802727313,G13C1,135.0601035
49,7,1141.086667,47.54527778,0.795669141,G13C1,160.4118261
49,8,1367.725,56.98854167,0.787893776,G13C1,191.5869308
49,9,1549.606667,64.56694444,0.773990118,G13C1,215.951562
49,10,1732.061111,72.16921296,0.757222632,G13C1,240.2321885
49,11,1915.390833,79.80795139,0.736849394,G13C1,264.1469029
49,12,2098.372778,87.43219907,0.716139818,G13C1,287.6449309
49,13,2295.696111,95.65400463,0.694881119,G13C1,312.6809725
49,14,2494.727778,103.9469907,0.667489378,G13C1,337.3918234
49,15,2719.110556,113.2962731,0.639123145,G13C1,364.533571
49,16,2898.631111,120.7762963,0.612671075,G13C1,385.4938695
50,1,0,0,1,G13C2,0
50,2,187.5936111,7.816400463,0.881557393,G13C2,26.45821719
50,3,371.4688889,15.47787037,0.863377082,G13C2,52.90984961
50,4,556.5027778,23.18761574,0.855556769,G13C2,79.23815456
50,5,755.3427778,31.47261574,0.853586236,G13C2,107.4467036
50,6,957.1536111,39.88140046,0.852038204,G13C2,136.1446209
50,7,1141.013611,47.5422338,0.85100823,G13C2,161.9165291
50,8,1367.883889,56.99516204,0.851408011,G13C2,193.8040117
50,9,1552.204444,64.67518519,0.846191349,G13C2,219.0821444
50,10,1737.662778,72.40261574,0.835436249,G13C2,244.1641861
50,11,1922.898611,80.12077546,0.821551153,G13C2,268.889141
50,12,2107.674444,87.81976852,0.805101603,G13C2,293.0475827
50,13,2305.085556,96.04523148,0.788510667,G13C2,319.0359069
50,14,2506.731944,104.4471644,0.770193845,G13C2,345.3260006
50,15,2734.155278,113.9231366,0.752213425,G13C2,374.5799604
50,16,2915.783056,121.4909606,0.736680448,G13C2,397.769523
50,17,3119.188056,129.966169,0.717783455,G13C2,422.1527183
50,18,3301.801944,137.575081,0.702177347,G13C2,444.3339029
50,19,3524.814722,146.8672801,0.685289013,G13C2,471.7470106
50,20,3716.758333,154.8649306,0.671715941,G13C2,495.0996974
50,21,3898.509444,162.4378935,0.65588069,G13C2,516.5255476
50,22,4081.373056,170.0572106,0.640464722,G13C2,537.7148946
50,23,4262.030556,177.5846065,0.626038457,G13C2,558.3517122
50,24,4442.680556,185.1116898,0.613869496,G13C2,579.2015158
50,25,4600.998611,191.7082755,0.5977269,G13C2,596.5100954
50,26,4775.030278,198.9595949,0.581657826,G13C2,615.2490082
51,1,0,0,1,G13C3,0
51,2,187.9058333,7.829409722,0.888510876,G13C3,26.21071817
51,3,373.4538889,15.5605787,0.864268988,G13C3,52.29281122
51,4,559.5108333,23.31295139,0.857445127,G13C3,78.07340778
51,5,758.0719444,31.58633102,0.855623794,G13C3,105.647391
51,6,960.8405556,40.03502315,0.852683152,G13C3,133.8687743
51,7,1145.2725,47.7196875,0.847233882,G13C3,158.8887726
51,8,1372.463056,57.18596065,0.840071282,G13C3,189.6275777
51,9,1557.161667,64.88173611,0.821003746,G13C3,213.6608691
51,10,1741.607778,72.56699074,0.798067718,G13C3,237.1346751
51,11,1924.799167,80.19996528,0.771606847,G13C3,260.3421888
51,12,2108.357222,87.84821759,0.748204441,G13C3,282.9582244
51,13,2304.398333,96.01659722,0.723250711,G13C3,307.1084525
51,14,2503.594444,104.3164352,0.694801593,G13C3,331.1639655
51,15,2730.316111,113.7631713,0.668507636,G13C3,357.9151666
51,16,2911.153056,121.298044,0.645527426,G13C3,378.7685246
52,1,0,0,1,G13C4,0
52,2,187.7,7.820833333,0.886524719,G13C4,26.10585494
52,3,371.8852778,15.49521991,0.85943934,G13C4,52.14464692
52,4,555.5313889,23.1471412,0.849723773,G13C4,77.92352767
52,5,753.0611111,31.3775463,0.846275211,G13C4,105.5612694
52,6,956.3594444,39.84831019,0.839568588,G13C4,133.5257021
52,7,1141.611944,47.56716435,0.827068771,G13C4,158.2099622
52,8,1368.595833,57.02482639,0.81093966,G13C4,188.3478409
52,9,1552.743889,64.69766204,0.783077622,G13C4,212.0222008
52,10,1736.826111,72.36775463,0.755743126,G13C4,235.2333847
52,11,1921.055833,80.04399306,0.726127499,G13C4,258.1159832
52,12,2104.6125,87.6921875,0.699789472,G13C4,280.5069511
52,13,2302.342222,95.93092593,0.674081564,G13C4,304.4250811
52,14,2500.999167,104.2082986,0.646380719,G13C4,328.0225162
52,15,2726.390556,113.5996065,0.621278508,G13C4,353.909963
52,16,2905.317222,121.0548843,0.599737206,G13C4,373.932266
53,1,0,0,1,G14C1,0
53,2,187.5819444,7.815914352,0.801508066,G14C1,27.69274497
53,3,370.4644444,15.43601852,0.78744875,G14C1,55.35011864
53,4,554.9772222,23.12405093,0.768566165,G14C1,82.16631686
53,5,751.5733333,31.31555556,0.735663358,G14C1,109.8087702
53,6,950.5852778,39.60771991,0.693026052,G14C1,137.0559649
54,1,0,0,1,G14C2,0
54,2,188.0913889,7.837141204,0.759391016,G14C2,28.0988485
54,3,370.5658333,15.44024306,0.732872337,G14C2,55.43415419
54,4,552.4266667,23.01777778,0.69212876,G14C2,81.43819258
55,1,0,0,1,G14C3,0
55,2,188.8208333,7.867534722,0.73858025,G14C3,27.85782697
55,3,371.5491667,15.48121528,0.68176865,G14C3,54.17877011
56,1,0,0,1,G14C4,0
56,2,188.9438889,7.872662037,0.741951298,G14C4,28.16469147
56,3,371.0827778,15.46178241,0.709016213,G14C4,55.56789558
57,1,0,0,1,G16C1,0
57,2,227.5972222,9.483217593,0.994787968,G16C1,24.38059506
57,3,408.5069444,17.02112269,0.984861096,G16C1,43.74536369
57,4,591.5694444,24.64872685,0.970886913,G16C1,63.40306647
