8.535395925114932017e-03,1.328047209329894258e+03,3.295192984674465606e+02
9.397388882532276000e-03,1.335657373340485492e+03,2.993429974102874098e+02
9.184817994726214227e-03,1.259878894799132695e+03,2.629033587113626709e+02
8.271390023169865324e-03,1.652344296660077589e+03,3.753812116089317783e+02
6.588905839834451050e-03,5.476877480371665570e+02,9.891100035733197160e+01
6.398587410700954867e-03,4.523110665655159437e+02,7.260363678809036969e+01
7.568640958234830636e-03,6.171313130041144177e+02,1.182062043928346640e+02
6.841530100691969700e-03,4.406188127336735079e+02,7.264577862579355383e+01
9.814888427834752779e-03,2.287139675496326618e+03,6.604517384918270864e+02
7.367917652767969755e-03,5.714879068409145475e+02,1.272940879095585132e+02
6.681418560797409978e-03,3.893303083567586782e+02,6.154754325868096743e+01
7.055445423033627692e-03,2.727366510908793202e+02,2.180103596738037552e+01
7.752261283072241736e-03,8.260357722058441823e+02,1.737479932131720375e+02
7.795244445105496515e-03,9.294426053878858056e+02,2.204684050141082139e+02
7.969759042752141975e-03,1.222995164324687494e+03,3.060402067351138840e+02
8.224947360310224179e-03,1.432833024222362155e+03,3.564357378661567850e+02
6.565889332858807458e-03,9.666458726783789643e+02,1.648272067057236256e+02
6.582095067409925344e-03,7.118658644232044708e+02,1.271170205907985178e+02
8.163181661455029894e-03,1.248392040569653318e+03,2.627520008524617765e+02
7.884203002288156861e-03,1.380225134523005863e+03,2.764443329334018813e+02
7.272372558641913148e-03,9.764032282558314364e+02,1.972915973216386192e+02
7.154356329320139471e-03,7.744870731592592392e+02,1.478997040450814495e+02
7.219186670675103827e-03,1.086840386187589047e+03,2.309630336212464954e+02
6.149329169001527436e-03,5.313088829813970051e+02,9.522096929480582617e+01
8.041408825201205868e-03,1.367651422062983556e+03,3.574718198926111654e+02
9.271310819760812671e-03,2.377397038332055217e+03,6.771579672382429180e+02
6.639881644935291191e-03,1.085256148270477297e+03,2.101695203567105352e+02
5.975937112111493442e-03,1.081550591361495663e+03,2.102029009478640091e+02
6.980432454215479421e-03,1.192210590718678532e+03,2.310075114898123445e+02
7.420993671765120821e-03,1.070919125796994877e+03,1.954342136719567122e+02
7.429093724152978362e-03,8.017651007820985569e+02,1.496991112594715219e+02
6.055772644121226907e-03,6.405069672828523153e+02,1.234494361841220780e+02
6.528348206507087262e-03,7.254129326055655156e+02,1.449858948286944269e+02
5.048432501479164017e-03,4.253644892118830967e+02,8.142379908915189901e+01
6.774371227204151712e-03,7.937707961817353635e+02,1.546158697211602657e+02
6.636997034295348194e-03,5.326123347423360883e+02,7.851732775651287000e+01
7.613962527373406390e-03,8.149166430510497321e+02,1.468506395989668363e+02
