9.766730009689535141e-03,9.816805593629870827e+02,2.436294614050318330e+02
8.511541576762629915e-03,1.032155041423006651e+03,2.564433247011023695e+02
8.026593315795031019e-03,1.044293266029171036e+03,2.512429988919180914e+02
5.667511118718171655e-03,1.119963051154158620e+03,3.131925869170701731e+02
5.393369105086100700e-03,3.783715254322509622e+02,6.068126801117968228e+01
5.320649999327198461e-03,4.659113718281141701e+02,8.439367949847580519e+01
5.816175539289807940e-03,3.584324759454022455e+02,5.796328417053771176e+01
6.284599604059256696e-03,3.514051690382287916e+02,4.856866303138623664e+01
7.899717836927454967e-03,9.450554628420286463e+02,2.524645616895917044e+02
9.179598477601594309e-03,3.570675019698337564e+02,7.613995020822702031e+01
6.942218615201951881e-03,4.002626174444382059e+02,6.291872048469048195e+01
5.745214793796507048e-03,5.315858717719108881e+02,1.110556469865866376e+02
6.044410856192586508e-03,5.761201102678805910e+02,1.334652009671511337e+02
7.450904886315531765e-03,6.146124413156738910e+02,1.691585337416117909e+02
5.865872640889598609e-03,6.398455628443698515e+02,1.811400130022987014e+02
4.855525164225026231e-03,7.006469176699183663e+02,1.915387682141911228e+02
5.428788875321166607e-03,1.009386061795389196e+03,2.357871189535512144e+02
6.039812642864013197e-03,1.024481756122519300e+03,2.107043309264663264e+02
6.394895708007003986e-03,1.021777167231487169e+03,2.378233120382196830e+02
5.656578162838614768e-03,1.040745848798014322e+03,2.626389347308368656e+02
9.166908736679607594e-03,8.444619899550792752e+02,1.209053742018630970e+02
8.119006573641366839e-03,7.702629201883370342e+02,1.172492966234807170e+02
9.629302903535809713e-03,8.043962332878402322e+02,1.337649580869868373e+02
7.895088819574189523e-03,9.208458262676183494e+02,1.222312283412002785e+02
1.116286137879225586e-02,7.960941611670273232e+02,1.520521292849876431e+02
7.690373217370692974e-03,9.478833124324378332e+02,2.403448359086037271e+02
5.693258114167117252e-03,8.631436224490809082e+02,1.694707846610067463e+02
5.373489665047840105e-03,9.032406027404084625e+02,1.960052270332080013e+02
6.008267785373140948e-03,8.285840743647431736e+02,1.702036680211566022e+02
5.906421444032223557e-03,8.739000218119155079e+02,1.652655827542934333e+02
5.533419376125448853e-03,4.406144310615496238e+02,9.638258921529786960e+01
7.311012353667614705e-03,5.996398470188637475e+02,1.026895625738762021e+02
6.426790141944135198e-03,6.352451964045127397e+02,1.018738248057432259e+02
6.405447021546565624e-03,5.778616759821037476e+02,1.299993989790188778e+02
8.656644047340435189e-03,7.377676931658654667e+02,1.163162796023040784e+02
6.267952440642110719e-03,7.981494715080854121e+02,1.572998102528788138e+02
