9.849577782569432852e-03,1.913650620320389407e+03,5.091959979733250066e+02
8.745955680174636801e-03,1.467636911869540199e+03,3.726710506515105408e+02
8.318201945141823206e-03,1.204496778637782882e+03,2.810689827329875357e+02
7.311330922355860525e-03,1.652790804189901110e+03,4.183897317790020907e+02
5.479987421667911057e-03,3.399198806544110312e+02,4.821146906737730120e+01
6.200619770600348385e-03,5.831839879467214587e+02,1.067868274057606044e+02
5.880699946359587565e-03,3.993933249429852594e+02,7.914140429357591699e+01
6.431050998792136458e-03,5.570296522933846290e+02,1.093476324415677539e+02
1.093833313162053018e-02,2.255426916593222813e+03,6.269479810670356983e+02
6.026668458842614727e-03,4.095823337868615681e+02,1.048421055259048700e+02
6.691515651964658785e-03,5.576435593056036168e+02,1.075017692568188750e+02
6.690682063715852786e-03,4.722733764284453173e+02,7.900272770935870881e+01
6.332010794397258807e-03,6.655968158150134286e+02,1.530193257164469571e+02
7.585470328245367058e-03,1.075658845712448283e+03,2.750976625033169398e+02
6.884431342232952798e-03,1.117564524091018257e+03,3.038430438642355966e+02
6.900105486944736397e-03,1.200530545696081845e+03,3.124913648057579394e+02
7.039922353983902627e-03,1.275716421828826242e+03,2.634874590414833619e+02
7.658688752757989923e-03,8.959185359912810327e+02,1.449785414151525629e+02
6.725376766476261724e-03,1.010303189293057926e+03,2.218000597714768389e+02
6.141899731624302083e-03,1.080444548923404909e+03,2.399231266757689696e+02
7.216651046795473888e-03,8.206484004649370263e+02,1.591721060224384985e+02
6.388692340301871386e-03,6.250257905096876812e+02,1.172695830335862155e+02
6.829752159843221690e-03,9.078507868562957128e+02,1.934729379388627422e+02
6.696301877251426005e-03,6.638633382200649748e+02,1.076738656831962970e+02
8.180499918581655983e-03,1.372217868938523679e+03,3.466501670938678785e+02
9.945831550593649262e-03,2.071677424076529860e+03,5.719307424591163453e+02
5.609986107626577755e-03,7.753295580444861343e+02,1.432955777805024979e+02
6.082684314617166181e-03,1.078051792143559396e+03,2.155637912949477766e+02
6.255269969967309530e-03,9.239421656126049811e+02,1.818691143336280334e+02
5.473244527013596331e-03,7.045462925135007026e+02,1.328973077021009885e+02
5.905359933750793482e-03,4.982881010961163497e+02,9.466162592664460362e+01
7.671635979503929788e-03,7.618576281740085960e+02,1.390927220730987699e+02
7.191717944156223938e-03,5.809784836030042925e+02,8.764926049100645855e+01
6.599708874311003941e-03,8.320354561208134783e+02,1.780677909205868445e+02
7.556574772942202360e-03,8.959784451309853921e+02,1.838428028605578390e+02
6.944613207191846667e-03,7.961985721674659544e+02,1.490855593966936681e+02
6.369137288346901453e-03,6.432532236709337212e+02,1.239792168313368563e+02
6.948799446577020450e-03,7.812121038161781144e+02,1.437548835255079496e+02
8.707027289420051289e-03,1.387373126880182781e+03,3.624421250026965708e+02
8.683956036493871780e-03,1.555288040642027681e+03,4.393315964824898288e+02
9.431206206361156599e-03,1.898605419840471995e+03,5.298749504357821252e+02
5.464117001204418615e-03,5.585272350460168127e+02,1.395435946926994006e+02
8.163136335192461984e-03,1.257822115930977134e+03,3.528639972941081169e+02
9.936071899848127748e-03,2.011418370485964942e+03,5.696440761092736693e+02
1.030934526467448820e-02,2.298111908284171022e+03,6.690721925938202048e+02
6.626763321163326760e-03,6.703749089042022433e+02,9.956207853368394467e+01
8.326142724711931009e-03,1.557641955242328095e+03,4.325109895644307585e+02
6.094984556166679890e-03,7.388557097705157730e+02,1.433625375834102442e+02
5.690691585654273667e-03,4.408768069256495892e+02,8.221930987857545858e+01
6.808206077767105062e-03,8.339961886006022951e+02,1.654542289917428377e+02
6.664105408155503348e-03,8.690999924187433407e+02,1.760322909592869678e+02
7.408233046354580943e-03,1.404816411402337962e+03,3.440183088045646400e+02
7.540034565223067281e-03,1.509026719807089648e+03,4.010911965033972706e+02
7.803870861788517362e-03,1.578051494613237992e+03,4.039050429317945827e+02
7.278319220256977695e-03,1.364775816495304980e+03,3.374851587885315212e+02
6.842530171381028606e-03,5.824321307032430468e+02,1.122104338977189855e+02
6.607608793597668541e-03,1.124940621619596186e+03,2.676097626812613726e+02
6.529687869459030111e-03,1.010253508802618171e+03,2.034047114107621610e+02
6.530870768195129288e-03,8.788683841326811716e+02,1.448038797765539130e+02
6.225089615441156861e-03,1.021921290388376974e+03,2.023294702559412315e+02
8.047991996925064201e-03,1.287704241715011221e+03,2.973296525737458182e+02
6.663833926243535079e-03,7.866071606454813718e+02,1.351914799541909531e+02
6.203508303180716582e-03,1.072580381790364527e+03,2.120819917448458227e+02
5.440229824725011792e-03,9.315725753809608705e+02,1.810534415855539407e+02
5.960953692408289296e-03,1.082469684829762627e+03,2.134386483845187570e+02
5.682871605061348176e-03,9.008500681617309738e+02,1.749106609084069532e+02
7.497608350131058051e-03,9.077331187648951527e+02,1.842656278944022290e+02
6.801232158137047665e-03,7.232938057319225891e+02,1.040040602758982828e+02
7.023129096007234631e-03,8.660018179037349455e+02,1.509743977085172446e+02
6.417048762401482073e-03,6.519934720943234652e+02,8.564186261644009335e+01
6.195090383196115782e-03,9.767875163611130347e+02,2.023842154266472164e+02
6.220622772328394251e-03,9.036575599531807939e+02,1.871559933217751848e+02
6.631795950494390884e-03,8.803423981783250838e+02,2.056681664392729374e+02
5.946602839985216417e-03,9.907989231608912633e+02,2.433923256408805003e+02
8.525173059020887609e-03,1.622901066284054650e+03,4.338523895141951243e+02
6.088118149119673209e-03,9.312957170018510169e+02,1.797837981920827986e+02
5.176397336106030277e-03,7.245005639853530965e+02,1.290701597212794240e+02
5.166574902398753978e-03,7.429635273375195084e+02,1.760441107355940176e+02
6.313740261970960527e-03,9.499153464984289030e+02,1.841622748359487787e+02
5.492477392028297795e-03,4.217615482950341175e+02,7.111120628227222085e+01
6.021142542206124777e-03,4.047089056490848407e+02,6.567473533836550814e+01
6.436655000493900387e-03,5.349973036679441520e+02,8.811275214917031917e+01
5.883374955038067101e-03,5.320257078405194306e+02,1.064996241715477083e+02
7.303994811813684269e-03,4.629573753786499424e+02,8.153769903494315940e+01
6.397619912161995465e-03,5.941266148286994166e+02,1.163724664814379821e+02
6.641830613457094627e-03,1.129665022018176614e+03,2.516723701553460444e+02
6.547342590872000899e-03,1.151950638380662895e+03,2.474699828258528669e+02
6.120939190734924103e-03,1.191191452321153292e+03,2.637088724220438394e+02
6.566139103568652269e-03,1.602154539463740321e+03,3.764725912708406668e+02
6.140755440774022661e-03,1.019308022357542995e+03,2.093352446003497960e+02
5.807227072174759100e-03,1.239362652463838458e+03,2.524346344069395229e+02
6.311176047124224600e-03,1.361026109139632354e+03,3.195524695921179159e+02
1.314619384476341593e-02,3.782100919038290158e+03,1.073147017856158300e+03
1.080729086728760696e-02,2.956461888793305661e+03,8.001326144592945866e+02
1.012395169669179189e-02,2.743450184431183061e+03,7.448631387426879655e+02
1.077127178663692293e-02,2.925474442654023733e+03,7.965607421657707619e+02
5.793233542265074920e-03,8.145938926502942650e+02,1.604946613357826379e+02
6.209682823140862985e-03,6.205056520898326653e+02,1.165367493115013531e+02
7.121987685308444303e-03,9.661950497475364728e+02,2.001150636658556436e+02
6.473364154108507754e-03,7.870062205526752450e+02,1.565514317764068721e+02
7.233895726131566069e-03,8.291863778786288321e+02,1.996010378020724829e+02
6.691339001383393541e-03,7.284827736149308066e+02,1.522886759679505815e+02
6.719460098090677957e-03,6.630519548390726641e+02,1.337288677793366958e+02
6.422524021649602885e-03,5.154803718034393114e+02,9.952230605557168985e+01
8.030424565566173303e-03,1.407070644872347657e+03,3.907651476861112201e+02
7.722754569799687545e-03,1.172446742711319075e+03,3.217537498191379086e+02
6.666828920114433073e-03,1.295302551206778844e+03,2.738804715148689866e+02
6.531649841626325538e-03,7.943881618754738838e+02,1.611160502159884231e+02
6.327105575459204996e-03,7.201067642867271843e+02,1.348882037435987229e+02
6.378627422360562751e-03,8.207840942265588637e+02,1.498780254259958440e+02
6.016744769816252496e-03,1.124936279393425593e+03,2.301623582699988049e+02
6.460305984465415825e-03,1.134832734406541022e+03,2.416499302486561476e+02
5.424385880569822238e-03,7.925845378453816465e+02,1.204905818866847937e+02
6.397836953083150223e-03,1.111013226359268174e+03,2.156644338643185108e+02
1.636973098861156314e-02,6.781962259594756688e+02,1.105212203707876455e+02
5.726459432302950965e-03,6.586288258635538568e+02,1.175087089167982128e+02
5.878831732433187178e-03,3.721564162410457470e+02,6.071317177914179553e+01
5.784574209148326054e-03,6.772827965158014649e+02,1.236790391976766870e+02
6.623652867733990403e-03,7.380485568155482952e+02,1.741237570545441145e+02
6.162973765529511719e-03,4.454501349476909127e+02,9.100381690572363880e+01
6.722379770500425296e-03,6.484740224986408066e+02,1.542594898154581529e+02
6.989839744750753550e-03,9.680439140680457513e+02,2.590074860663477239e+02
6.631338449412031537e-03,8.210146870798884038e+02,1.551649143134860367e+02
6.167379547396674606e-03,4.253962657318413676e+02,7.511118188815925123e+01
6.598587998882907320e-03,4.961658779526803187e+02,8.834076379522933564e+01
6.095979398535640754e-03,1.299225197043079334e+03,3.022983397793450422e+02
5.905939894230002353e-03,1.095076122379930212e+03,2.335956279211478659e+02
5.977226173257087043e-03,9.313801785449843464e+02,1.819980520056846558e+02
7.938955527340071927e-03,1.961434290828088479e+03,5.075729893003932034e+02
7.043063759725831305e-03,1.669365290301415143e+03,3.875257985134718979e+02
8.694719278864393441e-03,2.323795781337458720e+03,6.152171103947688380e+02
7.910835323477723516e-03,2.041530389716431046e+03,5.246862411094317622e+02
9.511964834001462865e-03,2.691865179191714105e+03,7.305182196536316042e+02
6.432986485761979165e-03,1.219559853077026219e+03,2.581035249391317166e+02
6.585432299143774426e-03,1.658273386589142319e+03,4.178196207665100701e+02
8.904811545383492163e-03,1.671423878163509016e+03,4.604111517215588378e+02
8.009687959404765412e-03,1.314743666892773263e+03,3.533478374778455304e+02
6.362333824803665001e-03,6.885567286725560052e+02,1.892214773291117069e+02
7.724666751335503186e-03,1.838608129669505388e+03,5.008732808720668572e+02
8.435766797329529582e-03,1.951239981279947870e+03,5.212092534428612680e+02
7.416060826900221399e-03,1.770240235516116627e+03,4.479864281237076398e+02
8.462313515156799984e-03,1.957593441558748736e+03,5.292468583403364164e+02
9.098071591450851078e-03,2.003538729954155087e+03,4.921495677004127742e+02
8.855756470994360918e-03,2.035541804399872944e+03,5.041479753760065705e+02
6.957162489427613263e-03,1.214059309094508308e+03,2.768577395225628948e+02
6.318437201861965176e-03,1.716062083807519230e+03,4.126031261082072774e+02
5.626564469773514057e-03,1.141726401868810854e+03,2.537491870456010474e+02
5.157679609193607101e-03,1.109588619958617073e+03,2.364409790299030760e+02
