8.434201842920789269e-03,8.573320599182121668e+02,2.270777336135554663e+02
6.671841192364220442e-03,9.384172066611096170e+02,2.563562680220781544e+02
6.920780632378444389e-03,9.464094481077947876e+02,2.453749270144830632e+02
4.141122510467909815e-03,1.114850495893462494e+03,3.336856792320287468e+02
6.455046738984657195e-03,3.065654288713445226e+02,3.516481185616735416e+01
5.259211370054246541e-03,4.506349547364163186e+02,7.844546109888577234e+01
6.609172653285446536e-03,4.238152322722505119e+02,7.227161082188854380e+01
6.160531058310832198e-03,3.600777489038562749e+02,5.015331796100321782e+01
6.403036455789935279e-03,8.254257994494622608e+02,2.383436444466363469e+02
1.053197451263636862e-02,3.715121806356798402e+02,7.219570316467795124e+01
7.127523242709375359e-03,3.775575389988886741e+02,5.300730971685037218e+01
5.694559438740183152e-03,4.763245187018155775e+02,9.354927565438832460e+01
6.225029882131806816e-03,5.746106093586000725e+02,1.293811229384307921e+02
6.951339440580038553e-03,5.760654195491622431e+02,1.674475437384648444e+02
5.828091635237546246e-03,6.365539417648139988e+02,1.781489352114895723e+02
4.619590011038443404e-03,6.630634812225875976e+02,1.816833184181510035e+02
3.761049418674897084e-03,7.015536351225124463e+02,1.860679757220094928e+02
4.542592247154405259e-03,8.299904551895385794e+02,1.820847736550689433e+02
4.800573700856690211e-03,7.179349771269944540e+02,1.872561325629067142e+02
4.962087412349385114e-03,1.016853299757993796e+03,2.595843286838647259e+02
7.820785561376683223e-03,5.414512406481439939e+02,5.950667262249296385e+01
8.133260615058221163e-03,7.435699241375941710e+02,1.142741098168310856e+02
9.220555449671040057e-03,7.721906102335435662e+02,1.313029925394193924e+02
7.833431180122120419e-03,7.268811596888011763e+02,6.425541925771665319e+01
9.882518883807995397e-03,6.139800495228762429e+02,1.268208518502379718e+02
7.644670709587632687e-03,7.935435107656163609e+02,1.989187766650593119e+02
5.735716483090674313e-03,8.321958841941127503e+02,1.589476879821323507e+02
4.790666453183743852e-03,7.540951968778304035e+02,1.719579415120571753e+02
5.821691243809211033e-03,8.396250710322055966e+02,1.765316204993380609e+02
6.031355410224007070e-03,8.571177290703392373e+02,1.675644030014429404e+02
7.143774388479925616e-03,5.977372252332861535e+02,1.169277873187850787e+02
7.152034106476759523e-03,6.468624634014216781e+02,1.149722089390665616e+02
6.383937659485604266e-03,6.566025958907567883e+02,1.050126285040801122e+02
6.817834210295325471e-03,6.121718455263084024e+02,1.370961739207167795e+02
7.668471158947718323e-03,5.690077497050913280e+02,8.306648263742590643e+01
5.637321545988015041e-03,5.572616863057932051e+02,1.073524694650005245e+02
6.818879906774973597e-03,7.769777572272865882e+02,1.597050999918329239e+02
5.962064635194798227e-03,5.665104979920475898e+02,1.033470372637959969e+02
4.482799183531453041e-03,5.801727958424172584e+02,1.495210512965797136e+02
5.047528755725440471e-03,6.071883688401103427e+02,1.731551236924530315e+02
6.753390095643174544e-03,5.428875112327600618e+02,1.610688952127050300e+02
1.036522267695193580e-02,2.957288081217816398e+02,1.146384189900263095e+01
