Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.743683725937147,-4.697245732137755,-4.677748846090957,-4.663262186794657,-4.639217840247039,-4.628633668254599,-4.603434122626942,-4.57254753961083,-4.545297541700789,-4.510584014136545,-4.488726591118778,-4.471164125996515,-4.488368553030902
-4.741809512140505,-4.69529342202585,-4.675838953712244,-4.66133976505125,-4.637304395023143,-4.626719988812545,-4.6015523507178315,-4.5706625997004,-4.543393005611661,-4.50868236835513,-4.486803510214171,-4.4692413221072345,-4.486416853297423
-4.7398865371107295,-4.693295469721367,-4.673880742241756,-4.659372684892511,-4.635348163091734,-4.624767471564572,-4.599628878967659,-4.568737974082443,-4.5414507224108025,-4.506740498041504,-4.484841136816338,-4.46727979628702,-4.484434397824961
-4.737912582211773,-4.69124967255594,-4.671872219821297,-4.6573588082777455,-4.63334695741919,-4.62277375502382,-4.597661510523374,-4.566771407379126,-4.539468371393882,-4.504756190111936,-4.4828372179011335,-4.465277242319007,-4.48241846045325
-4.735885428807585,-4.6891538278612135,-4.66981139459267,-4.655295997166259,-4.631298590971887,-4.620736477703434,-4.595648048531921,-4.56476064421262,-4.537443631856567,-4.502727231482695,-4.4807895004444225,-4.463231353986338,-4.480366315022019
-4.733802858262121,-4.687005732968825,-4.667696274697684,-4.653182113517362,-4.629200876716197,-4.618653278116554,-4.593586296140248,-4.562703429205095,-4.5353741830945244,-4.500651409070053,-4.478695731422063,-4.46113982507215,-4.478275235370998
-4.731662651939334,-4.684803185210418,-4.665524868278142,-4.6510150192903605,-4.627051627618502,-4.61652179477632,-4.591474056495299,-4.560597506978722,-4.5332577044034235,-4.498526509790273,-4.476553657809914,-4.459000349359583,-4.4761424953399205
-4.729462591203176,-4.682543981917628,-4.6632951834758485,-4.648792576444562,-4.624848656645175,-4.614339666195878,-4.589309132744021,-4.558440622155672,-4.5310918750789355,-4.496350320559628,-4.4743610265838365,-4.456810620631775,-4.473965368768517
-4.727200457417602,-4.680225920422099,-4.6610052284326144,-4.646512646939275,-4.622589776762595,-4.612104530888369,-4.58708932803336,-4.556230519358111,-4.528874374416725,-4.494120628294386,-4.4721155847196865,-4.454568332671869,-4.4717411294965155
-4.724874031946563,-4.677846798055472,-4.658653011290237,-4.6441730927338005,-4.620272800937134,-4.609814027366934,-4.584812445510264,-4.553964943208213,-4.526602881712462,-4.491835219910815,-4.469815079193329,-4.452271179262999,-4.469467051363652
-4.722481096154012,-4.675404412149383,-4.656236540190528,-4.641771775787454,-4.617895542135171,-4.607465794144716,-4.582476288321678,-4.55164163832815,-4.524275076261815,-4.489491882325186,-4.467457256980621,-4.449916854188307,-4.4671404082096515
-4.720019431403904,-4.672896560035474,-4.653753823275291,-4.639306558059539,-4.615455813323083,-4.605057469734856,-4.580078659614548,-4.549258349340088,-4.521888637360451,-4.487088402453768,-4.465039865057423,-4.44750305123093,-4.46475847387425
-4.71748681906019,-4.670321039045386,-4.651202868686329,-4.636775301509363,-4.612951427467245,-4.602586692650496,-4.577617362535821,-4.546812820866199,-4.5194412443040415,-4.484622567212827,-4.462560650399594,-4.445027464174012,-4.462318522197174
-4.714881040486822,-4.667675646510761,-4.64858168456545,-4.634175868096233,-4.610380197534032,-4.6000511014047785,-4.5750902002324425,-4.544302797528654,-4.516930576388252,-4.482092163518634,-4.460017359982992,-4.442487786800688,-4.459817827018159
-4.712199877047756,-4.664958179763234,-4.645888279054458,-4.6315061197794565,-4.607739936489822,-4.597448334510846,-4.5724949758513596,-4.541726023949619,-4.514354312908751,-4.479494978287459,-4.457407740783482,-4.4398817128940955,-4.457253662176934
-4.709441110106943,-4.66216643613445,-4.64312066029516,-4.6287639185183425,-4.605028457300992,-4.59477603048184,-4.569829492539518,-4.539080244751271,-4.51171013316121,-4.476828798435568,-4.454729539776918,-4.437206936237379,-4.454623301513228
-4.706602521028335,-4.659298212956047,-4.640276836429359,-4.6259471262721945,-4.602243572933915,-4.592031827830902,-4.567091553443865,-4.536363204555774,-4.508995716441293,-4.474091410879232,-4.451980503939161,-4.434461150613674,-4.451924018866777
-4.70368189117589,-4.656351307559666,-4.637354815598862,-4.623053605000324,-4.599383096354972,-4.589213365071174,-4.564278961711345,-4.533572647985302,-4.506208742044673,-4.471280602534718,-4.449158380246074,-4.43164204980612,-4.449153088077306
-4.700677001913554,-4.653323517276945,-4.634352605945473,-4.620081216662035,-4.596444840530533,-4.5863182807158,-4.561389520488906,-4.5307063196620225,-4.503346889267014,-4.468394160318296,-4.446260915673513,-4.428747327597858,-4.446307782984551
-4.697585634605285,-4.650212639439528,-4.631268215611,-4.617027823216637,-4.593426618426979,-4.583344213277919,-4.558421032923492,-4.527761964208109,-4.500407837403987,-4.465429871146238,-4.443285857197338,-4.425774677772025,-4.443385377428238
-4.694405570615035,-4.647016471379051,-4.628099652737247,-4.613891286623437,-4.5903262430106855,-4.580288801270677,-4.555371302162053,-4.524737326245729,-4.497389265751261,-4.462385521934809,-4.440230951793412,-4.422721794111762,-4.440383145248102
