Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.755273027994808,-4.684531071818575,-4.687530153224366,-4.680712530746282,-4.667735947777586,-4.6472285731453,-4.63343716164408,-4.591827590834134,-4.56646475376597,-4.526928756679126,-4.506879577072052,-4.479968149745832,-4.4599273220384745
-4.753310975605764,-4.682668674977486,-4.685620729507868,-4.678816903472681,-4.665864736402944,-4.645362461571151,-4.631538366598448,-4.589975159262911,-4.564680279608192,-4.525091178412341,-4.50508722654728,-4.47817869326712,-4.458132779833775
-4.751308241644328,-4.680755818654936,-4.68366552991449,-4.676875633619803,-4.663949453952711,-4.643456465199153,-4.6296072643332815,-4.588088692813771,-4.56285954437298,-4.523223807901423,-4.503262962555464,-4.4763571221653535,-4.456304403761053
-4.749262099509376,-4.6787905351313785,-4.681662354117078,-4.674886531927882,-4.661987894240121,-4.641508179483124,-4.627641223400593,-4.586165644973554,-4.561000221697974,-4.521324005860558,-4.501404358559765,-4.474500978694325,-4.4544399781561
-4.747169822599778,-4.676770856687259,-4.679609001788484,-4.67284740913715,-4.65997785107841,-4.639515199876885,-4.625637612352396,-4.5842034692291005,-4.559099985220815,-4.5193891330039335,-4.499508988023345,-4.4726078051078195,-4.452537287354698
-4.74502868431441,-4.674694815603032,-4.677503272601558,-4.67075607598784,-4.657917118280819,-4.637475121834253,-4.6235937997407035,-4.58219961906725,-4.557156508579147,-4.517416550045732,-4.497574424409367,-4.470675143659632,-4.45059411569264
-4.742835958052143,-4.672560444159146,-4.675342966229147,-4.668610343220187,-4.655803489660581,-4.635385540809044,-4.621507154117527,-4.580151547974844,-4.55516746541061,-4.5154036177001435,-4.4955982411809945,-4.468700536603547,-4.448608247505712
-4.740588917211852,-4.670365774636052,-4.673125882344103,-4.666408021574423,-4.653634759030932,-4.633244052255077,-4.619375044034881,-4.5780567094387195,-4.553130529352846,-4.513347696681352,-4.493578011801388,-4.46668152619336,-4.446577467129702
-4.7382848351924105,-4.668108839314197,-4.670849820619275,-4.664146921790779,-4.6514087202051115,-4.631048251626169,-4.617194838044777,-4.57591255694572,-4.551043374043498,-4.5112461477035435,-4.491511309733711,-4.464615654682858,-4.444499558900399
-4.735920985392689,-4.665787670474037,-4.66851258072751,-4.661824854609493,-4.649123166996355,-4.6287957343761335,-4.6149639046992315,-4.573716543982684,-4.548903673120203,-4.509096331480902,-4.4893957084411245,-4.462500464325832,-4.442372307153591
-4.733494641211565,-4.663400300396018,-4.6661119623416605,-4.6594396307707955,-4.646775893217899,-4.626484095958795,-4.612679612550252,-4.571466124036453,-4.54670910022061,-4.506895608727617,-4.4872287813867935,-4.460333497376073,-4.440193496225065
-4.731003076047908,-4.660944761360592,-4.663645765134578,-4.65698906101492,-4.64436469268298,-4.624110931827967,-4.610339330149856,-4.569158750593865,-4.544457328982356,-4.504641340157871,-4.485008102033877,-4.458112296087368,-4.437960910450611
-4.728443563300593,-4.65841908564821,-4.661111788779106,-4.6544709560821,-4.6418873592048335,-4.621673837437468,-4.607940426050054,-4.566791877141764,-4.542146033043083,-4.502330886485852,-4.482731243845541,-4.455834402713507,-4.435672334166014
-4.725813376368494,-4.6558213055393205,-4.658507832948098,-4.651883126712567,-4.639341686596701,-4.619170408241115,-4.605480268802861,-4.564362957166986,-4.539772886040434,-4.499961608425744,-4.480395780284944,-4.453497359508284,-4.433325551707065
-4.723109788650484,-4.653149453314375,-4.655831697314404,-4.649223383646558,-4.636725468671815,-4.616598239692727,-4.602956226960288,-4.561869444156372,-4.53733556161205,-4.497530866691736,-4.477999284815253,-4.451098708725487,-4.430918347409549
-4.7203300735454325,-4.650401561253823,-4.653081181550872,-4.646489537624304,-4.634036499243413,-4.61395492724612,-4.600365669074348,-4.559308791596764,-4.534831733395572,-4.495036021998011,-4.475539330899626,-4.448635992618904,-4.428448505609256
-4.7174715044522175,-4.6475756616381165,-4.650254085330351,-4.643679399386037,-4.6312725721247325,-4.611238066355114,-4.597705963697056,-4.556678452975,-4.532259075028643,-4.492474435058757,-4.473013492001228,-4.4461067534423275,-4.425913810641975
-4.714531354769712,-4.644669786747705,-4.64734820832569,-4.640790779671994,-4.6284314811290095,-4.608445252473522,-4.594974479380421,-4.553975881777922,-4.529615260148905,-4.489843466588156,-4.470419341583222,-4.443508533449545,-4.423312046843493
-4.711506897896787,-4.641681968863038,-4.644361350209743,-4.637821489222404,-4.625511020069482,-4.605574081055168,-4.592168584676462,-4.5511985314923695,-4.526897962393997,-4.487140477300398,-4.467754453108767,-4.440838874894349,-4.420640998549596
-4.708395407232316,-4.638610240264567,-4.641291310655354,-4.634769338777502,-4.622508982759384,-4.602622147553863,-4.589285648137188,-4.548343855605182,-4.524104855401563,-4.484362827909667,-4.465016400041028,-4.438095320030529,-4.417898450096074
-4.705194156175173,-4.63545263323274,-4.638135889335377,-4.631632139077521,-4.619423163011954,-4.599587047423429,-4.58632303831461,-4.5454093076032,-4.5212336128092465,-4.481507879130149,-4.462202755843168,-4.435275411111872,-4.415082185818715
-4.701900418124231,-4.63220718004801,-4.634892885922659,-4.628407700862696,-4.616251354640431,-4.596466376117683,-4.583278123760746,-4.542392340973263,-4.518281908254686,-4.47857299167603,-4.459311093978347,-4.432376690392173,-4.4121899900533075
-4.698511466478365,-4.628871912990826,-4.631560100090049,-4.625093834873258,-4.612991351458048,-4.593257729090441,-4.580148273027604,-4.539290409202214,-4.5152474153755255,-4.475555526261496,-4.45633898790973,-4.42939670012522,-4.409219647135639
-4.695024574636446,-4.62544486434164,-4.628135331510399,-4.621688351849441,-4.6096409472780415,-4.5899587017955215,-4.576930854667202,-4.53610096577689,-4.512127807809403,-4.472452843600732,-4.453284011100479,-4.4263329825648015,-4.406168941401496
