Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23
-2.8813559463945544,-2.8386754790777355,-2.8165393577871245,-2.7967864801450877,-2.7516951132440806,-2.7087095811218616,-2.6907123647102673,-2.5370620480120487,-2.293412893840013,-2.119707199767456,-2.19507809380797
-2.840251318880302,-2.798023944955119,-2.7770102364396494,-2.756971962659348,-2.7132037623606946,-2.6717609815598915,-2.6528765963568532,-2.501685059860464,-2.261004880536887,-2.0889372020055363,-2.1640318596756907
-2.799781985014498,-2.7594138281149467,-2.7379908953495224,-2.718760316151035,-2.6758522318128306,-2.6348404797172797,-2.615593504112727,-2.466602074893227,-2.228927049359773,-2.0584225097712596,-2.1332355706845734
-2.7602985692551925,-2.720498284930784,-2.699881653358373,-2.681193828537075,-2.6386630188986846,-2.597829230557395,-2.578878896563352,-2.4318890760172516,-2.197147337398263,-2.028148796364165,-2.1026647574346873
-2.721338879776108,-2.6821463758251523,-2.6627738607706926,-2.6438279843197336,-2.6020242684467356,-2.561871702277019,-2.542747998277951,-2.3978182654818427,-2.165642905238737,-1.9981017350837942,-2.0722914902496643
-2.6829762333332297,-2.645554200935237,-2.625926828904274,-2.6072664896052684,-2.566611253793304,-2.5270234534566653,-2.507213528378661,-2.3644012141738173,-2.1344526230391283,-1.9682669478951718,-2.0420871954478415
-2.6453837267130416,-2.6090084876682957,-2.589259874224134,-2.5716744622197725,-2.531587905308458,-2.4926360447654283,-2.472280107716743,-2.3312100015647625,-2.1036297449198567,-1.938616740559372,-2.0120232970305847
-2.6087666166100525,-2.5730686449240476,-2.5537143724476183,-2.536747547627346,-2.4970917822045844,-2.458448526721385,-2.4379507239613973,-2.29814536614208,-2.0730939116689004,-1.9090924141167638,-1.9820630515389266
-2.573145219986218,-2.538018972785347,-2.5195817059103325,-2.502293770406435,-2.4631091240435707,-2.4247872920509956,-2.404228275750705,-2.265732499094329,-2.0426952453312075,-1.8796308662166537,-1.9521432301442014
-2.538335420759031,-2.5036526600990463,-2.4856111634902858,-2.4683823185354106,-2.4297287825674756,-2.3917631164079665,-2.37107233099106,-2.234166697120588,-2.0124064301176636,-1.850168994508348,-1.9221952449090292
-2.5039523095176435,-2.4697726085506613,-2.451902522603085,-2.4350177424207535,-2.396983048774088,-2.3590947979356347,-2.3383295170559193,-2.202821047723889,-1.9822380879887767,-1.8206436966411514,-1.892150507896029
-2.4697922561240477,-2.436242299188796,-2.418480535196137,-2.402021859065244,-2.3642152547145177,-2.3265732119411138,-2.3058282926829228,-2.1711432502273933,-1.9520685579938295,-1.7909918702643728,-1.861940431167822
-2.435958187595537,-2.402929093787336,-2.385269507058488,-2.3691960885403707,-2.3312773924213634,-2.2941675362289966,-2.2733971166097042,-2.1391636201186097,-1.9216838553269284,-1.7611504130273157,-1.831496426787024
-2.402286656795629,-2.3697015706109337,-2.3521937435247007,-2.3363419918422346,-2.2984666099483984,-2.2618334631059183,-2.2408935769567044,-2.107027979706831,-1.8910067696962292,-1.7310562225792898,-1.8007499068162585
-2.3686144979965382,-2.3364806919366834,-2.3191763985656206,-2.3033187686567804,-2.2658242274909672,-2.229456257879965,-2.208294964178723,-2.074812526228206,-1.860154658630365,-1.7006544171779896,-1.7696322833181424
-2.3348653780440896,-2.3032585710511486,-2.2861369885425376,-2.270131643821827,-2.23308854024516,-2.196914451969474,-2.175607042054791,-2.0425243466434653,-1.8291580899000262,-1.669931058852319,-1.738078200450948
-2.3009848636459522,-2.2699910332770874,-2.2529943131756283,-2.23680861791613,-2.200042519164101,-2.164122122455065,-2.1427790293350157,-2.010114334269533,-1.7977842370825716,-1.6388849318390606,-1.7060794136592174
-2.267001860033432,-2.2364106328954767,-2.21966717218507,-2.2033776915184444,-2.1667287785494986,-2.1310171238228515,-2.10970177601537,-1.9774606740990996,-1.765890139390571,-1.6075148243653172,-1.6736765970189913
-2.2329469403665105,-2.202339684013799,-2.1860770308029354,-2.1698574822878385,-2.1332188118314237,-2.0975452531284815,-2.076289354670059,-1.9444363372773923,-1.7335085915822777,-1.5758069862502238,-1.6409120058458067
-2.198540432164479,-2.1684133271094526,-2.1521903337593438,-2.1361490590629115,-2.0993799043176917,-2.063658366093635,-2.0424890606454924,-1.910914805738783,-1.7006844109715518,-1.5436894316299932,-1.6078214464186873
-2.1633726087599516,-2.134010931189579,-2.1180105623970307,-2.1020734256929234,-2.065025321358202,-2.0293084898653033,-2.0082503553917608,-1.8768294883513124,-1.6674622277285192,-1.511073279850956,-1.5743907099008239
-2.127731558968367,-2.098805013543612,-2.083402481231494,-2.067450048169421,-2.0301761940053855,-1.9944478312032812,-1.9735178566618858,-1.8422291840573672,-1.6338409865672554,-1.4778697315624272,-1.5405822156324378
-2.0921469652891322,-2.063783474922158,-2.047888895980235,-2.0320975496012905,-1.995031359985847,-1.9590318152066601,-1.9380522771924824,-1.8071758112977545,-1.599714578746154,-1.4440266416866223,-1.5063582639639403
-2.0561526707180233,-2.0282144145659515,-2.0118213553331215,-1.9957464891165184,-1.959411491335018,-1.923018647520493,-1.901378764028578,-1.7717269989079194,-1.5649621841203025,-1.4095859026361555,-1.4716886528035331
-2.0193339193753026,-1.9914831258504802,-1.9759464838719731,-1.9586611002734473,-1.9227970102352112,-1.8863666252567395,-1.863612283901361,-1.7356707170628647,-1.5294731983840786,-1.3746042766426818,-1.436563159448178
-1.98156473256376,-1.9541076710457488,-1.937718792217678,-1.9221724426687012,-1.8851902346372305,-1.849036849930977,-1.8265122015188748,-1.6983997532425816,-1.4932796661322016,-1.3391366176159667,-1.4009748529271102
-1.9432713795738081,-1.9158887968052014,-1.9002691275389616,-1.8848770258314904,-1.8475145254546346,-1.8110982813209522,-1.7896988808752798,-1.6602686182292274,-1.4565077536490907,-1.303212341112338,-1.364917430016868
-1.9046164072645961,-1.8776945908636475,-1.8619821655772288,-1.8457665210236973,-1.8087140571638822,-1.7727100295363014,-1.750152431133805,-1.6225510240766345,-1.4191908643476405,-1.2668427606444246,-1.328452261492962
-1.865370416024846,-1.8382407091503072,-1.822342812973765,-1.8063007497166255,-1.7689609560422517,-1.7333806283002857,-1.7110286657645046,-1.5833574169175868,-1.381315061769793,-1.23003896883617,-1.291764409627844
-1.8250502764212904,-1.7985399231503956,-1.783173423251342,-1.7666336489070122,-1.7290759653331453,-1.6925472930264274,-1.6711682089261175,-1.5428601606804133,-1.3428792401739602,-1.192843211009537,-1.2549264653632135
-1.7832315011525823,-1.7564169508079992,-1.7412474573769097,-1.7252467488674712,-1.6876634336440337,-1.6514097801053065,-1.6295952129877498,-1.5021639712199513,-1.3039434370083267,-1.1553652844676645,-1.2178828150541856
-1.741829163945172,-1.7159211160095595,-1.7003837950965657,-1.6830359319550001,-1.6461267215306075,-1.6094371666331149,-1.588057996368845,-1.46118436975529,-1.2647152900577565,-1.1177238314058555,-1.1807247186615324
-1.6990234713695789,-1.6729894828506464,-1.6578617289535036,-1.64147873587137,-1.6033400020803301,-1.5668127784949515,-1.545959469372132,-1.419494391016219,-1.225321475575493,-1.0800374940194066,-1.1435934900084779
-1.6555676867644409,-1.6296083633912806,-1.6145153627300741,-1.5978728314319435,-1.5602430689763023,-1.5235603481690174,-1.502722355619474,-1.3772550802420473,-1.1858292780783883,-1.0424249145036204,-1.1066304644893943
-1.6120397577731473,-1.5871821579384997,-1.5707969083427424,-1.5546409362049667,-1.5162886319464208,-1.479698133049529,-1.459334041312038,-1.3349907969862547,-1.1463059071950128,-1.005004735053795,-1.0699769774986472
-1.569105601157452,-1.543556463095541,-1.5281788756969266,-1.5111421924736557,-1.4736981188895921,-1.4358229953410835,-1.4158879144866174,-1.2924043867158468,-1.1068662404729384,-0.9678977398824109,-1.0337743644306034
-1.524228893286308,-1.4996778940616071,-1.4837489730401274,-1.4671301551524603,-1.4292638736896228,-1.3920252804513769,-1.371880189039985,-1.2496608341617286,-1.0677609385052205,-0.9312488794720389,-0.998163763886736
-1.4811299384230958,-1.457932132810071,-1.4412810155755007,-1.4243719359612337,-1.386053205268301,-1.3489276038155518,-1.3285396311268505,-1.207932640099163,-1.0293357553219462,-0.8952183535374655,-0.9632639594974862
-1.4384180425262167,-1.4155203150630777,-1.3992716495028015,-1.3812778663924816,-1.3439895549199024,-1.3066335165340712,-1.2866817781910194,-1.1671667511265384,-0.9918021239455471,-0.8599652536539549,-0.9291510805874514
-1.3976079986330117,-1.3746182492682657,-1.3573269643895165,-1.3405527565991429,-1.3021195912216048,-1.264483797796523,-1.2452717851942352,-1.1268247055793423,-0.9550422227762805,-0.8255666632114358,-0.895896460522383
-1.3574398128607386,-1.3354371248707837,-1.318332134293308,-1.2994508634037623,-1.2616533692804464,-1.224645852664755,-1.204144756251464,-1.0871479349470659,-0.9190009609394793,-0.7919718777072329,-0.8635707779360572
-1.3186292696521682,-1.2975046654745048,-1.2791264536757925,-1.2610678972501566,-1.2220262460875202,-1.1849543029979905,-1.1650013014925358,-1.04855720137363,-0.883820565562692,-0.7591191208352632,-0.832168736153174
-1.2818133670810092,-1.260276637821697,-1.2422886970108975,-1.2237855197059833,-1.1848480837162358,-1.146504390636724,-1.1272395313434123,-1.0114617135828492,-0.8495324653194457,-0.7269395021514987,-0.801539198223808
-1.2465550878923357,-1.224770939270373,-1.206794711991382,-1.1872433339807218,-1.148384490922877,-1.1104167540509118,-1.090093183141625,-0.9757204436125465,-0.8160062152271795,-0.6952863615206261,-0.7715145079862247
-1.2126585260623077,-1.1907691099661113,-1.1723288456175707,-1.1520294782478977,-1.1130845466084562,-1.0750877815683983,-1.0541351780417827,-0.9408297597563262,-0.7831013207082648,-0.6639651116515463,-0.741927165384012
-1.1799209091377991,-1.1579056918073183,-1.1388186049248945,-1.1182503009417346,-1.0787879247492373,-1.0405485420026324,-1.0196410151910171,-0.9065256087619983,-0.7506702816496613,-0.6327804616052746,-0.7126337704630935
-1.1477817176198042,-1.1259216546794102,-1.1061088327290771,-1.085533538782587,-1.045216391450334,-1.0067394601241224,-0.9860502011669917,-0.8726774513533314,-0.7185086749259708,-0.6015425852987087,-0.6835408326881172
-1.116478018625038,-1.094571258970239,-1.0740377658110025,-1.0534889951138746,-1.0126099128916217,-0.9734845135545368,-0.9528499310955615,-0.839156042274264,-0.6863844009053216,-0.5701043388172375,-0.6545610540625232
-1.0860815620410935,-1.0635977333875632,-1.0424436409515587,-1.02172647327902,-0.9806357698210982,-0.9405577957021866,-0.9198606600066325,-0.8058204957990259,-0.654065175722988,-0.5383386443281908,-0.6256071365897552
-1.0558456889607504,-1.0327364574612339,-1.0111491206365513,-0.9898949789077666,-0.9474922842455029,-0.90772176031285,-0.8869443413014282,-0.7724219754840373,-0.6213187155142449,-0.50611854052686,-0.5965729636044536
-1.0251395367080205,-1.0016930609948858,-0.9798382203630767,-0.9578144690338185,-0.915295767538001,-0.8747388611323036,-0.8539628504479111,-0.7386531178156008,-0.5879127364143647,-0.47333035796576806,-0.5672763631051685
-0.9937095647087331,-0.970142726422663,-0.9481222345687343,-0.9253499688180155,-0.8826825477025486,-0.8413354828025051,-0.8207179046912209,-0.7042059804681368,-0.5536149545586262,-0.43992552676404,-0.5375159520714522
-0.9613490134187636,-0.937759249071334,-0.915611815764003,-0.8923117258273161,-0.848994048469735,-0.8070393965158597,-0.7868436225179898,-0.6687710519412151,-0.5181930860822999,-0.4058753755811087,-0.5070903474820776
-0.9277425767587756,-0.9042164242676743,-0.8819175861728087,-0.8584325052316923,-0.8142274672032185,-0.7713224810150185,-0.7519451660725637,-0.632022824247725,-0.4814723507039625,-0.371152663397239,-0.47582492338498306
-0.8924175520490333,-0.8692036701382279,-0.8465818014520454,-0.8230741948565657,-0.777551289080466,-0.7339516514106919,-0.7156276974992805,-0.5936906042379998,-0.4435303884167134,-0.33585497101597506,-0.44369288691969266
-0.8536782633941563,-0.8322869878680487,-0.8089328440122973,-0.7851055818449832,-0.7385788502409092,-0.6949030457245561,-0.6773279217111052,-0.5537523000126597,-0.4045140808661204,-0.30030015383411124,-0.4107182199605399
-0.81021994160779,-0.7910365907842336,-0.7682053864676892,-0.7437298796361219,-0.6969200637461552,-0.6517493672532588,-0.6357558272876214,-0.5115373252346568,-0.36457240622237547,-0.26482853587284655,-0.3769250165708541
-0.7631583555499959,-0.7460668909504321,-0.7234778216095803,-0.6991431375582084,-0.6518117254294055,-0.6074597267259625,-0.5921246512617562,-0.4670607103111263,-0.3239293399129731,-0.22983475716755553,-0.342392393630236
-0.7074102659994821,-0.695538381290264,-0.6741371140392953,-0.6499580964410343,-0.6033674451665909,-0.557923325910399,-0.5450383969222953,-0.42056892310080407,-0.28307715761650104,-0.1960962816049874,-0.30735423337519413
-0.6464262646546338,-0.638760950734813,-0.6192631215771117,-0.5955494686109081,-0.5500334349502065,-0.5055004640474284,-0.49496771005718976,-0.37253575392342275,-0.24297312547367955,-0.16455586880354803,-0.27207142961508013
-0.5814242238652784,-0.5776018901030544,-0.5594124324569646,-0.536530399239274,-0.4924021720973269,-0.45024376387094367,-0.442735959283302,-0.32477331660327136,-0.20471084451070742,-0.1361620940979324,-0.2368270694237184
-0.5148550197897629,-0.5135186839176151,-0.49739065047351305,-0.47654462446031265,-0.4340819243273082,-0.3941499213551442,-0.38913142819889324,-0.27754607032220874,-0.16937270424787323,-0.1116514602562275,-0.20220758865854954
-0.44718123738209853,-0.4491321789071595,-0.43507673029611926,-0.41451582679719506,-0.37576510897703025,-0.3382434463975491,-0.3359211719695602,-0.23219152766053422,-0.1380402173907497,-0.09087706168376077,-0.16905393051988354
-0.38340136540637926,-0.3873055899544912,-0.37327540653783076,-0.35502752073573723,-0.3187410164290436,-0.28529606343502495,-0.2839971744615837,-0.190562048905705,-0.11156753517252452,-0.07346439090994088,-0.13864681649212351
-0.3206723142649187,-0.3282682436161454,-0.3154405404206001,-0.29758466247740784,-0.265765709637049,-0.23556256965759137,-0.2355320181474395,-0.15371707370869414,-0.08971368582711838,-0.059038940241109755,-0.11231993769850157
-0.2624555635105746,-0.27120261067709306,-0.25985946508383323,-0.24491481621173983,-0.21665371001326866,-0.1910824817665519,-0.19178460135094685,-0.12346830804089717,-0.07190839388556583,-0.04722620198360563,-0.09010057339739279
-0.2123924785176085,-0.22052583461686665,-0.2107487338079032,-0.19802987328705143,-0.17495242539642025,-0.15322411208778874,-0.15405235822731927,-0.09930956279656648,-0.05758131892165907,-0.03765166844376977,-0.07157400504545212
-0.17210186027477606,-0.17903127786961653,-0.1704016420839452,-0.1597700752569059,-0.14103755202244994,-0.12371297509802244,-0.1242003633773431,-0.07991620097920775,-0.04616212050918703,-0.02994083192794135,-0.05632517793488178
-0.1408906625035486,-0.1457766654944223,-0.13823188807184236,-0.1297943219618938,-0.11427963247528901,-0.10034098106300945,-0.1005293735496965,-0.06415330674263241,-0.037080458221939776,-0.023719184742460313,-0.043939037357885416
-0.11641327171550388,-0.11935723956929649,-0.11303684355705956,-0.10609232227852863,-0.09313634442580329,-0.08157836216528355,-0.0815389214060239,-0.05141185931643311,-0.02976599163370741,-0.01861221919366658,-0.03400052860666663
-0.09649853648106041,-0.09830289128884838,-0.09311517190438838,-0.08710135948860147,-0.07597994036648531,-0.06609608119063112,-0.06591857766033556,-0.04117277242779058,-0.023648380318279677,-0.01424542758789984,-0.02609459697342866
-0.07996953767809926,-0.08113277953253054,-0.07673966198130658,-0.07132437584117395,-0.061676283142979856,-0.05331089144694882,-0.05306614952604061,-0.03291695980388679,-0.01815728384944705,-0.0102443022315003,-0.01980618775037571
-0.06594552995400638,-0.06659677787447404,-0.06273270254722585,-0.057993829221061464,-0.04979559232165152,-0.04281354998453916,-0.04254468606094035,-0.02612533517190333,-0.012722361800999837,-0.006234335430808063,-0.014720246229711614
-0.05405138536576671,-0.05424592649659656,-0.05078570238709622,-0.046795717463511986,-0.03996209523491874,-0.034194813853703356,-0.03391723632283478,-0.020278812259020916,-0.006773273746727796,-0.0018410194921628202,-0.010421717703639593
