Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_22
-4.482980386388623,-4.415533568485068,-4.37719024782191,-4.343109446431564,-4.28431875804684,-4.2273290965222605,-4.160965904650896,-3.9668637077508384,-3.684486771408008,-3.5764876197503153,-3.8057872177208885
-4.473757419849695,-4.4065496274233835,-4.368278269941387,-4.334254167099299,-4.27516015214727,-4.218101803700124,-4.1513077243879035,-3.9569852790942566,-3.6740537050850843,-3.5660092621493007,-3.795338351794521
-4.464227143521886,-4.397291730523656,-4.359116591991027,-4.3251451645975285,-4.26576777356677,-4.208630179385525,-4.141456616961481,-3.946941754263396,-3.663460935928172,-3.555327758703313,-3.784600494823916
-4.454355134717561,-4.387730665199461,-4.349679603202354,-4.315753214559121,-4.256124257544984,-4.198862826039528,-4.131403408968544,-3.9367086183668554,-3.652709588776317,-3.544425534077162,-3.773561263900704
-4.444132010618136,-4.377837218864382,-4.339941692806889,-4.306049092616942,-4.2462122393462485,-4.18878320037248,-4.121137878381345,-3.9262613565132294,-3.641788487647489,-3.533281642158084,-3.762208276116521
-4.433554164223211,-4.367582205443586,-4.329877250036153,-4.296004658443734,-4.236015879019552,-4.178394085134307,-4.11064904058864,-3.915575725359335,-3.6306805213666458,-3.5218751368292835,-3.750529110841959
-4.422617994310785,-4.356950782616373,-4.319464884214336,-4.285617411325689,-4.225524979158357,-4.167698468913402,-4.09992589377728,-3.9046369909798986,-3.619368540432787,-3.5101850719739605,-3.7385104196092427
-4.411327346292842,-4.345966111571964,-4.308708946359857,-4.274910889027659,-4.214730647270755,-4.156699664281777,-4.088957436134102,-3.893442198789663,-3.607835395344909,-3.498190501475316,-3.7261378913491563
-4.3997081226390815,-4.334657576120378,-4.297623492130046,-4.263909793133354,-4.203623990864838,-4.1454038369005906,-4.077732665845946,-3.881989126267316,-3.5960639366020093,-3.48587047921655,-3.7133971703158823
-4.387790290448305,-4.32305456007164,-4.2862225949841,-4.2526388252264855,-4.192196117448693,-4.133818664251326,-4.066240611581999,-3.8702755508915416,-3.5840370147030907,-3.4732040590808633,-3.7002739007636065
-4.3756038168193045,-4.311186447235769,-4.274520328381209,-4.241122686890772,-4.180438134530411,-4.121953467077818,-4.054472868751183,-3.8582992501410245,-3.571737480147148,-3.4601702949514572,-3.6867537269465123
-4.363178668850874,-4.299082578035079,-4.26253076578057,-4.229385847511115,-4.168344732569079,-4.109820046351402,-4.042425505916618,-3.8460580014944505,-3.5591481834331797,-3.446748240711531,-3.672822293118784
-4.350544272114424,-4.286761454048978,-4.250269875911372,-4.217436714268698,-4.155931758459708,-4.097430410977818,-4.030095040685905,-3.8335495824305013,-3.546251975060185,-3.4329176164640165,-3.6584652435346023
-4.337709297796156,-4.27421653380102,-4.237766241189468,-4.205257489017698,-4.143222796921747,-4.084796569862805,-4.017477990666644,-3.820771770427866,-3.5330315647993413,-3.4186629468517578,-3.6436682224481554
-4.3246556272540655,-4.261437749877129,-4.22505359483043,-4.192827959148911,-4.130241444189482,-4.071930531912103,-4.004570873466436,-3.807722342965227,-3.519465291795788,-3.4039708641367126,-3.628416900385778
-4.311363368520249,-4.248415034863235,-4.212163100355335,-4.180127912053132,-4.1170112964972105,-4.0588404548943755,-3.99137020669288,-3.7943990775212697,-3.5055263828760714,-3.3888280095796603,-3.612697996969112
-4.297812629626801,-4.235138321345262,-4.199081465127622,-4.167137135121156,-4.1035545193913014,-4.045507710648855,-3.9778725079535766,-3.7807996792546343,-3.491187774656962,-3.373221024441383,-3.596499610915568
-4.283983518605815,-4.221597541909136,-4.18575795547461,-4.15383541574378,-4.089860679612089,-4.031902291452212,-3.9640742948561263,-3.7669102652680295,-3.476422403755233,-3.3571365499826604,-3.5798099347663004
-4.269856099100174,-4.20777833215905,-4.172140856588542,-4.140202541311792,-4.075886914751661,-4.017994148031913,-3.9499720850081284,-3.7526927318086485,-3.461203206787654,-3.3405612274642733,-3.5626171610624633
-4.2554061190727515,-4.193637495764909,-4.158183307040835,-4.126218299215994,-4.061588965646031,-4.003753231115425,-3.9355623960171844,-3.738105936979836,-3.4455031203709994,-3.3234816981470026,-3.54490948234521
-4.240601459817057,-4.179119975928178,-4.143843614977404,-4.111862476847179,-4.046922573131204,-3.989144760377897,-3.920835185917348,-3.72310873888493,-3.429295081122041,-3.305884603291629,-3.526675091155695
-4.225409166754579,-4.1641706792367925,-4.129080339690495,-4.097114861596138,-4.03184225514915,-3.9741045506755532,-3.9057396431507696,-3.7076599956272736,-3.412552025657547,-3.287756584158932,-3.507902180035072
-4.2097962853068065,-4.148734504913384,-4.113852040472365,-4.081946477154918,-4.016289443808701,-3.958557137021417,-3.890209316729695,-3.691718565310206,-3.395246890594295,-3.2690842820096937,-3.488578941524495
-4.193718647299027,-4.132753986214524,-4.098115124350777,-4.066291194752496,-4.000197636205276,-3.942427031272788,-3.874177723561119,-3.675243306037072,-3.3773526125490534,-3.2498543381046936,-3.4686935681651176
-4.177039194411649,-4.116165913863517,-4.081809583920385,-4.050073042080523,-3.9835002182213994,-3.9256387452869683,-3.8575783805520323,-3.65819307591121,-3.358842128138596,-3.230053393704713,-3.448234252498095
-4.159575824347863,-4.098906224220955,-4.064867851245711,-4.03321604676313,-3.9661305757395917,-3.9081205930214034,-3.840344804609425,-3.640526477604822,-3.3396883739796928,-3.2096680900705317,-3.4271891870645788
-4.141208392332349,-4.0809108536474366,-4.047222318142906,-4.015644236424444,-3.9480220946423743,-3.8898457228499796,-3.822410512640292,-3.622192717805623,-3.319864286689116,-3.1886855888716723,-3.4055465644057246
-4.121920106455683,-4.062115738503558,-4.028805376428118,-3.9972816386885937,-3.9291081608122718,-3.8708165129833234,-3.803709021551624,-3.603129097674751,-3.299342802883639,-3.167106730662696,-3.383294577062686
-4.1017529341333505,-4.042456815149914,-4.009549417917495,-3.978052281179706,-3.9093221601318024,-3.851035841061975,-3.7841738482504113,-3.5832721522006956,-3.2780968672172794,-3.1449470579200063,-3.3604222708866
-4.080882075717614,-4.021870019947104,-3.9893868344271866,-3.9578801915219133,-3.888597521023484,-3.8304803599790813,-3.7637451454521864,-3.562558416371951,-3.256113000732493,-3.122222838469823,-3.3369284485352875
-4.059306773150427,-4.000291292399242,-3.9682500177733404,-3.9366912167104844,-3.8668795205065387,-3.8090339238689905,-3.7423903949453416,-3.540924425177005,-3.233419072396383,-3.098950340138361,-3.3128181308727047
-4.036555002898129,-3.977670152782595,-3.946074043957409,-3.9144538539673244,-3.8441414185369633,-3.786559870352861,-3.7200841130277484,-3.5183067136043498,-3.2100507943632146,-3.075145829971555,-3.28809643901585
-4.012490889203788,-3.954000805374427,-3.9228259415480062,-3.8911797026398287,-3.8203606488801873,-3.7629419207635095,-3.6968008160035644,-3.49465713293656,-3.1860438787872507,-3.0508192221200923,-3.262768494081727
-3.9871389485578677,-3.9292866310225847,-3.8984937149499115,-3.866882271829459,-3.7955468907179646,-3.7381828274086617,-3.6725150201769514,-3.470073545448904,-3.16143403782276,-3.0259586992917025,-3.236839408230874
-3.9605293756278073,-3.9035078999312565,-3.8730656500077054,-3.841561725167156,-3.7697835738656713,-3.7123285780468382,-3.647201241874788,-3.4447347405143325,-3.1362497546128933,-3.0005478013829547,-3.210307915272065
-3.932805741616236,-3.8763555104438443,-3.8465187946541173,-3.8151562156188845,-3.743150525202481,-3.6855073783397967,-3.6208447166306152,-3.4187743097894128,-3.1104737287493296,-2.974570068290422,-3.1831551698143015
-3.904219220923747,-3.8476707514944777,-3.8188078214821664,-3.787587356141446,-3.7154180866595836,-3.6580349231735427,-3.593471915421293,-3.392103207488371,-3.0840707901583766,-2.9480091040431877,-3.155359323901134
-3.8747767626078313,-3.818028363213576,-3.7898914654968583,-3.7588463709043576,-3.686239715351701,-3.629845714381415,-3.565122948655688,-3.3645685219454684,-3.0570057279209615,-2.9208598610094647,-3.1268985295761182
-3.8438216853096066,-3.78746537631027,-3.7597901975150707,-3.7290232133926278,-3.6559590779455666,-3.600414720430183,-3.535921396245037,-3.336142994948846,-3.029243443004149,-2.8931415874295943,-3.0977529127863783
-3.8115992870171396,-3.755908464205074,-3.7285577403804804,-3.6982100832512295,-3.6248188785430764,-3.5693351589830318,-3.506072450500892,-3.306960781423027,-3.000768837159895,-2.8648766659055025,-3.067925331885655
-3.778573779587716,-3.7232843003184897,-3.6962675890754513,-3.666404716458517,-3.5928591450331804,-3.53900872725041,-3.475593244533492,-3.2771231808481036,-2.9716097352734767,-2.8360874790391115,-3.0374332102120625
-3.744684273638988,-3.689521457797327,-3.6630657432679326,-3.633530455921737,-3.5600768206176574,-3.5073657568539787,-3.444042985819794,-3.246556705628804,-2.941799515177127,-2.806796409432345,-3.0062942093521197
-3.7098240088632535,-3.65463335204442,-3.6290845931399365,-3.599751666074505,-3.526423968037748,-3.474035840086088,-3.4111015218586394,-3.2151536384523096,-2.9113715547030856,-2.77702583968713,-2.974525809110932
-3.673870426784922,-3.618748717640584,-3.5943133247894403,-3.5655066116821565,-3.491850113190269,-3.44036206916238,-3.377353483596126,-3.1828854797884416,-2.8803592316835847,-2.746798152405387,-2.9421125156003924
-3.6366186328607157,-3.5819478490720167,-3.558590717832589,-3.530468303374438,-3.456328295545047,-3.4065948523644525,-3.3436492210862965,-3.1497623963327577,-2.848795923950863,-2.7161357301890425,-2.90896797941958
-3.597913644140114,-3.544238771621906,-3.521283375731853,-3.493381702891934,-3.4206342104407477,-3.371343336125751,-3.308256024236814,-3.1157948161298177,-2.8167150093371522,-2.6850703762775936,-2.8751485885571513
-3.5585655790650415,-3.505571234567322,-3.4826819680887486,-3.455078976151587,-3.383480383759691,-3.334921810591533,-3.2716091227548696,-3.0810007358806466,-2.7841498656746935,-2.6537144209510597,-2.8411328505548767
-3.5187641557033893,-3.465911983588686,-3.4447191527624703,-3.4180737279492597,-3.346175926705322,-3.2988308444817362,-3.234545701497253,-3.0454862397208817,-2.7511366589714785,-2.622211947073836,-2.8071534667156284
-3.478626863871831,-3.426809946902012,-3.4054090656241756,-3.3783767267303224,-3.30816214571688,-3.2624065244282217,-3.1970109134176066,-3.0094316065629756,-2.717733546137577,-2.5905726389880925,-2.7731321910981213
-3.4379565895748025,-3.386401897334211,-3.365801181107766,-3.33988847892644,-3.269839207903781,-3.224448993734636,-3.1590154013655587,-2.9731870928882453,-2.684009109576704,-2.5587206179499478,-2.738978236064732
-3.396372763747011,-3.345564392813918,-3.3255996990162155,-3.3004422009799845,-3.230949079922067,-3.186004322244667,-3.1206125338453603,-2.9370745161281167,-2.6500319943742694,-2.52668571824915,-2.7046047705221614
-3.3541103967385655,-3.3042004151314988,-3.284099213653618,-3.26002482825047,-3.1913456510656566,-3.1485873859629874,-3.0818534120061343,-2.900614990429454,-2.6158708456156874,-2.494539309026294,-2.6700098835581194
-3.311897922771729,-3.262062410989961,-3.2430697203548076,-3.2191836669613676,-3.1514065025391624,-3.108756553867204,-3.0423721859788633,-2.863307997779086,-2.5815943083863657,-2.462352844368572,-2.6352733378356237
-3.26922804883919,-3.220221313532695,-3.2020095748256368,-3.178610564030958,-3.111280130264757,-3.0697526835679816,-3.002837669303875,-2.825962441017962,-2.547271027771722,-2.430194592921039,-2.6004782029315665
-3.22587131805177,-3.178111101646611,-3.1595401832602104,-3.1374847815426126,-3.0708308513520017,-3.030948266106887,-2.963552898587828,-2.7891641368290823,-2.512968718226651,-2.3981211971667276,-2.565702345523934
-3.1823252885111155,-3.1354792489050727,-3.118162978111222,-3.09612846225682,-3.0305620799786754,-2.991389158750649,-2.9235541362351287,-2.751982531036834,-2.4787369367930947,-2.366186647919673,-2.5310008551780827
-3.1393099650019893,-3.093409988999696,-3.076495325769154,-3.05455745420562,-2.990130484890356,-2.9522431295795903,-2.884125877152409,-2.714143057322728,-2.444608722475341,-2.334444792747805,-2.496422590264901
-3.096045633093045,-3.0501273931366053,-3.0344965516500375,-3.0137419979335616,-2.949968467182831,-2.912782677687769,-2.8447203750811147,-2.676868632326479,-2.410616512442814,-2.302928480763456,-2.4620164090003063
-3.0530506395099444,-3.0085043810188483,-2.99326285974032,-2.9721315276925817,-2.9102621676508784,-2.873560527114907,-2.805622640709274,-2.6403148674837404,-2.3767927438649386,-2.2716276415465337,-2.4278311696002155
-3.009727996425732,-2.9656188105800805,-2.9510510551663787,-2.930792509738257,-2.8697364757906523,-2.834463957562375,-2.766335384947455,-2.603496494062566,-2.343169853911143,-2.240526961488121,-2.393915730280551
-2.9680571973802623,-2.9240705221830128,-2.910560545214611,-2.890086475818101,-2.8309385423913787,-2.7948630185381558,-2.7273302046341508,-2.5664784363078716,-2.309780279750852,-2.2096113408566187,-2.360318949257228
-2.9248677239151895,-2.8827198880561236,-2.8690987422298524,-2.849666714672339,-2.791589110821778,-2.757305305146849,-2.690240415316733,-2.5299917989782177,-2.2766564585534885,-2.178881486490452,-2.3270885105148165
-2.8830521013858643,-2.8421059504264092,-2.82931770104321,-2.8096671785151415,-2.752459529532115,-2.7187975812029657,-2.652138582429692,-2.494170337249969,-2.24383046598929,-2.148364488226702,-2.294232341712191
-2.842124108242745,-2.802599327790317,-2.7888126095149026,-2.7705420421828064,-2.7145480301550355,-2.680848212912401,-2.6145440963595634,-2.458873070464265,-2.211332345579223,-2.1180899406878773,-2.261709897020766
-2.801811271218863,-2.7633091242974808,-2.7505515401461196,-2.7311276843233276,-2.676627992601665,-2.6442381467168516,-2.5778518205485073,-2.423957708411263,-2.179191431291301,-2.088087100998879,-2.229477691440388
-2.7619135330006577,-2.723685404818695,-2.7110135829472233,-2.692948015887549,-2.639508575947432,-2.607672479611949,-2.541988345644817,-2.389326775470509,-2.1474370317252873,-2.058353972236747,-2.1974922399709
-2.722503631776368,-2.685948654940325,-2.6732232861705167,-2.656207572586429,-2.6032319649916027,-2.5715956405526086,-2.506660082345534,-2.355076170468765,-2.116075359319267,-2.0288324302072622,-2.1657100576121504
-2.683911477090281,-2.649503995439379,-2.6366758333805653,-2.619018095912557,-2.567473821960255,-2.5359442674669306,-2.471778713941702,-2.3213539384031514,-2.085046672257772,-1.99945849749689,-2.1340876593639804
-2.6466195689965084,-2.6123947597229704,-2.599970747181774,-2.5825241442365114,-2.532154740559648,-2.500904586352855,-2.43737772831606,-2.2883081250504813,-2.0542795321402396,-1.9701682050883556,-2.1025815602262403
-2.6103202015632885,-2.576076102146022,-2.5638111029180846,-2.5470328488819574,-2.4972791688893867,-2.4666752758166743,-2.4034920829639583,-2.2559729564656448,-2.0237025073159494,-1.9409036737296117,-2.0711481979916346
