Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25,Q_dch_interp_27,Q_dch_interp_29,Q_dch_interp_31,Q_dch_interp_33
-4.800238092826179,-4.768585791959658,-4.749760432060988,-4.732006935008419,-4.701792479094429,-4.680208134746731,-4.6718394502943505,-4.618740349445847,-4.587107856109508,-4.559738319855917,-4.52521284583769,-4.492076603841659,-4.474487170580251,-4.45459692271217,-4.437720421664125,-4.427319405796821
-4.798258169218234,-4.7666308313927805,-4.747833239678962,-4.730065254312377,-4.699811764307682,-4.67824653837799,-4.670002964099688,-4.616866354075263,-4.585242114360696,-4.557902659858183,-4.523265275821617,-4.490085716997311,-4.472492901315904,-4.4527222388324095,-4.435826851789181,-4.425416448452827
-4.796232325217113,-4.7646240544747025,-4.745851338938341,-4.728072549673407,-4.69778592554749,-4.676241888030727,-4.668118367699451,-4.614947215975813,-4.583334748311053,-4.556025005038663,-4.52128878307937,-4.488061055436565,-4.47046607015794,-4.450801473863137,-4.433892311023313,-4.4234829287801505
-4.7941581758341885,-4.762563441668322,-4.743812900460506,-4.726026857293069,-4.695712765305201,-4.674191922403407,-4.666183685533285,-4.612980794801957,-4.5813834586223425,-4.554103082924001,-4.519280384871273,-4.4859997696532155,-4.468403763591613,-4.448832353955184,-4.431914274407761,-4.421515851420115
-4.792033336080826,-4.760446973436543,-4.74171609486684,-4.723926213372923,-4.693590086072169,-4.672094380194493,-4.66419694204083,-4.610964950208147,-4.57938594595633,-4.552134621040832,-4.5172370984576515,-4.48389901014106,-4.466303068102173,-4.446812605259381,-4.429890216983765,-4.419512221014044
-4.789855420968397,-4.7582726302422635,-4.739559092778723,-4.721768654114527,-4.691415690339743,-4.669947000102451,-4.662156161661732,-4.6088975418488385,-4.577339910974783,-4.550117346915802,-4.515155941098831,-4.48175592739389,-4.464161070174866,-4.444739953926562,-4.427817613792562,-4.417469042203257
-4.787622045508272,-4.7560383925483904,-4.737340064817536,-4.719552215719445,-4.689187380599272,-4.6677475208257455,-4.660059368835631,-4.606776429378486,-4.575243054339464,-4.5480489880755455,-4.513033930055136,-4.479567671905505,-4.461974856294943,-4.442612126107561,-4.4256939398753925,-4.4153833196290835
-4.785330824711817,-4.753742240817819,-4.73505718160466,-4.717274934389237,-4.686902959342105,-4.665493681062843,-4.657904588002171,-4.604599472451546,-4.573093076712139,-4.545927272046706,-4.5108680825868905,-4.477331394169694,-4.459741512947652,-4.4404268479532085,-4.423516670273497,-4.41325205793284
-4.782979373590407,-4.751382155513458,-4.732708613761473,-4.714934846325461,-4.684560229059594,-4.663183219512209,-4.655689843600994,-4.602364530722472,-4.570887678754573,-4.543749926355925,-4.508655415954417,-4.475044244680255,-4.457458126618245,-4.438181845614337,-4.4212832800281126,-4.4110722617558515
-4.780565307155406,-4.748956117098202,-4.73029253190936,-4.712529987729676,-4.68215699224309,-4.660813874872304,-4.653413160071746,-4.6000694638457205,-4.56862456112853,-4.541514678529837,-4.506392947418046,-4.472703373930986,-4.455121783791968,-4.43587484524178,-4.418991244180479,-4.408840935739441
-4.778086240418188,-4.746462106034954,-4.727807106669697,-4.710058394803443,-4.67969105138394,-4.658383385841597,-4.651072561854067,-4.597712131475743,-4.566301424495778,-4.539219256095088,-4.504077694238097,-4.470305932415676,-4.452729570954073,-4.4335035729863685,-4.416638037771839,-4.406555084524933
-4.77553978839012,-4.743898102786619,-4.725250508663871,-4.707518103748326,-4.677160208973497,-4.655889491118553,-4.648666073387601,-4.595290393266999,-4.563915969518081,-4.536861386578315,-4.501706673674896,-4.467849070628123,-4.4502785745898095,-4.431065754998938,-4.414221135843425,-4.404211712753649
