Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23
-4.7543187249502665,-4.6825864784236,-4.644417615321229,-4.615381858032152,-4.562372254380391,-4.5209271545185,-4.496871120774642,-4.382915646856802,-4.235208035014316,-3.9811811751280484,-3.969332833639573
-4.751305618241413,-4.679546975336233,-4.641403671495298,-4.612367629326492,-4.5593591640347455,-4.517899733611464,-4.493940630591814,-4.379941707365702,-4.232091195726064,-3.9780217295628097,-3.9663640141766208
-4.748207987933898,-4.67642633644584,-4.638309713170218,-4.609273458844218,-4.556267922843694,-4.514793267254411,-4.490931887855839,-4.376890194011992,-4.228889254574058,-3.974777000329678,-3.9633156194296246
-4.7450234098620605,-4.6732226151260665,-4.635133452556731,-4.606097157887061,-4.553095971779588,-4.511605169851471,-4.487842061866201,-4.373758165480848,-4.225599506451139,-3.9714438685145583,-3.960184312312705
-4.741749459860241,-4.669933864750554,-4.631872601865581,-4.60283653775676,-4.549840751814784,-4.508332855806776,-4.484668321922381,-4.370542680457457,-4.222219246250143,-3.9680192152033547,-3.956966755739991
-4.7383837137627784,-4.666558138692947,-4.628524873307511,-4.599489409755049,-4.546499703921639,-4.504973739524454,-4.481407837323863,-4.367240797626995,-4.218745768863909,-3.9644999214819743,-3.9536596126256085
-4.734923747404012,-4.663093490326887,-4.625087979093267,-4.596053585183664,-4.543070269072504,-4.501525235408637,-4.478057777370126,-4.363849575674645,-4.215176369185277,-3.960882868436321,-3.950259545883681
-4.731367136618283,-4.65953797302602,-4.6215596314335885,-4.592526875344341,-4.539549888239736,-4.497984757863453,-4.474615311360658,-4.3603660732855865,-4.211508342107086,-3.9571649371523008,-3.9467632184283366
-4.727711457239931,-4.655889640163987,-4.617937542539222,-4.588907091538816,-4.535936002395687,-4.494349721293035,-4.471077608594942,-4.356787349145003,-4.207738982522173,-3.953343008715818,-3.943167293173699
-4.723954285103294,-4.652146503287956,-4.61421942462091,-4.585192045068826,-4.532226052512714,-4.4906175401015105,-4.467441838372456,-4.353110461938072,-4.203865585323378,-3.949413964212778,-3.9394684330338947
-4.720093196042715,-4.648306211021359,-4.610402989889394,-4.581379547236106,-4.528417479563169,-4.486785628693012,-4.463705169992687,-4.349332470349976,-4.19988544540354,-3.945374684729087,-3.93566330092305
-4.716125765892529,-4.644366225594833,-4.60648595055542,-4.5774674093423915,-4.5245077245194105,-4.482851401471671,-4.459864772755114,-4.345450433065895,-4.195795857655497,-3.9412220513506493,-3.9317485597552904
-4.71204957048708,-4.640324007712671,-4.602466018829732,-4.573453442689417,-4.520494228353788,-4.478812272841615,-4.455917815959221,-4.341461408771011,-4.191594116972087,-3.9369529451633687,-3.927720872444742
-4.707862185660705,-4.636177018079168,-4.598340906923072,-4.56933545857892,-4.51637443203866,-4.474665657206974,-4.451861468904495,-4.337362456150504,-4.187277518246152,-3.9325642472531537,-3.9235769019055287
-4.703561187247746,-4.6319227173986235,-4.594108327046182,-4.565111268312637,-4.5121457765463795,-4.470408968971881,-4.447692900890414,-4.333150633889554,-4.182843356370525,-3.9280528387059066,-3.919313311051778
-4.699144151082541,-4.627558566375331,-4.5897659914098075,-4.560778683192304,-4.507805702849303,-4.466039622540464,-4.443409281216462,-4.328823000673344,-4.17828892623805,-3.9234156006075325,-3.9149267627976148
-4.69460865299943,-4.623082025713587,-4.585311612224691,-4.556335514519653,-4.503351651919779,-4.461555032316855,-4.4390077791821225,-4.324376615187052,-4.173611522741563,-3.918649414043938,-3.9104139200571653
-4.689952268832755,-4.618490556117693,-4.580742901701576,-4.5517795735964235,-4.498781064730171,-4.456952612705183,-4.434485564086877,-4.319808536115861,-4.168808440773905,-3.913751160101029,-3.905771445744556
-4.685172574416852,-4.613781618291938,-4.576057572051207,-4.5471086717243505,-4.494091382252824,-4.452229778109579,-4.429839805230208,-4.315115822144952,-4.163876975227912,-3.9087177198647076,-3.900996002773912
-4.680267145586063,-4.608952672940621,-4.571253335484327,-4.542320620205169,-4.489280045460101,-4.447383942934173,-4.425067671911602,-4.310295531959502,-4.158814420996425,-3.903545974420883,-3.8960842540593577
-4.675233558174728,-4.604001180768039,-4.566327904211677,-4.537413230340616,-4.4843444953243505,-4.442412521583096,-4.420166333430538,-4.305344724244698,-4.1536180729722805,-3.8982328048554558,-3.8910328770206024
-4.670069388017186,-4.598924602478488,-4.561278990444005,-4.532384313432426,-4.479282172817932,-4.437312928460477,-4.4151329590865,-4.300260457685717,-4.148285226048318,-3.8927750922543356,-3.8858393156458457
-4.664772210947776,-4.593720398776263,-4.5561044284817855,-4.527231680782336,-4.474090699775818,-4.432082939024327,-4.40996471818305,-4.2950397909677385,-4.142813175117378,-3.887169717703425,-3.8805021459947433
-4.65933960280084,-4.588386030365662,-4.550803291653793,-4.521953143692081,-4.468769243306096,-4.426721845991434,-4.404659253036565,-4.289679782775945,-4.137199215072298,-3.881413562288629,-3.875020035234439
-4.653769147855261,-4.582919230856916,-4.545375374635273,-4.51654654161155,-4.46331775408135,-4.421229340568287,-4.399215982884597,-4.2841775876469805,-4.131440640805916,-3.875503507095854,-3.8693916505320756
-4.648059799446487,-4.577320075124698,-4.539820481058887,-4.511010541600929,-4.457736188897756,-4.4156051139630526,-4.393634744143796,-4.278531781128264,-4.125534747211072,-3.869436433211005,-3.863615659054797
-4.642213380724949,-4.5715898292725035,-4.534138414557303,-4.505344752867298,-4.4520245045514795,-4.409848857383901,-4.387915373230814,-4.272742025946459,-4.119478829180603,-3.8632092217199863,-3.8576907279697434
-4.636232076040092,-4.565729768830616,-4.528328978763185,-4.4995488357939335,-4.446182657838695,-4.403960262039004,-4.382057706562296,-4.266808012408973,-4.1132701816073505,-3.856818753708704,-3.851615524444062
-4.630118069741348,-4.559741169329317,-4.522391977309203,-4.493622450764105,-4.440210605555571,-4.397939019136532,-4.376061580554897,-4.260729430823209,-4.106906099384149,-3.850261910263062,-3.8453887156448934
-4.623873546178161,-4.553625306298884,-4.516327213828016,-4.487565258161088,-4.434108304498277,-4.391784819884655,-4.369926831625261,-4.2545059714965765,-4.100383877403841,-3.8435355724689675,-3.839008968739381
-4.61750068969997,-4.547383455269602,-4.510134491952296,-4.481376918368154,-4.4278757114629865,-4.385497355491544,-4.363653296190041,-4.248137324736485,-4.093700810559265,-3.8366366214123238,-3.832474950894666
-4.611001684656213,-4.541016891771751,-4.503813615314706,-4.475057091768578,-4.421512783245869,-4.37907631716537,-4.357240810665884,-4.241623180850339,-4.0868541937432585,-3.8295619381790367,-3.825785329277894
-4.6043787153963285,-4.5345268913356085,-4.497364387547915,-4.46860543874563,-4.415019476643096,-4.372521396114301,-4.350689211469442,-4.234963230145546,-4.07984132184866,-3.8223084038550117,-3.818938771056207
-4.5976339662697585,-4.527914729491458,-4.490786612284583,-4.462021619682585,-4.408395748450834,-4.365832283546509,-4.3439983350173605,-4.228157162929513,-4.072659489768308,-3.8148728995261543,-3.8119339433967463
-4.590769621625942,-4.521181681769581,-4.484080093157381,-4.455305294962714,-4.401641555465259,-4.359008670670163,-4.337168017726292,-4.221204669509648,-4.065305992395043,-3.807252306278368,-3.804769513466657
-4.583787865814315,-4.514329023700258,-4.477244633798972,-4.448456124969291,-4.394756854482539,-4.352050248693437,-4.330198096012886,-4.214105440193359,-4.057778124621702,-3.7994435051975595,-3.7974441484330823
-4.576690883184321,-4.507358030813766,-4.470280037842023,-4.441473770085589,-4.3877416022988465,-4.344956708824497,-4.323088406293789,-4.206859165288052,-4.050073181341125,-3.7914433773696334,-3.789956515463164
-4.569480473376878,-4.5002695504063075,-4.4631861089192,-4.434357890694879,-4.380595755710349,-4.337727742271516,-4.315838784985654,-4.199465535101134,-4.042188457446149,-3.7832488044590145,-3.782305281724045
-4.562151552070266,-4.4930601349888235,-4.455962650663171,-4.427108147180438,-4.37331927151322,-4.330363040242665,-4.308449068505128,-4.191924239940013,-4.034121247829615,-3.7748574287043426,-3.774489114382869
-4.554693092374786,-4.485723859636351,-4.448609466706596,-4.419724199925535,-4.365912106503629,-4.3228622939461125,-4.300919093268861,-4.184234970112095,-4.025868965562798,-3.7662691500309404,-3.7665065745927917
-4.54709387224838,-4.478254769517284,-4.441126360682146,-4.412205709313443,-4.358374217477746,-4.315225194590029,-4.293248695693503,-4.176397415924788,-4.017433535076845,-3.757484285341054,-3.758353527961448
-4.539342669648992,-4.470646909800016,-4.433513136222485,-4.404552335727437,-4.350705561231743,-4.307451433382589,-4.2854377121957015,-4.168411267685499,-4.008822693747497,-3.7485031515369363,-3.7500229933970206
-4.531428262534564,-4.4628943256529325,-4.425769596960279,-4.396763739550789,-4.3429060945617906,-4.299540673601847,-4.277485979192108,-4.160276215701636,-4.00004456270068,-3.739326065520831,-3.7415078535347033
-4.523339428863042,-4.45499106224443,-4.417895546528195,-4.38883958116677,-4.334975774264057,-4.291488701856844,-4.269393016778217,-4.151991950280604,-3.9911072630623265,-3.729953344194989,-3.732800991009691
-4.515064946592367,-4.446931164742897,-4.409890788557198,-4.380779520958656,-4.326914533283697,-4.283283492287608,-4.2611536728836406,-4.143556483611745,-3.982018915958362,-3.720385304461658,-3.7238952884571797
-4.506593593680485,-4.438708678316727,-4.40175076882786,-4.3725832193097185,-4.318716104446261,-4.274912080572006,-4.25275922970839,-4.13496048243156,-3.9727876425147173,-3.7106222632230836,-3.7147836285123637
-4.49791322706519,-4.430315908298629,-4.393453882288289,-4.364249423353614,-4.31035977834156,-4.266361502387902,-4.244200879497443,-4.126192604225304,-3.9634215638573185,-3.7006645373815146,-3.7054588938104365
-4.48900574654121,-4.421732971265513,-4.384974354252569,-4.355762588089118,-4.3018227934310564,-4.257618793413162,-4.235469814495783,-4.117241506428473,-3.9539269949547187,-3.690512443839201,-3.6959139669865957
-4.479850681577127,-4.41293477224082,-4.376286410034779,-4.347095836522276,-4.293082388176207,-4.248670989325648,-4.2265572269483895,-4.108095846476563,-3.944291743545054,-3.6801662994983895,-3.686141730676034
-4.470427555567268,-4.403896196597826,-4.367364274948996,-4.338221980451812,-4.284115801038473,-4.239505125803229,-4.217454309100243,-4.09874428180507,-3.934492761946693,-3.669626421261327,-3.6761350675139495
-4.460715891905965,-4.3945921297098085,-4.358182174309302,-4.329113831676456,-4.274900270479313,-4.230108238523767,-4.2081522531963245,-4.089175469849486,-3.924506864590117,-3.6588930942773294,-3.665886860135534
-4.450695213987549,-4.384997456950043,-4.348714333429777,-4.319744201994934,-4.265413034960187,-4.220467363165129,-4.198642251481614,-4.079378068045312,-3.914310865905796,-3.6479603834001213,-3.6553899911759844
-4.440345045206351,-4.375087063691806,-4.338934977624501,-4.310085903205969,-4.2556313329425555,-4.2105690595108705,-4.188915434108256,-4.06934073382804,-3.9038815803242075,-3.6368087182616553,-3.6446373133157732
-4.429644908956698,-4.364835835308371,-4.328818332207553,-4.300111747108288,-4.245532406689436,-4.200397225644396,-4.178958366945911,-4.0590521246331654,-3.893195822275825,-3.625416720653315,-3.633618962920673
-4.418575249103613,-4.354218695051675,-4.31834609394201,-4.289794545500618,-4.235100141236575,-4.189934834742451,-4.1687500115153195,-4.0485008978961865,-3.8822320393312064,-3.6137630123664857,-3.6223202300226727
-4.407142634701102,-4.343226576369364,-4.307533275967621,-4.279111643133839,-4.224338719266573,-4.179164859056658,-4.158268609115049,-4.0376757110525965,-3.8709759614916663,-3.6018262151925526,-3.610725903400505
-4.3953828504788826,-4.331891198427633,-4.296404174379806,-4.2680740447069105,-4.213256186801993,-4.1680702708386415,-4.147492401043671,-4.02656522153789,-3.8594153478651867,-3.5895849509228994,-3.5988207718329033
-4.383333222157819,-4.320250680276648,-4.284983085669679,-4.256707903691528,-4.201860589865412,-4.15663404234003,-4.136399628599754,-4.015158086787567,-3.847537957646245,-3.5770178413489124,-3.5865896240986044
-4.371031075458773,-4.308343140966571,-4.273294306328357,-4.24503944636083,-4.190159974479399,-4.14484032272379,-4.124968533081868,-4.00344296423712,-3.8353315500293177,-3.5641035082619736,-3.5740172489763413
-4.358513736102601,-4.296206699547567,-4.2613621328469575,-4.233094898987955,-4.1781623865866075,-4.132694347161702,-4.1131851217060404,-3.9914085113220445,-3.822783884208877,-3.5508205734534704,-3.5610884352448484
-4.345813842906121,-4.283879201482317,-4.249205423167907,-4.22090048784604,-4.165873982805414,-4.120219567351922,-4.101071712725317,-3.9790433854778353,-3.8098827193794014,-3.537147658892961,-3.5477879716828573
-4.33292423898386,-4.2713725832368326,-4.236814453242488,-4.208477379229145,-4.15329413705754,-4.107440034155138,-4.08866122830232,-3.966336244139991,-3.7966158147353655,-3.5230636308540584,-3.534100647069109
-4.319817692254545,-4.2586519310840565,-4.224170142412498,-4.1958168078231095,-4.140420701755169,-4.094379798432034,-4.075986591877183,-3.9532757447440035,-3.7829709294712455,-3.508548084056432,-3.5200112641431445
-4.306466816729762,-4.245677402994839,-4.211253404649424,-4.182899042599148,-4.127251529310483,-4.081062818667006,-4.063080726890038,-3.9398505447253718,-3.7689358227815166,-3.4935807483874806,-3.5055052531201616
-4.292844226421096,-4.232409156940026,-4.198045153924756,-4.169704336012025,-4.113784472135669,-4.067489350985579,-4.049974891304441,-3.9260493015195905,-3.7544982351908565,-3.478141353734597,-3.4905689120562546
-4.278922535340127,-4.218807350890464,-4.184526304209979,-4.1562129405165,-4.100013404849443,-4.053604586555207,-4.036651538923258,-3.9118606725621534,-3.7396371139215727,-3.4622096299851766,-3.4751886026319254
-4.2646732956298665,-4.204832142817005,-4.170676604541137,-4.142402793146131,-4.085899479117265,-4.03934591557484,-4.023037658582704,-3.897273315288558,-3.7243086057515646,-3.445765307026612,-3.4593506865276753
-4.250055054192365,-4.190443690690497,-4.156456634815092,-4.128223472801059,-4.07138777000385,-4.024650728243433,-4.009057234642327,-3.8822758871342997,-3.708465210227328,-3.4287881147463017,-3.443041525424007
-4.235017642520463,-4.175602152481787,-4.141811275649517,-4.113605554293924,-4.05642324110934,-4.009456591360212,-3.994634251461668,-3.8668508789961087,-3.6920594268953537,-3.4112577830316395,-3.4262474810014223
-4.219510731528523,-4.160267686161724,-4.126684945384723,-4.098479262293472,-4.04095085371233,-3.993709197777613,-3.9796941135008126,-3.8509318189762145,-3.6750437553021387,-3.3931540417700203,-3.408954914940424
-4.203483979944251,-4.144400449701158,-4.111022062361025,-4.082774821690131,-4.0249129360601374,-3.9773655898187155,-3.964187044928954,-3.834428890217797,-3.6573706949941758,-3.3744566208488385,-3.3911501889215128
-4.186880906561735,-4.12795911647728,-4.094765705805537,-4.066425847528086,-4.0082441269891,-3.960383653732942,-3.948084384853078,-3.8172521321934862,-3.6389927455179607,-3.355145250155489,-3.372819664625193
-4.169628939551926,-4.110878865728981,-4.077853022518988,-4.0493779138702894,-3.990877669173363,-3.942721275769718,-3.9313581454511617,-3.7993115843759107,-3.6198624064435423,-3.3351996595773676,-3.3539497037319648
-4.151652903366783,-4.09307611288424,-4.060219517048182,-4.03157923044854,-3.9727468052870716,-3.924335094339409,-3.9139803389011787,-3.7805236139685805,-3.599938918296695,-3.314599579001867,-3.3345266679223293
-4.132877622458261,-4.074466749858078,-4.04180069388143,-4.01297800699464,-3.9537853602454276,-3.9051506855192923,-3.8959197603419002,-3.760840011525299,-3.5792072676923663,-3.293324738316385,-3.3145369188767915
-4.113227921278318,-4.054966668565521,-4.022532057507038,-3.993522453240385,-3.9339596685278004,-3.885061191227171,-3.8770911802365626,-3.740224887356095,-3.557658586963717,-3.2713550604449844,-3.2939668182758535
-4.092628624278909,-4.03449176092159,-4.0023491124133095,-3.9731607789175762,-3.9132851074790946,-3.8639582355798474,-3.8573645471909965,-3.7186437103118095,-3.5352840084439148,-3.2486777046662123,-3.2728027278000122
-4.071004555911992,-4.012957918841313,-3.981187363088555,-3.9518411937580136,-3.8917811113574605,-3.841754766055323,-3.8366084656379873,-3.696090238946669,-3.5120746644661254,-3.2252890784004244,-3.2510311918825363
-4.048281045052217,-3.9902810342397146,-3.958982319860794,-3.9295119421950284,-3.8693922718097613,-3.8184342624520373,-3.8147264373995298,-3.672585112549826,-3.488021687363515,-3.2011861920671674,-3.2286405837091237
-4.0244120756845705,-3.966392213884088,-3.935680609971809,-3.9061297662853676,-3.8458077868914864,-3.793994793780203,-3.791733352423772,-3.6481500345153024,-3.4631214489819144,-3.176366056085991,-3.2056203295409387
-3.999395145262142,-3.9413022972563683,-3.9112631065771053,-3.8816699556486274,-3.820861772823079,-3.7684530366818882,-3.7676662768211178,-3.622806708237114,-3.4374050388993718,-3.150825680876442,-3.181959868283269
-3.9732313908637407,-3.91504815325316,-3.8857172560311453,-3.856083324101747,-3.794710975031181,-3.7418770638827987,-3.742562276701979,-3.5965768371092843,-3.410917442434398,-3.1245620768580715,-3.157648638841401
-3.9459219495681714,-3.887665017917726,-3.8590305046883917,-3.8293022633844007,-3.7674538421365753,-3.714341619864518,-3.7164584181767575,-3.569476311822606,-3.383668353516946,-3.097572254450425,-3.1326760801206195
-3.917467958454244,-3.85916906006525,-3.83119029890331,-3.801329939284911,-3.73917146578112,-3.685880833142443,-3.68939080670775,-3.5414891833632467,-3.3555939792449134,-3.0698532240730554,-3.10703163102621
-3.887872770947276,-3.8295641150606867,-3.802184306937158,-3.7721983512227806,-3.7099089345608776,-3.656492358106835,-3.6613709021829073,-3.5125886566744833,-3.3266307457424973,-3.041401996145507,-3.0807047304634603
-3.8571708931377913,-3.7988476342643747,-3.772015811891149,-3.7419514016819084,-3.6796856806901554,-3.6261725532930633,-3.632384012635192,-3.482747927568617,-3.296798788840691,-3.0122201690797037,-3.0536848173376527
-3.825419824134679,-3.7670062061467293,-3.7407137243819903,-3.7106478368748808,-3.6485115906032695,-3.594917777236497,-3.60241418386094,-3.4519403216062066,-3.266162225720266,-2.9823455131246344,-3.0259613305540736
-3.7926671420722293,-3.7340449666623075,-3.7083093348757465,-3.6783473435953846,-3.616338491420634,-3.5627225965257416,-3.5714454616564844,-3.4201890947815716,-3.2347855641344347,-2.951832941054087,-2.9975259416784312
-3.7589161965132956,-3.7001887653065264,-3.674833933838482,-3.645109608637095,-3.5831084945687874,-3.5295449014201403,-3.539461387649382,-3.387642683733826,-3.202730386920629,-2.920737468562849,-2.9683853479173674
-3.724186607642676,-3.665746183215815,-3.6403331391707807,-3.6109859107987172,-3.548894492850123,-3.495318637405352,-3.5064271038952666,-3.354444507746296,-3.170029596567738,-2.889114111345707,-2.9385524442084336
-3.6886362493858975,-3.6303629529932406,-3.6050667628441952,-3.575933097286636,-3.513843532547025,-3.460247500340196,-3.4722907933386273,-3.320655750532154,-3.1366998409768754,-2.8570178850974557,-2.9080401449011255
-3.6524285916839596,-3.593378089075811,-3.569384895420118,-3.5398608776743274,-3.4781035070934587,-3.424799149517259,-3.4373143416793006,-3.286269338782211,-3.102757582351867,-2.824503805512879,-2.876861651545098
-3.615222691865201,-3.555451950220069,-3.5328012749038797,-3.5027937815169343,-3.4418659203811783,-3.3889077431333416,-3.4021730197029774,-3.251077235243038,-3.0682059081845927,-2.79162688828677,-2.8450589922491
-3.576443268581775,-3.5176815555654426,-3.4945521582342476,-3.4648149535115884,-3.405058232890739,-3.35199484249497,-3.366002703870648,-3.214876383071287,-3.0328562718692056,-2.7584421491139124,-2.812727247169602
-3.5365473193200456,-3.4774821308417723,-3.4555973496375314,-3.426058348570976,-3.3656837478349213,-3.3137985173860396,-3.3278686603136425,-3.1780821590494748,-2.9965685303370297,-2.725004603689102,-2.7799672014280286
-3.496424895943651,-3.4375526612199288,-3.416474938909269,-3.387139302922712,-3.3274239241811223,-3.275490821004194,-3.289591077158981,-3.1413557697173498,-2.96103990803957,-2.691369267707122,-2.7468787362401375
-3.4563327197562037,-3.3978794717881238,-3.3767651567456514,-3.347891264785172,-3.288621608813876,-3.2376399399336915,-3.251126318709892,-3.1043688209686673,-2.9256076228492565,-2.657591156862767,-2.713540465648309
-3.4148979992555324,-3.3566452767378787,-3.336135885077062,-3.307523456060579,-3.249063416951226,-3.1983738407918376,-3.2122164422909227,-3.0666094121314176,-2.889346020124662,-2.6237252868508234,-2.680009467901218
-3.373997051494591,-3.3157341825915503,-3.295438057234108,-3.267493747813616,-3.2092467607866415,-3.158810249779369,-3.172775521934872,-3.028566937493116,-2.8526575421435476,-2.5898266733660797,-2.6463418636151643
-3.331784322674095,-3.274360252255992,-3.254536780687843,-3.226273495967845,-3.1695736541009687,-3.120145938367735,-3.1328943346622102,-2.9906371090654877,-2.815952641608233,-2.5559503321033263,-2.612593773406447
-3.289715852392873,-3.2322858442345943,-3.2126633646073635,-3.1850585948850174,-3.129496421538989,-3.0794580125538675,-3.0924767513261204,-2.952361058184414,-2.779511094949217,-2.5221511860408916,-2.578821317891364
-3.2467372313211538,-3.1895156226844246,-3.1699758140028322,-3.142587314085343,-3.08790011691617,-3.0399916859462692,-3.051828142540123,-2.9137157981107147,-2.7431448244132417,-2.4884754277622254,-2.5450806176862195
-3.2040372143997384,-3.1474789457088495,-3.1294775751443233,-3.1024306981434497,-3.048459062311789,-2.999520557727947,-3.011511812281194,-2.875396010084199,-2.7066970561645594,-2.4549534906433736,-2.5114277639743614
-3.1608579976872937,-3.105395776262234,-3.0866838683283726,-3.05994150758924,-3.0070092690284236,-2.960051704423937,-2.971132248139825,-2.8374053945857773,-2.6703479220627684,-2.421614153947674,-2.4779125721784614
-3.1187953037192706,-3.062944111682725,-3.0445890346993205,-3.019327356293243,-2.9673678508226864,-2.919820031617932,-2.930454523875705,-2.7993011972799264,-2.6342518140994904,-2.3884861969384583,-2.444570837961605
-3.0753212312370732,-3.020399686950333,-3.003614155010158,-2.9776972855859,-2.9265101662773314,-2.8808448264431585,-2.8905508295540563,-2.76119587969484,-2.5984365645954566,-2.355598398879061,-2.411436457273976
-3.0330840948495603,-2.9789113688580136,-2.9612757127468172,-2.936017497164063,-2.886816870439837,-2.8410532210309634,-2.849814926533705,-2.723374233943043,-2.5629182922077165,-2.3229795390328123,-2.378543326065754
-2.9896662035369026,-2.9371002935936583,-2.920485059508457,-2.895675302977034,-2.846148012208306,-2.802058457422238,-2.81047007216288,-2.685920401396008,-2.5277133687501134,-2.2906583966630514,-2.345925340287126
-2.947793237604395,-2.8958153166634757,-2.8785510148983415,-2.855044121203152,-2.807821643256913,-2.7635707009466435,-2.7712598532588406,-2.6488730104266804,-2.49284364517293,-2.2586629593256284,-2.3136163958882716
-2.9056991557936755,-2.8550772454330837,-2.839337533715422,-2.8153930324203147,-2.769063382219181,-2.7255439734014244,-2.73224453000589,-2.612266770805219,-2.4583362672783364,-2.2269977927079334,-2.281650388819372
-2.8647546765363665,-2.8151718617377335,-2.7984159128852935,-2.7762348922312547,-2.7302784716012187,-2.688182688944943,-2.693718759072995,-2.5762354060294483,-2.4242185971548613,-2.195640716693036,-2.250060833882667
-2.8240810388592705,-2.775740090884101,-2.7598327158942246,-2.7369690238104076,-2.6929364558784115,-2.6516445025696562,-2.6559682224092898,-2.5409993121041445,-2.3905162236005943,-2.164568090997065,-2.218843314983469
-2.7842982693136875,-2.7376452292917417,-2.7207231203874196,-2.6993622821121637,-2.6559813280291964,-2.615073459888072,-2.618872149492754,-2.5059485556285352,-2.357223665817628,-2.133756275336148,-2.187923786926455
-2.7447274074171855,-2.6986407420623073,-2.6826026752246563,-2.661722534275543,-2.6189108794691287,-2.578897338290596,-2.582278312841884,-2.4709490004275416,-2.324308970191246,-2.1031816294264134,-2.157220740778288
-2.70561821476218,-2.6617728447129134,-2.6458782325217713,-2.624693271875271,-2.582736712359101,-2.543560294941646,-2.5461590466421598,-2.43673132640456,-2.2917393365665846,-2.0728205129839923,-2.126653735319625
-2.668670098346552,-2.6254030669222086,-2.6094372741440117,-2.5889312043406747,-2.5476857974398186,-2.508987214233281,-2.5105817277893565,-2.4031922176856293,-2.2594819727392923,-2.042649285725011,-2.0962016789126605
-2.631862732207102,-2.589311528566673,-2.573351862531602,-2.554043141174126,-2.5132233405782007,-2.475033935269297,-2.475728317985387,-2.3701960138532554,-2.2275043834335744,-2.012643497000983,-2.0659328128434225
-2.59490038451715,-2.55397951145667,-2.538118245835246,-2.5194863679219623,-2.479197259894887,-2.441556297153483,-2.4416409978594085,-2.337607216449677,-2.1957744522101152,-1.9827617153505495,-2.0358804486087534
