Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25,Q_dch_interp_27,Q_dch_interp_29,Q_dch_interp_31,Q_dch_interp_33
-4.80742892967959,-4.787751827017578,-4.772484152274829,-4.75373743506204,-4.729386719512247,-4.712516733755573,-4.708488730576285,-4.666142381313376,-4.637479049615017,-4.614044380812126,-4.587253391348077,-4.5513997050976265,-4.532653358721382,-4.5140062819029785,-4.497019138736614,-4.488126906943141
-4.8054096854937525,-4.78572399150473,-4.770537686015872,-4.751740324766874,-4.727404402424389,-4.710604808146235,-4.706692808948154,-4.66434530390819,-4.635682146643726,-4.61228702981874,-4.585480398450419,-4.549481040930859,-4.530750628921113,-4.512111829505507,-4.495183084605049,-4.486267388516199
-4.803343206269754,-4.783655742143791,-4.7685440901631715,-4.7497045156616196,-4.725384452244233,-4.708651690225595,-4.704852934449472,-4.662504897341815,-4.633842676224353,-4.610484221406639,-4.583665973206647,-4.547529134812915,-4.528814786253983,-4.510184806139222,-4.493308197550508,-4.484375806804051
-4.8012271078266515,-4.78154438779454,-4.76650107753655,-4.747627321113707,-4.723324198058602,-4.7066549218282745,-4.702966818209691,-4.660618905409874,-4.631958367693468,-4.6086339331631665,-4.581807848330356,-4.545541273807762,-4.526843095773366,-4.5082224746707364,-4.491392048860821,-4.4824494017167895
-4.7990590059835005,-4.779387237316742,-4.764406360955835,-4.745506054490561,-4.721220968954324,-4.704612044788896,-4.701032171358263,-4.658685071907982,-4.630026950387641,-4.606734142675666,-4.579903756535145,-4.54351474497937,-4.524832822532634,-4.506222097966667,-4.489432209823808,-4.480485413164509
-4.796836516559357,-4.777181599570176,-4.762257653240852,-4.743338029159608,-4.719072094018217,-4.702520600942086,-4.699046705024642,-4.656701140631763,-4.628046153643443,-4.60478282753148,-4.577951430534607,-4.54144683539171,-4.522781231585164,-4.504180938893623,-4.487426251727292,-4.478481081057301
-4.794557255373274,-4.774924783414614,-4.760052667211426,-4.7411205584882765,-4.716874902337106,-4.700378132122464,-4.697008130338282,-4.654664855376835,-4.626013706797447,-4.602777965317951,-4.575948603042339,-4.539334832108754,-4.520685587984328,-4.502096260318221,-4.485371745859102,-4.4764336453052636
-4.792218838244309,-4.77261409770983,-4.7577891156873795,-4.738850955843993,-4.7146267229978145,-4.698182180164653,-4.694914158428638,-4.652573959938818,-4.623927339186219,-4.600717533622425,-4.573893006771939,-4.537176022194469,-4.518543156783503,-4.499965325107073,-4.48326626350706,-4.474340345818488
-4.789818880991515,-4.770246851315596,-4.755464711488541,-4.736526534594183,-4.712324885087165,-4.695930286903278,-4.692762500425157,-4.6504261981133315,-4.621784780146335,-4.598599510032243,-4.571782374437,-4.534967692712828,-4.516351203036062,-4.497785396126791,-4.48110737595899,-4.472198422507072
-4.787354999433948,-4.767820353091686,-4.753077167434733,-4.734144608106273,-4.709966717691981,-4.693619994172958,-4.690550867457299,-4.648219313695997,-4.619583759014361,-4.59642187213475,-4.569614438751119,-4.5327071307278,-4.514106991795379,-4.495553736243992,-4.47889265450272,-4.470005115281105
