Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.742943053111655,-4.734893286723221,-4.750795307837566,-4.747527217761071,-4.748273578355977,-4.7426149067853265,-4.737870549031743,-4.739172668484441,-4.7188868037841925,-4.715482632844017,-4.7128980519295105,-4.702856611083782,-4.666760597604319
-4.741014896766221,-4.732955583456551,-4.748798102645229,-4.745558669238935,-4.746322513293524,-4.740678752821509,-4.735924382350636,-4.737187050220495,-4.7169303167991234,-4.713518000984493,-4.710880536837948,-4.700871523014242,-4.66474707497238
-4.7390402956678015,-4.730968442495806,-4.746754495180036,-4.743542370968837,-4.744318449979599,-4.738687607045152,-4.733924579344038,-4.735149435725921,-4.714919246567482,-4.711497817472483,-4.70881276835087,-4.698831651624806,-4.662689271790475
-4.737016919335307,-4.728929723202919,-4.744662144802354,-4.741476088822349,-4.742259411758719,-4.73663959394704,-4.731869215317693,-4.733057774105001,-4.712851739981501,-4.70942023204807,-4.706692693334614,-4.6967351300643445,-4.660585021310993
-4.73494243728764,-4.72683728493981,-4.742518710872548,-4.739357588671054,-4.740143421975398,-4.734532838017966,-4.729756365577352,-4.730910014462012,-4.710725943933423,-4.707283394451334,-4.704518258655513,-4.694580091481734,-4.658432156786324
-4.732814519043712,-4.724688987068414,-4.740321852750986,-4.737184636386527,-4.737968503974142,-4.7323654637487165,-4.727584105428759,-4.72870410590123,-4.708540005315485,-4.70508545442235,-4.702287411179901,-4.692364669025848,-4.6562285114688535
-4.730630834122428,-4.722482688950654,-4.738069229798037,-4.734954997840348,-4.73573268109947,-4.730135595630079,-4.725350510177664,-4.726437997526935,-4.706292071019927,-4.702824561701199,-4.699998097774115,-4.690086995845557,-4.653971918610974
-4.728389052042696,-4.720216249948459,-4.735758501374066,-4.7326664389040936,-4.733433976695895,-4.727841358152842,-4.723053655129814,-4.724109638443407,-4.703980287938983,-4.700498866027961,-4.697648265304486,-4.687745205089736,-4.651660211465071
-4.726086842323425,-4.7178875294237566,-4.733387326839443,-4.730316725449343,-4.731070414107927,-4.725480875807797,-4.720691615590955,-4.721716977754922,-4.701602802964896,-4.6981065171427145,-4.695235860637351,-4.68533742990726,-4.649291223283536
-4.7237218744835205,-4.715494386738474,-4.730953365554534,-4.727903623347672,-4.728640016680081,-4.723052273085727,-4.718262466866834,-4.719257964565761,-4.699157762989903,-4.695645664785538,-4.69275883063904,-4.682861803446999,-4.646862787318755
-4.721291818041892,-4.713034681254536,-4.728454276879705,-4.725424898470658,-4.726140807756869,-4.720553674477425,-4.715764284263202,-4.716730547980202,-4.696643314906242,-4.69311445869651,-4.690215122175893,-4.6803164588578285,-4.64437273682312
-4.7187943425174455,-4.710506272333876,-4.725887720175322,-4.722878316689881,-4.723570810682805,-4.7179832044736765,-4.713195143085805,-4.714132677102522,-4.694057605606151,-4.6905110486157096,-4.687602682114238,-4.6776995292886205,-4.641818905049016
-4.716227117429086,-4.707907019338416,-4.723251354801758,-4.720261643876918,-4.720928048802402,-4.715338987565271,-4.710553118640388,-4.711462301037001,-4.69139878198187,-4.687833584283217,-4.684919457320414,-4.6750091478882485,-4.639199125248836
-4.713587812295727,-4.705234781630085,-4.720542840119375,-4.717572645903346,-4.71821054546017,-4.7126191482429975,-4.707836286232702,-4.708717368887917,-4.688664990925635,-4.685080215439109,-4.682163394660754,-4.672243447805585,-4.636511230674965
-4.71087409663627,-4.702487418570813,-4.717759835488543,-4.714809088640742,-4.715416324000628,-4.709821810997644,-4.705042721168493,-4.705895829759549,-4.685854379329686,-4.682249091823468,-4.679332441001591,-4.669400562189507,-4.633753054579792
-4.708083639969625,-4.699662789522525,-4.714900000269628,-4.711968737960686,-4.712543407768283,-4.706945100319997,-4.702170498753508,-4.702995632756175,-4.682965094086262,-4.67933836317637,-4.6764245432092615,-4.666478624188884,-4.630922430215708
-4.705214111814701,-4.696758753847147,-4.711960993822996,-4.709049359734756,-4.709589820107651,-4.703987140700846,-4.699217694293494,-4.700014726982075,-4.6799952820876,-4.676346179237895,-4.673437648150098,-4.66347576695259,-4.628017190835101
-4.702263181690403,-4.693773170906611,-4.708940475509019,-4.706048719834526,-4.706553584363246,-4.700946056630981,-4.6961823830942,-4.696951061541524,-4.67694309022594,-4.673270689748122,-4.670369702690436,-4.660390123629499,-4.625035169690359
-4.699228519115638,-4.690703900062843,-4.705836104688058,-4.702964584131579,-4.70343272387958,-4.697819972601189,-4.693062640461372,-4.693802585538804,-4.673806665393518,-4.670110044447131,-4.667218653696609,-4.6572198273684835,-4.621974200033874
-4.696107793609315,-4.687548800677766,-4.702645540720485,-4.69979471849749,-4.700225262001163,-4.6946070131022575,-4.689856541700759,-4.690567248078193,-4.670584154482576,-4.6668623930749975,-4.663982448034951,-4.653963011318418,-4.61883211511803
-4.692898674690341,-4.684305732113313,-4.699366442966665,-4.696536888803834,-4.696929222072511,-4.691305302624976,-4.686562162118107,-4.68724299826397,-4.667273704385348,-4.663525885371805,-4.660659032571796,-4.650617808628175,-4.615606748195217
-4.689598831877626,-4.68097255373141,-4.695996470786966,-4.693188860922195,-4.693542627438138,-4.687912965660132,-4.683177577019166,-4.683827785200411,-4.663873461994077,-4.660098671077631,-4.65724635417348,-4.647182352446627,-4.612295932517826
-4.686205934690072,-4.677547124893983,-4.692533283541754,-4.689748400724146,-4.690063501442555,-4.684428126698514,-4.679700861709679,-4.680319557991796,-4.660381574200996,-4.656578899932551,-4.653742359706335,-4.6436547759226485,-4.608897501338244
-4.682717652646591,-4.674027304962961,-4.688974540591398,-4.686213274081267,-4.686489867430274,-4.680848910230912,-4.6761300914953985,-4.676716265742404,-4.656796187898349,-4.65296472167665,-4.650144996036697,-4.640033212205114,-4.60540928790886
-4.679131655266088,-4.670410953300269,-4.685317901296266,-4.682581246865136,-4.682819748745813,-4.677173440748112,-4.672463341682068,-4.673015857556514,-4.653115449978372,-4.649254286050002,-4.646452210030899,-4.636315794442893,-4.601829125482062
-4.675445612067472,-4.666695929267839,-4.681561025016723,-4.678850084947329,-4.679051168733679,-4.6733998427409045,-4.668698687575437,-4.669216282538401,-4.649337507333301,-4.645445742792688,-4.642661948555276,-4.632500655784861,-4.59815484731024
-4.67165719256965,-4.662880092227597,-4.677701571113136,-4.6750175541994246,-4.675182150738388,-4.669526240700075,-4.664834204481251,-4.665315489792349,-4.645460506855379,-4.641537241644789,-4.638772158476164,-4.628585929379893,-4.5943842866457825
-4.667764066291529,-4.658961301541466,-4.673737198945874,-4.6710814204930005,-4.671210718104454,-4.665550759116416,-4.6608679677052605,-4.661311428422633,-4.641482595436842,-4.63752693234638,-4.634780786659894,-4.62456974837686,-4.590515276741079
-4.663763902752015,-4.654937416571379,-4.669665567875305,-4.667039449699635,-4.667134894176389,-4.661471522480711,-4.656798052553213,-4.657202047533531,-4.637401919969928,-4.633412964637543,-4.630685779972802,-4.620450245924634,-4.586545650848517
-4.659654371470018,-4.65080629667926,-4.665484337261795,-4.662889407690905,-4.662952702298703,-4.657286655283751,-4.652622534330851,-4.652985296229325,-4.633216627346876,-4.629193488258354,-4.626485085281222,-4.616225555172092,-4.582473242220485
-4.655433141964445,-4.646565801227039,-4.6611911664657075,-4.658629060338391,-4.6586621658159135,-4.652994282016325,-4.648339488343927,-4.648659123614289,-4.628924864459925,-4.624866652948894,-4.622176649451489,-4.611893809268105,-4.578295884109372
-4.651097883754203,-4.642213789576642,-4.656783714847418,-4.654256173513666,-4.654261308072532,-4.648592527169219,-4.643946989898187,-4.644221478792708,-4.6245247782013115,-4.620430608449244,-4.617758419349935,-4.607453141361548,-4.574011409767569
-4.646646266358198,-4.637748121089997,-4.652259641767287,-4.649768513088313,-4.6497481524130695,-4.6440795152332255,-4.639443114299377,-4.639670310868852,-4.620014515463277,-4.615883504499479,-4.613228341842897,-4.6029016846012905,-4.569617652447462
-4.642075959295339,-4.63316665512903,-4.647616606585684,-4.645163844933907,-4.6451207221820425,-4.639453370699128,-4.634825936853247,-4.635003568947006,-4.615392223138056,-4.611223490839681,-4.608584363796708,-4.5982375721362105,-4.565112445401441
-4.637384632084533,-4.628467251055672,-4.642852268662977,-4.640439934922025,-4.640377040723962,-4.634712218057718,-4.630093532865542,-4.630219202131448,-4.6106560481178915,-4.606448717209927,-4.603824432077701,-4.593458937115177,-4.560493621881893
-4.63256995424469,-4.623647768231846,-4.637964287359532,-4.635594548924246,-4.6355151313833405,-4.629854181799782,-4.625243977642012,-4.625315159526452,-4.605804137295017,-4.601557333350298,-4.598946493552213,-4.588563912687066,-4.555759015141211
-4.627629595294713,-4.618706066019485,-4.632950322035716,-4.630625452812147,-4.630533017504691,-4.6248773864161095,-4.620275346488403,-4.6202893902363025,-4.600834637561674,-4.59654748900087,-4.593948495086576,-4.583550632000751,-4.550906458431778
-4.622561224753512,-4.61364000378051,-4.627808032051899,-4.625530412457307,-4.625428722432529,-4.619779956397489,-4.615185714710464,-4.615139843365274,-4.595745695810102,-4.591417333901726,-4.588828383547127,-4.578417228205104,-4.545933785005989
