Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23
-4.734921463493757,-4.657539474720375,-4.619702767659604,-4.588087487571616,-4.527409986525218,-4.485663539461165,-4.4570756216930745,-4.322388183712976,-4.188799299494511,-3.9845523059091534,-3.9722596571087583
-4.7315152373288445,-4.654105760608479,-4.616269554802424,-4.584674315838715,-4.524000267105335,-4.482215301887757,-4.453726854127492,-4.318853804010114,-4.185196914111158,-3.9808887019045325,-3.968652394333493
-4.728014946542438,-4.65058084700715,-4.612746730497062,-4.5811717189680214,-4.52049955219084,-4.478674097045554,-4.45028438796301,-4.315223545781607,-4.181493195454308,-3.9771249119374374,-3.96494685411027
-4.724418302429853,-4.646962446480264,-4.6091321912447825,-4.577577600417664,-4.516905137100205,-4.475037129134294,-4.446745243557757,-4.311494747895448,-4.177684797205971,-3.9732578599979833,-3.961140798274301
-4.720723016286405,-4.643248271591689,-4.605423691811577,-4.573889863645774,-4.51321431715191,-4.471301602353708,-4.443106441269857,-4.307664749219632,-4.173768373048151,-3.969284470076287,-3.9572319886607996
-4.716926799407413,-4.639436034905298,-4.601618976874957,-4.570106370834286,-4.509424387664431,-4.467464720903528,-4.439365001457434,-4.303730888622152,-4.169740576662856,-3.965201666162463,-3.953218187104979
-4.713027363088189,-4.635523448984963,-4.59771579111244,-4.5662247245631225,-4.505532643956244,-4.46352368898349,-4.435517944478614,-4.299690504971001,-4.1655980617320925,-3.9610063722466284,-3.949097155442052
-4.709022418624052,-4.631508226394557,-4.593711879201537,-4.562242426733583,-4.501536381345828,-4.459475710793328,-4.431562290691522,-4.295540937134175,-4.161337481937867,-3.9566955123188974,-3.9448666555072327
-4.704909677310317,-4.6273880796979485,-4.589604985819766,-4.558156979025677,-4.497432895151658,-4.455317990532774,-4.427495060454283,-4.291279523979667,-4.156955490962186,-3.9522660103693856,-3.940524449135734
-4.700686850442299,-4.623160721459012,-4.585392855644633,-4.553965883119413,-4.493219480692209,-4.4510477324015625,-4.423313274125021,-4.286903604375472,-4.152448742487056,-3.947714790388211,-3.9360682981627675
-4.696351649315315,-4.618823864241619,-4.581073233353661,-4.549666640694804,-4.488893433285959,-4.446662140599427,-4.419013952061863,-4.282410517189582,-4.1478138901944845,-3.943038776365486,-3.931495964423548
-4.6919017852246805,-4.614375220609642,-4.57664386362436,-4.5452567534318575,-4.484452048251387,-4.442158419326102,-4.414594114622932,-4.2777976012899925,-4.143047587766478,-3.9382348922913293,-3.9268052097532866
-4.687334969465714,-4.609812503126949,-4.572102491134243,-4.540733723010583,-4.479892620906966,-4.437533772781319,-4.410050782166353,-4.273062195544695,-4.138146488885042,-3.9333000621558547,-3.9219937959872
-4.682648913333729,-4.605133424357415,-4.5674468605608265,-4.536095051110994,-4.475212446571176,-4.432785405164815,-4.405380975050253,-4.268201638821687,-4.133107247232185,-3.9282312099491796,-3.9170594849604985
-4.677841328124042,-4.600335696864913,-4.562674716581623,-4.531338239413099,-4.470408820562491,-4.4279105206763205,-4.400581713632757,-4.26321326998896,-4.127926516489913,-3.9230252596614177,-3.9120000385083964
-4.672909925131967,-4.595417033213311,-4.5577838038741465,-4.526460789596906,-4.46547903819939,-4.422906323515569,-4.395650018271987,-4.258094427914509,-4.122600954376233,-3.9176791352826847,-3.906813218466106
-4.667852415652823,-4.590375145966484,-4.552771867115911,-4.521460203342428,-4.460420394800346,-4.417770017882298,-4.390582909326071,-4.252842451466327,-4.117127497440626,-3.9121897608030984,-3.901496786668841
-4.662666510981925,-4.585207764078783,-4.547636650984432,-4.516333982329671,-4.45523018568384,-4.412498807976238,-4.385377407153133,-4.247454679512409,-4.111503536940239,-3.906554060212772,-3.896048504951815
-4.657349922414592,-4.579913562705632,-4.542375993757216,-4.511079628238649,-4.449905708988523,-4.407089969396217,-4.380030575077688,-4.24192832568608,-4.105726506002595,-3.9007689575018234,-3.890466135150241
-4.651900444554233,-4.574492662599445,-4.536988681553874,-4.505694642749369,-4.444445122565891,-4.401542221143896,-4.3745404513310095,-4.236259831612684,-4.099793837755221,-3.894831376660367,-3.884747439099331
-4.6463173047822774,-4.568945306440962,-4.5314740513867084,-4.500176859450159,-4.438848650457153,-4.39585562313466,-4.368906041707935,-4.230445345009261,-4.093702965325638,-3.8887382416785186,-3.878890178634299
-4.64060093719494,-4.563271736910918,-4.5258314470737195,-4.494525738294254,-4.4331168207591745,-4.390030286150303,-4.363126393501031,-4.2244810130180825,-4.087451321841373,-3.8824864765463936,-3.872892115590359
-4.63475181356558,-4.557472196690055,-4.520060212432912,-4.488741236587409,-4.427250161568812,-4.384066320972614,-4.357200554002858,-4.218362982781424,-4.0810363404299475,-3.876073005254109,-3.866751011802722
-4.628770405667552,-4.551546928459108,-4.514159691282288,-4.482823311761101,-4.421249200982925,-4.3779638383833825,-4.351127570505981,-4.212087401441562,-4.074455454218888,-3.8694947517917795,-3.8604646291066036
-4.622657185274212,-4.545496174898815,-4.508129227439847,-4.476771921246807,-4.415114467098376,-4.371722949164403,-4.3449064903029635,-4.205650416140767,-4.0677060963357174,-3.86274864014952,-3.8540307293372154
-4.616412624158916,-4.539320178689916,-4.501968164723592,-4.470587022476001,-4.408846488012024,-4.365343764097466,-4.338536360686369,-4.199048174021314,-4.060785699907959,-3.855831594317447,-3.8474470743297706
-4.610037194095021,-4.533019182513145,-4.495675846951528,-4.464268572880161,-4.402445791820731,-4.358826393964365,-4.332016228948762,-4.19227682222548,-4.053691698063139,-3.8487405382856767,-3.8407114259194834
-4.603531366855885,-4.5265934290492424,-4.489251617941653,-4.457816529890762,-4.395912906621353,-4.352170949546887,-4.3253451423827025,-4.185332507895537,-4.04642152392878,-3.8414723960443253,-3.833821545941566
-4.596895614214863,-4.520043160978947,-4.482694821511972,-4.451230850939282,-4.389248360510753,-4.345377541626827,-4.318522148280757,-4.178211378806117,-4.038972610632407,-3.8340240915835064,-3.826775196231231
-4.590130407945311,-4.513368620982992,-4.476004801480487,-4.444511493457196,-4.382452681585789,-4.338446280985975,-4.311546293935489,-4.170912078176523,-4.031342391301543,-3.826392548893337,-3.8195701386236935
-4.583236219820587,-4.50657005174212,-4.469180901665201,-4.4376584148759814,-4.375526397943323,-4.331377278406123,-4.304416626639462,-4.1634414080185405,-4.023528299063712,-3.8185746919639327,-3.8122041349541655
-4.576213521614046,-4.499647695937067,-4.4622224938287935,-4.430671572627114,-4.368470037680216,-4.324170644669062,-4.297132193685238,-4.1558078350927,-4.01552776704644,-3.8105674447854083,-3.8046749470578596
-4.569062785099045,-4.49260179624857,-4.455130642050953,-4.423550924143906,-4.361284128893323,-4.316826490556583,-4.289692042365383,-4.148019826159539,-4.007338228377249,-3.8023677313478808,-3.7969803367699893
-4.5617844820489415,-4.485432595357366,-4.44790904253329,-4.416297000199945,-4.35396919967951,-4.309344926850478,-4.282095219972456,-4.1400858479795914,-3.9989571161836652,-3.7939727366666474,-3.789118065925769
-4.554379084237091,-4.478140335944198,-4.440561618955261,-4.408912524294438,-4.346525778135632,-4.301726064332539,-4.274340773799027,-4.132014367313394,-3.9903818635932113,-3.785387032654176,-3.7810859017552847
-4.546847063436849,-4.470725260689798,-4.433092294996325,-4.401400744043795,-4.338954392358553,-4.293970013784557,-4.2664277511376545,-4.123813850921481,-3.981611271324606,-3.7766234396741165,-3.7728818660504317
-4.539188891421575,-4.463187612274905,-4.425504994335944,-4.393764907064429,-4.33125557044513,-4.286076885988322,-4.258355199280903,-4.115492765564389,-3.972655626881901,-3.767695212083745,-3.764504339852651
-4.531405039964621,-4.4555276333802585,-4.41780364065358,-4.386008260972751,-4.3234298404922225,-4.278046791725628,-4.250122165521338,-4.1070593685010985,-3.963530960293979,-3.7586156042403394,-3.7559517313177633
-4.523495980839349,-4.447745566686594,-4.409992157628688,-4.378134053385172,-4.315477730596696,-4.269879685221406,-4.241727904143506,-4.098514015700992,-3.95425334414979,-3.749397870501176,-3.747222448601587
-4.5154621858191115,-4.439841654874653,-4.402074468940731,-4.370145531918107,-4.307399768855404,-4.261572216871993,-4.233174534228648,-4.089846937533083,-3.944838851038285,-3.740055265223531,-3.738314899859942
-4.5073041266772655,-4.431814845524175,-4.394054365139736,-4.362045944187967,-4.299196414943665,-4.253117890267061,-4.224466267049225,-4.081047701405235,-3.9353035535484144,-3.730601042764682,-3.7292274932486467
-4.499019806891429,-4.423649194077748,-4.385924427952066,-4.353838477606933,-4.290860920950366,-4.244510083867166,-4.2156073615481375,-4.072105874725306,-3.9256635242691273,-3.721045051705865,-3.719958636923521
-4.490586300201348,-4.415319225176923,-4.377657705752905,-4.345516944226554,-4.282373082931749,-4.235742176132863,-4.20660207666828,-4.063011024901157,-3.915934364075135,-3.711376254128915,-3.710506739040383
-4.4819701339893,-4.406799308041725,-4.369225286120276,-4.337055698384369,-4.273711224004305,-4.226807545524706,-4.197454671352556,-4.053752719340647,-3.90611221706733,-3.701575698522698,-3.7008702077550537
-4.473137755119403,-4.398063811892178,-4.360598256632196,-4.328426674013771,-4.264853667284518,-4.217699570503251,-4.188169404543863,-4.0443205254516394,-3.896167285267988,-3.6916244183752367,-3.691047451223352
-4.464055610455775,-4.389087105948306,-4.351747704866679,-4.319601805048146,-4.2557787358888755,-4.208411629529053,-4.178750535185098,-4.034704010641993,-3.886067968182892,-3.681503447174554,-3.6810368776010964
-4.454690146862534,-4.379843559430135,-4.342644718401751,-4.310553025420889,-4.246464752933864,-4.198937101062663,-4.169202322219162,-4.024892742319568,-3.8757826653178267,-3.6711938184086748,-3.6708368950441055
-4.4450078112038005,-4.370307541557685,-4.333260384815425,-4.301252269065389,-4.236890041535971,-4.189269278564753,-4.1595277333447775,-4.014876287892225,-3.865279776178578,-3.6606765658438474,-3.6604459104640568
-4.4349750503436915,-4.360453421550986,-4.3235657916857235,-4.291671469915037,-4.2270329248116845,-4.179393232066296,-4.149706237775539,-4.004644214767826,-3.8545277002709333,-3.6499336729397136,-3.6498580840503667
-4.424558311146327,-4.350256517920742,-4.313532053112939,-4.2817825619032215,-4.216871797016134,-4.169279064211793,-4.139696808247482,-3.994186090354231,-3.843497134325357,-3.6389501954289747,-3.639053837779122
-4.41373447588571,-4.339711525632944,-4.303142971307665,-4.271557583594142,-4.206393881510771,-4.158895290257775,-4.129457730172419,-3.983491482059298,-3.8321769253746765,-3.6277118091703864,-3.6280108206228805
-4.402533831427019,-4.328831241965207,-4.292415329797925,-4.260983450034165,-4.195603669446094,-4.148210425460781,-4.1189472889621515,-3.972549956947807,-3.8205645379986017,-3.616204190022708,-3.616706681554197
-4.391003703082771,-4.317629158287448,-4.281371202151524,-4.250077244673714,-4.18450765283168,-4.137192985077345,-4.108123770028486,-3.961350972473692,-3.8086574889063867,-3.6044130138446957,-3.6051190695456254
-4.379191423548712,-4.306118765969586,-4.270032661936259,-4.23885970211233,-4.173112323677105,-4.125811484364002,-4.096945458860914,-3.9498837203196135,-3.796453294807288,-3.5923239564951057,-3.593225633569724
-4.367144325520584,-4.294313556381539,-4.258421782719933,-4.2273515569495475,-4.161424173991947,-4.114042916613453,-4.0853856929620695,-3.9381373526717955,-3.7839494724105593,-3.579922693832697,-3.5810040225990494
-4.354909738202384,-4.28222692669107,-4.246560638043895,-4.215573543784905,-4.149449691708914,-4.10191523958761,-4.073474925023419,-3.9261010217164634,-3.7711435384254544,-3.567194901716224,-3.568431885606153
-4.342521069610884,-4.2698694585117964,-4.23446525794186,-4.203546367738401,-4.137194023534877,-4.089475365355224,-4.061257152648314,-3.91376387963984,-3.7580330095612293,-3.5541262560044458,-3.5554868715635943
-4.329966179700625,-4.257248501875998,-4.22212867441158,-4.1912826381655295,-4.124659046416588,-4.076770237709022,-4.0487763734401065,-3.9011150786281528,-3.7446154025271383,-3.5407024325561194,-3.542146629443927
-4.317223627739909,-4.244371228912679,-4.209538449771469,-4.178775897879099,-4.111846148443125,-4.063846800441728,-4.036076585002144,-3.888143770867625,-3.7308882340324367,-3.5269070677444527,-3.528389559988654
-4.304271972997037,-4.23124481175084,-4.19668214633995,-4.166016946756616,-4.098756717703571,-4.050750540912949,-4.023200482392874,-3.874839108544483,-3.716845120114353,-3.5127114650838696,-3.5141998444867095
-4.29108977474031,-4.217876422519481,-4.18354732643544,-4.152996584675581,-4.085392142287007,-4.037476477686425,-4.010151435487386,-3.8611902438449492,-3.702458657062373,-3.4980823159826766,-3.499564345619009
-4.277655592238027,-4.204273217579242,-4.1701216257563125,-4.139705611513491,-4.071750239343338,-4.0239574198987365,-3.9968874519522886,-3.847186328955251,-3.6876943921922622,-3.482986303834131,-3.4844699407804782
-4.26394608919215,-4.190428069278731,-4.156393689098599,-4.126132781712974,-4.057806265477412,-4.010122339880659,-3.983364021779259,-3.8328161662791755,-3.6725178676827235,-3.4673901120314885,-3.468903507366042
-4.249920587070885,-4.176293233216391,-4.142352894974718,-4.112253384617215,-4.04352669152515,-3.995900209962973,-3.9695366349599768,-3.8180532568605945,-3.656894625712466,-3.4512604239680096,-3.452851922770628
-4.235529107185727,-4.16181379410386,-4.127988638441304,-4.098037265253705,-4.028877968513715,-3.9812204400404183,-3.9553607181921513,-3.802850178880476,-3.640790208460195,-3.434563923036947,-3.436302064389162
-4.220721582206287,-4.146934836652778,-4.113290314554985,-4.0834542533629525,-4.013826541371825,-3.966024961096572,-3.940788912782078,-3.7871580018166218,-3.624170158104615,-3.4172672926315584,-3.419240809616568
-4.205447944798398,-4.131600798163519,-4.098237531155507,-4.068474164247212,-3.9983272934793477,-3.9502697646321927,-3.9257700416998227,-3.770927795146831,-3.6070000168244354,-3.3993372307264527,-3.4016550358477753
-4.189657834854015,-4.115731527125091,-4.082739665822464,-4.053047663723989,-3.9822995063460245,-3.933911588895986,-3.910252651567655,-3.7541106283489016,-3.5892452779820143,-3.38074472658417,-3.383531620477707
-4.173299802581906,-4.09921526144253,-4.066675423352879,-4.0370685207297665,-3.9656556307466717,-3.9169071721366597,-3.8941852890078446,-3.736657570900635,-3.5708626684691898,-3.361471013655892,-3.364857440901292
-4.1563221447265395,-4.08193815941708,-4.0499233802910215,-4.02041998546212,-3.948308117456111,-3.899213252602921,-3.877516501691245,-3.7185196922798283,-3.5517900813788823,-3.3414988216181825,-3.3456193745134524
-4.138673158032387,-4.063786379349984,-4.032362113181161,-4.002985308118626,-3.930169515688942,-3.880786568543476,-3.8601969500226017,-3.699648070993995,-3.531962970222539,-3.3208108801476053,-3.3258042987091185
-4.120301139243916,-4.0446518052226335,-4.013879513891898,-3.9846478764226503,-3.9111821761087446,-3.861583858207031,-3.8421838369229846,-3.6799979073314883,-3.511316788511599,-3.299389918920725,-3.3053990908832134
-4.101154385105597,-4.024514933381699,-3.9944281692305914,-3.965326046582096,-3.89135997820123,-3.841561859842293,-3.82343562790755,-3.6595350353667544,-3.4897869897575027,-3.277218694493348,-3.284390628430663
-4.081181192361901,-4.003426009372116,-3.9739881142035536,-3.945019262813873,-3.8707273120056516,-3.8206743866160515,-3.8039100127673073,-3.638226980907693,-3.4673090274716936,-3.2542924432546037,-3.2627661935736914
-4.060329857757296,-3.9814364363273924,-3.952540589399146,-3.9237384329863345,-3.8492975810797323,-3.7988564374982325,-3.783526624645987,-3.6160412697621935,-3.443833810407209,-3.230638686730282,-3.2405158886010006
-4.038528500055621,-3.958527072737329,-3.9301097975826402,-3.9014977143680483,-3.826990062129036,-3.776035563364139,-3.7621505312593335,-3.5929454277381514,-3.419565504514956,-3.2062900980220235,-3.217631015512543
-4.015552343185965,-3.934560651266105,-3.9067757308080786,-3.8783339686666354,-3.803676193533794,-3.752149360301864,-3.739642754630827,-3.568906980643459,-3.394799419811401,-3.181279350231471,-3.1941028807191496
-3.9912289755646326,-3.9095979135979695,-3.882622107600524,-3.854293742631604,-3.77922703664967,-3.727221920170827,-3.715944448611983,-3.5438993511094883,-3.3692198587432514,-3.155639110924316,-3.169922790631654
-3.965878488195756,-3.8838173280006343,-3.8576812734853387,-3.829419354843599,-3.7535136528323263,-3.7013214096744504,-3.6912052075192934,-3.5179312273627286,-3.3426664271054203,-3.129389392373791,-3.1450820516608866
-3.939637476661184,-3.8569434189830187,-3.831665561288342,-3.803557369860713,-3.726407593748332,-3.6745037923451,-3.66560664714025,-3.4910243503858314,-3.3151717325791257,-3.1025105732220473,-3.1195719702176827
-3.912179279079983,-3.828542000459184,-3.8041665705190835,-3.7762812138660484,-3.698088953335565,-3.646780964162592,-3.6392585441415584,-3.463200482293393,-3.286787843077183,-3.0749752941379724,-3.0933838527128734
-3.883208909914268,-3.7985173035173947,-3.775064713072435,-3.7472910122554226,-3.669444813696029,-3.618155149280482,-3.6121668859710985,-3.434481385200014,-3.2576063519079104,-3.0467561957904543,-3.06650900555729
-3.8529629389260247,-3.7672801700753396,-3.7448091201361517,-3.7173888577217706,-3.640118928168975,-3.5886095649365806,-3.58425650482949,-3.4048888212202937,-3.2277240680990578,-3.0178281412231764,-3.0389387351617643
-3.821923109709461,-3.7352468972697865,-3.71389210695686,-3.6870167543338943,-3.6093885634172,-3.5580675662988455,-3.5549771294701737,-3.374444552468833,-3.1972378000831236,-2.988202987424062,-3.010677796898104
-3.7902765493844646,-3.70240708884298,-3.6822964247056738,-3.655618718031108,-3.5774631104685035,-3.5264595976552293,-3.524429037964999,-3.3431703410602327,-3.1662165807954548,-2.957922941356937,-2.9818120938097477
-3.7573426838468267,-3.668501620287499,-3.6495146354902928,-3.623079284651814,-3.5446321659188764,-3.4938443343872208,-3.4932038914428354,-3.3110879491090905,-3.1346274587923078,-2.9270197319113493,-2.9524512604491875
-3.722568620253588,-3.63374623244596,-3.615349767717625,-3.589398942735754,-3.5110857290794093,-3.460333872440991,-3.461215453679685,-3.278219405601911,-3.1024140816918138,-2.895506775241841,-2.922560349892515
-3.6866540724765033,-3.598625357858514,-3.580085161052208,-3.554606464188572,-3.476806135757676,-3.4260404841331016,-3.4282375572113155,-3.2445938235049447,-3.0695200971120995,-2.863409563168051,-2.891963758024671
-3.650635017191409,-3.562063088153624,-3.543969444198841,-3.5187322597108746,-3.4410586447674607,-3.391139911924336,-3.3938726062635625,-3.2102479688947643,-3.035902564664036,-2.8307925583964577,-2.8605810183860294
-3.613518134422047,-3.524044722488823,-3.5071207227637724,-3.481773556952793,-3.4034810176922177,-3.3561315920498056,-3.358219705502733,-3.1752189887590916,-3.0016180817905687,-2.7977270889490766,-2.8285394147847076
-3.5738594074951133,-3.4850334147956024,-3.468922176788175,-3.4439456651802924,-3.365508012250796,-3.318819367932541,-3.322082741882921,-3.1395488697471254,-2.9667771480251646,-2.7642845849106674,-2.795991792978664
-3.5351424165902134,-3.445627989402123,-3.429907277555674,-3.4056112675722017,-3.328322128021313,-3.281579352728971,-3.2855207946503073,-3.1033815151333553,-2.9315642360835508,-2.7305413375495715,-2.7630899016074744
-3.495534658178427,-3.405897076095232,-3.3911593375610654,-3.366176396127293,-3.2901893788544356,-3.2439567774456406,-3.247960046600859,-3.066957783174379,-2.896150156455308,-2.696580524803121,-2.7299439931920753
-3.4545175993672053,-3.3649712671404153,-3.350790120240963,-3.327679191376891,-3.2509027528390675,-3.205728957860474,-3.209313928875952,-3.030522378684715,-2.8603919815931844,-2.662485847237475,-2.696611073793596
-3.413281090810177,-3.3239716383833837,-3.310988093246712,-3.2861251775099354,-3.211565606511967,-3.16729654666301,-3.171090044597403,-2.9941157913865317,-2.8241574225740798,-2.6283368162979137,-2.66314465639411
-3.3713118513552986,-3.2822459090987004,-3.269350133841914,-3.246755110191164,-3.17212992607034,-3.1285566685275477,-3.1316790029608272,-2.95645641930724,-2.787939265356561,-2.5941788733998243,-2.629598253975694
-3.329572516240999,-3.2411851191769627,-3.2281433135436832,-3.204600644032616,-3.131744903801276,-3.0892305909560447,-3.0923107728909494,-2.9188458294589146,-2.7521205163072233,-2.560040881804887,-2.5960253795204173
-3.2860413663818973,-3.198271097467423,-3.1858789087493298,-3.16400355071552,-3.091061870639766,-3.049620242648677,-3.0522144418075285,-2.8817367529220776,-2.716145792877144,-2.52595159789285,-2.562479546010359
-3.2430735867397034,-3.1567425015708,-3.1441141047130348,-3.1223800017920667,-3.050792465885815,-3.010517701568873,-3.0124169534487204,-2.844186261760202,-2.679702758004408,-2.491940937106884,-2.5290142624211476
-3.198903762538051,-3.1139889409551005,-3.10207474863441,-3.0811688133425563,-3.0096319499914768,-2.9700315879958055,-2.9721002145391573,-2.805731392353792,-2.6434624913372535,-2.4580415987867,-2.4956746442592683
-3.1550886429668052,-3.071228914958385,-3.059266303337715,-3.038900111975132,-2.9701543225868816,-2.931120742766194,-2.9318831143016713,-2.7685454918777666,-2.6076633144283003,-2.424286691659193,-2.462479722829736
-3.1128190287469923,-3.0294772130775924,-3.0181876689456084,-2.9974058316076153,-2.92866461528952,-2.891983946431455,-2.891624501724653,-2.7312855152721207,-2.572178754262348,-2.390709324451266,-2.429443477222269
-3.068312380280383,-2.9869534262707864,-2.9753044792506023,-2.95637699449175,-2.889239745270904,-2.8525724400468375,-2.8513540190297904,-2.6935669832575173,-2.5368768040939615,-2.3573426058898135,-2.3965798865265833
-3.024669741962641,-2.9448318415311197,-2.9335858175063434,-2.913787747207985,-2.849002902281025,-2.8137040573921204,-2.8116876401083384,-2.6564473740668464,-2.5016777184825125,-2.3242196447017407,-2.36390691701265
-2.980862703478949,-2.9042216846129554,-2.891882153742877,-2.874674874385308,-2.8103258375327766,-2.7752181446563395,-2.771737646530054,-2.620024843780509,-2.4668265791774244,-2.291373549613943,-2.331460727904579
-2.938091002352162,-2.862095257835753,-2.8521921210341605,-2.832812488152893,-2.7706150068756332,-2.7371867651975865,-2.7330617431484803,-2.5838202482299564,-2.432603378342879,-2.258836953136813,-2.299282664493071
-2.8959886918205218,-2.822106049662676,-2.811376736175456,-2.792989839278529,-2.73217610256752,-2.6996259599170433,-2.6939299449851317,-2.547820650398395,-2.3988098925757693,-2.2266262903858185,-2.267414028308338
-2.854005306094679,-2.7821918928952685,-2.7717573457109066,-2.7537823155057355,-2.695488466818084,-2.662516143675652,-2.6559334541777457,-2.51221001582647,-2.365149280130196,-2.1947382048787167,-2.2358785945425876
-2.812383931475095,-2.7434936217229415,-2.732669353142615,-2.715196285356112,-2.657633427295007,-2.625839892454834,-2.618654325482021,-2.4771729350467546,-2.331647065862979,-2.1631681360137476,-2.204655960171494
-2.772434011242781,-2.7050209408270596,-2.694342270569504,-2.6767674557167607,-2.6204527262503925,-2.5896685398004093,-2.5810872313195454,-2.4428043355795164,-2.2984361649493055,-2.131910295140129,-2.1737188696631606
-2.732606524703864,-2.666794465446081,-2.656845825636291,-2.639666726841587,-2.584457746532243,-2.5543940650656247,-2.5440985515162557,-2.4088447196940037,-2.265649565770517,-2.100940423038125,-2.1430400395776625
-2.693417338015262,-2.6298633105586795,-2.620140028793945,-2.603628556906531,-2.549181497799881,-2.519833395288793,-2.5087599761169295,-2.3750692243555993,-2.233390964700975,-2.0702199928995775,-2.1125880725432604
-2.6553883213401877,-2.5942050202257034,-2.58418762020181,-2.568281794794835,-2.5144897164046935,-2.4849371313991053,-2.474221076164345,-2.3417374006509646,-2.201547826840986,-2.0397101080682813,-2.0823231505670656
-2.6184010690342268,-2.559091413085371,-2.548961057307438,-2.5335263435822357,-2.480319101021575,-2.4512648737253566,-2.439635662345258,-2.309131530053162,-2.169910801472585,-2.009370305560213,-2.052204425222489
