Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25,Q_dch_interp_27,Q_dch_interp_29,Q_dch_interp_31,Q_dch_interp_33
-4.810464074456177,-4.73119049515381,-4.697661862375481,-4.67366706882055,-4.62762228037315,-4.596801416443593,-4.582909620623787,-4.5122012554476285,-4.462209023135448,-4.412493116895795,-4.367973358471176,-4.319176183591753,-4.27710723565286,-4.22897178053434,-4.186044845960252,-4.15153538367239
-4.808438114304623,-4.729113705666516,-4.695537565230229,-4.671547918133982,-4.625472100229925,-4.594635878464038,-4.580860690337384,-4.510138353741455,-4.460129122712528,-4.4103544762416345,-4.365872193901284,-4.316993391680681,-4.27494908020023,-4.226792414129852,-4.1838696726958915,-4.14958815663956
-4.806363027911709,-4.726987663629394,-4.693371831911665,-4.6693887512268235,-4.623281875359641,-4.592431884041599,-4.578767711958628,-4.508037177678843,-4.458006033153583,-4.408173445040931,-4.363726824951924,-4.314769520094013,-4.272746302905426,-4.224571593087448,-4.1816529214180855,-4.147599590412551
-4.80423650339066,-4.724810262517197,-4.691162233980858,-4.66718707386524,-4.621049165623434,-4.590186875206786,-4.576628422347621,-4.505895184211453,-4.455837338805281,-4.405947528281285,-4.36153476568995,-4.312501906334989,-4.270496342929367,-4.222306591380194,-4.1793918372389856,-4.14556698648604
-4.802056228854697,-4.722579395804678,-4.68890634299888,-4.664940391815391,-4.618771530882445,-4.58789829399011,-4.574440558364467,-4.503709830290941,-4.453620624014291,-4.403674230950302,-4.359293530182215,-4.3101878879068485,-4.268196639432974,-4.219994682981149,-4.177083665270731,-4.1434876463547035
-4.799819892417038,-4.720292956966585,-4.686601730526802,-4.662646210843439,-4.616446530997806,-4.585563582422079,-4.572201856869267,-4.501478572868968,-4.451353473127282,-4.4013510580355835,-4.357000632495567,-4.30782480231283,-4.2658446315771625,-4.217633141863376,-4.174725650625476,-4.141358871513221
-4.797525182190909,-4.717948839477676,-4.684245968125698,-4.660302036715542,-4.614071725830657,-4.583180182533202,-4.569910054722124,-4.499198868897191,-4.449033470490925,-4.398975514524733,-4.354653586696862,-4.305409987056173,-4.263437758522854,-4.215219241999942,-4.172315038415367,-4.139177963456266
-4.79516978628953,-4.715544936812699,-4.681836627356635,-4.657905375197865,-4.611644675242133,-4.580745536353992,-4.567562888783142,-4.496868175327269,-4.446658200451886,-4.396545105405352,-4.352249906852947,-4.302940779640117,-4.260973459430968,-4.212750257363907,-4.169849073752549,-4.1369422236785205
-4.792751392826123,-4.713079142446406,-4.679371279780686,-4.655453732056568,-4.6091629390933715,-4.578257085914956,-4.565158095912423,-4.494483949110862,-4.444225247356838,-4.394057335665043,-4.349787107030678,-4.300414517567902,-4.258449173462422,-4.210223461928335,-4.167325001749173,-4.134648953674657
-4.790267689913907,-4.7105493498535544,-4.676847496958924,-4.65294461305781,-4.60662407724551,-4.575712273246603,-4.56269341297007,-4.492043647199627,-4.441732195552446,-4.39150971029141,-4.347262701296905,-4.297828538342768,-4.255862339778138,-4.207636129666285,-4.164740067517382,-4.132295454939356
