Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25,Q_dch_interp_27,Q_dch_interp_29,Q_dch_interp_31,Q_dch_interp_33
-4.794103079846909,-4.727220043064331,-4.687163938325285,-4.660019917221517,-4.6177574745258445,-4.585330152493231,-4.5685373556242626,-4.485346468011674,-4.4347269076361915,-4.383029665331101,-4.341378527843708,-4.28658529387117,-4.243636592984884,-4.187193934960149,-4.1415702388909725,-4.089500326741208
-4.792103274114069,-4.725100084241802,-4.685112763006567,-4.657894186497817,-4.6156832293208145,-4.583273502880164,-4.566563062945524,-4.483293071976699,-4.43267765351707,-4.3810054515665025,-4.339389990068129,-4.284557024805511,-4.241594356913211,-4.185169838236466,-4.139518564291221,-4.0875879820988335
-4.7900508521684095,-4.722937778791179,-4.683011104984207,-4.65572977016164,-4.613563164890534,-4.5811703890521995,-4.564542453929863,-4.481204445946152,-4.430594516708122,-4.378943880088156,-4.337364660163504,-4.282492403906876,-4.239517691954815,-4.183109340981385,-4.13743310138581,-4.085642334870959
-4.787943677925508,-4.720730667276112,-4.680857047391466,-4.6535241156764044,-4.611395102617782,-4.579018645880435,-4.562473378573792,-4.479077889918514,-4.428474686020066,-4.376842271700542,-4.3352998097728435,-4.280388640627775,-4.2374037112878,-4.181009628559481,-4.135310886857404,-4.083660414444475
-4.785779615300948,-4.7184762902602495,-4.678648673361614,-4.651274670505528,-4.609176863885341,-4.576816108235967,-4.5603536868738255,-4.476910703892268,-4.42631535026363,-4.374697947208146,-4.333192710539154,-4.278242944420715,-4.235249528090275,-4.178867886335329,-4.133148957388668,-4.081639250206264
-4.783556528210307,-4.716172188307242,-4.676384066027915,-4.648978882112429,-4.606906270075994,-4.574560610989894,-4.5581812288264745,-4.474700187865896,-4.424113698249533,-4.372508227415451,-4.331040634105444,-4.2760525247382075,-4.233052255540346,-4.176681299673508,-4.1309443496622675,-4.079575871543218
-4.781272280569169,-4.7138159019807375,-4.674061308523638,-4.646634197960527,-4.604581142572519,-4.572249989013316,-4.555953854428253,-4.472443641837879,-4.421866918788503,-4.370270433126936,-4.3288408521147215,-4.273814591032761,-4.230809006816122,-4.17444705393859,-4.128694100360866,-4.077467307842224
-4.778924736293113,-4.711404971844384,-4.671678483982047,-4.644238065513241,-4.6021993027577,-4.569882077177329,-4.553669413675675,-4.4701383658067,-4.419572200691258,-4.367981885147086,-4.326590636209995,-4.271526352756885,-4.228516895095709,-4.172162334495156,-4.126395246167129,-4.075310588490168
-4.77651175929772,-4.708936938461831,-4.669233675536411,-4.641787932233989,-4.599758572014319,-4.567454710353033,-4.5513257565652525,-4.467781659770843,-4.417226732768524,-4.365639904280389,-4.32428725803427,-4.269185019363089,-4.226173033557215,-4.169824326707778,-4.124044823763723,-4.073102742873939
-4.774031213498569,-4.70640934239673,-4.666724966319993,-4.639281245586188,-4.597256771725153,-4.564965723411525,-4.548920733093498,-4.465370823728789,-4.4148277038310235,-4.36324181133132,-4.321927989230557,-4.2667878003038835,-4.223774535378747,-4.167430215941035,-4.121639869833308,-4.070840800380425
