Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.755940771994866,-4.676117411578754,-4.657409601765576,-4.64201978235621,-4.616145128259891,-4.591535380059969,-4.565547340563743,-4.546035332398887,-4.5041251775450935,-4.480892427937109,-4.4613978214584025,-4.443847813382643,-4.467704772848808
-4.754005617685995,-4.674186698045859,-4.6555508366196525,-4.640114046465495,-4.614227960200048,-4.589639959287425,-4.563682602346318,-4.544201460123392,-4.502265559743148,-4.479054979923338,-4.459523190990249,-4.442000640359864,-4.465765065639078
-4.7520238463814515,-4.6722153155881685,-4.653647650475993,-4.638173369063543,-4.612280040093315,-4.587714164696016,-4.561786157822445,-4.542335099543276,-4.500376914676471,-4.477187385095666,-4.457619884389166,-4.440123063587014,-4.4637925616641905
-4.749993140483455,-4.670200855006012,-4.6516979022791105,-4.636195209204803,-4.610298721006419,-4.585755445629027,-4.559855610211782,-4.5404338980452,-4.498456808524767,-4.4752872833692585,-4.455685435285316,-4.43821268468048,-4.4617849033345784
-4.747911182394219,-4.6681409070997235,-4.649699450973511,-4.6341770259437185,-4.60828135600609,-4.583761251429739,-4.557888562733983,-4.538495503015813,-4.496502807467749,-4.473352314659284,-4.453717377308866,-4.436267105256645,-4.459739733060675
-4.74577565451596,-4.6660330626696345,-4.647650155503709,-4.632116278334735,-4.606225298159057,-4.581729031441433,-4.555882618608705,-4.536517561841772,-4.494512477685121,-4.471380118880902,-4.451713244089981,-4.434283926931895,-4.457654693252917
-4.7435842392508905,-4.663874912516079,-4.645547874814216,-4.6300104254323,-4.604127900532046,-4.579656235007391,-4.553835381055599,-4.534497721909732,-4.492483385356594,-4.469368335949282,-4.449670569258823,-4.432260751322616,-4.455527426321738
-4.74133461900123,-4.6616640474393884,-4.643390467849543,-4.627856926290857,-4.601986516191788,-4.577540311470896,-4.551744453294321,-4.532433630606348,-4.490413096661877,-4.4673146057795865,-4.44758688644556,-4.430195180045189,-4.453355574677571
-4.739024476169193,-4.659398058239897,-4.641175793554199,-4.62565323996485,-4.599798498205013,-4.575378710175227,-4.54960743854453,-4.5303229353182735,-4.488299177780675,-4.4652165682869835,-4.445459729280356,-4.428084814716,-4.451136780730851
-4.736651493156991,-4.6570745357179355,-4.638901710872695,-4.6233968255087285,-4.597561199638447,-4.573168880463667,-4.547421940025875,-4.528163283432164,-4.486139194892701,-4.463071863386638,-4.443286631393371,-4.425927256951435,-4.448868686892013
-4.734213352366843,-4.654691070673837,-4.636566078749543,-4.621085141976935,-4.59527197355882,-4.5709082716795,-4.545185560958014,-4.525952322334675,-4.483930714177659,-4.460878130993713,-4.441065126414774,-4.4237201083678785,-4.44654893557149
-4.731707736200966,-4.6522452539079335,-4.634166756129253,-4.618715648423917,-4.59292817303286,-4.568594333166006,-4.542895904560601,-4.523687699412458,-4.48167130181526,-4.458633011023375,-4.438792747974727,-4.421460970581715,-4.444175169179715
-4.7291323270615715,-4.64973467622056,-4.631701601956337,-4.61628580390412,-4.590527151127296,-4.566224514266465,-4.54055057405329,-4.521367062052172,-4.479358523985214,-4.456334143390792,-4.436467029703398,-4.419147445209329,-4.441745030127125
-4.726484807350877,-4.647156928412046,-4.629168475175304,-4.613793067471987,-4.588066260908857,-4.563796264324162,-4.538147172655738,-4.518988057640468,-4.476989946867225,-4.453979168011124,-4.434085505230949,-4.416777133867102,-4.439256160824153
-4.7237628594710985,-4.644509601282726,-4.626565234730667,-4.611234898181966,-4.58554285544427,-4.561307032682376,-4.535683303587597,-4.516548333564004,-4.474563136641008,-4.451565724799541,-4.431645708187545,-4.414347638171425,-4.436706203681234
-4.720964165824448,-4.641790285632931,-4.623889739566938,-4.6086087550885,-4.582954287800267,-4.558754268684392,-4.533156570068525,-4.514045537209433,-4.472075659486263,-4.4490914536712065,-4.4291451722033495,-4.411856559738678,-4.434092801108802
-4.718086408813147,-4.638996572262995,-4.621139848628624,-4.605912097246039,-4.580297911043573,-4.556135421673487,-4.530564575318176,-4.511477315963408,-4.469525081582704,-4.4465539945412855,-4.426581430908532,-4.409301500185249,-4.43141359551729
-4.715127270839406,-4.63612605197325,-4.618313420860239,-4.603142383709025,-4.577571078240919,-4.553447940992946,-4.5279049225562025,-4.508841317212586,-4.466908969110039,-4.443950987324944,-4.423952017933249,-4.40668006112752,-4.428666229317133
-4.712084434305442,-4.63317631556403,-4.615408315206293,-4.600297073531902,-4.574771142459033,-4.550689275986051,-4.52517521500226,-4.506135188343622,-4.464224888247975,-4.441280071937347,-4.421254466907673,-4.403989844181874,-4.425848344918764
-4.70895558161347,-4.630144953835665,-4.612422390611294,-4.597373625769118,-4.5718954567646435,-4.547856875996083,-4.522373055876007,-4.503356576743169,-4.461470405176223,-4.4385388882936585,-4.418486311461963,-4.4012284509647,-4.422957584732622
