Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.7838709162777695,-4.720309045092604,-4.7196195397180825,-4.711554100990629,-4.701176037661736,-4.681503062783432,-4.665753184194051,-4.615837510467341,-4.599329193352393,-4.560306590505553,-4.539235043064716,-4.510583780925838,-4.492780102293284
-4.781874910759056,-4.718312243709598,-4.717642184323754,-4.709607641353838,-4.699242213531497,-4.679588473512265,-4.663843764704299,-4.613903155467216,-4.597496892502932,-4.558397551259403,-4.5374263990817125,-4.508749185708522,-4.490975077489198
-4.7798299430975515,-4.716274839167014,-4.7156198028971765,-4.707615383356774,-4.697266114730052,-4.677633660013112,-4.661898509838483,-4.611940980987601,-4.595629216165612,-4.556462096111872,-4.535582964576166,-4.506883580633568,-4.489133616631006
-4.777733723979861,-4.714194232896057,-4.71355010728193,-4.705575073147584,-4.6952453366516655,-4.675636140303356,-4.659914776573776,-4.609948037099941,-4.593723661109365,-4.554497377442611,-4.533702332087332,-4.504984373979327,-4.487253607028225
-4.775583964092594,-4.7120678263279325,-4.711430809321609,-4.703484456874422,-4.693177474690595,-4.673593432400368,-4.657889921887356,-4.607921373875677,-4.591777724103129,-4.552500547631268,-4.53178209415446,-4.50304897402416,-4.485332935990381
-4.773378374122357,-4.709893020893843,-4.709259620859806,-4.701341280685439,-4.691060124241105,-4.6715030543215255,-4.655821302756401,-4.605858041386252,-4.589788901915835,-4.550468759057497,-4.5298198433168055,-4.501074789046423,-4.483369490826992
-4.771114664755757,-4.7076672180249926,-4.707034253740106,-4.699143290728785,-4.688890880697457,-4.669362524084204,-4.653706276158089,-4.60375508970311,-4.587754691316419,-4.548399164100946,-4.527813172113622,-4.499059227324471,-4.481361158847582
-4.7687905466794,-4.705387819152588,-4.704752419806102,-4.696888233152611,-4.686667339453913,-4.667169359705778,-4.651542199069595,-4.601609568897695,-4.585672589073814,-4.546288915141267,-4.5257596730841625,-4.496999697136665,-4.47930582736167
-4.766403730579895,-4.703052225707832,-4.702411830901384,-4.694573854105071,-4.684387095904736,-4.6649210792036255,-4.649326428468098,-4.599418529041447,-4.583540091956955,-4.544135164558111,-4.52365693876768,-4.494893606761356,-4.4772013836787785
-4.763951927143848,-4.700657839121929,-4.700010198869538,-4.692197899734314,-4.682047745444187,-4.662615200595122,-4.647056321330774,-4.597179020205809,-4.581354696734776,-4.541935064731127,-4.521502561703429,-4.492738364476906,-4.475045715108429
