Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.773960761629257,-4.732322982637234,-4.723899579314921,-4.720928739196712,-4.716781991487579,-4.703945805189276,-4.70528237570308,-4.67984066672115,-4.678938148376991,-4.672713980332814,-4.662294147500243,-4.656212579132898,-4.642925119525702
-4.771980080350483,-4.730367788244669,-4.721970353218377,-4.718952823450865,-4.714825083618524,-4.7019615316648,-4.70328153557432,-4.67784843788356,-4.676906475390278,-4.670694297749893,-4.66030114127692,-4.65418819221187,-4.640939642715659
-4.769949120407991,-4.728366237633032,-4.719995674262642,-4.716938608926476,-4.712820166172696,-4.6999332522761135,-4.701233487842283,-4.6758097362873166,-4.674829368247175,-4.668627823238059,-4.658255504493054,-4.65211633220919,-4.63891045809505
-4.767865660422296,-4.72631597167355,-4.717973135156559,-4.714883206177989,-4.710764981863049,-4.69785851957321,-4.699135957288573,-4.67372229310161,-4.672704476531301,-4.666512264343296,-4.65615527589595,-4.6499947363262475,-4.636835289540366
-4.765727479013917,-4.724214631237448,-4.7159003286089725,-4.712783725759842,-4.708657273402541,-4.695734886106079,-4.696986668694794,-4.671583839495622,-4.670529449826273,-4.6643453286115815,-4.6539984942329085,-4.6478211417644335,-4.634711860928099
-4.763532354803366,-4.722059857195955,-4.71377484732873,-4.71063727822648,-4.706494783504128,-4.693559904424719,-4.6947833468425495,-4.66939210663854,-4.668301937715712,-4.662124723588903,-4.651783198251233,-4.645593285725134,-4.632537896134736
-4.76127806641116,-4.719849290420291,-4.711594284024674,-4.70844097413234,-4.704275254880768,-4.6913311270791205,-4.692523716513447,-4.667144825699549,-4.6660195897832315,-4.659848156821241,-4.64950742669823,-4.643308905409741,-4.630311119036776
-4.7589623924578115,-4.7175805717816885,-4.709356231405652,-4.706191924031862,-4.701996430245416,-4.689046106619276,-4.69020550248909,-4.664839727847834,-4.66368005561245,-4.657513335854576,-4.6471692183212,-4.640965738019644,-4.628029253510703
-4.756583111563839,-4.71525134215137,-4.70705828218051,-4.703887238479489,-4.6996560523110285,-4.686702395595184,-4.687826429551083,-4.662474544252581,-4.661280984786983,-4.655117968234893,-4.644766611867447,-4.638561520756232,-4.625690023433011
-4.754138002349755,-4.712859242400561,-4.704698029058091,-4.701524028029664,-4.697251863790566,-4.684297546556835,-4.68538422248103,-4.660047006082975,-4.65882002689045,-4.652659761508175,-4.642297646084274,-4.636093990820893,-4.623291152680191
-4.751624843436078,-4.710401913400491,-4.702273064747243,-4.699099403236825,-4.694781607396982,-4.681829112054219,-4.682876606060536,-4.6575548445082,-4.656294831506468,-4.650136423220401,-4.639760359718985,-4.63356088541502,-4.620830365128733
-4.74904141344332,-4.707876996022384,-4.699780981956811,-4.696610474655414,-4.692243025843234,-4.679294644637334,-4.680301305071206,-4.654995790697442,-4.653703048218656,-4.6475456609175545,-4.637152791518884,-4.6309599417400005,-4.61830538465513
-4.746385490991997,-4.705282131137466,-4.6972193733956376,-4.6940543528398715,-4.689633861842279,-4.676691696856173,-4.677656044294644,-4.652367575819888,-4.651042326610626,-4.644885182145619,-4.634472980231272,-4.628288896997224,-4.615713935135874
-4.743654854702625,-4.702614959616962,-4.694585831772571,-4.691428148344639,-4.686951858107075,-4.674017821260726,-4.674938548512458,-4.649667931044722,-4.648310316266,-4.6421526944505755,-4.631718964603453,-4.62554548838808,-4.613053740447453
-4.74084728319572,-4.699873122332101,-4.691877949796456,-4.688728971724157,-4.684194757350576,-4.671270570400992,-4.672146542506247,-4.64689458754113,-4.645504666768396,-4.639345905378407,-4.628888783382732,-4.622727453113958,-4.610322524466361
