Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.737258505119136,-4.687253230535975,-4.672205834753689,-4.660500217788477,-4.643356965371823,-4.628237044149011,-4.601932242663451,-4.599900545489321,-4.545885916232216,-4.510179702342638,-4.4896692770271365,-4.471054312750073,-4.484051535846204
-4.735377257430759,-4.685324292478577,-4.6702526205060595,-4.658549627889097,-4.641454270360295,-4.626332364492425,-4.600039460314777,-4.598048901535502,-4.5440097821884065,-4.508268921527531,-4.48772882626395,-4.4691259108067465,-4.482105345375584
-4.733450568663349,-4.683347827060606,-4.668259067002818,-4.656560184123315,-4.639507933366197,-4.624388123667317,-4.5981073355108135,-4.596158751727961,-4.54209276747407,-4.506320313314796,-4.485752226077429,-4.467160093082382,-4.480122207077094
-4.7314760588534295,-4.681321715913534,-4.666222761523626,-4.654529429952628,-4.637515777592835,-4.622401973598767,-4.596133564608801,-4.59422776158037,-4.5401326791812995,-4.504331561729038,-4.483737105638227,-4.465154516737813,-4.478099729088373
-4.729451348037526,-4.6792438406688355,-4.664141291348149,-4.65245490883853,-4.635475626243514,-4.620371566211856,-4.594115843965976,-4.592253596606406,-4.538127324402184,-4.502300350794868,-4.481681094116986,-4.463106838933878,-4.476035519547056
-4.727374056252162,-4.677112082957982,-4.662012243756048,-4.65033416424252,-4.633385302521542,-4.618294553431667,-4.592051869939575,-4.590233922319742,-4.536074510228813,-4.50022436453689,-4.479581820684357,-4.4610147168314125,-4.473927186590778
-4.725241803533864,-4.674924324412449,-4.659833206026989,-4.648164739626095,-4.631242629630219,-4.616168587183278,-4.5899393388868415,-4.588166404234049,-4.53397204375328,-4.498101286979713,-4.477436914510989,-4.458875807591253,-4.47177233835718
-4.723052209919156,-4.672678446663707,-4.657601765440634,-4.645944178450747,-4.629045430772855,-4.61399131939177,-4.587775947165011,-4.586048707863006,-4.5318177320676725,-4.4959288021479455,-4.475244004767527,-4.456687768374236,-4.469568582983898
-4.720802895444565,-4.670372331343228,-4.655315509276647,-4.643670024177976,-4.626791529152754,-4.611760401982228,-4.585559391131321,-4.583878498720285,-4.529609382264084,-4.493704594066193,-4.473000720624621,-4.4544482563411965,-4.4673135286085675
-4.7184914801466125,-4.668003860082492,-4.652972024814689,-4.641339820269279,-4.624478747973222,-4.609473486879726,-4.583287367143013,-4.581653442319562,-4.5273448014346025,-4.491426346759064,-4.47070469125292,-4.4521549286529725,-4.465004783368825
-4.716115584061827,-4.665570914512964,-4.650568899334427,-4.63895111018615,-4.622104910437561,-4.60712822600935,-4.580957571557323,-4.579371204174511,-4.5250217966713215,-4.489091744251163,-4.46835354582307,-4.4498054424703986,-4.462639955402311
-4.71367282722673,-4.663071376266123,-4.648103720115522,-4.636501437390086,-4.619667839749082,-4.60472227129618,-4.578567700731491,-4.577029449798804,-4.522638175066329,-4.486698470567101,-4.465944913505721,-4.447397454954312,-4.46021665284666
-4.711160829677846,-4.6605031269734365,-4.645574074437637,-4.633988345342583,-4.617165359111085,-4.602253274665295,-4.576115451022755,-4.574625844706119,-4.520191743711717,-4.484244209731485,-4.463476423471519,-4.444928623265548,-4.457732483839509
-4.708577211451706,-4.657864048266382,-4.642977549580437,-4.631409377505142,-4.614595291726879,-4.599718888041777,-4.573598518788354,-4.572158054410129,-4.517680309699574,-4.481726645768922,-4.460945704891115,-4.442396604564944,-4.455185056518495
-4.705919592584828,-4.655152021776431,-4.640311732823586,-4.628762077339252,-4.611955460799768,-4.597116763350707,-4.571014600385525,-4.569623744424506,-4.515101680121994,-4.479143462704017,-4.4583503869351535,-4.439799056013336,-4.452571979021256
-4.703185593113742,-4.652364929135056,-4.637574211446744,-4.626043988306416,-4.609243689533057,-4.594444552517167,-4.568361392171508,-4.567020580262928,-4.512453662071066,-4.476492344561379,-4.455688098774285,-4.437133634771559,-4.449890859485426
-4.700372833074971,-4.649500651973732,-4.634762572729578,-4.623252653868127,-4.606457801130051,-4.591699907466236,-4.565636590503541,-4.564346227439068,-4.509734062638879,-4.473770975365617,-4.452956469579156,-4.434397998000452,-4.447139306048647
-4.697478932505036,-4.64655707192393,-4.631874403951749,-4.620385617485881,-4.603595618794057,-4.588880480122995,-4.562837891738862,-4.561598351466599,-4.506940688917528,-4.470977039141336,-4.450153128520418,-4.431589802860847,-4.444314926848551
-4.694501511440469,-4.643532070617124,-4.628907292392922,-4.6174404226211765,-4.6006549657283795,-4.585983922412525,-4.559962992234711,-4.558774617859197,-4.504071347999098,-4.468108219913143,-4.447275704768716,-4.4287067065135854,-4.441415330022779
-4.6914381899177915,-4.640423529684788,-4.62585882533276,-4.6144146127355095,-4.597633665136324,-4.583007886259907,-4.557009588348325,-4.555872692130535,-4.501123846975681,-4.465162201705647,-4.444321827494699,-4.425746366119499,-4.4384381237089645
-4.688286587973528,-4.637229330758391,-4.622726590050927,-4.611305731290376,-4.594529540221196,-4.579950023590223,-4.553975376436942,-4.552890239794292,-4.498095992939371,-4.462136668543455,-4.441289125869015,-4.422706438839426,-4.435380916044748
-4.685044325644204,-4.633947355469411,-4.619508173827084,-4.608111321747272,-4.591340414186299,-4.576807986328552,-4.550858052857803,-4.549824926364135,-4.494985592982257,-4.459029304451175,-4.4381752290623115,-4.4195845818342026,-4.432241315167764
-4.681709022966344,-4.63057548544932,-4.616201163940895,-4.604828927567693,-4.588064110234941,-4.573579426399975,-4.547655313968144,-4.546674417353742,-4.491790454196428,-4.455837793453413,-4.434977766245237,-4.416378452264665,-4.429016929215648
-4.678278299976474,-4.62711160232959,-4.612803147672025,-4.601456092213137,-4.584698451570428,-4.570261995729575,-4.544364856125206,-4.543436378276789,-4.4885083836739765,-4.452559819574777,-4.431694366588441,-4.41308570729165,-4.425705366326043
-4.674749776711119,-4.623553587741693,-4.609311712300136,-4.597990359145102,-4.5812412613960625,-4.5668533462424294,-4.540984375686224,-4.540108474646949,-4.485137188506991,-4.449193066839874,-4.4283226592625695,-4.409704004075992,-4.42230423463658
-4.671121073206801,-4.619899323317104,-4.605724445104894,-4.594429271825081,-4.57769036291515,-4.563351129863622,-4.537511569008441,-4.536688371977895,-4.481674675787563,-4.4457352192733115,-4.424860273438272,-4.406230999778529,-4.418811142284898
-4.667389809500048,-4.616146690687295,-4.602038933365959,-4.590770373714573,-4.574043579330999,-4.559752998518234,-4.533944132449091,-4.533173735783303,-4.478118652607784,-4.442183960899698,-4.421304838286195,-4.402664351560097,-4.415223697408635
-4.663553605627385,-4.6122935714837405,-4.598252764362997,-4.587011208275073,-4.5702987338469105,-4.556056604131343,-4.530279762365415,-4.529562231576845,-4.474466926059745,-4.438536975743638,-4.417653982976987,-4.399001716581532,-4.411539508145427
-4.659610081625336,-4.608337847337912,-4.5943635253756705,-4.583149318968078,-4.566453649666192,-4.552259598628032,-4.526516155114652,-4.525851524872201,-4.470717303235536,-4.434791947829741,-4.4139053366812995,-4.39524075200367,-4.407756182632911
-4.655556857530425,-4.6042773998812825,-4.590368803683641,-4.5791822492550835,-4.562506149992149,-4.548359633933382,-4.522651007054038,-4.522039281183039,-4.466867591227246,-4.430946561182614,-4.410056528569776,-4.391379114987347,-4.403871329008724
-4.651391553379178,-4.600110110745327,-4.586266186566574,-4.575107542597587,-4.558454058028089,-4.544354361972473,-4.518682014540815,-4.518123166023037,-4.462915597126967,-4.426998499826865,-4.4061051878130675,-4.387414462693401,-4.399882555410502
-4.64711178920812,-4.595833861561516,-4.582053261304133,-4.5709227424570855,-4.554295196977314,-4.540241434670386,-4.514606873932218,-4.51410084490587,-4.45885912802679,-4.4229454477871,-4.402048943581821,-4.383344452282666,-4.395787469975884
