Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23
-4.771539101230428,-4.704459881408077,-4.66098910019483,-4.630814622255057,-4.583816945088834,-4.5483543719429225,-4.51415386286494,-4.357644328466906,-4.081803224874358,-3.8835768829412367,-3.90260445565519
-4.768777019211193,-4.701657389990911,-4.658184428970268,-4.6280127696390245,-4.580983847476697,-4.545499768372637,-4.511338961392337,-4.354712251048301,-4.07885933008754,-3.8806074368157826,-3.8996146626149235
-4.765937913597554,-4.698780621791026,-4.655306478584399,-4.625139124914563,-4.578078697936552,-4.542573805981094,-4.508448624609574,-4.351701972443751,-4.075839362486441,-3.877561397402825,-3.8965505414065857
-4.76301952949557,-4.695827398494383,-4.6523530741087145,-4.622191336687067,-4.575099090623739,-4.539573666158465,-4.505480782207724,-4.348610859468296,-4.072740083289515,-3.8744356580743875,-3.893408743824152
-4.760019612011309,-4.692795541786933,-4.649322040614711,-4.619167053561924,-4.5720426196936,-4.53649653029492,-4.50243336387786,-4.345436278936983,-4.069558253715223,-3.8712271122024933,-3.890185921661593
-4.756935906250831,-4.689682873354635,-4.6462112031738805,-4.616063924144524,-4.5689068793014735,-4.533339579780631,-4.4993042993110555,-4.342175597664849,-4.06629063498202,-3.867932653159168,-3.8868787267128853
-4.7537661573202,-4.686487214883441,-4.643018386857716,-4.6128795970402585,-4.565689463602698,-4.53009999600577,-4.496091518198384,-4.338826182466943,-4.062933988308362,-3.8645491743164353,-3.883483810772002
-4.750508110325477,-4.683206388059312,-4.639741416737709,-4.609611720854514,-4.562387966752614,-4.526774960360507,-4.492792950230917,-4.335385400158306,-4.0594850749127085,-3.861073569046317,-3.8799978256329135
-4.747159510372726,-4.679838214568197,-4.636378117885355,-4.6062579441926825,-4.558999982906561,-4.523361654235014,-4.48940652509973,-4.33185061755398,-4.055940656013514,-3.8575027307208396,-3.876417423089597
-4.74371810256801,-4.676380516096057,-4.632926315372147,-4.602815915660154,-4.555523106219879,-4.519857259019463,-4.485930172495894,-4.3282192014690075,-4.052297492829238,-3.8538335527120267,-3.872739254936027
-4.740181632017393,-4.672831114328842,-4.629383834269579,-4.599283283862314,-4.551954930847907,-4.516258956104023,-4.482361822110483,-4.324488518718432,-4.048552346578336,-3.8500629283919015,-3.8689599729661728
-4.736547843826934,-4.669187830952512,-4.6257484996491405,-4.59565769740456,-4.5482930509459845,-4.512563926878868,-4.478699403634572,-4.320655936117299,-4.044701978479265,-3.8461877511324896,-3.8650762289740133
-4.732814483102702,-4.6654484876530224,-4.622018136582328,-4.591936804892273,-4.544535060669451,-4.508769352734166,-4.474940744264381,-4.316718820480649,-4.0407431497504795,-3.8422049143058135,-3.861084674753518
-4.728979294950755,-4.661610906116327,-4.6181905701406345,-4.58811825493085,-4.540678554173645,-4.504872415060092,-4.4710829792448745,-4.312674538623524,-4.036672621610442,-3.838111311283896,-3.8569819620986623
-4.725040024477156,-4.657672908028382,-4.614263625395553,-4.584199696125678,-4.536721125613909,-4.500870295246816,-4.467122957599365,-4.308520457360968,-4.032487155277606,-3.833903835438766,-3.8527647428034193
-4.720994416787971,-4.653632315075141,-4.6102351274185756,-4.580178777082147,-4.53266036914558,-4.496760174684508,-4.463057527441051,-4.304253943508026,-4.02818351197043,-3.829579380142442,-3.848429668661763
-4.716840216989259,-4.649486948942562,-4.606102901281195,-4.576053146405647,-4.528493878923999,-4.49253923476334,-4.4588835368831345,-4.2998723638797385,-4.023758452907368,-3.825134838766951,-3.8439733914676677
-4.712575170187086,-4.645234631316599,-4.601864772054907,-4.571820452701565,-4.524219249104505,-4.488204656873483,-4.4545978340388075,-4.29537308529115,-4.019208739306881,-3.820567104684317,-3.8393925630151062
-4.708197021487514,-4.640873183883209,-4.597518564811202,-4.567478344575294,-4.519834073842436,-4.48375362240511,-4.450197267021279,-4.2907534745573,-4.014531132387422,-3.815873071266564,-3.834683835098053
-4.703703515996606,-4.636400428328348,-4.593062104621575,-4.5630244706322225,-4.515335947293135,-4.479183312748391,-4.445678683943744,-4.286010898493236,-4.009722393367451,-3.811049631885715,-3.829843859510481
-4.699092398820424,-4.6318141863379685,-4.588493216557521,-4.558456479477741,-4.510722463611939,-4.474490909293496,-4.441038932919401,-4.281142723914,-4.0047792834654246,-3.8060936799137948,-3.8248692880463637
-4.694361415065031,-4.627112279598029,-4.583809725690528,-4.553772019717238,-4.505991216954187,-4.469673593430597,-4.436274862061453,-4.276146317634632,-3.9996985638997993,-3.8010021087228276,-3.819757124754557
-4.689508309836491,-4.622292529794482,-4.579009457092093,-4.548968739956104,-4.501139801475222,-4.4647285465498685,-4.431383319483097,-4.271019046470179,-3.9944769958890314,-3.795771811684837,-3.8145058348401957
-4.684530828240866,-4.6173527586132845,-4.574090235833709,-4.544044288799729,-4.49616581133038,-4.4596529500414785,-4.426361153297534,-4.265758277235681,-3.9891113406515792,-3.7903996821718464,-3.8091142623103673
-4.679426715384219,-4.612290787740394,-4.569049886986868,-4.538996314853501,-4.4910668406750025,-4.454443985295598,-4.42120521161796,-4.260361376746182,-3.9835983594058977,-3.7848826135558804,-3.803581251172809
-4.674193716372612,-4.607104438861764,-4.563886235623063,-4.533822466722814,-4.485840483664428,-4.449098855866195,-4.415912342557579,-4.254825287926046,-3.9779348133704455,-3.779217499208963,-3.797905645435257
-4.668829576312109,-4.60179153366335,-4.558597110446515,-4.528520592165309,-4.480484334453999,-4.443615930185171,-4.410479394229588,-4.249145043141792,-3.97211746376368,-3.7734012325031205,-3.7920862891054465
-4.663332040308772,-4.596350087746994,-4.553181001287924,-4.52309016301463,-4.474996071703336,-4.437995293292383,-4.404903332889119,-4.243315136726591,-3.9661430718040567,-3.767430706810373,-3.7861220261911157
-4.657698853468666,-4.590779636850246,-4.547637822791499,-4.517531443164711,-4.469374902540306,-4.432237167964414,-4.399181747601012,-4.237330062983532,-3.960008398710034,-3.7613028155027477,-3.7800117007
-4.651927858061844,-4.585080433627426,-4.541967674833623,-4.511844701845845,-4.4636213623057275,-4.426341776977842,-4.393312431922158,-4.231184316215708,-3.953710205700068,-3.755014451952266,-3.7737541566398356
-4.646018868767308,-4.579252734951184,-4.536170657290683,-4.5060302082883315,-4.45773603054589,-4.420309343109242,-4.387293179530484,-4.2248723907262065,-3.947245253992615,-3.748562509530955,-3.7673482380183594
-4.639973537068744,-4.573296797694173,-4.530246870039061,-4.500088231722464,-4.451719486807081,-4.414140089135198,-4.381121784103909,-4.218388780818117,-3.9406103048061336,-3.741943881610836,-3.760792788843308
-4.633793584449825,-4.567212878729051,-4.524196412955143,-4.4940190413785395,-4.445572310635589,-4.407834237832287,-4.374796039320359,-4.211727980794526,-3.933802119359081,-3.7351554615639335,-3.7540866531224184
-4.627480732394231,-4.561001234928461,-4.51801938591531,-4.487822906486852,-4.4392950815777,-4.401392011977086,-4.368313738857756,-4.204884484958527,-3.9268174588699125,-3.7281941427622725,-3.7472286748634267
-4.621036702385638,-4.5546621231650635,-4.51171588879595,-4.481500096277699,-4.432888379179705,-4.394813634346177,-4.361672676394024,-4.197852787613208,-3.9196530845570856,-3.7210568185778765,-3.740217698074067
-4.614463215907724,-4.5481958003115075,-4.505286021473446,-4.475050879981375,-4.426352782987889,-4.3880993277161355,-4.354870645607086,-4.190627421905462,-3.9123057576390585,-3.7137403823827713,-3.7330525667620806
-4.607761994444165,-4.541602523240447,-4.498729883824182,-4.4684755268281755,-4.419688872548545,-4.381249314863544,-4.347905440174867,-4.183207853672034,-3.904772239334287,-3.706241727548977,-3.725732124935198
-4.6009347594786405,-4.534882548824533,-4.49204757572454,-4.4617743060483965,-4.412897227407957,-4.3742638185649785,-4.340774857986466,-4.175603256485809,-3.8970492908612275,-3.6985577474485205,-3.7182552166011607
-4.5939832324948275,-4.5280361339364195,-4.485239197050906,-4.454947486872334,-4.405978427112414,-4.36714306159702,-4.333478094566438,-4.167823937310511,-3.8891336734383386,-3.690685335453426,-3.710620685767702
-4.5869091349764,-4.521063535448758,-4.478304847679666,-4.447995338530285,-4.398933051208207,-4.359887266736246,-4.3260177582339985,-4.159880203109854,-3.8810221482840763,-3.682621729379439,-3.702827376442561
-4.579714188407039,-4.513965010234202,-4.471244627487201,-4.440918130252541,-4.391761679241618,-4.352496656759237,-4.318396968465642,-4.151782360847555,-3.8727121155901596,-3.674367170095116,-3.694873427970725
-4.572400110750053,-4.506740815165404,-4.464058636349899,-4.433716131269404,-4.384464890758941,-4.34497145444257,-4.310618844737859,-4.143540717487333,-3.8642059016705197,-3.665923446893308,-3.6867533225298983
-4.564966746992166,-4.499391207115016,-4.45674697414414,-4.426389610811163,-4.377043265306461,-4.3373118825628225,-4.302686506527143,-4.135165579992903,-3.855508123052194,-3.657292361928704,-3.6784603595132133
-4.5574089923275345,-4.491916442955692,-4.449309740746312,-4.418938838108117,-4.369497382430469,-4.329518163896577,-4.294603073309988,-4.126667255327987,-3.8466234089510727,-3.6484757173559945,-3.6699878377169397
-4.549720933702938,-4.484316779560082,-4.441747036032795,-4.411364082390562,-4.361827821677248,-4.32159052122041,-4.286371664562879,-4.118054946349851,-3.8375563885830446,-3.6394753153298733,-3.6613290559373444
-4.541896658065169,-4.4765924738008405,-4.434058959879977,-4.403665612888792,-4.354035162593091,-4.313529177310903,-4.277995399762315,-4.109325764162671,-3.828311691164002,-3.6302929580050285,-3.6524773129706976
-4.533930252361009,-4.468743782550619,-4.426245612164241,-4.395843698833104,-4.346119984724283,-4.305334354944631,-4.269477580552053,-4.100469357852183,-3.818893945909836,-3.6209304475361512,-3.643425907613267
-4.5258158035372436,-4.460770962682072,-4.418307092761968,-4.387898609453794,-4.338082867617116,-4.297005885418406,-4.2608256056508536,-4.091475266521927,-3.809307782036435,-3.6113895860779337,-3.6341681386613223
-4.51754739854066,-4.452674271067851,-4.410243501549548,-4.379830394391413,-4.329924390817872,-4.288536157718675,-4.252050919965666,-4.082333029275446,-3.7995578287596925,-3.6016721757850667,-3.6246973049111295
-4.509119124318042,-4.444451140471504,-4.402050534814682,-4.3716292801031695,-4.321642448991264,-4.279910894863587,-4.243165140392856,-4.073032185216283,-3.789648715295496,-3.5917800188122397,-3.6150067051589607
-4.500523900138856,-4.436077749689205,-4.393704711786551,-4.363271933737697,-4.313216302143106,-4.271115584250908,-4.234179883828786,-4.0635622734479755,-3.779585070859736,-3.5817149173141436,-3.60508963820108
-4.491733466406399,-4.427520599853111,-4.385177332705556,-4.354734031207493,-4.304617308609389,-4.262135713278401,-4.225099981567288,-4.05391283307407,-3.769371524668305,-3.5714786734454704,-3.5949394028337585
-4.482701128146532,-4.41874614310203,-4.376439697703065,-4.345991248425048,-4.295816798149594,-4.252956769343825,-4.215889923642297,-4.044073403198108,-3.759012705937092,-3.5610726694020176,-3.5845492978532665
-4.473379574718194,-4.409720831574777,-4.367463106910444,-4.337019261302855,-4.286786100523198,-4.243564239844948,-4.206499351107014,-4.034033522923629,-3.7485132438819875,-3.5504874453047908,-3.573912196180443
-4.463721501995403,-4.400411117410163,-4.3582188604590675,-4.327793745753407,-4.277496545489683,-4.23394361217953,-4.196877881889596,-4.023782731354176,-3.737877015276615,-3.5397019981556976,-3.5630127511136713
-4.453689596508838,-4.390783452747004,-4.348678258480301,-4.318290377689193,-4.267919462808522,-4.224080373745334,-4.186976617341296,-4.013310567593295,-3.7270883597183917,-3.528694764616325,-3.5518281866446704
-4.443276680909293,-4.380804289724106,-4.338812601105515,-4.308484833022708,-4.2580261822392,-4.213960047904019,-4.176775435017672,-4.002606570744522,-3.716110753406591,-3.5174441813482553,-3.5403354594594427
-4.432481237536318,-4.370440080480285,-4.328593188466077,-4.298352929553155,-4.24778803354119,-4.203568897821615,-4.166280300629197,-3.991660279911401,-3.704906654495112,-3.5059286850130738,-3.5285115262439857
-4.421301814323409,-4.359666424169577,-4.317999941897487,-4.287883126662003,-4.237182105907836,-4.192893880960106,-4.155498124078266,-3.9804613665761277,-3.69343852113786,-3.4941267122723647,-3.516333343684301
-4.409747983338368,-4.348507922317907,-4.307049495714924,-4.2770863141059285,-4.226216342960164,-4.181921981632184,-4.1444358152672764,-3.9690011390919664,-3.681668811488735,-3.4820166997877147,-3.5037778684663894
-4.397852629105229,-4.337005516971863,-4.295768255045758,-4.2659756854436015,-4.214908977156125,-4.1706401841505425,-4.13310028409862,-3.9572720103193983,-3.6695610012319553,-3.469577084220706,-3.4908220572762496
-4.385651600638901,-4.325200161461036,-4.284182625100788,-4.254564434233702,-4.203278248058034,-4.159035472827872,-4.12149841134113,-3.945266413832387,-3.657105445588516,-3.456786302232926,-3.4774428667998833
-4.373180746954296,-4.313132809115014,-4.272319011090808,-4.242865754034904,-4.191342395228204,-4.147095109697439,-4.10963274464948,-3.9329767832048925,-3.6443214654019034,-3.443622790486675,-3.463617253723289
-4.360475917066323,-4.300844413263379,-4.260203818226607,-4.23089281213351,-4.17911965822895,-4.134819438718233,-4.09749694221379,-3.920395552010881,-3.6312298169938932,-3.430065244948559,-3.449322874785264
-4.347570822354743,-4.288364098793501,-4.247855968091823,-4.218653455989546,-4.166624192220304,-4.122227252621019,-4.085083571476957,-3.9075151538243142,-3.617851186974014,-3.4160933554451507,-3.4345498100573684
-4.3344666370324925,-4.275673817476901,-4.235264536749929,-4.206143784273822,-4.153851185527816,-4.109338735148245,-4.0723851998818725,-3.8943280222191556,-3.6041895033239384,-3.4016870498781455,-3.4192988092338754
-4.321139202879894,-4.26274376286491,-4.222411161065358,-4.193358324469881,-4.140790325004029,-4.0961740700423555,-4.059394394871433,-3.8808265907693675,-3.5902102809360468,-3.386826256149237,-3.403570968771714
-4.307563693346914,-4.2495441285088615,-4.2092774779025515,-4.180291604061272,-4.127431296918338,-4.082753440859289,-4.046103723888532,-3.8670032930489158,-3.575873674926707,-3.371490902160121,-3.387367385127817
-4.293715281883525,-4.236045107960088,-4.195845124125947,-4.166938150531539,-4.11376378754014,-4.069082559112403,-4.032505754376066,-3.8528505626317604,-3.5611398404122863,-3.355660915812493,-3.3706891547591114
-4.279569141939695,-4.222216894769922,-4.1820957365999805,-4.15328807899207,-4.09977628334336,-4.055113268259779,-4.018593053776928,-3.8383544477934555,-3.545968932509146,-3.3393162250080493,-3.353537374122528
-4.265099189908215,-4.208029682489694,-4.168009321465596,-4.139304412280313,-4.085447083763929,-4.040784880882165,-4.004358189534013,-3.8234722047481213,-3.5303211063336533,-3.3224367576484797,-3.3359131396749957
-4.250259940964237,-4.193453664670741,-4.153551413890449,-4.124939896882115,-4.0707493494139335,-4.0260367095603105,-3.989793729090215,-3.808152978127902,-3.5141565170021747,-3.305002989216168,-3.317817547873446
-4.234990666542203,-4.178459034864392,-4.1386799786828,-4.110147259660955,-4.055656201511132,-4.010808183340354,-3.9748861228777734,-3.7923459121066783,-3.4974353196310766,-3.2869982831246265,-3.299251695174807
-4.21923022770426,-4.163015986621979,-4.123352914435324,-4.094879217569045,-4.04014072326721,-3.9950468990869905,-3.9595855119486556,-3.77600015085833,-3.4801176693367215,-3.2684069513995238,-3.280216678036009
-4.202917488800415,-4.147094544355964,-4.107528060298474,-4.079083834722503,-4.024158155995542,-3.9787138433039635,-3.9438286920506846,-3.759064838556742,-3.4621637212354783,-3.2492133066303803,-3.2607135929139828
-4.185992568737688,-4.130646264327535,-4.091147787020645,-4.062697117073856,-4.007617502430605,-3.9617712439884705,-3.9275524383632168,-3.7414891193757915,-3.443533630443712,-3.229401661406717,-3.240743536265658
-4.168398727187556,-4.113587862084654,-4.074118426370443,-4.045653142811373,-3.990420373046904,-3.9441813291377112,-3.9106935260656086,-3.7232221374893615,-3.424187552077787,-3.2089563283180533,-3.220307604547964
-4.1500797073455695,-4.095832189925743,-4.056341188029169,-4.027885990123316,-3.9724683783189385,-3.9259062640452225,-3.8931887303372097,-3.7042130370713333,-3.4040856412540683,-3.1878632800923317,-3.1994061977656534
-4.130979252407278,-4.077292100149227,-4.0377172816781375,-4.0093297371979535,-3.95366387769994,-3.9069057500574833,-3.8749748263573767,-3.6844109622955887,-3.3831880530889245,-3.1661425620944645,-3.178029329281243
-4.11104110556823,-4.057880445053527,-4.018152467730456,-3.9899184622235477,-3.933946712664239,-3.8871363111828794,-3.8559885893054666,-3.663765057336008,-3.3614549440055868,-3.143846154004443,-3.156159034329298
-4.090209010023973,-4.037510076937066,-3.9976365145263175,-3.9695862433883646,-3.913310897312975,-3.866557359137277,-3.8361667863812263,-3.6422244663664713,-3.338865895534091,-3.1210272674130515,-3.1337771439292146
-4.068426708970057,-4.016093848098269,-3.9762331086645117,-3.948267158880669,-3.891754668724149,-3.845111714506796,-3.8154410261774774,-3.6197383335608624,-3.315468927625542,-3.0977391139110777,-3.1108654891003953
-4.0456371198355745,-3.993547377473036,-3.954006894825351,-3.925928249383391,-3.869248609943149,-3.822633800755928,-3.7937288891335417,-3.5962558030930607,-3.29132712460206,-3.074034862829142,-3.0874059008622363
-4.021759897000873,-3.969926886590149,-3.930907730953743,-3.9026826693271577,-3.8456726306849887,-3.7989242657668987,-3.770945593669932,-3.571727393113246,-3.2665035707857673,-3.049917277735626,-3.0633802102341376
-3.99668877855404,-3.9454505738626113,-3.906694350108295,-3.878559706852797,-3.8208882161138984,-3.7738001770162195,-3.7470163482975907,-3.5461800407037587,-3.241061350498785,-3.0252410825590146,-3.038770248235496
-3.970316452218714,-3.9197969583760264,-3.8811073979385724,-3.8532661793921466,-3.794811882531469,-3.7471629968366122,-3.7219087419709487,-3.519755794855484,-3.21506206532263,-2.9998363033485607,-3.0135578458857117
-3.942699909220057,-3.8924484410314553,-3.8539872017675174,-3.82660238303077,-3.7675002136460227,-3.7194519597125084,-3.6956769515673797,-3.4925868987318953,-3.188515621246371,-2.973664251518209,-2.9877248342041827
-3.9142449356137696,-3.8636250815950195,-3.825645300883933,-3.798527626525944,-3.739030485374579,-3.6912331911096525,-3.668465595613524,-3.464612628137359,-3.1613680204469055,-2.9468839445350503,-2.961253156155415
-3.8845417620453118,-3.8337058374368564,-3.7962435717424867,-3.7690683041230106,-3.7094624884002347,-3.6622206926161645,-3.640367444922232,-3.435662715162193,-3.133561306262785,-2.919601834243083,-2.934139683042456
-3.8534098449032523,-3.8027773485502263,-3.765712292871627,-3.7385161536372937,-3.6788432571576344,-3.6320721778910334,-3.6114671405963827,-3.4057281804235324,-3.105037522032566,-2.8917959343332824,-2.906411054538022
-3.8211179497260286,-3.770705414153312,-3.7340766937699894,-3.7072326245265472,-3.647224809185347,-3.600782003934738,-3.581782653903587,-3.375113705222537,-3.0757544407257478,-2.8634302617651364,-2.8780974412589138
-3.787823953558945,-3.737457310165474,-3.7013668449790984,-3.675138748644881,-3.6146890575319266,-3.5686637260109926,-3.551223490192678,-3.344029773708562,-3.045740653755275,-2.8344688334981383,-2.8492290138219447
-3.7533676476701467,-3.703430535243384,-3.6676128170404754,-3.64172158916112,-3.581322649877144,-3.535923608194677,-3.519718420142963,-3.312202279064006,-3.0150446739658507,-2.8048836238434425,-2.8198359428439153
-3.718563527978259,-3.668833270268488,-3.6328397729538704,-3.6074093373672405,-3.547162991978471,-3.5025845678350493,-3.487301327441568,-3.2793318091408534,-2.9837150152867675,-2.7746885092120563,-2.7899483989416325
-3.6823988886725174,-3.632878890328747,-3.5970387991747605,-3.5718439325506433,-3.5122373410455867,-3.468636118265869,-3.454029721365584,-3.2456383574965892,-2.9518001916473238,-2.7439111092750768,-2.759596552731904
-3.645144173017192,-3.5961226634584778,-3.5603253828391894,-3.535052999313571,-3.4766986826917394,-3.434032150738855,-3.419961111192099,-3.2115195697280825,-2.919348716976811,-2.7125790517484885,-2.7288105748315346
-3.605916332984104,-3.5583826130005365,-3.5235787087156663,-3.4981944995718264,-3.44053294998379,-3.39856403798312,-3.3850378776336636,-3.1769060121913943,-2.8864091052045238,-2.6807317739493954,-2.6976233457073167
-3.5688965615570547,-3.519440339577235,-3.484900550719084,-3.4607941875844457,-3.4042484153212076,-3.3617439354548244,-3.3485918645252646,-3.1411766340841347,-2.853029870259754,-2.6484763859207607,-2.6660874454924226
-3.527176621260638,-3.4798167752951885,-3.445689744113187,-3.4212479821652853,-3.3650159747955564,-3.323624996059011,-3.3100825577053508,-3.104638558815979,-2.819261596946636,-2.615944059847733,-2.634264157104052
-3.487713033513966,-3.4394772530156743,-3.407573084918153,-3.3820330751156265,-3.327702647303397,-3.2862597341939055,-3.272846023830021,-3.0685629318419525,-2.7851726955705387,-2.583265985199482,-2.6022148018677345
-3.4462325184635807,-3.4000223340664566,-3.3663640307896348,-3.343310111270812,-3.289168753672383,-3.2486557918810113,-3.2350112369772392,-3.032701346180981,-2.750840671090971,-2.5505460323619977,-2.5700007011090023
-3.405044332128019,-3.357386296812039,-3.326510391678038,-3.3028279955500026,-3.2494488286182053,-3.2086675870761487,-3.1961665276539164,-2.995729472105959,-2.7163431011709784,-2.5178023577865245,-2.5376831761533856
-3.3633130339100514,-3.316981279710005,-3.285806166726708,-3.262837700674718,-3.210157180476166,-3.1699286916392038,-3.158086097663309,-2.958007421892341,-2.6817526515110903,-2.4850363518251486,-2.505323548326416
-3.3202766331988176,-3.2751295486569076,-3.244356342204457,-3.221847337822523,-3.1703621599189677,-3.130421450945303,-3.1182737383375088,-2.92061470278468,-2.647102795550307,-2.452249695201966,-2.472983127639717
-3.2788468770360266,-3.23199178171278,-3.2028043540308366,-3.180976856511304,-3.1296773946726284,-3.0909751072234424,-3.0779307403637275,-2.8832019406818534,-2.6124082424898605,-2.41946159965126,-2.4407158117679084
-3.23515871984106,-3.190159999020043,-3.1615182451555714,-3.140268491144543,-3.088478661093455,-3.0516720497807404,-3.038260620407534,-2.8453049202131293,-2.5776837378742408,-2.3867185126546238,-2.4085553036187557
-3.192310476922825,-3.147123257389066,-3.1196758115404437,-3.098783811757746,-3.049269121840501,-3.01195166653652,-2.998228946634391,-2.8077155046746274,-2.54296169024765,-2.3540692318950063,-2.3765318989351347
-3.1497001821682327,-3.1048216887422435,-3.0773667552121466,-3.0576554680209203,-3.0084960525040043,-2.9721201070278838,-2.9581580655466393,-2.7707793192520227,-2.5083083152866745,-2.321562555055359,-2.344675893459931
-3.1065998051784773,-3.062763400957025,-3.035779095469825,-3.0157916678767243,-2.9687454709261303,-2.932323136645327,-2.917476330826473,-2.733562944837034,-2.4737936444107937,-2.2892472798186323,-2.3130175829360238
-3.0637781312731276,-3.0209815336222117,-2.994697027161314,-2.975650062728787,-2.9289651247098307,-2.8932123421702403,-2.878448570023293,-2.695936785479878,-2.43948770903949,-2.2571722038677744,-2.2815872631062963
-3.020856392434392,-2.9786532088700417,-2.953516729290903,-2.934761557860242,-2.8893236978645627,-2.8539616063238102,-2.8379455271481744,-2.6588728891546554,-2.4054605405922445,-2.2253861248857336,-2.2504152297136253
-2.977864749336265,-2.9375195728817864,-2.912326941059301,-2.8942305353140148,-2.849682682270108,-2.8144063970442676,-2.799005913360112,-2.6224607657294827,-2.371782170488542,-2.193931907545386,-2.219530975355255
-2.935649200952249,-2.896467187082411,-2.872390420032181,-2.854389206974437,-2.8109651527683033,-2.7764329156124505,-2.759650126250089,-2.58615259909813,-2.3385226301478648,-2.1628062129494907,-2.188937545216088
-2.894880862336151,-2.8565535642290603,-2.8321353465056336,-2.8155591337348924,-2.7729162490987656,-2.7377487149538466,-2.7215260355952076,-2.549922053897008,-2.305743190188035,-2.131984034849193,-2.158606160630291
-2.8540264455047604,-2.816412414933214,-2.7929118198834755,-2.7771088940704542,-2.73455863027983,-2.700176059476132,-2.684038042170208,-2.514023155023456,-2.273399225762578,-2.1014402424779135,-2.128506152941835
-2.813716468918515,-2.7775129398522984,-2.7544596451104466,-2.7380246525128538,-2.6962148320553565,-2.6636719598161838,-2.645875466805985,-2.4787123555793475,-2.2413758181966434,-2.071149705069071,-2.0986068534946796
-2.7740585610257504,-2.7392826535668804,-2.7168518095399716,-2.701141621106723,-2.660345306325697,-2.626712037220968,-2.6083859640891776,-2.4441569273991317,-2.209556785276115,-2.041087291856081,-2.068877593632792
-2.7351618304867094,-2.7011459688503914,-2.679725875600776,-2.6643310557550217,-2.6236604057435504,-2.590048179321787,-2.572116506844624,-2.410134844709752,-2.1778314318091603,-2.0112278720723626,-2.039287704700133
-2.697027980048101,-2.663737365832716,-2.6430802286314585,-2.627380161411393,-2.588156275906366,-2.5546262054083075,-2.536536869051533,-2.376384524262338,-2.146273239766904,-1.9815463149513364,-2.0098065180406737
-2.659625721591401,-2.62762767735249,-2.607056604602861,-2.5914120752156746,-2.552254019324687,-2.520086961574283,-2.501397822485533,-2.3429362942485885,-2.115177105265304,-1.952015515197433,-1.9804033076302374
-2.623011743330233,-2.592377144847907,-2.571662144765366,-2.5563258557400133,-2.5175656541072233,-2.485849812669315,-2.4666831955155892,-2.309878543999212,-2.0846332732206094,-1.9225914000267392,-1.9510402102338458
-2.5873013227243793,-2.5574424710549226,-2.5368623488499105,-2.52172870022446,-2.483737916905582,-2.4518280869692406,-2.4324223441941992,-2.2771960212929057,-2.054339128789748,-1.893221251850811,-1.921665394585407
