Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25,Q_dch_interp_27,Q_dch_interp_29,Q_dch_interp_31,Q_dch_interp_33
-4.821922442952965,-4.741754347159839,-4.69867473538572,-4.670985066597087,-4.623519095240009,-4.591839232532502,-4.5750990433766985,-4.488152743660041,-4.447494441575566,-4.404221424804901,-4.3538361703522055,-4.306902601763471,-4.2625101699400085,-4.216599072351153,-4.174549693676224,-4.132257896712085
-4.819885030578837,-4.7396119633837825,-4.696561300616807,-4.668863633238884,-4.621383642249563,-4.589764818225133,-4.573103677170627,-4.485980135382259,-4.4453345646937645,-4.4021216038737885,-4.351724945634127,-4.30476527846042,-4.260343069641953,-4.214454159554353,-4.172451008908297,-4.1302081378220254
-4.817804782746487,-4.737429126461094,-4.694406039811043,-4.666702597072275,-4.619210125933307,-4.587643291185684,-4.571062480000229,-4.483772954466215,-4.443137289182008,-4.399980267276226,-4.349572241486466,-4.302588368225028,-4.258136518494684,-4.2122691878407705,-4.170308120040312,-4.128118775117624
-4.815679104473076,-4.735203273524955,-4.69220653876107,-4.664499454509726,-4.616996014647633,-4.58547256746598,-4.568973335482255,-4.481528453769089,-4.44089995496473,-4.397794920771737,-4.347375515933709,-4.300369208755757,-4.255887815378444,-4.210041439663134,-4.16811843507073,-4.125987037065653
-4.813505400775773,-4.732931841708547,-4.689960383259527,-4.662251701963702,-4.614738776748927,-4.583250563117847,-4.566834127233448,-4.479243886148058,-4.438619901966361,-4.395563070119845,-4.345132227000343,-4.298105137751066,-4.2535942591734734,-4.207768197474171,-4.16587936199801,-4.123810152132886
-4.811281076671744,-4.730612268145053,-4.687665159099058,-4.659956835846674,-4.612435880593584,-4.5809751941931065,-4.564642738870551,-4.476916504460299,-4.436294470111329,-4.3932822210800735,-4.342839832710863,-4.295793492909415,-4.251253148760015,-4.205446743726613,-4.163588308820615,-4.121585348786091
-4.809003537178155,-4.728241989967655,-4.6853184520723055,-4.657612352571102,-4.610084794537991,-4.578644376743583,-4.5623970540103125,-4.4745435615629905,-4.433920999324062,-4.390949879411945,-4.340495791089754,-4.293431611929263,-4.2488617830183095,-4.203074360873187,-4.161242683537006,-4.119309855492043
-4.8066701873121715,-4.725818444309537,-4.682917847971908,-4.655215748549458,-4.607682986938537,-4.576256026821103,-4.560094956269477,-4.472122310313309,-4.431496829528997,-4.388563550874983,-4.338097560161508,-4.291016832509071,-4.246417460828599,-4.200648331366626,-4.158839894145644,-4.11698090071751
-4.804278432090963,-4.723339068303879,-4.68046093259051,-4.652764520194208,-4.605227926151612,-4.573808060477489,-4.557734329264789,-4.4696500035684315,-4.429019300650558,-4.38612074122871,-4.335642597950614,-4.2885464923473,-4.243917481071126,-4.198165937659657,-4.15637734864499,-4.114595712929267
-4.801825676531693,-4.720801299083865,-4.677945291720751,-4.650256163917816,-4.602717080533608,-4.571298393764567,-4.555313056612991,-4.467123894185536,-4.4264857526131784,-4.383618956232652,-4.333128362481559,-4.286017929142409,-4.241359142626133,-4.195624462205008,-4.153852455033505,-4.112151520594083
