Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23
-4.553773736831063,-4.482054143759619,-4.436951576676437,-4.403793038272993,-4.342835424140325,-4.281579437223035,-4.229110924210371,-4.034516217810499,-3.825382667317173,-3.695754680156416,-3.6489051320473638
-4.545912018308159,-4.4743250806003605,-4.429251699809688,-4.396015928395634,-4.33489745685736,-4.273373016042618,-4.220703281871923,-4.025911430566493,-3.8163583718234966,-3.6868806899207356,-3.6401856910766015
-4.537922248916448,-4.46646930090837,-4.421427331987203,-4.388113216107851,-4.326833106681175,-4.265022433489584,-4.212130715181169,-4.017177251700873,-3.807178512655653,-3.6778168482580695,-3.6312664880980314
-4.529804980411724,-4.458486946595013,-4.413478704529702,-4.380085360049422,-4.318643084085694,-4.2565201257587715,-4.203392599658912,-4.008304833638912,-3.7978544115211648,-3.6685658219814674,-3.6221422087732704
-4.521560764549772,-4.450378157838609,-4.4054052307566165,-4.371932818860128,-4.310327308142382,-4.247857430054891,-4.194488397131369,-3.999285328805889,-3.788397390127554,-3.6591302779039685,-3.6128075387639367
-4.513190153086384,-4.442137806847279,-4.397194368822631,-4.363654657112158,-4.301872898249667,-4.239025683582665,-4.185417569585829,-3.990109889627081,-3.778818073793017,-3.649512882838622,-3.6032571637316435
-4.5046936965006275,-4.433743874634479,-4.388824517172539,-4.355235252982498,-4.293256606452187,-4.230016223546813,-4.176179579009579,-3.980769668527764,-3.76911227659199,-3.6397163035984708,-3.59348576933801
-4.496058683557344,-4.4251709636753125,-4.3802738493383675,-4.346650184536206,-4.284454886639669,-4.22082038715205,-4.166773887389904,-3.971255817933216,-3.7592616417543647,-3.6297432069965585,-3.5834880412446513
-4.4872264577406975,-4.416393676444882,-4.371520538852136,-4.337874910716803,-4.275444192701836,-4.211429511603096,-4.157199956714095,-3.961559490268712,-3.7492472442789953,-3.61959625984593,-3.573258665113186
-4.4781284193780175,-4.407386615418287,-4.362542759245865,-4.3288848904677995,-4.266200978528413,-4.201834934104666,-4.147457248969435,-3.951671837959529,-3.7390501591647367,-3.6092781289596307,-3.5627922473937748
-4.468695968796629,-4.398124383070633,-4.353318684051578,-4.319655582732715,-4.256701698009129,-4.192027991861483,-4.1375452261108885,-3.9415840134309477,-3.728651461410443,-3.5987914811507054,-3.5520778558383577
-4.458863897250771,-4.388581581877018,-4.343826486801297,-4.310162446455067,-4.246922805033705,-4.181999003755631,-4.127459723342091,-3.9312871691082396,-3.718032226014967,-3.588138696188602,-3.5410954878883065
-4.448619666349935,-4.378732814312549,-4.334044341027044,-4.300380940578368,-4.23684075349187,-4.171734164306455,-4.117182961212483,-3.9207724574166853,-3.707174679760079,-3.5773142858683142,-3.5298243011262342
-4.437992294877494,-4.368552684327492,-4.323950771569338,-4.2902865240461345,-4.226433687343709,-4.161218624014879,-4.106693966132119,-3.9100310307815604,-3.696069412587105,-3.566304118946426,-3.518243453134755
-4.4270119307043405,-4.358024736893664,-4.313536997390588,-4.279857125369511,-4.21570138613242,-4.150437533381755,-4.095971764511056,-3.899054041628142,-3.6847107052198154,-3.555093621694059,-3.5063321014964832
-4.415708480517063,-4.347162586232785,-4.302810191130226,-4.269093759895326,-4.20465859402968,-4.139376042907933,-4.084995382759351,-3.8878326423817073,-3.6730928545917676,-3.5436682203823384,-3.494069403794031
-4.404109493379315,-4.335986160898538,-4.2917785393405685,-4.2580100407953445,-4.19332035398493,-4.12801930309426,-4.073743847287056,-3.876357985467531,-3.661210157636519,-3.532013341282386,-3.481434517610014
-4.392241185427882,-4.324515389444603,-4.280450228573934,-4.246619708538963,-4.181701708947616,-4.116353274625793,-4.062197204771937,-3.864621223310894,-3.6490569112876297,-3.520114410665327,-3.4684066005270453
-4.380129757688813,-4.312770200424658,-4.268833445382639,-4.234936503595583,-4.169817701867176,-4.1043734174053865,-4.05034863799831,-3.8526135083370696,-3.6366274124786577,-3.5079568548022864,-3.454964810127739
-4.36780141118816,-4.300770522320488,-4.256936378097532,-4.2229741664345966,-4.157682303078271,-4.092081358462613,-4.038200452464226,-3.840325992971337,-3.623915958143159,-3.495526099964386,-3.4410883451047023
-4.355282346904196,-4.288533483741555,-4.2447673727590765,-4.210746082275121,-4.145294225550329,-4.0794788293606565,-4.025755137657891,-3.827749829638971,-3.610916845214693,-3.4828075724227476,-3.4267643234692082
-4.342589138864688,-4.27606598898027,-4.23233505481889,-4.198262289261017,-4.132640829494766,-4.066567561662703,-4.01301518306751,-3.8148761707652494,-3.597624370626817,-3.469786697080268,-3.4119971565026948
-4.329701806031661,-4.263372609151674,-4.219648078372269,-4.185530987697506,-4.119709204883162,-4.053349286931932,-3.9999830781812893,-3.801696168775449,-3.5840312219303936,-3.4564473345990265,-3.3967935382273575
-4.316591692268563,-4.25045791537081,-4.206715097514516,-4.172560358931498,-4.106486441687098,-4.039825736731532,-3.9866613124874353,-3.7882009760948483,-3.570111936759734,-3.4427687733509758,-3.381160162665396
-4.303230141438833,-4.237326478752718,-4.193544766340931,-4.159358584309898,-4.092959629878148,-4.025998642624682,-3.973052375474154,-3.7743817451487223,-3.555829603280402,-3.4287294707324145,-3.365103723839001
-4.2895884974059175,-4.223982870412438,-4.180145738946815,-4.14593297279768,-4.079115859427893,-4.011869736174566,-3.95915875662965,-3.76022762478575,-3.5411471301883712,-3.4143078841396415,-3.348630915770371
-4.2756381040332565,-4.210427242382963,-4.166517607855628,-4.132258468873216,-4.064942220307907,-3.997440748944367,-3.94498294544213,-3.745707918782046,-3.5260274261796094,-3.3994824709689553,-3.331748432481701
-4.261348608669967,-4.196609635574342,-4.15260723626167,-4.118268849396623,-4.050425802489773,-3.982712557400817,-3.9305273309778026,-3.730780594370054,-3.510433399950092,-3.384231688616659,-3.3144627768013764
-4.2466801521416695,-4.182448349875162,-4.13834246507549,-4.103895226211074,-4.035553695945064,-3.9676423742867875,-3.9157742156959436,-3.715403486011226,-3.494327960195789,-3.368533994479051,-3.296772158296793
-4.2315895659757965,-4.167861181989415,-4.123651109612405,-4.089068711159754,-4.020310376773035,-3.952123796252952,-3.900661662967963,-3.6995344281670177,-3.4776740156126715,-3.352367845952428,-3.2786634871684286
-4.2160336783399375,-4.152765928621102,-4.108460979427422,-4.07372063759926,-4.004628608427335,-3.9360453963492223,-3.8851218387095963,-3.683131255298884,-3.460434474896711,-3.335711700433094,-3.2601228631132257
-4.199969052454854,-4.137083855843874,-4.0926978949992305,-4.057785388402319,-3.9883937210846083,-3.9192957476255037,-3.86908690883657,-3.666151801868279,-3.4425736880728466,-3.3185440153173467,-3.24113638582812
-4.183338583316705,-4.120754308701385,-4.076282784585535,-4.041199565417947,-3.971489288925236,-3.9017640478847,-3.852489039264615,-3.648553902336656,-3.424066291612194,-3.300843248001484,-3.221690155010049
-4.166065170975683,-4.10372250222662,-4.059135837823901,-4.023899820619159,-3.9537988861295954,-3.8833913923414975,-3.8352603959094616,-3.6302953940383578,-3.4048913930262428,-3.2825878558818085,-3.201770270355951
-4.148070127509096,-4.085933654542778,-4.04117724435191,-4.005822805978974,-3.93521332741254,-3.864208924259455,-3.817333144686841,-3.611334705637642,-3.3850281180959594,-3.263756296354618,-3.1813631600644294
-4.129274764994248,-4.067332983773062,-4.022327711325925,-3.986905173470408,-3.915714524137446,-3.8442567759439967,-3.7986394515124826,-3.591631576535003,-3.3644555926023076,-3.244327026816213,-3.1604575125612864
-4.109600395508447,-4.04786570804067,-4.0025349200751545,-3.9670835750664755,-3.895346624581877,-3.823562797690498,-3.7791114109778765,-3.571145922157066,-3.34315294232625,-3.224278508390029,-3.139042967254116
-4.0889683311289975,-4.027477045468806,-3.9817861723266583,-3.946294662740197,-3.8741544993678665,-3.8020258236082674,-3.7586714837311215,-3.549837657930465,-3.3211004500025365,-3.203596406247407,-3.1171091668560607
-4.067299883933208,-4.0061122141806695,-3.9600719338569887,-3.9244762170325953,-3.8521080577046702,-3.7794675521770404,-3.7372228541427512,-3.5276666992818306,-3.298295303457361,-3.1822886092396705,-3.0946457540802608
-4.044517710732942,-3.9837070713552243,-3.937370611389115,-3.9016060811276225,-3.8290217111706206,-3.755720558540001,-3.7146664115863253,-3.504592961637792,-3.274747499336843,-3.160367278102752,-3.071642371639857
-4.020574830247107,-3.9601300126009473,-3.913617281413718,-3.877712038022791,-3.8046915362581157,-3.730792025249146,-3.690973473508244,-3.480580358551427,-3.25046735216178,-3.137844573572582,-3.0480886622479915
-3.9954543114095777,-3.935219857842282,-3.888737291881876,-3.8528250048403896,-3.779050348864869,-3.704821699609003,-3.666374219981743,-3.455631469879699,-3.2254651764529676,-3.1147326563850966,-3.0239742686178066
-3.969140505548279,-3.908822464120048,-3.86265599074466,-3.826817878112396,-3.7523057184940862,-3.6779449604224856,-3.6409358185998295,-3.4297705522394417,-3.199751286731202,-3.0910417579040335,-2.9992888334624404
-3.9416177639911423,-3.88104018398889,-3.8352987259531526,-3.7989308104110253,-3.724684590761725,-3.6502550907114193,-3.614550066770038,-3.4030221014599107,-3.1733359975172815,-3.0667407990912956,-2.9740219994950383
-3.9128704380660952,-3.8522963876024074,-3.806591170204807,-3.7699927228891825,-3.696249618609232,-3.62183101302485,-3.5873795743395025,-3.3754106133703567,-3.146229623332001,-3.0417590248585036,-2.9481634231867417
-3.8829008688787674,-3.82286348147435,-3.776581165115848,-3.740707967489429,-3.66695393081059,-3.592684423468148,-3.5595813332687722,-3.3469605838000325,-3.118442478696157,-3.016024077782377,-2.92170629858983
-3.851853119603689,-3.7923115515116437,-3.74562164498356,-3.7099833842731584,-3.636748665437376,-3.562521591547014,-3.5309538883188645,-3.317696508578188,-3.0899848781305446,-2.9894636004396316,-2.894652041757491
-3.819937969098801,-3.7602893528887327,-3.714094941446891,-3.678258702663266,-3.6055849605611767,-3.531010457746928,-3.5011075176701945,-3.287642883534078,-3.060866622951578,-2.9620216119886327,-2.867003234108007
-3.787173645387291,-3.7269496676648273,-3.6819321010285515,-3.6457007001820982,-3.5734039116790806,-3.4983585075802477,-3.4700210211092184,-3.2568242044969535,-3.0310870465578663,-2.93382476749134,-2.8387624570596572
-3.7530773822092955,-3.69297006833638,-3.6485909461509256,-3.612169999119598,-3.540004641589337,-3.4650763878856505,-3.4382230135258744,-3.225264341904624,-3.0006357067856637,-2.90511172339207,-2.809932292030718
-3.717523589157631,-3.6585878224644643,-3.6138606791150925,-3.5776383777067187,-3.505126873888966,-3.4311135681659257,-3.4059611321025987,-3.1929686952773233,-2.969501786941227,-2.8759018499206848,-2.780515320439474
-3.6814276599560376,-3.6231458608406513,-3.5780225049069054,-3.542153845673636,-3.469304386797728,-3.3960421039675386,-3.372694246911668,-3.1599215893795503,-2.937674481264222,-2.845810522564051,-2.750514123704203
-3.6446551736645283,-3.586206308706792,-3.5413188532587094,-3.505765820394952,-3.4335465284098756,-3.360771271790267,-3.3380151834212763,-3.1261061999758675,-2.90516009849245,-2.8145262060177494,-2.7199312832431852
-3.6063031343347323,-3.5478793130840467,-3.503826605086514,-3.468373462636507,-3.3966596652585035,-3.324760714470582,-3.3022756351037295,-3.0915069397723403,-2.872016679289037,-2.7822495862092342,-2.6887818415588844
-3.5660962413898547,-3.508574984406935,-3.4645773331902108,-3.4294538121196703,-3.358473536066993,-3.2867726108656354,-3.2659028680304227,-3.0561892826052466,-2.8383306763406893,-2.749315848729274,-2.6572498583781647
-3.526314531760864,-3.468954993881781,-3.425303883656549,-3.3913013089432913,-3.319727798870266,-3.2492225347163712,-3.228798451676212,-3.020348449239175,-2.8042695413444196,-2.7160129321831055,-2.6256306833071603
-3.485609443873247,-3.4291587854240313,-3.386479440320012,-3.351799413834059,-3.281144336726663,-3.212043677950353,-3.191014266103005,-2.9841913150781094,-2.7699623283842363,-2.682512627059532,-2.5939481231428307
-3.4434878494099337,-3.388646527847472,-3.3452135009741504,-3.3116466955923873,-3.242513881600078,-3.173352424344763,-3.152982141926869,-2.9479142880047124,-2.735457871932194,-2.6487687466041243,-2.5619603408910856
-3.402431236875475,-3.3470840549393044,-3.3053898736182603,-3.2712722861905377,-3.2024961074958127,-3.1340359484138185,-3.114794671663904,-2.9114965803082264,-2.7007995714107893,-2.614705041876209,-2.5296628211730168
-3.359152825770973,-3.3049673266683763,-3.2639785780709367,-3.2302890388420806,-3.162918889634745,-3.095627991235941,-3.075512863354261,-2.874731989548568,-2.666030826242522,-2.580250450489937,-2.4971806011467104
-3.3164426723563176,-3.2632902037792704,-3.2221927834199082,-3.1892574762031543,-3.122553229540523,-3.055090983297197,-3.0358510538722165,-2.8376481771683646,-2.631195035849885,-2.545430501103693,-2.464639785027271
-3.273335359967481,-3.220521593942626,-3.1802297245780102,-3.147504696955169,-3.0819245364125964,-3.0162875028650737,-2.9966013366181707,-2.8004254822869736,-2.5963355996553794,-2.510356168037555,-2.432151387897522
-3.2296859467439853,-3.177833508074565,-3.138143637255403,-3.106319809519131,-3.0416330930173063,-2.975972021498176,-2.956764121139887,-2.7631708603407343,-2.5614959170814986,-2.475141371761514,-2.399761706546779
-3.1859380033597726,-3.135482355327835,-3.095901076425152,-3.064979487618694,-3.0013424740238897,-2.937229417627398,-2.916663930694047,-2.7259592975334126,-2.526721978834668,-2.439893239436426,-2.3674996900850767
-3.1432239631633445,-3.09225108575178,-3.053474919147033,-3.0229417019515226,-2.9609391911555356,-2.897802999530494,-2.876842180840979,-2.6888656429797293,-2.4920727525086925,-2.404695637026398,-2.3353942874189118
-3.0989797094363394,-3.0494449299875086,-3.0114478651314256,-2.98138038483742,-2.9206511229835255,-2.8578736519411123,-2.837515188798005,-2.6519562267672763,-2.4576112594741977,-2.369627455829505,-2.3034744474547804
-3.055520484890707,-3.006810066835056,-2.9700829097847787,-2.940858767639484,-2.880593805305646,-2.8194152015959064,-2.798139386589062,-2.6152771471446323,-2.4234005224632784,-2.3347660589683654,-2.27176911909918
-3.011371648264347,-2.964137791129185,-2.9279244872908445,-2.898788464383703,-2.8408289011780274,-2.780478053193888,-2.7586850915315804,-2.578871564394702,-2.3894945841430455,-2.3001615384309217,-2.24030725125861
-2.969455586228847,-2.9218099571303373,-2.8866296491833046,-2.859154781803583,-2.801417949870556,-2.742198692726005,-2.719713951072916,-2.542782603070007,-2.3559087050924306,-2.265840483795038,-2.209117520117043
-2.9259900319014984,-2.8808841926397335,-2.846229754395741,-2.819118572302879,-2.762451536699203,-2.7047034264160743,-2.681444874143366,-2.5070523616588116,-2.322647678815078,-2.231828715434537,-2.1782079933701457
-2.883841577368295,-2.839140052068081,-2.806400341333433,-2.7794912704472226,-2.724111614328286,-2.6672675803821284,-2.6436407064894154,-2.4717217843676567,-2.2897163331024566,-2.198149344680899,-2.1475520811037048
-2.8427310147792535,-2.799318558909646,-2.7670140723047543,-2.740608619108827,-2.6864849554267463,-2.6301591360197776,-2.6062560078279424,-2.4368317539177085,-2.2571216523382005,-2.1648150078520776,-2.1171198706017633
-2.8010763931552094,-2.759710896922107,-2.7281070880971496,-2.7024365568678412,-2.649466719550599,-2.5939512513871037,-2.569403199281902,-2.4024208324470004,-2.224874016199362,-2.131835809811978,-2.0868814491483647
-2.7618516681860146,-2.7206499570247957,-2.689830196613638,-2.664747034816109,-2.612933646046198,-2.5582671931850856,-2.5331980471943543,-2.368489951245586,-2.192984102663738,-2.0992214449290176,-2.0568069040275496
-2.72147310774994,-2.6824496005565526,-2.6523372781038796,-2.6276309265276505,-2.5767763581291665,-2.5229407931268555,-2.4977165730406705,-2.335009509999231,-2.1614607713036276,-2.0669530989150973,-2.026866322523366
-2.683581056609825,-2.6452629969527655,-2.6157613734800793,-2.5912825113760958,-2.541070492062849,-2.488185153995286,-2.462855055402122,-2.3019490271411316,-2.1302761779950936,-2.0349653814015043,-1.9970297919198525
-2.6457944241307914,-2.6089132101629366,-2.580014889616871,-2.555700971095858,-2.5060205830266016,-2.454119492913031,-2.4284809039195188,-2.2692780173365095,-2.099368412181286,-2.003188602803206,-1.9672673619081453
-2.608638985456255,-2.5729960149669298,-2.54487989185003,-2.5208321446794644,-2.471688956589178,-2.4204678162218665,-2.3945406307942165,-2.2369659189365154,-2.0686742732719896,-1.9715543300677252,-1.9375430923037567
