Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.742757907008379,-4.654692668071646,-4.657821516890511,-4.644911480446426,-4.621676875532952,-4.5971894331322805,-4.5771405507542395,-4.5489651120267265,-4.51835860507514,-4.500046017363873,-4.4768435620874625,-4.46097034593361,-4.447046233012159
-4.740839274130182,-4.652798557948756,-4.6558864775466,-4.642965082436447,-4.619728334876596,-4.595288629331732,-4.5752150699517,-4.547006932713345,-4.516406452804992,-4.498123550399147,-4.474922407495629,-4.459038054492852,-4.4450308688302425
-4.73887430475561,-4.650861081372563,-4.653910113015867,-4.640979576314689,-4.617742848005271,-4.593346355997182,-4.57325361778504,-4.545016122597892,-4.514420188651018,-4.496163380747619,-4.472962198493891,-4.457068626434302,-4.4429763360252315
-4.736860694714425,-4.6488780424965395,-4.651890114924083,-4.6389525979176165,-4.615717990633034,-4.591360451972737,-4.571253791744888,-4.542990168514182,-4.512397395334069,-4.494163264440062,-4.470960767282332,-4.455059775609028,-4.440880427226346
-4.73479613983639,-4.646847245474169,-4.649824174897019,-4.636881783081694,-4.613651338473949,-4.5893287561025,-4.569213189321864,-4.5409265572960225,-4.510335655574988,-4.492120957507253,-4.468915946061035,-4.453009215868098,-4.4387409350628015
-4.732678335951271,-4.64476649445893,-4.6477099845604455,-4.634764767643395,-4.611540467242072,-4.587249107230579,-4.567129408006601,-4.538822775777227,-4.5082325520946185,-4.49003421597996,-4.466825567030085,-4.4509146610625745,-4.436555652163817
-4.73050497888883,-4.642633593604299,-4.6455452355401325,-4.632599187439181,-4.609382952651465,-4.585119344201076,-4.565000045289723,-4.536676310791608,-4.506085667613813,-4.487900795888957,-4.4646874623895645,-4.448773825043525,-4.43432237115861
-4.728273764478835,-4.640446347063758,-4.643327619461849,-4.630382678305522,-4.607176370416188,-4.582937305858098,-4.562822698661857,-4.534484649172971,-4.503892584853414,-4.485718453265019,-4.462499464339561,-4.446584421662017,-4.432038884676398
-4.72598238855104,-4.638202558990782,-4.641054827951368,-4.628112876078883,-4.6049182962503,-4.580700831045749,-4.560594965613627,-4.532245277755132,-4.501650886534266,-4.483484944138915,-4.460259405080152,-4.444344164769114,-4.429702985346398
-4.723628546935218,-4.635900033538855,-4.638724552634459,-4.625787416595731,-4.602606305867863,-4.578407758608134,-4.558314443635662,-4.5299556833719015,-4.4993581553772195,-4.4811980245414205,-4.457965116811427,-4.442050768215883,-4.4273124657978284
