Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.769240474537037,-4.684670397358923,-4.684123379961682,-4.672159492414708,-4.654207195490951,-4.636582541175319,-4.625888166998335,-4.603558373764599,-4.587268895520319,-4.569843544272432,-4.557413934846186,-4.543100466642325,-4.538723820227885
-4.76733703995543,-4.682726010068979,-4.682246939081027,-4.670268106209359,-4.652305949710582,-4.634668793683679,-4.623917450055734,-4.601634396141573,-4.585351187889202,-4.567864178498042,-4.555412459753231,-4.541173064671137,-4.5367054105804385
-4.765377674933136,-4.680739120004191,-4.680318952196646,-4.668327751578526,-4.650355473884205,-4.63270834509797,-4.621907929595272,-4.599665008407764,-4.5833877813093835,-4.5658480471255,-4.553375427760731,-4.539201208743265,-4.534654338872034
-4.763360462538897,-4.678707417821238,-4.678337600682948,-4.666336499633069,-4.6483538955795005,-4.630699236251628,-4.619857296251142,-4.597648225391979,-4.581376690910234,-4.563792781356056,-4.5513004208187455,-4.537183046813703,-4.532568032555944
-4.761283485841444,-4.676628594176808,-4.676301065914354,-4.6642924214838475,-4.6462993423641565,-4.6286395079780975,-4.617763240657541,-4.595582061923027,-4.579315931821125,-4.561696012390952,-4.549185020877329,-4.535116726837441,-4.530443919085441
-4.759144827909514,-4.674500339727585,-4.674207529265273,-4.662193588241713,-4.644189941805848,-4.626527201110819,-4.615623453448658,-4.5934645328297155,-4.5772035191714275,-4.559555371431435,-4.547026809886541,-4.533000396769471,-4.528279425913796
-4.756942571811839,-4.672320345130255,-4.672055172110123,-4.6600380710175315,-4.64202382147226,-4.624360356483232,-4.613435625258687,-4.5912936529408555,-4.575037468090513,-4.557368489678751,-4.5448233697964335,-4.53083220456478,-4.526071980494285
-4.754674800617155,-4.670086301041503,-4.669842175823315,-4.65782394092216,-4.639799108931078,-4.6221370149287795,-4.611197446721823,-4.589067437085252,-4.572815793707751,-4.555132998334148,-4.54257228255707,-4.52861029817836,-4.523819010280175
-4.752339597394199,-4.667795898118013,-4.667566721779263,-4.655549269066454,-4.63751393174998,-4.619855217280902,-4.608906608472259,-4.5867839000917145,-4.570536511152514,-4.552846528598868,-4.540271130118503,-4.5263328255652,-4.521517942724744
-4.7499350452117035,-4.6654468270164715,-4.665226991352385,-4.653212126561273,-4.63516641749665,-4.617513004373038,-4.606560801144186,-4.584441056789051,-4.568197635554173,-4.550506711674161,-4.53791749443079,-4.523997934680293,-4.519166205281261
