Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15
-0.8106776420520645,-0.7865316683614514,-0.7379871588156112,-0.6947690650640976,-0.6266731927217899,-0.5630978973785039,-0.5002472577569048,-0.3588124740794576
-0.7653639502765683,-0.7458806314149987,-0.6968673852949495,-0.6534402867339261,-0.5853656162817447,-0.5220850069364461,-0.46040382797830604,-0.32228590216629427
-0.7142844217372486,-0.7013485551462812,-0.6523610084205129,-0.6090451464271405,-0.5414252248747016,-0.47892469534815074,-0.4188843212790425,-0.28541387290865217
-0.6571502568898903,-0.6521907840332164,-0.6040706822958214,-0.5611117039674605,-0.49469538347991454,-0.43375311765689106,-0.37566002972044643,-0.24878082350995062
-0.5959079503062213,-0.5980443157439319,-0.5516351372292225,-0.5096317867156213,-0.4453398733383287,-0.3867347304669584,-0.331442267262429,-0.21301729651526058
-0.5319199710696727,-0.5396733770656942,-0.49562646575532776,-0.4555686481951167,-0.393990300789419,-0.33861612150399256,-0.287324424211434,-0.17900419710334167
-0.46743427232574264,-0.4788637423529855,-0.43792105553487504,-0.40001615823452047,-0.34189595000969725,-0.2908014661613403,-0.24440537764921758,-0.14770700921734092
-0.4044686890866951,-0.41771226261465944,-0.3803605077064937,-0.3444209318233343,-0.29083572384411366,-0.24472767187417513,-0.20381224462755593,-0.12009092181078071
-0.344597545126427,-0.35793108720570344,-0.32361919061096484,-0.290702163145651,-0.2426162420300591,-0.20179351197451018,-0.16669111415561735,-0.09677630012652416
-0.28686265274378664,-0.3009159202578841,-0.269732106686139,-0.24076614667315174,-0.19865594173879145,-0.1633683056579838,-0.13418833426746582,-0.07739660866010559
-0.23477539925833363,-0.2482817360207335,-0.22145383086901085,-0.19626725065452078,-0.16007966948890542,-0.13081805372486877,-0.10709225302194098,-0.06140987734768423
-0.19094714614928324,-0.20187883770803167,-0.1794908858879408,-0.1583673109759137,-0.12799673187176508,-0.10477071907860853,-0.08502261775430553,-0.04827973479226801
-0.15636808946216657,-0.16314181801738734,-0.14433744365263143,-0.1273038796779121,-0.10265842783421232,-0.08409876926272172,-0.06736111955537682,-0.03760551994204172
-0.12890442012726772,-0.1318487284573851,-0.11635100295917407,-0.10265398185646452,-0.08272216989473492,-0.06741934358882781,-0.05346664879062051,-0.029126254015612692
-0.1066258511374885,-0.10720039626185805,-0.09460626985707452,-0.08312212672916273,-0.06667223980136362,-0.05357404043540783,-0.0426098633929085,-0.02258735149072053
-0.08846160245840734,-0.08781098014325094,-0.07747573079156742,-0.06733258839060281,-0.053282703434583065,-0.042155982024856646,-0.03404008177113889,-0.01773422684510456
-0.07342944614487057,-0.07220473342546316,-0.06333905493727479,-0.0541226433383396,-0.04216882246541422,-0.03291539431387333,-0.027006691818442195,-0.014312294556504755
-0.060580555333107834,-0.05898871328763179,-0.051178775842792686,-0.043096792174451955,-0.033097633158255514,-0.02560250325915641,-0.020910816208965066,-0.012066969102660747
-0.049432241982768015,-0.047570230895232817,-0.04078755509588158,-0.034032216843814286,-0.02583617177750416,-0.019967534817403498,-0.01562687069709872,-0.01074366496131187
