0,1,2
0.0,4.866519564573066,1.0
230.5541678204181,4.8278577906490225,0.9920555597463349
465.2678244107658,4.789520385742973,0.9841777726754403
698.0776307203503,4.768388443059319,0.9798354614192626
1158.8969826911493,4.732827964458074,0.9725282928916529
1616.1657799345307,4.717108475283235,0.9692981632340486
2072.1561537762364,4.696797383216843,0.9651245250113133
2983.1821877465095,4.653458106171241,0.9562189249267887
3896.799641002425,4.616491064640672,0.9486227278828728
4808.472588234708,4.587216995275701,0.9426073263260644
5719.962066428138,4.556447149955347,0.9362845642551277
6663.767825142216,4.530179182032661,0.9308868734467091
7575.101173586848,4.501750642420726,0.9250452161319235
8486.125482519323,4.472375778914373,0.919009102824131
9396.711548746514,4.446727648323855,0.9137387797009631
10307.319782057619,4.418123796813654,0.9078610983045027
11217.423591595178,4.382875479968936,0.9006180745424457
