0,1,2
0.0,4.882175980066846,1.0
348.3444488857781,4.811233573126795,0.9854691008210893
692.0482090194973,4.768120634936961,0.9766384199185867
1038.3763810355188,4.7367172414524,0.9702061664289999
1722.6959505319,4.6847231673416365,0.9595563917541322
2408.7468855949796,4.639163121044835,0.9502244777709379
3091.3678108399577,4.587391478736421,0.9396202630683567
4457.9280170181155,4.419196623749696,0.9051694657858664
5821.0295289941405,4.2371350021232015,0.8678783844381595
7184.358685634406,4.083843358235208,0.8364801627202493
8533.915818585176,4.081631634198626,0.8360271425821773
