0,1,2
0.0,4.851417301085819,1.0
594.773551858603,4.781074408493701,0.9855005479375328
1190.5399389236063,4.75938394569588,0.9810295941004002
1785.2568312623057,4.743669190674115,0.9777903850102551
2974.2981171669803,4.71862626691229,0.9726284040451831
4163.908981465471,4.701590977621577,0.9691169993909391
5353.328613798125,4.680701219528911,0.964811091076684
7729.799109802008,4.6487425608392705,0.9582236019562392
10106.502738956344,4.622230920971385,0.9527588813967542
12482.853075837236,4.595474274749712,0.9472436588213463
14859.505481813736,4.571948554406199,0.9423944119140049
17236.51268647059,4.552660779786534,0.9384187129743676
18609.84199259718,4.560027924689201,0.939937268160502
