0,1,2
0.0,4.8672723508664,1.0
230.52464088540205,4.824845099164295,0.9912831564285586
465.06527634562576,4.785909370974028,0.9832836599172657
697.6220841589579,4.763879519430487,0.9787575413943073
1157.8536662978527,4.727691705021126,0.9713226144371339
1614.5873407977097,4.706088959016676,0.9668842464052722
2075.1979455615647,4.690238681762352,0.9636277454101095
2986.6043216524854,4.62759641827976,0.9507576491905212
3900.211131116603,4.593952158844443,0.9438453054772445
4812.802578551619,4.565098347644967,0.9379171779512925
5719.684265185604,4.541143264279434,0.9329955130764538
6633.11698219476,4.5072940733655305,0.9260410653953253
7544.978465820423,4.484215540353338,0.9212994911934863
8458.238392927105,4.448465003620477,0.9139544046325304
9369.145065197834,4.423122672829562,0.9087477243886349
10280.39226588783,4.387948304411662,0.9015210138447635
