0,1,2
0.0,4.869167277822405,1.0
239.50772913361703,4.828821587807654,0.9917140472461249
477.1614095325585,4.81775184576297,0.989440610863049
714.2625964655722,4.809129521687629,0.9876698103168009
1189.605221176028,4.7947164271252545,0.9847097365013003
1663.557053014092,4.780817749731599,0.9818553105593206
2136.1088292669883,4.770754051854726,0.9797884894166767
3081.2586126576334,4.7484130779044875,0.975200235886757
4025.4864423211175,4.731965243182555,0.9718222794963803
4970.537183370434,4.714109681653496,0.9681552127249459
5915.842729368402,4.700652378858826,0.9653914336171785
6858.527579547346,4.682823049898109,0.9617297543312923
7402.408669147552,4.650753143042202,0.9551434316551387
