0,1,2
0.0,4.875177143607279,1.0
821.6647677525248,4.830278872364955,0.9907904328561276
1642.905521954161,4.806517730282043,0.9859165295326208
2464.3506965665138,4.783796713438172,0.9812559774799298
4106.66533109666,4.748345078285382,0.9739841114310669
5748.813235786676,4.7191986913981,0.968005582645605
7391.349629561746,4.699187568734025,0.963900886123897
10675.560459679877,4.642739524703455,0.9523222209046055
13959.67120469109,4.606136631353671,0.9448142079090612
17243.75475101356,4.576199627411148,0.938673507158981
20502.849857296904,4.54747159148962,0.9327807908380575
23786.685298185614,4.509399202972882,0.9249713538893589
27070.91193355671,4.483824400375759,0.9197254311579851
30354.805585984952,4.462445721938247,0.9153402205681411
33638.56125675053,4.443640508298574,0.9114828810119096
36894.92391554492,4.431879229106325,0.9090703985839281
