0,1,2
0.0,4.879778680203622,1.0
821.5888903978639,4.843564184606875,0.9925786602282471
1643.1254435242795,4.821222154932382,0.9880001678131852
2464.8166003640654,4.80142662607832,0.9839435230037865
4107.288318774017,4.7689387970266415,0.977285879044753
5749.590698391323,4.744915838656769,0.9723629184057122
7391.847329273762,4.731179371942348,0.9695479410031208
10676.244458125708,4.679935072154694,0.9590465836371519
13960.22875790501,4.64772662309344,0.9524461922726998
17244.113641419088,4.619609869777135,0.9466843011790791
20503.452652500295,4.586601979411698,0.9399200824452779
23787.53799976904,4.557657566727677,0.9339885813299829
27071.76354469825,4.539421520204317,0.9302515170657077
30355.98007384886,4.518947761303655,0.926055884385947
33639.86250275443,4.501494716843262,0.9224792786412651
36896.345002080365,4.487718752896436,0.9196562071764233
