0,1,2
0.0,4.8680715409426725,1.0
230.57121514373142,4.824963470685745,0.9911447336189764
465.094951470232,4.78877738070053,0.9837113814833569
697.8369308872875,4.76958529497348,0.9797689402998951
1158.60569550197,4.735053205069066,0.9726753531136791
1615.9927551886399,4.714327289788134,0.9684178324288211
2071.6055626817724,4.693579819757542,0.9641558839639933
2981.8554563514895,4.65347648955592,0.9559178517443896
3895.283098562518,4.616474215388915,0.9483168389293972
4806.936736949639,4.588705267996418,0.9426125375116905
5718.469504471062,4.556390426153367,0.9359744177611347
6661.888446787188,4.527750417976647,0.9300911829039956
7572.3875707075895,4.501008551397415,0.9245978645839339
8483.00294968749,4.469720066472043,0.9181705792282807
9392.902848749842,4.440948504941226,0.912260320661036
10302.41023706269,4.414285413739612,0.9067831843910849
11211.774336831844,4.378338678981281,0.8993990006427561
