Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.758141744849757,-4.7094803073095495,-4.708033692383198,-4.702732749471294,-4.689666883040175,-4.6939729441513505,-4.697379979718882,-4.667668855721394,-4.651074402655253,-4.626814987922299,-4.6075039078882805,-4.589142425946833,-4.551655650520686
-4.756215768520922,-4.707572604555976,-4.706042643369437,-4.7007716056607665,-4.687676920356523,-4.691899577871049,-4.695439034048178,-4.665673166743541,-4.649121283819578,-4.624815429386342,-4.605520428893586,-4.5871565355844375,-4.549740123861109
-4.754247789984347,-4.7056266090794265,-4.704018886137057,-4.698766615238248,-4.685638020277365,-4.6897828502971235,-4.693441991595448,-4.663624109525908,-4.647114475347405,-4.6227677523673325,-4.60349314439997,-4.58513170295068,-4.547785875123857
-4.752235490213807,-4.703640049067086,-4.701959752076766,-4.696715735722118,-4.683548380007681,-4.68762060878755,-4.691387313964392,-4.661520016721566,-4.645052292441932,-4.620670057991135,-4.601419931764297,-4.583065554299546,-4.545790597067834
-4.750176550183072,-4.701610652706144,-4.699862572579268,-4.694616924630762,-4.681406196752456,-4.685410700700297,-4.689273462758711,-4.65935922098358,-4.64293305030636,-4.618520447383614,-4.5992986683434305,-4.580955715885025,-4.54375198245194
-4.7480686508659105,-4.699536148183779,-4.697724679035266,-4.6924681394825605,-4.679209667716668,-4.683150973393336,-4.6870988995821055,-4.65714005496502,-4.6407550641438915,-4.616317021670632,-4.597127231494234,-4.578799813961106,-4.541667724035075
-4.745909473236095,-4.697414263687186,-4.695543402835471,-4.690267337795895,-4.6769569901053005,-4.680839274224639,-4.684862086038274,-4.654860851318959,-4.638516649157727,-4.614057881978052,-4.594903498573571,-4.576595474781777,-4.539535514576141
-4.743696698267396,-4.695242727403543,-4.693316075370581,-4.688012477089142,-4.674646361123335,-4.678473450552177,-4.6825614837309155,-4.65251994269846,-4.636216120551065,-4.611741129431739,-4.592625346938304,-4.574340324601023,-4.537353046834039
-4.741428006933581,-4.693019267520037,-4.691040028031305,-4.68570151488069,-4.672275977975752,-4.6760513497339256,-4.680195554263733,-4.650115661756593,-4.633851793527109,-4.609364865157558,-4.590290653945295,-4.572031989672833,-4.535118013567669
-4.739101080208425,-4.6907416122238565,-4.688712592208345,-4.6833324086889165,-4.669844037867533,-4.673570819127852,-4.677762759240421,-4.647646341146425,-4.631421983289057,-4.606927190281369,-4.587897296951409,-4.569668096251198,-4.532828107535933
-4.736713599065694,-4.688407489702185,-4.686331099292411,-4.680903116032203,-4.6673487380036605,-4.671029706091927,-4.675261560264684,-4.645110313521029,-4.628925005040113,-4.604426205929039,-4.58544315331351,-4.567246270590103,-4.53048102149773
-4.734263244479161,-4.686014628142209,-4.683892880674203,-4.6784115944289315,-4.664788275589116,-4.6684258579841265,-4.67269041894022,-4.642505911533472,-4.626359173983475,-4.60186001322643,-4.582926100388458,-4.564764138943536,-4.528074448211964
-4.731747697422597,-4.683560755731113,-4.681395267744427,-4.675855801397483,-4.66216084782888,-4.665757122162418,-4.670047796870728,-4.639831467836821,-4.623722805322345,-4.599226713299405,-4.58034401553312,-4.562219327565486,-4.525606080437532
-4.7291646388697695,-4.681043600656081,-4.6788355918937885,-4.67323369445624,-4.659464651927935,-4.663021345984775,-4.667332155659909,-4.637085315084145,-4.621014214259922,-4.59652440727383,-4.577694776104356,-4.559609462709941,-4.523073610933337
-4.726511749794453,-4.6784608911043035,-4.676211184512993,-4.670543231123583,-4.656697885091261,-4.66021637680917,-4.66454195691146,-4.6342657859285135,-4.618231715999411,-4.593751196275567,-4.574976259459032,-4.556932170630888,-4.520474732458279
-4.723786711170415,-4.675810355262962,-4.673519376992745,-4.667782368917893,-4.653858744523841,-4.6573400619935725,-4.661675662229085,-4.6313712130229945,-4.615373625744007,-4.59090518143048,-4.572186342954009,-4.554185077582316,-4.517807137771261
