Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.764727183685617,-4.742054223052637,-4.713411284722262,-4.70535559866005,-4.673920007311594,-4.658195645296518,-4.64808820542359,-4.618004531300217,-4.586981797506475,-4.580156999301636,-4.5639204042163515,-4.538802928521018,-4.542419383678884
-4.7628613052333515,-4.7401152384791505,-4.711480763804512,-4.703425874448363,-4.672057988773765,-4.656315963133103,-4.646255924268532,-4.616153779644283,-4.585103892698506,-4.578320609735897,-4.562099772175803,-4.536964184609981,-4.540647693245321
-4.760955056468414,-4.738134005503206,-4.709510114646456,-4.70145729321817,-4.670148447678053,-4.6543929724508795,-4.644377473497259,-4.61426057100719,-4.583184780011647,-4.576447720621385,-4.560246133940271,-4.535091257451416,-4.538830776487439
-4.759006114389097,-4.736108318166556,-4.707497162888254,-4.699447490127242,-4.668189645287116,-4.652424716287852,-4.642451040350871,-4.6123229455758805,-4.5812224734797375,-4.5745360816093,-4.558357099352964,-4.533181773403814,-4.5369668720162295
-4.7570121559937,-4.734035970510953,-4.705439734170069,-4.697394100333352,-4.666179842863609,-4.650409237682032,-4.6404748120704715,-4.610338943537299,-4.579214987136605,-4.572583442350849,-4.556430278257087,-4.531233358825657,-4.535054218442689
-4.754970858280517,-4.731914756578147,-4.70333565413206,-4.695294758994265,-4.664117301670191,-4.648344579671426,-4.638446975897159,-4.608306605078382,-4.577160335016085,-4.570587552497231,-4.554463280495858,-4.529243640075432,-4.533091054377814
-4.752879898247845,-4.7297424704098905,-4.70118274841439,-4.693147101267757,-4.662000282969519,-4.6462287852940465,-4.636365719072033,-4.6062239703860755,-4.575056531152007,-4.568546161699648,-4.55245371591248,-4.527210243511624,-4.531075618432595
-4.75073695289398,-4.727516906047934,-4.698978842657217,-4.690948762311593,-4.6598270480242485,-4.644059897587899,-4.634229228836198,-4.60408907964732,-4.572901589578208,-4.566457019609305,-4.550399194350166,-4.525130795492725,-4.529006149218031
-4.748539699217215,-4.72523585753403,-4.696721762500707,-4.688697377283547,-4.657595858097039,-4.641835959590993,-4.632035692430752,-4.601899973049058,-4.57069352432852,-4.564317875877401,-4.5482973256521255,-4.523002922377218,-4.526880885345113
-4.746285814215851,-4.722897118909931,-4.694409333585016,-4.686390581341387,-4.655304974450545,-4.63955501434134,-4.629783297096794,-4.59965469077823,-4.568430349436773,-4.56212648015514,-4.546145719661567,-4.52082425052359,-4.524698065424838
-4.7439729748881785,-4.7204984842173845,-4.692039381550309,-4.684026009642883,-4.652952658347427,-4.637215104876945,-4.62747023007543,-4.59735127302178,-4.566110078936799,-4.559880582093723,-4.543941986221701,-4.5185924062903275,-4.522455928068199
-4.741598858232498,-4.718037747498146,-4.689609732036743,-4.681601297345807,-4.650537171050339,-4.6348142742358185,-4.625094678607753,-4.5949877599666475,-4.563730726862436,-4.557577931344354,-4.541683735175739,-4.516305016035917,-4.52015271188619
-4.739161141247102,-4.715512702793965,-4.687118210684481,-4.679114079607927,-4.648056773821937,-4.632350565455972,-4.622654829934872,-4.592562191799775,-4.561290307247514,-4.555216277558236,-4.539368576366888,-4.513959706118846,-4.517786655489809
-4.736657500930289,-4.712921144146593,-4.6845626431336855,-4.676561991587015,-4.645509727924883,-4.62982202157541,-4.620148871297882,-4.5900726087081045,-4.558786834125864,-4.552793370386568,-4.5369941196383605,-4.511554102897598,-4.515355997490047
-4.734085614280354,-4.710260865597781,-4.681940855024515,-4.67394266844084,-4.642894294621831,-4.627226685632143,-4.6175749899378875,-4.587517050878578,-4.55621832153132,-4.550306959480554,-4.534557974833363,-4.509085832730665,-4.5128589764979
-4.731443158295592,-4.707529661189283,-4.679250671997131,-4.671253745327171,-4.640208735175438,-4.62456260066418,-4.614931373095986,-4.584893558498137,-4.553582783497717,-4.5477547944913965,-4.532057751795109,-4.506552521976527,-4.510293831124363
-4.7287278099743,-4.704725324962848,-4.676489919691696,-4.66849285740378,-4.63745131084836,-4.621827809709532,-4.6122162080132805,-4.5822001717537235,-4.550878234058884,-4.545134625070297,-4.529491060366805,-4.503951796993675,-4.507658799980431
-4.725937246314774,-4.7018456509602276,-4.673656423748369,-4.665657639828438,-4.634620282903256,-4.619020355806204,-4.60942768193087,-4.579434930832277,-4.548102687248656,-4.542444200868458,-4.5268555103916635,-4.501281284140595,-4.504952121677096
-4.723069144315309,-4.698888433223173,-4.670748009807312,-4.662745727758915,-4.631713912602785,-4.616138281992207,-4.606563982089858,-4.576595875920743,-4.5452541571008656,-4.539681271537083,-4.524148711712893,-4.498538609775772,-4.502172034825356
-4.720121180974202,-4.695851465793438,-4.667762503508687,-4.659754756352976,-4.628730461209599,-4.613179631305549,-4.603623295731342,-4.573681047206062,-4.542330657649343,-4.5368435867273735,-4.521368274173704,-4.495721400257694,-4.499316778036204
-4.717091033289748,-4.692732542712773,-4.664697730492653,-4.6566823607683965,-4.62566818998636,-4.61014244678424,-4.600603810096424,-4.570688484875174,-4.539330202927926,-4.533928896090531,-4.518511807617304,-4.492827281944849,-4.496384589920633
-4.713976378260243,-4.689529458022928,-4.661551516399373,-4.653526176162945,-4.622525360195722,-4.607024771466287,-4.597503712426207,-4.567616229115025,-4.536250806970444,-4.530934949277757,-4.515576921886906,-4.489853881195719,-4.4933737090896395
