Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.781220978131847,-4.776541491693556,-4.768179676034754,-4.765750004391241,-4.736679732651047,-4.715061845038204,-4.692804853112829,-4.685670109003922,-4.659017823164583,-4.652809716982453,-4.621143397637295,-4.619772587472935,-4.578233900528728
-4.779244510320087,-4.774502943872815,-4.766231153016475,-4.763808841823508,-4.734665359809685,-4.71303509233875,-4.690812167847149,-4.6836656797410035,-4.6569722288338005,-4.650819890510024,-4.619083683342633,-4.6178189332121695,-4.576339195244754
-4.777229496192782,-4.772424373934228,-4.764230507173792,-4.761815515120604,-4.732604838173925,-4.710961386950675,-4.688765489745857,-4.681613541171341,-4.654881604644458,-4.648789070173967,-4.61698480672408,-4.615830892064335,-4.574404185138027
-4.775173424124619,-4.770303297333037,-4.762175922853012,-4.759768190474667,-4.73049613290744,-4.708838781601714,-4.686663244479111,-4.679511730367927,-4.652743883529911,-4.646714985113358,-4.614844384177142,-4.613805831537603,-4.572426591174813
-4.773073782490288,-4.768137229524482,-4.760065584400444,-4.757665034077834,-4.728337209173901,-4.706665329019604,-4.684503857717065,-4.677358284403752,-4.650556998423512,-4.6445953644672695,-4.612660032097336,-4.61174111914015,-4.57040413432138
-4.770928059664474,-4.7659236859637994,-4.757897676162397,-4.755504212122238,-4.726126032136978,-4.70443908193208,-4.682285755129878,-4.675151240351806,-4.648318882258615,-4.642427937374775,-4.610429366880174,-4.609634122380144,-4.568334535543993
-4.768733744021869,-4.763660182106226,-4.755670382485185,-4.753283890800016,-4.7238605669603455,-4.702158093066878,-4.680007362387709,-4.672888635285074,-4.646027467968575,-4.64021043297495,-4.608150004921167,-4.607482208765762,-4.566215515808921
-4.766488323937158,-4.761344233407002,-4.75338188771511,-4.7510022363033,-4.721538778807672,-4.699820415151735,-4.67766710516071,-4.670568506276552,-4.643680688486742,-4.637940580406867,-4.605819562615826,-4.605282745805175,-4.5640447960824275
-4.764189287785029,-4.758973355321365,-4.751030376198488,-4.748657414824229,-4.719158632842631,-4.697424100914385,-4.675263409119039,-4.6681888903992235,-4.641276476746475,-4.635616108809603,-4.603435656359668,-4.603033101006558,-4.561820097330782
-4.761834123940171,-4.756545063304554,-4.748614032281624,-4.7462475925549334,-4.7167180942288915,-4.694967203082565,-4.6727946999328545,-4.665747824726084,-4.63881276568112,-4.633234747322229,-4.6009959025482035,-4.600730641878084,-4.559539140520251
-4.759420320777271,-4.754056872811805,-4.746131040310829,-4.74377093568755,-4.714215128130129,-4.6924477743840125,-4.670259403272312,-4.66324334633012,-4.636287488224036,-4.630794225083819,-4.598497917576943,-4.598372735927922,-4.557199646617101
-4.756945366671017,-4.75150629929836,-4.743579584632413,-4.741225610414218,-4.711647699710011,-4.689863867546462,-4.667655944807568,-4.66067349228432,-4.633698577308575,-4.628292271233448,-4.5959393178414025,-4.595956750664252,-4.554799336587598
-4.754406749996099,-4.748890858219453,-4.740957849592685,-4.738609782927066,-4.709013774132212,-4.687213535297648,-4.664982750208781,-4.658036299661676,-4.631043965868091,-4.625726614910189,-4.593317719737092,-4.593480053595243,-4.552335931398009
-4.751801959127203,-4.746208065030326,-4.738264019537953,-4.7359216194182325,-4.706311316560401,-4.684494830365311,-4.662238245146105,-4.655329805535177,-4.628321586835938,-4.623094985253119,-4.590630739659525,-4.59094001222907,-4.549807152014602
