Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25,Q_dch_interp_27,Q_dch_interp_29,Q_dch_interp_31,Q_dch_interp_33
-4.718985871463753,-4.703031718073639,-4.706183138068863,-4.690215242431891,-4.671903971809124,-4.651658585449437,-4.645970862386293,-4.622608240740943,-4.60383725801774,-4.586313388666146,-4.5699652294867485,-4.552021407394545,-4.534297827476019,-4.5152998597399465,-4.489697587803924,-4.476151532737038,-4.437240487322799
-4.716297089473805,-4.700323447127114,-4.703459914488479,-4.6874901501339465,-4.669241371079953,-4.648971775733628,-4.643293105529281,-4.619941616389298,-4.601191353415633,-4.583686919453189,-4.567369254151506,-4.549450837275102,-4.531774646977404,-4.512796508856784,-4.487227529188564,-4.473693615736758,-4.434857673142187
-4.713538932049015,-4.697545943421865,-4.700665395043567,-4.684690202289224,-4.666501828863688,-4.64621081272559,-4.640539454124684,-4.617198594116172,-4.59847630623425,-4.580991008696511,-4.5646975275394945,-4.546811917192278,-4.529187044000826,-4.5102286820874635,-4.484695837318434,-4.471171045405818,-4.432413479090915
-4.710709099121511,-4.694696959620592,-4.697797308259745,-4.681813683554042,-4.663683705315645,-4.643373952106895,-4.637708252347892,-4.61437752956853,-4.595689849078345,-4.578223390785582,-4.561948280289362,-4.5441023063557,-4.526532286190639,-4.507593701894467,-4.4820995027496195,-4.468581000372185,-4.429905017920083
-4.70780529062342,-4.691774248386,-4.694853382662638,-4.678858878584712,-4.660785360591145,-4.640459449559113,-4.634797844374298,-4.611476778393327,-4.59282971455268,-4.575381800109877,-4.5591197430397585,-4.541319663974985,-4.523807641191193,-4.504888890740286,-4.47943551603821,-4.465920659263824,-4.427329402380795
-4.704825206486868,-4.68877556238079,-4.691831346777867,-4.675824072037549,-4.657805154845504,-4.637465560763815,-4.631806574379293,-4.608494696237525,-4.5898936352620145,-4.572463971058866,-4.556210146429344,-4.538461649259762,-4.521010376646839,-4.502111571087405,-4.476700867740292,-4.463187200708701,-4.424683745224148
-4.701766546643983,-4.685698654267665,-4.688728929131055,-4.672707548568867,-4.654741448234043,-4.634390541402571,-4.628732786538264,-4.605429638748083,-4.586879343811105,-4.569467638022023,-4.5532177210967655,-4.535525921419649,-4.518137760201927,-4.49925906539831,-4.473892548411954,-4.460377803334779,-4.421965159201248
-4.698627011026889,-4.682541276709329,-4.685543858247821,-4.669507592834979,-4.651592600912081,-4.631232647156952,-4.625574825026606,-4.602279961571963,-4.583784572804712,-4.566390535388821,-4.550140697680679,-4.5325101396642715,-4.5151870595008115,-4.49632869613549,-4.4710075486092835,-4.457489645770028,-4.419170757063194
-4.695404299567717,-4.679301182368484,-4.68227386265379,-4.666222489492201,-4.648356973034934,-4.62799013370853,-4.622331034019709,-4.599044020356122,-4.580607054847592,-4.563230397548731,-4.546977306819736,-4.529411963203253,-4.512155542187841,-4.4933177857614295,-4.468042858888367,-4.4545199066424095,-4.416297651561089
-4.69209611219859,-4.675976123907828,-4.678916670874581,-4.662850523196846,-4.645032924757921,-4.624661256738874,-4.618999757692961,-4.59572017074752,-4.5773445225445055,-4.559984958891228,-4.543725779152591,-4.526229051246215,-4.509040475907369,-4.490223656738616,-4.464995469805295,-4.451465764579891,-4.4133429554460335
-4.688700148851638,-4.67256385399007,-4.675470011435817,-4.659389978605228,-4.641618816236361,-4.621244271929556,-4.615579340221757,-4.592306768393117,-4.573994708500212,-4.556651953805779,-4.540384345317895,-4.52295906300278,-4.505839128303747,-4.487043631529536,-4.461862371916151,-4.448324398210438,-4.41030378146913
-4.685214109458988,-4.669062125277911,-4.671931612863122,-4.655839140373662,-4.6381130076255745,-4.617737434962145,-4.612068125781484,-4.588802168939875,-4.570555345319469,-4.553229116681862,-4.536951235954302,-4.519599657682574,-4.502548767021326,-4.483775032596677,-4.458640555777024,-4.445092986162016,-4.407177242381479
-4.681635693952764,-4.665468690434052,-4.668299203682114,-4.652196293158459,-4.634513859080878,-4.614139001518213,-4.608464458547534,-4.585204728034751,-4.567024165607035,-4.549714181908949,-4.533424681700464,-4.516148494495215,-4.499166659704457,-4.480415182402523,-4.455327011944003,-4.441768707062588,-4.403960450934185
-4.677962602265094,-4.661781302121194,-4.664570512418418,-4.6484597216159385,-4.6308197307575885,-4.61044722727933,-4.604766682695299,-4.581512801324706,-4.563398901967669,-4.5461048838765095,-4.5298029131950335,-4.512603232650331,-4.49569007399749,-4.476961403409565,-4.451918730973173,-4.438348739540123,-4.4006505198783445
-4.674192534328105,-4.657997713002045,-4.6607432675976534,-4.644627710402411,-4.627028982811028,-4.606660367927068,-4.60097314240017,-4.5777247444567,-4.55967728700613,-4.542398956974017,-4.526084161076666,-4.508961531357544,-4.4921162775447785,-4.473411018080287,-4.448412703420624,-4.434830262222585,-4.397244561965064
-4.670323190073924,-4.654115675739303,-4.656815197745444,-4.640698544174191,-4.623139975396513,-4.6027766791429965,-4.597082181837535,-4.57383891307769,-4.555857053327178,-4.538594135590945,-4.522266655984012,-4.505221049826474,-4.488442537990675,-4.469761348877176,-4.444805919842443,-4.431210453737937,-4.393739689945444
-4.666352269434679,-4.650132942995672,-4.652784031387411,-4.636670507587593,-4.619151068669362,-4.598794416608687,-4.593092145182785,-4.569853662834641,-4.551935933535569,-4.534688154116763,-4.5183486285557235,-4.501379447266746,-4.484666122979529,-4.4660097182627165,-4.4410953707947165,-4.427486492714149,-4.390133016570584
-4.662277472342496,-4.646047267433855,-4.648647497049177,-4.63254188529893,-4.6150606227848945,-4.594711836005711,-4.589001376611315,-4.565767349374508,-4.547911660236063,-4.530678746940948,-4.514328309430455,-4.497434382887983,-4.480784300155691,-4.462153448699399,-4.4372780468335336,-4.423655557779183,-4.386421654591587
-4.658096498729502,-4.641856401716554,-4.6444033232563635,-4.628310961964518,-4.6108669978984285,-4.590527193015635,-4.5848082202985125,-4.561578328344252,-4.54378196603342,-4.52656364845297,-4.510203929246863,-4.493383515899809,-4.476794337163516,-4.458189862649709,-4.43335093851498,-4.419714827561007,-4.382602716759554
-4.653807048527821,-4.637558098506469,-4.6400492385345915,-4.62397602224067,-4.606568554165283,-4.586238743320035,-4.5805110204197685,-4.557284955390834,-4.539544583532398,-4.5223405930422995,-4.5059737186435935,-4.489224505511843,-4.472693501647351,-4.454116282576132,-4.429311036395145,-4.415661480687584,-4.378673315825587
-4.649406821669584,-4.6331501104663095,-4.635582971409483,-4.619535350783701,-4.602163651740775,-4.581844742600478,-4.576108121150475,-4.552885586161214,-4.535197245337756,-4.518007315098413,-4.501635908259301,-4.484955010933712,-4.468479061251552,-4.449930030941156,-4.425155331030114,-4.411492695786881,-4.374630564540789
-4.644893518086918,-4.628630190258772,-4.631002250406661,-4.614987232249923,-4.597650650780225,-4.577343446538537,-4.571597866666021,-4.548378576302349,-4.53073768405425,-4.51356154901078,-4.497188728732642,-4.4805726913750386,-4.464148283620466,-4.445628430207266,-4.420880812975976,-4.407205651486865,-4.370471575656259
-4.640264837711945,-4.6239960905465605,-4.626304804051747,-4.610329951295652,-4.593027911438951,-4.572733110815781,-4.566978601141798,-4.543762281461201,-4.526163632286644,-4.509001029168874,-4.492630410702267,-4.4760752060454445,-4.4596984363984475,-4.44120880283695,-4.41648447278882,-4.402797526415499,-4.3661934619231
-4.635518480476798,-4.619245563992378,-4.621488360870362,-4.605561792577201,-4.58829379387227,-4.568011991113782,-4.562248668753198,-4.53903505728473,-4.521472822639692,-4.504323489962167,-4.487959184806828,-4.471460214154552,-4.455126787229847,-4.4366684712926965,-4.4119633010247306,-4.398265499200748,-4.361793336092413
-4.630652146313599,-4.61437636325893,-4.616550649388129,-4.600681040750885,-4.583446658235504,-4.56317834311411,-4.5574064136756105,-4.534195259419895,-4.5166629877181546,-4.499526665780133,-4.48317328168498,-4.466725374911986,-4.450430603759015,-4.432004758036988,-4.407314288239798,-4.393606748470579,-4.357268310915301
-4.6256635351544775,-4.609386241008913,-4.6114893981306695,-4.595685980473018,-4.578484864683968,-4.558230422498335,-4.552450180084427,-4.529241243513656,-4.51173186012679,-4.494608291012242,-4.478270931975375,-4.461868347527368,-4.445607153630304,-4.427214985532315,-4.402534424990107,-4.388818452852958,-4.352615499142864
-4.62055034693156,-4.604272949905034,-4.606302335623603,-4.590574896399913,-4.573406773372982,-4.553166484948031,-4.547378312155036,-4.524171365212972,-4.50667717247036,-4.489566100047966,-4.473250366316664,-4.456886791210321,-4.440653704488066,-4.422296476241161,-4.397620701831747,-4.383897790975849,-4.347832013526203
-4.6153102815769715,-4.599034242609996,-4.600987190392556,-4.5853460731878855,-4.568210744457866,-4.547984786144764,-4.542189154062831,-4.518983980164802,-4.501496657353618,-4.484397827276782,-4.468109815347503,-4.45177836517047,-4.435567523976652,-4.417246552626014,-4.392570109320806,-4.378841941467218,-4.342914966816423
-4.609941039022843,-4.593667871786496,-4.595541690963149,-4.579997795493249,-4.5628951380939355,-4.542683581770109,-4.5368810499832035,-4.51367744401611,-4.496188047381327,-4.479101207088157,-4.462847509706544,-4.446540728617435,-4.430345879740413,-4.412062537149361,-4.387379638013369,-4.373648082955031,-4.337861471764622
-4.604440319201297,-4.588171590097243,-4.589963565861,-4.574528347972317,-4.557458314436509,-4.537261127505633,-4.531452344091541,-4.508250112413851,-4.49074908873909,-4.473673973871566,-4.457461680032436,-4.441171540760841,-4.4249860394236995,-4.40674175227369,-4.382046278465528,-4.368313394067253,-4.332668641121902
-4.598805917880624,-4.582543798737156,-4.5842507755967,-4.568936015281405,-4.551898633640909,-4.531715679032908,-4.525901380563238,-4.502700341004986,-4.485178208577078,-4.468113862016484,-4.451950556963838,-4.435668482082912,-4.419485616841248,-4.401281520461484,-4.376567021233365,-4.362835053431849,-4.327333587639368
-4.593037956978923,-4.576785874157898,-4.578404140544784,-4.5632190820768255,-4.546214455862451,-4.526045492033507,-4.5202265035736815,-4.497026485436477,-4.479474819006941,-4.462418646861348,-4.4463123711394,-4.430029865693089,-4.413844020756743,-4.395679172411674,-4.370938856872973,-4.357210239676785,-4.321853424068119
-4.587138954382635,-4.570900045503157,-4.5724264066421,-4.557375833014894,-4.540404141256453,-4.520248822188998,-4.514426057298264,-4.4912269013552795,-4.473638409128981,-4.456586975341205,-4.440545353197774,-4.424254728995584,-4.408061239928998,-4.389932835233853,-4.365159101720085,-4.351436453027432,-4.316225263159255
-4.581111537781909,-4.5648885419875365,-4.5663203557361305,-4.551404552751924,-4.534466049978237,-4.514323925180952,-4.508498385912377,-4.485299944408358,-4.467668468043494,-4.4506183286693775,-4.434647733777614,-4.418342149106026,-4.402137263406659,-4.384042085336714,-4.3592274181571975,-4.345513231876753,-4.310446584713279
-4.574958334866892,-4.558753592825646,-4.560088769674363,-4.545303525944229,-4.528398542183117,-4.50826905669094,-4.502441833591412,-4.47924397024267,-4.4615644848507765,-4.444512221540015,-4.428617743517574,-4.412291203140038,-4.396072080238377,-4.378006652804554,-4.353144496416453,-4.3394409106291105,-4.304517000729423
-4.568681973327734,-4.55249742723209,-4.553734430304284,-4.539071037248125,-4.522199978026416,-4.502082472400534,-4.4962547445107575,-4.4730573345051745,-4.455325948651126,-4.438268168647273,-4.422453613056304,-4.406100968213245,-4.389865679472805,-4.37182626772167,-4.346911031092448,-4.333219825515282,-4.2984368911629804
-4.56228508085458,-4.546122274421472,-4.547260119473376,-4.532705371319922,-4.515868717663448,-4.495762427991304,-4.489935462845804,-4.466738392842833,-4.448952348544843,-4.431885684685297,-4.416153573032458,-4.399770521441273,-4.38351805015859,-4.365500660172359,-4.340527716779775,-4.326850312766037,-4.292206636990123
-4.55577028513758,-4.5396303636084046,-4.540668619029128,-4.526204812815941,-4.509403121249535,-4.489307179144819,-4.483482332771945,-4.460285500902604,-4.442443173632223,-4.425364284348239,-4.4097158540846895,-4.3932989399397435,-4.3770291813443825,-4.359029560240921,-4.333995248073032,-4.320332708612156,-4.285826619187024
-4.549140213866882,-4.533023924007489,-4.533962710819024,-4.519567646392489,-4.5028015489399955,-4.482714981542652,-4.47689369846457,-4.453697014331447,-4.435797913013563,-4.418703482330253,-4.403138686851651,-4.386685300824284,-4.370399062078833,-4.352412698011652,-4.327314319566813,-4.3136673492844135,-4.279297218729851
-4.542397494732632,-4.526305184833332,-4.527145176690551,-4.512792156705883,-4.4960623608901455,-4.475984090866373,-4.4701679040990685,-4.446971288776323,-4.429016055789162,-4.411902793325485,-4.396420301971997,-4.37992868121052,-4.363627681410593,-4.34564980356885,-4.320485625855715,-4.306854571013583,-4.272618816594778
-4.535544755424978,-4.519476375300543,-4.520218798491193,-4.505876628412439,-4.489183917255305,-4.469112762797552,-4.463303293850833,-4.440106679884193,-4.422097091059317,-4.404961732028087,-4.389558930084378,-4.373028158214074,-4.356715028388312,-4.3387406069968115,-4.313509861534335,-4.299894710030439,-4.265791793757979
-4.528584623634068,-4.512539724623726,-4.51318635806844,-4.498819346168469,-4.482164578190794,-4.46209925301776,-4.4562982118952545,-4.433101543302012,-4.415040507924327,-4.397879813132214,-4.3825528018274476,-4.365982808950573,-4.349661092060638,-4.331684838379836,-4.306387721197267,-4.292788102565761,-4.258816531195622
-4.521519727050053,-4.505497456172257,-4.506050637119985,-4.491618594630285,-4.475002703851929,-4.454941817208568,-4.4491510024077225,-4.425954234676744,-4.407845795484489,-4.390656551332012,-4.375400147839858,-4.358791710535642,-4.342465861476225,-4.324482227802219,-4.299119899439104,-4.285535084850321,-4.251693409883878
-4.5143508905855985,-4.49834676554236,-4.4988109361290896,-4.484272658454206,-4.467696654394028,-4.447638711051546,-4.441860009563628,-4.418663109655347,-4.400512442840099,-4.383291461321631,-4.368099198760264,-4.3514539400849035,-4.335129325683722,-4.317132505348258,-4.291707090854445,-4.278135993114894,-4.244422810798922
-4.5070633962828275,-4.491070644122097,-4.491454065934571,-4.4767798222965425,-4.460244789972412,-4.440188190228266,-4.434423577538363,-4.41122652388478,-4.393039939091455,-4.375784057795227,-4.3606481852273165,-4.343968574713987,-4.327651473731777,-4.309635401102253,-4.284149990037884,-4.270591163590256,-4.237005114916925
-4.4996345855506314,-4.483649592644389,-4.483964037465917,-4.469138370813609,-4.452645470742398,-4.432588510420297,-4.426840050507317,-4.403642833012005,-4.385427773338858,-4.3681338554469455,-4.353045337879669,-4.336334691538511,-4.3200322946690415,-4.3019906451485,-4.276449291584017,-4.262900932507184,-4.229440703214056
-4.492041736009202,-4.476064111842159,-4.476324861652624,-4.461346588661721,-4.444897056859305,-4.424837927309212,-4.419107772645881,-4.395910392683982,-4.377675434682602,-4.360340368970939,-4.345288887355975,-4.328551367674106,-4.312271777544167,-4.2941979675712965,-4.268605690087441,-4.255065636096451,-4.221729956666488
-4.484262125278737,-4.4682947024483175,-4.46852054942418,-4.453402760497192,-4.436997908478451,-4.41693469657658,-4.411225088129445,-4.388027558547667,-4.369782412222986,-4.35240311306136,-4.337377064294889,-4.320617680236394,-4.304369911405803,-4.286257098454939,-4.260619880142749,-4.247085610588833,-4.213873256250395
-4.476273030979428,-4.460321865195792,-4.460535111710076,-4.4453051709763365,-4.428946385755155,-4.408877073903971,-4.403190341133404,-4.379992686250024,-4.361748195060308,-4.344321602412357,-4.329308099335059,-4.312532706341,-4.296326685302599,-4.278167767883728,-4.252492556344539,-4.238961192215107,-4.205870982941945
-4.468051730731466,-4.452126100817497,-4.452352559439804,-4.437052104755466,-4.420740848844735,-4.400663314972958,-4.395001875833142,-4.371804131438011,-4.353572272294864,-4.336095351718082,-4.321080223115143,-4.3042955231035505,-4.288142086990172,-4.269929705941959,-4.244224413287404,-4.230692717206045,-4.197723517717311
-4.459575502155053,-4.443687910046356,-4.443956903542855,-4.428641846490898,-4.412379657902511,-4.39229167546511,-4.386658036404055,-4.363460249758586,-4.345254133026954,-4.327723875672685,-4.312691666273789,-4.29590520763967,-4.279811687569286,-4.261542642713931,-4.235816145565943,-4.222280521792426,-4.189431241552664
-4.450821626758468,-4.434987846661655,-4.435332105114117,-4.420072045661447,-4.403858365103995,-4.383760411061998,-4.3781557200167756,-4.354959369193708,-4.33679113959479,-4.319206688970317,-4.304140659449653,-4.28736082846261,-4.271316769452042,-4.253002804670479,-4.227266412410309,-4.213723379301906,-4.180994535424177
-4.441771669075777,-4.426008940580792,-4.426459057423536,-4.411321766333565,-4.3951527871538865,-4.375062134362937,-4.369472804452729,-4.346290604157783,-4.328159776149593,-4.310542045969285,-4.295423175932295,-4.278655516142873,-4.262635730782788,-4.244291434629448,-4.218559567792682,-4.205008343358609,-4.172412261516951
-4.432419660039821,-4.416737700665773,-4.417313853359735,-4.402348966264814,-4.386230278204561,-4.36616440962439,-4.360573765581627,-4.337420556719575,-4.319324683347542,-4.301707815763801,-4.286517569840471,-4.2697661055704215,-4.253746969705878,-4.235385770670598,-4.209673831603355,-4.1961171479649595,-4.163674108904571
-4.42276188621294,-4.407160896683798,-4.407872167540647,-4.393110461297566,-4.377058160043035,-4.357027853586981,-4.351422799101163,-4.3283124547428775,-4.310250366151786,-4.2926653552925504,-4.277393916616803,-4.2606666609264,-4.244628884365663,-4.226263050832212,-4.200587400272582,-4.187031500565208,-4.154766340056718
-4.412794634157484,-4.397265298402077,-4.398109674584205,-4.3835630672741885,-4.367603754456329,-4.347613082729907,-4.3419841007090385,-4.318929526091495,-4.300901329525475,-4.283375546577786,-4.268022243739047,-4.251331246391954,-4.235259872906495,-4.216900513152568,-4.191278470230624,-4.177733108603608,-4.145675211533422
-4.402514190435792,-4.387037675587812,-4.388002049108342,-4.373663600037051,-4.357834383231462,-4.337880713532358,-4.332221866102947,-4.309234998629221,-4.291242078431761,-4.273799271641749,-4.258372578684953,-4.241733926148224,-4.225618333472727,-4.207275395669952,-4.18172523790774,-4.168203679524411,-4.13638697989471
-4.391916841610214,-4.376464798008208,-4.3775249657309905,-4.363368875428525,-4.347717368155455,-4.327791362473535,-4.322100290980592,-4.29919210021986,-4.2812371178337925,-4.263897412506695,-4.248414948932278,-4.231848764376355,-4.215682664208709,-4.197364936422639,-4.171905899734189,-4.158424920771876,-4.126887901700617
-4.380998874243091,-4.36553343543047,-4.366654099070086,-4.352635709290976,-4.337220031015326,-4.317305646032627,-4.3115835710396695,-4.288764058727209,-4.270850952694721,-4.253630851194866,-4.23811938195877,-4.221649825257491,-4.205431265070851,-4.187146373448912,-4.161798652140229,-4.1483785397902535,-4.117164233511172
-4.369756575014898,-4.354230428579172,-4.355365141662162,-4.341421011805715,-4.326309918101189,-4.306384180688831,-4.300635929747814,-4.277914102015068,-4.2600481020279455,-4.242960469728515,-4.2274559052421825,-4.211111172972775,-4.19484485403697,-4.176596950622802,-4.151381691556117,-4.138046244023798,-4.107202079697781
-4.358191943645574,-4.34255583609613,-4.343652487678239,-4.329712090786731,-4.314976799388237,-4.294991842703566,-4.289239920575278,-4.26661064493765,-4.248807749085688,-4.2318472419486985,-4.2163947278908855,-4.20020687170335,-4.183911009613438,-4.165694611366075,-4.140633214412114,-4.127409740916764,-4.096981364159538
-4.346327978549433,-4.330538358008317,-4.331564625298333,-4.317570075463846,-4.303251175430528,-4.283147432501183,-4.277428089089539,-4.2548713039276524,-4.237151493063387,-4.220272095917589,-4.204918121866852,-4.188910985630361,-4.172618573495483,-4.154418654202619,-4.1295314171384785,-4.116450737913404,-4.086473825901938
-4.334192501471154,-4.318210441376383,-4.319159766171036,-4.305067085020505,-4.291167904123603,-4.270906752604394,-4.26524142473231,-4.242740857375796,-4.225108557477528,-4.208260722589597,-4.193027759110218,-4.17719757893495,-4.160956387378332,-4.14274853285826,-4.118054496165469,-4.105150942457974,-4.075650640915889
-4.321813334155417,-4.305604533260976,-4.306496121944932,-4.2922752386401495,-4.278761843363006,-4.258326329707428,-4.252720916945303,-4.230264368862434,-4.2127081658445835,-4.195844907376684,-4.1807270652789645,-4.165040715798261,-4.14891329295721,-4.1306637010588245,-4.106180647923343,-4.093492061994726,-4.064482985192298
-4.3092182983469,-4.292753080722742,-4.29363190426861,-4.279266655506223,-4.266067851044277,-4.245462690504516,-4.239907555170229,-4.217486901967922,-4.199979541681039,-4.183056435690816,-4.168019466031074,-4.152414460401439,-4.136478140080509,-4.118143612530141,-4.093888068842361,-4.081455803967916,-4.052942034722079
-4.296434240417926,-4.279685066684159,-4.280621576876509,-4.2661082567783435,-4.253119004960056,-4.232372336403945,-4.226840670241541,-4.204453462515126,-4.186950833979655,-4.169927092943956,-4.154908387024524,-4.139292876925626,-4.123642454010803,-4.105168937476682,-4.081155080631017,-4.069023876645329,-4.040999076441166
-4.283457693538977,-4.266391475848005,-4.267463927986372,-4.252800869506834,-4.239923944082027,-4.219089293140338,-4.213527907521505,-4.191185932990884,-4.173620148625758,-4.156485485830458,-4.141397198478596,-4.125666563555844,-4.11040427929905,-4.091751087272974,-4.067977249616193,-4.056178720302515,-4.028644496630531
-4.270249721647909,-4.252839815520458,-4.254115092577313,-4.239299824440794,-4.226473558152318,-4.205583826996924,-4.199948448841832,-4.177647826182452,-4.159952250788056,-4.142726312585781,-4.127488876523706,-4.111593375398545,-4.0967626346775114,-4.077933832112724,-4.054384818787142,-4.042904851789612,-4.015909304683184
-4.2567693741211166,-4.238997245799637,-4.240530120265463,-4.2255595548214036,-4.2127583377779825,-4.191814975478772,-4.186080464139068,-4.163793586958823,-4.145910169346435,-4.128623758781955,-4.113186226597286,-4.097148266750128,-4.082716538878446,-4.063762482464879,-4.040412185787958,-4.029187153665612,-4.002829710806505
-4.242975700334995,-4.224830926783651,-4.226664060666957,-4.211534493889846,-4.198768773566075,-4.177741776090949,-4.171902123349761,-4.149577660188989,-4.1314569331807816,-4.114151724473386,-4.098492053450992,-4.0824061919099375,-4.068265010634116,-4.049282348798389,-4.026093748262738,-4.0150105084895005,-3.9894419252078746
-4.228827749665937,-4.210308018570614,-4.212471963397927,-4.197179074887302,-4.184495356123646,-4.163323248313617,-4.157390110227147,-4.134954490741945,-4.116557040221779,-4.0992841097144845,-4.083409161395403,-4.0674419063476455,-4.053407068676783,-4.0345334027621975,-4.011463119279569,-4.00035979882027,-3.975782158094674
-4.214284571490335,-4.195395681258639,-4.197909430334053,-4.182447731054957,-4.169926071432392,-4.1485130625200695,-4.142497047772814,-4.119878523486683,-4.101200853836461,-4.083994814559663,-4.067927632168832,-4.052271160436878,-4.038141731738706,-4.0194759339143475,-3.9965008581284676,-3.9852199072169068,-3.961866648577001
-4.199305215184582,-4.180061074945838,-4.182940054811739,-4.167294895633989,-4.155017839930445,-4.133252099166906,-4.127156057925603,-4.104304203292195,-4.085400843236468,-4.0682577390633305,-4.051991545431801,-4.036768621136715,-4.022468018552143,-4.004008995772365,-3.9811016549621288,-3.9695757162384004,-3.9476195590076464
-4.183848730125073,-4.164271359730327,-4.167533445808081,-4.151675001865586,-4.139706573589962,-4.117479367319849,-4.111299701017916,-4.088185975027475,-4.069170188946253,-4.052046783279895,-4.035534587024607,-4.020788312408842,-4.0063849478493605,-3.988030072610558,-3.965152371425725,-3.9534121084437412,-3.9329385331316074
