Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.7767032007356764,-4.769983484739075,-4.758229152219214,-4.7558035597192445,-4.755225370997585,-4.743868578239738,-4.736818862206778,-4.716740392508232,-4.7150030285696145,-4.703519759781487,-4.692659835133254,-4.684023243845253,-4.658202419517679
-4.77473878934676,-4.768038596705285,-4.756321458371346,-4.753893949582295,-4.753256059547033,-4.741933474763747,-4.734903907237685,-4.714799113171558,-4.713120796702899,-4.701601443873621,-4.690757529181727,-4.682153796099112,-4.656292503716868
-4.772738564090714,-4.766050736245163,-4.754371399298643,-4.7519421605627885,-4.751250290748996,-4.73995786918418,-4.732945399625342,-4.71281941558306,-4.711190833785,-4.69964346907684,-4.688814857002068,-4.680243168317442,-4.654346213618324
-4.770699798966345,-4.764017692586458,-4.752376783822638,-4.749945990135643,-4.749205480693111,-4.737939487559219,-4.730941227247471,-4.710798979862666,-4.70921118634427,-4.6976435129994805,-4.686829513516847,-4.67828911046613,-4.652361216710916
-4.768619767972454,-4.761937254956918,-4.750335420764866,-4.747903235775775,-4.747119045469023,-4.7358760559470445,-4.728889277981807,-4.708735486130306,-4.707179900909059,-4.69559925324988,-4.684799193648628,-4.676289372511058,-4.650335180483508
-4.766495745107843,-4.759807212584289,-4.748245118946861,-4.745811694958106,-4.744988401166366,-4.733765300405843,-4.726787439706072,-4.70662661450591,-4.705095024007725,-4.693508367436377,-4.68272159231997,-4.674241704418113,-4.648265772424973
-4.764325004371314,-4.757625354696322,-4.746103687190159,-4.743669165157556,-4.742810963874785,-4.731604946993795,-4.724633600297996,-4.704470045109402,-4.702954602168613,-4.691368533167309,-4.680594404453443,-4.672143856153182,-4.646150660024174
-4.7621048197616735,-4.75538947052076,-4.743908934316293,-4.7414734438490385,-4.740584149683917,-4.729392721769083,-4.722425647635306,-4.702263458060715,-4.700756681920081,-4.6891774280510115,-4.678415324971611,-4.669993577682147,-4.643987510769982
-4.759832465277723,-4.753097349285352,-4.7416586691468,-4.739222328507477,-4.7383053746833985,-4.727126350789889,-4.72016146959573,-4.700004533479777,-4.69849930979048,-4.686932729695823,-4.676182048797038,-4.667788618970896,-4.641773992151261
-4.757505214918263,-4.750746780217847,-4.739350700503213,-4.736913616607786,-4.735972054962874,-4.7248035601143945,-4.717838954056995,-4.697690951486515,-4.696180532308162,-4.68463211571008,-4.673892270852288,-4.665526729985313,-4.639507771656883
-4.7551203426820985,-4.748335552545989,-4.736982837207066,-4.734545105624886,-4.73358160661198,-4.722422075800786,-4.715455988896829,-4.695320392200858,-4.693798396001482,-4.682273263702122,-4.671543686059929,-4.663205660691284,-4.637186516775712
-4.752675122568032,-4.74586145549753,-4.734552888079896,-4.732114593033699,-4.731131445720358,-4.719979623907242,-4.713010461992958,-4.692890535742736,-4.691350947398791,-4.679853851280284,-4.66913398934252,-4.660823161054693,-4.634807894996617
-4.750166828574866,-4.743322278300215,-4.732058661943235,-4.729619876309138,-4.728618988377648,-4.717473930491947,-4.710500261223111,-4.6903990622320775,-4.688836233028439,-4.677371556052906,-4.6666608756226315,-4.658376981041428,-4.632369573808465
-4.747592734701404,-4.740715810181792,-4.729497967618619,-4.727058752926123,-4.726041650673486,-4.7149027216130825,-4.707923274465018,-4.68784365178881,-4.686252299418783,-4.6748240556283225,-4.664122039822826,-4.655864870617371,-4.629869220700123
