Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.749140039236466,-4.704080480887494,-4.6915911203446745,-4.681206753543006,-4.66319459772009,-4.6410053724739395,-4.629575526332203,-4.589625554372786,-4.562497202617335,-4.52244704786448,-4.497792571133247,-4.454298918902069,-4.4182273543315755
-4.747217457539038,-4.702157271895023,-4.6896111005736145,-4.679204289227971,-4.661151880719551,-4.639037863340616,-4.627579659214632,-4.587619948605343,-4.5604770005387465,-4.520438577932869,-4.495819832832298,-4.452296476045723,-4.416255858043858
-4.745251523563776,-4.700189527870859,-4.68758834635715,-4.677158787273897,-4.659067832616645,-4.637026529766049,-4.625542677523633,-4.585573240587755,-4.558418306310116,-4.51839784899438,-4.493807711144072,-4.450263873509039,-4.414249353684501
-4.74324002714472,-4.698175278105048,-4.685520780607546,-4.675068186345094,-4.656940313453799,-4.634969329330545,-4.623462392267438,-4.58348326574302,-4.556318837063475,-4.516322326354327,-4.491753959185003,-4.448198481840107,-4.4122053888645505
-4.741180758115908,-4.696112551887635,-4.68340632623707,-4.672930425105867,-4.65476718327343,-4.632864219614408,-4.621336614454278,-4.581347859494132,-4.554176309930853,-4.5142094753180295,-4.489656330071533,-4.446097671587014,-4.410121511195047
-4.739071506311379,-4.693999378508668,-4.681242906157987,-4.670743442220526,-4.652546302117959,-4.630709158197949,-4.619163155092382,-4.579164857264082,-4.551988442044284,-4.512056761190804,-4.487512576920098,-4.443958813297854,-4.407995268287036
-4.736910061565169,-4.691833787258191,-4.679028443282565,-4.668505176353381,-4.650275530029807,-4.628502102661476,-4.616939825189981,-4.5769320944758665,-4.549752950535797,-4.509861649277966,-4.485320452847137,-4.4417792775207126,-4.405824207751554
-4.734694213711316,-4.6896138074262534,-4.676760860523071,-4.666213566168741,-4.647952727051396,-4.6262410105852965,-4.614664435755304,-4.57464740655248,-4.547467552537425,-4.507621604884836,-4.48307771096909,-4.439556434803678,-4.403605877199648
-4.73242175258386,-4.6873374683029,-4.674438080791773,-4.663866550330915,-4.6455757532251445,-4.623923839549714,-4.612334797796585,-4.572308628916915,-4.545129965181196,-4.505334093316726,-4.480782104402395,-4.437287655694844,-4.401337824242356
-4.730090468016837,-4.685002799178178,-4.672058027000933,-4.661462067504211,-4.643142468593476,-4.621548547135041,-4.609948722322051,-4.569913596992165,-4.542737905599143,-4.5029965798789595,-4.4784313862634875,-4.434970310742296,-4.399017596490726
-4.727698149844287,-4.682607829342133,-4.66961862206282,-4.658998056352939,-4.64065073319881,-4.619113090921582,-4.6075040203399364,-4.567460146201228,-4.540289090923296,-4.500606529876847,-4.476023309668809,-4.432601770494125,-4.396642741555795
-4.725242587900246,-4.6801505880848095,-4.667117788889703,-4.656472455541405,-4.638098407083567,-4.616615428489648,-4.604998502858469,-4.564946111967093,-4.537781238285687,-4.498161408615711,-4.473555627734797,-4.43017940549842,-4.394210807048608
-4.722721572018753,-4.677629104696256,-4.6645534503938455,-4.653883203733923,-4.6354833502901664,-4.61405351741954,-4.60242998088588,-4.562369329712756,-4.535212064818348,-4.495658681400866,-4.47102609357789,-4.4277005863032715,-4.391719340580204
-4.7201328920338455,-4.675041408466521,-4.661923529487516,-4.651228239594795,-4.632803422861034,-4.611425315291573,-4.5997962654304,-4.559727634861213,-4.532579287653306,-4.4930958135376295,-4.468432460314527,-4.425162683456765,-4.389165889761632
-4.717474337779562,-4.672385528685648,-4.6592259490829795,-4.648505501788336,-4.630056484838585,-4.608728779686051,-4.5970951675002585,-4.557018862835457,-4.529880623922596,-4.490470270331318,-4.465772481061144,-4.422563067506996,-4.386548002203928
-4.71474369908994,-4.669659494643684,-4.656458632092503,-4.645712928978853,-4.6272403962652415,-4.605961868183282,-4.594324498103691,-4.5542408490584805,-4.527113790758247,-4.48777951708725,-4.463043908934182,-4.419899109002048,-4.3838632255181365
-4.711938765799019,-4.666861335630676,-4.653619501428356,-4.6428484598306525,-4.624353017183427,-4.603122538363573,-4.5914820682489195,-4.551391428953279,-4.524276505292293,-4.485021019110743,-4.46024449705008,-4.417168178490014,-4.3811091073153
-4.709057327740835,-4.663989080936669,-4.650706480002801,-4.639910033008047,-4.62139220763556,-4.600208747807233,-4.5885656889441835,-4.548468437942846,-4.521366484656761,-4.482192241707112,-4.457371998525273,-4.414367646518982,-4.37828319520646
-4.706097174749426,-4.66104075985171,-4.647717490728107,-4.636895587175342,-4.618355827664062,-4.597218454094567,-4.585573171197708,-4.545469711450176,-4.518381445983684,-4.4792906501816745,-4.454424166476203,-4.41149488363704,-4.37538303680266
-4.70305609665883,-4.658014401665848,-4.6446504565165405,-4.633803060996848,-4.615241737311353,-4.594149614805886,-4.582502326017725,-4.542393084898263,-4.515319106405094,-4.476313709839748,-4.451398754019306,-4.408547260392282,-4.37240617971494
-4.69993188330309,-4.654908035669124,-4.641503300280368,-4.630630393136875,-4.612047796619854,-4.591000187521495,-4.579350964412466,-4.539236393710102,-4.51217718305302,-4.47325888598665,-4.44829351427102,-4.405522147332792,-4.369350171554345
-4.696722324516236,-4.651719691151589,-4.638273944931854,-4.627375522259732,-4.6087718656319865,-4.587768129821703,-4.57611689739016,-4.535997473308686,-4.508953393059495,-4.4701236439277,-4.445106200347786,-4.402416915006661,-4.366212559931915
-4.693425210132311,-4.648447397403286,-4.634960313383269,-4.624036387029722,-4.6054118043901715,-4.5844513992868166,-4.572797935959039,-4.532674159117008,-4.505645453556547,-4.466905448968209,-4.441834565366041,-4.399228933961981,-4.362990892458695
-4.690038329985352,-4.645089183714266,-4.631560328546877,-4.620610926111162,-4.601965472936829,-4.581047953497144,-4.569391891127333,-4.529264286558064,-4.50225108167621,-4.463601766413501,-4.4384763624422225,-4.395955574746837,-4.359682716745726
-4.686559473909397,-4.641643079374571,-4.628071913334945,-4.617097078168357,-4.598430731314378,-4.577555750032993,-4.565896573903272,-4.525765691054846,-4.498767994550516,-4.460210061568889,-4.435029344692771,-4.392594207909322,-4.356285580404048
-4.682986431738484,-4.638107113674248,-4.62449299065974,-4.613492781865615,-4.594805439565244,-4.57397274647467,-4.562309795295088,-4.52217620803035,-4.495193909311491,-4.4567277997396895,-4.431491265234124,-4.3891422039975225,-4.352797031044705
-4.67931699330665,-4.634479315903347,-4.620821483433527,-4.609795975867247,-4.591087457731843,-4.570296900402483,-4.558629366311011,-4.51849367290757,-4.491526543091171,-4.453152446231222,-4.427859877182719,-4.38559693355953,-4.34921461627874
-4.675548948447935,-4.63075771535191,-4.617055314568576,-4.60600459883756,-4.587274645856599,-4.566526169396741,-4.5548530979592705,-4.5147159211095,-4.487763613021585,-4.449481466348802,-4.424132933654996,-4.381955767143434,-4.345535883717195
-4.671680086996376,-4.626940341309986,-4.613192406977151,-4.602116589440864,-4.583364863981932,-4.562658511037749,-4.550978801248098,-4.510840788059134,-4.483902836234763,-4.445712325397748,-4.420308182933876,-4.378216075297322,-4.341758380971113
-4.66770819878601,-4.623025223067619,-4.60923068357152,-4.598129886341467,-4.579355972150261,-4.558691882905817,-4.547004287185725,-4.506866109179464,-4.479941929862738,-4.441842488683376,-4.416383343695493,-4.374375228569283,-4.337879655651533
-4.663631073650875,-4.619010389914858,-4.605168067263948,-4.594042428203679,-4.5752458304040085,-4.554624242581251,-4.542927366780382,-4.502789719893487,-4.4758786110375395,-4.437869421511003,-4.412356123410861,-4.37043059750741,-4.333897255369501
-4.659446501425012,-4.6148938711417475,-4.601002480966704,-4.589852153691808,-4.571032298785595,-4.55045354764436,-4.5387458510402965,-4.4986094556241945,-4.4717105968912,-4.433790589185948,-4.408224229529914,-4.366379552659788,-4.329808727736058
-4.655152271942455,-4.610673696038335,-4.5967318475920536,-4.585557001470165,-4.566713237337442,-4.5461777556754495,-4.534457550973703,-4.494323151794584,-4.467435604555751,-4.429603457013526,-4.403985369502582,-4.362219464574508,-4.325611620362245
-4.650746175037245,-4.606347893894668,-4.592354090052261,-4.581154910203055,-4.562286506101969,-4.541794824254829,-4.530060277588829,-4.489928643827645,-4.46305135116322,-4.425305490299054,-4.3996372507788,-4.3579477037996615,-4.321303480859106
