Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.7794878432152705,-4.737395871360185,-4.706441956443538,-4.696541154722877,-4.669469353560555,-4.643193051612432,-4.616174648546512,-4.5708346283815064,-4.5242825714614225,-4.483260405161425,-4.4416793105112955,-4.399631406700385,-4.3476397764104435
-4.777490890693924,-4.735365408158729,-4.704387637989705,-4.694426471215446,-4.667363064629595,-4.641101274504114,-4.614045039548859,-4.568743516213716,-4.522179543876632,-4.481181841010244,-4.439605683850518,-4.3975866305954785,-4.345729958453043
-4.775450024224826,-4.7332879435694375,-4.702287999616123,-4.692270229647276,-4.6652144410652685,-4.638964744102691,-4.6118774345554066,-4.566614561319307,-4.520040778355497,-4.479069576437818,-4.4374963270966665,-4.395505719715547,-4.343780733142618
-4.773362894341784,-4.7311614741598484,-4.700140993455116,-4.690070135565934,-4.663021217274689,-4.636781349830074,-4.609669357559512,-4.564445327681653,-4.517863713675062,-4.476920963581045,-4.435348649022007,-4.39338610114987,-4.341789658663047
-4.771227151578607,-4.728983996497504,-4.697944571639013,-4.687823894518986,-4.660781127664966,-4.634548981108181,-4.607418332554528,-4.562233379284122,-4.515645788612368,-4.474733354576827,-4.433160058398807,-4.391225201987731,-4.339754293198206
-4.769040446469104,-4.726753507149941,-4.695696686300144,-4.685529212053996,-4.658491906643206,-4.632265527358923,-4.60512188353381,-4.55997628011009,-4.513384441944461,-4.472504101562064,-4.43092796399933,-4.389020449318411,-4.337672194931968
-4.766800429547083,-4.724468002684701,-4.693395289570835,-4.683183793718537,-4.656151288616518,-4.629928878004212,-4.602777534490714,-4.557671594142923,-4.511077112448384,-4.470230556673658,-4.428649774595842,-4.386769270231194,-4.335540922048212
-4.764504751346355,-4.722125479669326,-4.691038333583417,-4.680785345060168,-4.653757007992011,-4.627536922465962,-4.600382809418589,-4.555316885365997,-4.508721238901182,-4.467910072048511,-4.42632289896061,-4.384469091815363,-4.333358032730813
-4.7621510624007275,-4.719723934671352,-4.688623770470218,-4.678331571626461,-4.651306799176797,-4.625087550166089,-4.597935232310797,-4.552909717762683,-4.506314260079897,-4.465539999823521,-4.4239447458658985,-4.382117341160197,-4.3311210851636455
-4.759737013244011,-4.717261364258321,-4.6861495523635615,-4.675820178964979,-4.648798396577981,-4.622578650526503,-4.59543232716069,-4.5504476553163515,-4.503853614761573,-4.463117692135591,-4.421512724083975,-4.37971144535498,-4.328827637530586
