Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.764435591409016,-4.76915966962134,-4.759138716585168,-4.749030192679298,-4.734815191064337,-4.7184741124905925,-4.714621383577065,-4.681968502182357,-4.664471558231632,-4.631534500782998,-4.621765493034515,-4.602767966027969,-4.577326439513477
-4.762544214196715,-4.767194607230117,-4.7572100049035475,-4.7471003684977955,-4.732909313224957,-4.716571226340916,-4.71276215452117,-4.680120229965444,-4.66265171595872,-4.629720659857608,-4.619967739252403,-4.6009831398214285,-4.5755224066469
-4.760615717361435,-4.765189472945375,-4.75523818055396,-4.745128802359869,-4.730958735827816,-4.714625969394999,-4.710858790319629,-4.678230246022695,-4.660791636983268,-4.627866051097484,-4.618131840613271,-4.599160894562802,-4.57368147067441
-4.758647690608019,-4.763141932675885,-4.753221079816039,-4.743113280417771,-4.728961410521233,-4.712636215310157,-4.708909200666434,-4.676296390803769,-4.658889108881415,-4.625968538786102,-4.616255544964226,-4.597298914083664,-4.571801395541829
-4.756637723641311,-4.761049652330409,-4.751156538969422,-4.741051588823749,-4.726915288953524,-4.710599837743701,-4.706911295255574,-4.6743165047583295,-4.6569419192293084,-4.624025987206939,-4.614336600152378,-4.595394882215595,-4.569879945194984
-4.75458340616615,-4.758910297817717,-4.749042394293737,-4.738941513730056,-4.72481832277301,-4.708514710352943,-4.704862983781045,-4.672288428336031,-4.654947855603091,-4.62203626064347,-4.612372754024834,-4.593446482790167,-4.567914883579693
-4.752482327887382,-4.756721535046578,-4.7468764820686244,-4.7367808412889385,-4.722668463628004,-4.706378706795196,-4.702762175936833,-4.670210001986534,-4.652904705578906,-4.619997223379173,-4.610361754428702,-4.59145139963896,-4.565903974641781
-4.750332078509848,-4.754481029925757,-4.744656638573715,-4.73456735765265,-4.720463663166828,-4.704189700727768,-4.700606781416935,-4.6680790661595,-4.650810256732894,-4.61790673969752,-4.608301349211092,-4.58940731659355,-4.563844982327072
-4.748130247738392,-4.752186448364021,-4.742380700088644,-4.732298848973437,-4.718201873037795,-4.70194556580797,-4.6983947099153385,-4.665893461304586,-4.648662296641202,-4.61576267388199,-4.606189286219113,-4.587311917485511,-4.561735670581386
-4.745874425277853,-4.749835456270136,-4.740046502893047,-4.729973101403552,-4.715881044889224,-4.699644175693118,-4.696123871126035,-4.663651027871452,-4.6464586128799725,-4.613562890216057,-4.604023313299868,-4.585162886146422,-4.559573803350547
