Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.788658390877245,-4.744162626819245,-4.71752079409587,-4.696023125177036,-4.663042749480188,-4.63582226806687,-4.616980053044464,-4.583962811331498,-4.5584244418786755,-4.526760493587215,-4.520859136658828,-4.4957411150933515,-4.49134532592791
-4.786687513978712,-4.742199637754418,-4.7156386847918315,-4.694169102314878,-4.661187083003225,-4.633947017879726,-4.615114312019427,-4.582107298187112,-4.556602315500251,-4.5249313314247415,-4.519047425798176,-4.494020662143346,-4.489514336073796
-4.784673527414736,-4.740194676953487,-4.713710243728913,-4.692267837163898,-4.659286005851954,-4.6320339124295895,-4.61320995201513,-4.580214914719638,-4.5547407639807425,-4.523065015122447,-4.517206528967786,-4.492264040540245,-4.4876520334273895
-4.7826141693764646,-4.738145577230493,-4.711733579033979,-4.6903175240033566,-4.657337693239676,-4.630080842784599,-4.611264882183446,-4.578283461993672,-4.552837701064004,-4.521159360591929,-4.515333879077991,-4.490469016516548,-4.485755874209907
-4.780507178055047,-4.736050171399482,-4.709706798833881,-4.688316357112513,-4.655340320379682,-4.628085700012894,-4.609277011676246,-4.576310741073806,-4.550891040493881,-4.519212183744789,-4.513426909039113,-4.488633356304756,-4.483823314642564
-4.7783502916416305,-4.733906292274495,-4.707628011255482,-4.686262530770627,-4.653292062485265,-4.626046375182612,-4.607244249645404,-4.574294553024637,-4.548898696014224,-4.517221300492625,-4.51148305176149,-4.486754826137366,-4.481851810946577
-4.77614124832736,-4.73171177266958,-4.705495324425639,-4.68415423925696,-4.651191094769721,-4.623960759361892,-4.60516450524279,-4.5722326989107565,-4.546858581368881,-4.51518452674704,-4.509499740155444,-4.484831192246882,-4.47983881934316
-4.7738777863033866,-4.729464445398776,-4.703306846471212,-4.681989676850773,-4.6490355924463405,-4.621826743618873,-4.60303568762028,-4.5701229797967615,-4.5447686103017,-4.513099678419635,-4.5074744071313075,-4.482860220865802,-4.477781796053532
-4.771557643760855,-4.727162143276129,-4.701060685519059,-4.679767037831323,-4.646823730728422,-4.619642219021694,-4.600855705929742,-4.567963196747247,-4.542626696556533,-4.510964571422008,-4.505404485599408,-4.480839678226627,-4.475678197298905
-4.769178558890916,-4.724802699115682,-4.698754949696039,-4.677484516477874,-4.644553684829252,-4.6174050766384935,-4.598622469323052,-4.565751150826805,-4.540430753877225,-4.508777021665759,-4.503287408470076,-4.478767330561855,-4.473525479300497
