Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.774615211118081,-4.723704037631367,-4.716354184785594,-4.707780310665244,-4.6957153436289,-4.688241421263414,-4.711528696121495,-4.67325462277726,-4.6545380698641745,-4.639458637831715,-4.608999109267025,-4.597744226784861,-4.571101508668292
-4.772720911092973,-4.721812580670185,-4.714445009610611,-4.70591929393729,-4.693837399143699,-4.686310253524549,-4.709641338134144,-4.671328552097609,-4.652614293169953,-4.637548763029888,-4.6070839722527905,-4.595890059825512,-4.569168607849825
-4.770780604221034,-4.719890747743564,-4.7125067231226225,-4.704019788729241,-4.691917474150256,-4.68434194987889,-4.707706234319505,-4.66936197359526,-4.650650559360732,-4.635601765889846,-4.605131508665317,-4.593992916561511,-4.567199273122146
-4.768792214477055,-4.717935925853891,-4.710536566220316,-4.702079609114981,-4.689953554205799,-4.682334247418561,-4.705721458704154,-4.667352669774129,-4.648644618194446,-4.633615226369302,-4.603139331763415,-4.592050732756403,-4.565191253932178
-4.766753665835815,-4.71594550200355,-4.708531779802375,-4.700096569168388,-4.687943624867559,-4.680284883235688,-4.703685085314659,-4.665298423138127,-4.64659421942904,-4.631586724425972,-4.601105054805892,-4.5900614441737355,-4.563142299726856
-4.764662882272105,-4.713916863194931,-4.706489604767484,-4.698068482963347,-4.685885671692768,-4.678191594422392,-4.701595188177594,-4.663197016191172,-4.644497112822452,-4.62951384001757,-4.5990262910515565,-4.588022986577061,-4.561050159953113
-4.762517787760709,-4.711847396430419,-4.7044072820143255,-4.69599316457374,-4.683777680238657,-4.676052118070795,-4.69944984131953,-4.661046231437175,-4.642351048132627,-4.627394153101812,-4.596900653759221,-4.585933295729926,-4.55891258405788
-4.760316306276413,-4.7097344887123995,-4.702282052441581,-4.693868428073447,-4.681617636062458,-4.673864191273023,-4.69724711876704,-4.658843851380054,-4.640153775117503,-4.625225243636411,-4.594725756187691,-4.58379030739588,-4.556727321488088
-4.758056361794006,-4.707575527043259,-4.70011115694794,-4.6916920875363495,-4.679403524721401,-4.671625551121196,-4.6949850945466975,-4.656587658523722,-4.637903043535023,-4.623004691579085,-4.592499211595778,-4.581591957338472,-4.55449212169067
-4.755735878288271,-4.705367898425385,-4.697891836432083,-4.6894619570363325,-4.677133331772719,-4.66933393470744,-4.69266184268507,-4.654275435372092,-4.635596603143128,-4.620730076887546,-4.59021863324229,-4.579336181321251,-4.552204734112557
-4.753352779733993,-4.703108989861164,-4.695621331792696,-4.687175850647275,-4.674805042773642,-4.666987079123877,-4.690275437208734,-4.65190496442908,-4.633232203699757,-4.61839897951951,-4.5878816343860365,-4.577020915107764,-4.549862908200684
-4.75090499010596,-4.700796188352982,-4.693296883928461,-4.684831582443058,-4.6724166432814,-4.66458272146263,-4.687823952144259,-4.649474028198601,-4.630807594962854,-4.616008979432692,-4.585485828285826,-4.5746440944615605,-4.547464393401977
-4.748390433378962,-4.6984268809032255,-4.690915733738063,-4.682426966497568,-4.669966118853226,-4.662118598815821,-4.685305461518218,-4.646980409184567,-4.628320526690358,-4.613557656584807,-4.583028828200467,-4.57220365514619,-4.545006939163374
-4.745807033527777,-4.69599845451428,-4.688475122120186,-4.679959816884681,-4.6674514550463515,-4.659592448275577,-4.6827180393571854,-4.644421889890897,-4.625768748640212,-4.61104259093357,-4.580508247388769,-4.5696975329252,-4.542488294931803
-4.743152714527196,-4.693508296188534,-4.685972289973516,-4.677427947678282,-4.664870637418007,-4.6570020069340154,-4.680059759687729,-4.641796252821499,-4.623150010570356,-4.608461362436696,-4.577921699109542,-4.567123663562141,-4.539906210154198
-4.740425400352005,-4.690953792928373,-4.683404478196734,-4.674829172952253,-4.662221651525424,-4.654345011883265,-4.677328696536424,-4.639101280480296,-4.620462062238731,-4.605811551051901,-4.575266796621594,-4.564479982820561,-4.537258434277489
-4.737623014976988,-4.6883323317361825,-4.680768927688525,-4.672161306780475,-4.659502482925832,-4.651619200215445,-4.674522923929841,-4.636334755371196,-4.617702653403279,-4.603090736736898,-4.572541153183733,-4.561764426464008,-4.534542716748611
-4.734743482376932,-4.685641299614349,-4.678062879347572,-4.6694221632368285,-4.6567111171764655,-4.648822309022681,-4.671640515894551,-4.633494459998115,-4.614869533821938,-4.600296499449404,-4.5697423820547725,-4.558974930256031,-4.531756807014493
