Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.806872559997996,-4.775395903977305,-4.759073617286819,-4.751593338843272,-4.73534870631635,-4.72003540747024,-4.708378871401412,-4.681174547624841,-4.659926172948763,-4.634751374682102,-4.613806880155904,-4.588525595119932,-4.546991309747871
-4.804829231900295,-4.773383989930576,-4.757108204252047,-4.7495667403369115,-4.733361604079547,-4.718034094044374,-4.7063399422449415,-4.6791675090352305,-4.657890573976234,-4.6328576142820195,-4.61179358747131,-4.586556042541381,-4.545047949943455
-4.80274072703396,-4.771323956400053,-4.7550884590170694,-4.747492013842798,-4.7313199839882305,-4.715983307374539,-4.704256304234391,-4.6771143671464985,-4.655812703783118,-4.630898661841611,-4.609740616969598,-4.5845474668288135,-4.5430684644056925
-4.8006046323787155,-4.769213728676735,-4.753012629704039,-4.745367088846874,-4.729222089171713,-4.713881053534576,-4.702125697240714,-4.6750129609238185,-4.65369022149557,-4.628874145811177,-4.607645500647315,-4.5824973774578694,-4.541050308170912
-4.798418534914292,-4.767051232051615,-4.750878964435115,-4.743189894835073,-4.727066162759299,-4.71172533859832,-4.699945861134857,-4.672861129332358,-4.651520786239742,-4.626783694641015,-4.605505770501014,-4.580403283904182,-4.5389909362754395
-4.7961800216204145,-4.764834391815694,-4.748685711332451,-4.740958361293334,-4.724850447880299,-4.709514168639614,-4.69771453578777,-4.670656711337293,-4.649302057141785,-4.624626936781422,-4.603318958527245,-4.578262695643395,-4.536887803755599
-4.7938866794768105,-4.7625611332599656,-4.746431118518207,-4.7386704177075964,-4.72257318766402,-4.707245549732293,-4.695429461070402,-4.668397545903788,-4.647031693327852,-4.6224035006826965,-4.601082596722555,-4.576073122151142,-4.534738365647719
-4.791536095463207,-4.76022938167543,-4.744113434114537,-4.736323993563796,-4.720232625239775,-4.704917487950195,-4.6930883768537015,-4.6660814719970185,-4.644707353924098,-4.620113014795137,-4.5987942170835,-4.5738320729030635,-4.5325400769881234
-4.78912585655933,-4.757837062353081,-4.7417309062435935,-4.733917018347873,-4.717827003736871,-4.7025279893671605,-4.690689023008618,-4.663706328582155,-4.642326698056673,-4.617755107569042,-4.596451351606627,-4.571537057374794,-4.530290392813138
-4.7866535497449085,-4.755382100583917,-4.739281783027539,-4.731447421545762,-4.715354566284617,-4.700075060057027,-4.688229139406098,-4.661269954624366,-4.639887384851728,-4.61532940745471,-4.59405153228849,-4.569185585041975,-4.52798676815909
