Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.70114500423026,-4.744947670767914,-4.74590240910027,-4.740966646510039,-4.726916222979636,-4.715997427916522,-4.706049717166978,-4.689695392368787,-4.678656843370266,-4.668206913742505,-4.654193169293079,-4.645291144570794,-4.618025171444861
-4.6992959422264216,-4.742979872810247,-4.7439557299129005,-4.739025175629615,-4.725033876234191,-4.714088243273154,-4.704191394593433,-4.6877931145982785,-4.676788099167963,-4.666349493379644,-4.652340267220532,-4.643435505607942,-4.616217616779827
-4.697411949276959,-4.740968210970356,-4.741964555183387,-4.737038726292571,-4.723101296481878,-4.71213263251755,-4.702278526118125,-4.685842973857751,-4.674869019745534,-4.6644447968186,-4.650441836942128,-4.641539333408317,-4.614364549110576
-4.695490605384662,-4.738910475198579,-4.73992670522795,-4.735005161750061,-4.721116609842258,-4.710128526247718,-4.700309465553378,-4.683843028513975,-4.67289777230796,-4.66249085374635,-4.64849585142688,-4.639600368374955,-4.6124640226452325
-4.693529490552324,-4.736804455445247,-4.737840000362814,-4.732922345253241,-4.719077942434896,-4.708073855061658,-4.698282566711525,-4.6817913369337205,-4.670872524060211,-4.660485693849868,-4.646500283643799,-4.637616350910884,-4.610514091591925
-4.69152618478273,-4.734647941660694,-4.7357022609041985,-4.730788140053268,-4.716983420379355,-4.705966549557375,-4.69619618340489,-4.679685957483762,-4.668791442207265,-4.658427346816128,-4.644453106561902,-4.635585021419142,-4.6085128101587784
-4.689478268078673,-4.732438723795258,-4.733511307168328,-4.728600409401297,-4.714831169795199,-4.7038045403328725,-4.694048669445802,-4.677524948530871,-4.666652693954101,-4.656313842332111,-4.6423522931502035,-4.633504120302759,-4.606458232553917
-4.687383320442942,-4.730174591799269,-4.731264959471421,-4.726357016548484,-4.712619316801992,-4.70158575798615,-4.69183837864659,-4.67530636844182,-4.664454446505691,-4.654143210084787,-4.640195816377717,-4.631371387964769,-4.60434841298547
-4.685238921878327,-4.727853335623062,-4.728961038129706,-4.724055824745986,-4.710345987519296,-4.699308133115216,-4.689563664819581,-4.673028275583381,-4.662194867067014,-4.651913479761134,-4.637981649213451,-4.629184564808205,-4.602181405661559
-4.683042652387615,-4.725472745216973,-4.726597363459397,-4.721694697244958,-4.708009308066678,-4.6969695963180715,-4.687222881777104,-4.670688728322326,-4.6598721228430415,-4.649622681048129,-4.63570776462643,-4.626941391236101,-4.599955264790316
-4.680792091973601,-4.723030610531336,-4.724171755776723,-4.719271497296556,-4.705607404563698,-4.694568078192719,-4.684814383331484,-4.668285785025428,-4.657484381038754,-4.6472688436327445,-4.633372135585658,-4.624639607651488,-4.597668044579862
