Q_dch_interp_01,Q_dch_interp_03,Q_dch_interp_05,Q_dch_interp_07,Q_dch_interp_09,Q_dch_interp_11,Q_dch_interp_13,Q_dch_interp_15,Q_dch_interp_17,Q_dch_interp_19,Q_dch_interp_21,Q_dch_interp_23,Q_dch_interp_25
-4.789216018452873,-4.7416115977220095,-4.7633513532506,-4.757652491958853,-4.749863645545106,-4.7286780946742715,-4.736364320803035,-4.723387042736435,-4.702617250872601,-4.690206330186333,-4.67884427290893,-4.666375280010744,-4.627811439073659
-4.787265138958085,-4.739695896557938,-4.761366904195281,-4.755598763930882,-4.747835818632068,-4.7266520633550675,-4.734370621643848,-4.721376900813461,-4.7005737113135595,-4.688173599077255,-4.676806787439263,-4.664385036528168,-4.625874945163712
-4.785268605101248,-4.737740897250912,-4.759333114151107,-4.75350422782981,-4.745756562196711,-4.724577250560955,-4.732321796293416,-4.719316928155221,-4.698480658292281,-4.686094902913786,-4.674727850283528,-4.662358661203317,-4.6238975095893275
-4.783224226922825,-4.735744322449289,-4.757248017471936,-4.751366369205649,-4.743624043724236,-4.722451751117719,-4.7302161806786245,-4.717205217749664,-4.696336171610077,-4.683968134737983,-4.672605105917784,-4.660293581013039,-4.621876855722659
-4.781129814463279,-4.733703894801422,-4.755109648511624,-4.749182673608421,-4.741436430699851,-4.72027365985114,-4.72805211072635,-4.715039862584745,-4.694138331068248,-4.681791187591902,-4.67043619881809,-4.658187222934165,-4.619810706935864
-4.778983177763075,-4.731617336955673,-4.752916041624032,-4.746950626588136,-4.739191890608762,-4.718041071587002,-4.725827922363473,-4.712818955648415,-4.691885216468106,-4.679561954517597,-4.668218773460502,-4.656037013943546,-4.6176967866010985
-4.776782126862678,-4.729482371560397,-4.750665231163015,-4.744667713694811,-4.736888590936174,-4.71575208115109,-4.723541951516876,-4.710540589928629,-4.689574907610955,-4.677278328557128,-4.665950474321079,-4.653840381018018,-4.615532818090516
-4.774524471802549,-4.72729672126395,-4.7483552514824305,-4.742331420478464,-4.734524699167293,-4.7134047833691834,-4.721192534113437,-4.708202858413337,-4.687205484298101,-4.67493820275255,-4.663628945875882,-4.651594751134423,-4.613316524776273
-4.772208022623153,-4.725058108714693,-4.745984136936135,-4.739939232489105,-4.732098382787323,-4.710997273067069,-4.718778006080038,-4.705803854090494,-4.684775026330852,-4.672539470145918,-4.661251832600969,-4.649297551269605,-4.6110456300305245
-4.769830589364954,-4.72276425656098,-4.74354992187799,-4.737488635276753,-4.729607809281472,-4.708527645070528,-4.71629670334356,-4.703341669948053,-4.682281613510512,-4.670080023779293,-4.658816778972397,-4.646946208400404,-4.608717857225428
-4.767389982068416,-4.720412887451169,-4.741050640661849,-4.734977114391422,-4.727051146134942,-4.705993994205344,-4.713746961830882,-4.700814398973965,-4.679723325638391,-4.667557756694727,-4.656321429466224,-4.644538149503661,-4.606330929733136
-4.764884010774002,-4.718001724033617,-4.738484327641572,-4.732402155383129,-4.7244265608329385,-4.703394415297302,-4.711127117468886,-4.698220134156185,-4.677098242515794,-4.664970561934277,-4.65376342855851,-4.642070801556219,-4.603882570925806
