7.900000000000000000e+01
7.800000000000000000e+01
7.700000000000000000e+01
7.800000000000000000e+01
6.300000000000000000e+01
6.300000000000000000e+01
6.300000000000000000e+01
6.400000000000000000e+01
9.000000000000000000e+01
7.200000000000000000e+01
7.200000000000000000e+01
8.300000000000000000e+01
8.200000000000000000e+01
8.500000000000000000e+01
8.400000000000000000e+01
8.400000000000000000e+01
8.800000000000000000e+01
8.100000000000000000e+01
8.900000000000000000e+01
8.700000000000000000e+01
1.030000000000000000e+02
1.050000000000000000e+02
1.040000000000000000e+02
1.040000000000000000e+02
1.670000000000000000e+02
1.640000000000000000e+02
5.500000000000000000e+01
5.500000000000000000e+01
5.500000000000000000e+01
5.600000000000000000e+01
8.700000000000000000e+01
8.500000000000000000e+01
8.400000000000000000e+01
8.600000000000000000e+01
1.030000000000000000e+02
1.070000000000000000e+02
1.070000000000000000e+02
1.070000000000000000e+02
8.300000000000000000e+01
8.300000000000000000e+01
8.400000000000000000e+01
8.300000000000000000e+01
8.500000000000000000e+01
8.500000000000000000e+01
8.300000000000000000e+01
8.000000000000000000e+01
8.500000000000000000e+01
5.800000000000000000e+01
5.600000000000000000e+01
5.700000000000000000e+01
5.700000000000000000e+01
1.540000000000000000e+02
1.610000000000000000e+02
1.510000000000000000e+02
1.540000000000000000e+02
1.330000000000000000e+02
1.540000000000000000e+02
1.560000000000000000e+02
1.560000000000000000e+02
1.570000000000000000e+02
1.680000000000000000e+02
1.730000000000000000e+02
6.900000000000000000e+01
6.800000000000000000e+01
6.800000000000000000e+01
6.900000000000000000e+01
1.470000000000000000e+02
1.370000000000000000e+02
1.540000000000000000e+02
1.480000000000000000e+02
1.120000000000000000e+02
1.100000000000000000e+02
1.130000000000000000e+02
1.130000000000000000e+02
1.140000000000000000e+02
1.380000000000000000e+02
1.390000000000000000e+02
1.390000000000000000e+02
1.350000000000000000e+02
7.400000000000000000e+01
7.500000000000000000e+01
7.300000000000000000e+01
9.800000000000000000e+01
9.400000000000000000e+01
9.600000000000000000e+01
1.530000000000000000e+02
1.610000000000000000e+02
1.550000000000000000e+02
7.400000000000000000e+01
7.500000000000000000e+01
7.600000000000000000e+01
7.600000000000000000e+01
